Datetime,Serving_Cell_Id, Call_Id, ulDataVolumePerUe,ulDataVolumeLastTtiPerUe,ulDataTransmissionTimePerUe,dlDataVolumePerUe,dlDataVolumeLastTtiPerUe,dlDataTransmissionTimePerUe,eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolumePerERab,eRabThroughputStatList[0].ulDataTransmissionTimePerERab,eRabThroughputStatList[0].dlDataVolumePerERab,eRabThroughputStatList[0].dlDataTransmissionTimePerERab,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolumePerERab,eRabThroughputStatList[1].ulDataTransmissionTimePerERab,eRabThroughputStatList[1].dlDataVolumePerERab,eRabThroughputStatList[1].dlDataTransmissionTimePerERab,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolumePerERab,eRabThroughputStatList[2].ulDataTransmissionTimePerERab,eRabThroughputStatList[2].dlDataVolumePerERab,eRabThroughputStatList[2].dlDataTransmissionTimePerERab,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolumePerERab,eRabThroughputStatList[3].ulDataTransmissionTimePerERab,eRabThroughputStatList[3].dlDataVolumePerERab,eRabThroughputStatList[3].dlDataTransmissionTimePerERab,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolumePerERab,eRabThroughputStatList[4].ulDataTransmissionTimePerERab,eRabThroughputStatList[4].dlDataVolumePerERab,eRabThroughputStatList[4].dlDataTransmissionTimePerERab,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolumePerERab,eRabThroughputStatList[5].ulDataTransmissionTimePerERab,eRabThroughputStatList[5].dlDataVolumePerERab,eRabThroughputStatList[5].dlDataTransmissionTimePerERab,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolumePerERab,eRabThroughputStatList[6].ulDataTransmissionTimePerERab,eRabThroughputStatList[6].dlDataVolumePerERab,eRabThroughputStatList[6].dlDataTransmissionTimePerERab,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolumePerERab,eRabThroughputStatList[7].ulDataTransmissionTimePerERab,eRabThroughputStatList[7].dlDataVolumePerERab,eRabThroughputStatList[7].dlDataTransmissionTimePerERab
2025-02-27 05:30:56.720,6436098,15886555,0,52088,6,0,5177,0,1,5,8,7799,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:56.727,6436096,16291024,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:56.753,6436137,828964612,90761,155808,678,183257,121243,163,2,5,8,246569,804,183257,163,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:56.758,6436238,16102365,0,13688,7,937,18960,51,3,5,9,2447,39,937,51,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:56.819,6436097,15886418,61417,1952,1581,567526,183710,1069,3,5,9,63369,1583,567526,1069,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:56.854,6436096,16168410,0,1568,1,0,845,0,2,5,9,182,9,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:56.968,6436098,15886403,0,9592,1,9,1345,1,2,5,9,1414,15,9,1,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.183,6436238,16167876,152,6368,5,29,1033,2,2,5,9,6520,9,29,2,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.253,6436238,15886452,0,49768,37,102641,83268,196,3,5,9,19355,77,102641,196,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.349,6436098,828959225,0,99432,5,127883,23956,92,3,5,9,13073,23,127883,92,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.429,6436178,16168485,792,0,8,0,0,0,2,5,9,792,9,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.789,6436096,15941003,0,11736,9,0,2804,0,2,5,9,2656,30,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.818,6436238,16291031,0,15856,8,0,1752,0,2,5,8,2841,22,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.836,6436096,15885868,0,229504,479,3568455,1016982,1714,3,5,9,109260,698,0,0,6,5,0,0,0,0,7,8,0,0,3568455,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:57.891,6436098,15886161,0,19120,1,0,1416,0,3,5,9,2498,7,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.110,6436098,15796747,0,3424,1,0,0,0,2,5,9,546,3,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.237,6436138,828964398,0,141664,138,97529,24215,375,3,5,9,62565,199,97529,375,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.239,6436238,15796748,0,7224,14,0,120,0,2,5,8,2950,20,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.284,6436097,15886559,0,912,2,0,185,0,3,5,9,180,4,0,0,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.287,6436096,16168576,0,9128,4,0,1761,0,2,5,9,1781,20,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.347,6436238,828964380,0,13224,10,0,0,0,3,5,9,3704,17,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.368,6436098,15940943,0,656,0,0,128,0,3,5,9,82,1,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.371,6436098,16291051,0,18000,3,0,2726,0,3,5,9,3441,9,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.415,6436097,16291043,0,0,0,0,0,0,1,5,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.413,6436238,16168569,0,3584,1,0,144,0,2,5,9,580,3,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.660,6436097,16290888,0,24536,4,4952,12219,7,2,5,9,5089,30,4952,7,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.740,6436238,828964664,0,0,0,0,0,0,2,5,9,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.790,6436096,15941006,0,2632,0,0,257,0,4,5,9,252,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.786,6436238,15941006,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.804,6436098,16168528,9236,1056,4,0,313,0,3,5,9,10292,8,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.842,6436136,828964659,0,2008,1,748,384,2,3,5,9,351,5,0,0,6,5,0,0,0,0,7,8,0,0,748,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.845,6436178,828962359,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:58.852,6436098,828962359,0,92024,6,10,1984,1,2,5,9,15668,29,10,1,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.110,6436098,16291008,0,35680,3,91479,6470,33,3,5,9,6026,30,91479,33,6,8,0,0,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.110,6436238,16291008,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.122,6436238,15940897,0,188240,139,117036,609472,429,2,5,9,45749,250,117036,429,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.156,6436098,15940985,0,3592,6,0,912,0,3,5,9,1115,14,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.177,6436238,15885154,0,19848,8,0,9101,0,3,5,9,3265,24,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.248,6436097,15796752,253,0,2,0,180,0,3,5,9,253,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.343,6436238,828963169,0,61312,59,24353,347791,70,3,5,9,22883,89,24353,70,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.350,6436238,15940971,0,0,0,0,0,0,1,5,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.359,6436178,16168579,0,536,2,0,539,0,2,5,8,281,4,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.507,6436097,16168428,0,62384,12,14410,26622,42,3,5,9,11216,37,14410,42,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.675,6436098,15941008,0,59000,13,65347,93248,20,2,5,9,14193,46,65347,20,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.787,6436097,16166899,0,157920,30,331378,204713,207,3,5,9,45576,76,331378,207,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.868,6436097,15941001,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.864,6436238,15941001,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.920,6436096,15796489,0,65760,33,469115,6803,538,3,5,9,16741,72,239181,177,6,5,0,0,0,0,7,8,0,0,229934,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.927,6436097,15796609,0,114040,40,100165,153584,116,2,5,9,23516,85,100165,116,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.953,6436178,16168578,0,3008,0,0,0,0,3,5,9,376,9,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:30:59.953,6436098,16168578,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.076,6436097,16168553,0,14096,7,365833,29987,102,3,5,9,3163,17,0,0,6,5,0,0,0,0,7,8,0,0,365833,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.310,6436096,15796303,0,130888,80,340993,85063,736,3,5,9,31701,169,340993,736,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.375,6436096,15886564,0,7680,4,27,2037,1,2,5,8,1676,15,27,1,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.483,6436097,15941010,0,10176,3,0,1687,0,2,5,9,1632,12,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.574,6436097,16168581,0,32488,4,10467,3958,12,3,5,9,5257,25,10467,12,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.610,6436238,15796755,0,52792,28,329,29013,4,3,5,9,8536,55,329,4,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.669,6436097,15940829,0,12640,1,0,191,0,3,5,9,1720,6,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.669,6436238,15940662,0,17232,10,323555,8767,156,2,5,8,6321,16,323555,156,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.696,6436178,15940999,0,0,0,0,0,0,3,5,9,0,0,0,0,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.884,6436098,15886565,0,3152,1,0,471,0,3,6,5,0,0,0,0,5,8,0,0,0,0,8,9,481,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.934,6436097,15886458,0,63232,6,339427,725,221,3,5,9,16847,18,0,0,6,8,0,0,339427,221,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:00.994,6436097,16291030,0,346632,80,103636,645111,441,3,5,9,68439,242,103636,441,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.057,6436096,15940981,0,512,0,0,55,0,2,5,8,64,1,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.141,6436098,828963198,0,134800,255,210732,544425,262,4,5,9,76473,377,210732,262,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.280,6436098,16168561,0,0,0,0,0,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.280,6436178,16168561,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.276,6436238,16168561,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.290,6436097,15886552,0,0,0,0,0,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.300,6436098,16291047,0,5896,1,0,609,0,3,5,9,901,6,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.354,6436238,828963725,0,44008,36,260457,61239,582,3,5,9,16644,57,260457,582,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.426,6436097,15796758,0,17216,1,0,0,0,3,5,9,2294,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.584,6436097,828962127,0,38056,168,4859,12028,24,4,5,9,28510,263,4065,2,6,5,0,0,0,0,7,8,0,0,794,22,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.655,6436097,828964446,1743,2456,146,69,159,8,3,5,9,4199,160,69,8,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.677,6436096,15941012,0,824,0,18,165,2,1,5,8,103,2,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.815,6436178,828964598,0,9328,3,0,796,0,3,5,9,0,0,0,0,7,5,0,0,0,0,6,1,1519,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.840,6436098,15886555,0,4048,1,0,249,0,1,5,8,646,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.873,6436137,828964612,105052,157928,763,180008,121075,158,2,5,8,262980,892,180008,158,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.879,6436238,16102365,0,10160,2,446,5594,100,3,5,9,1484,22,446,100,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.924,6436098,16168583,0,1928,2,0,0,0,3,5,9,492,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.939,6436097,15886418,53701,3896,880,387932,195211,850,3,5,9,57597,937,387932,850,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:01.974,6436096,16168410,0,1896,0,0,288,0,2,5,9,384,4,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.088,6436098,15886403,0,42584,8,1582360,730161,380,2,5,9,6684,56,1582360,380,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.304,6436238,16167876,0,240456,132,143468,711295,142,2,5,9,79810,211,143468,142,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.374,6436238,15886452,0,8488,5,34305,11214,167,3,5,9,1638,12,34305,167,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.469,6436098,828959225,0,34112,5,88043,15004,150,3,5,9,11872,21,88043,150,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.517,6436097,15796760,0,12936,7,0,9973,0,2,5,9,3260,20,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.549,6436178,16168485,0,13832,15,0,52,0,2,5,9,2765,30,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.909,6436096,15941003,0,0,0,0,0,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.924,6436098,828964667,0,21312,3,1087,2223,1,3,5,9,8424,8,1087,1,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:02.939,6436238,16291031,0,0,0,0,0,0,2,5,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
