Datetime,Serving_Cell_Id, Call_Id, ta
2025-02-27 05:47:33.024,6436098,16169953,16,
2025-02-27 05:47:33.316,6436097,16292423,16,
2025-02-27 05:47:33.440,6436097,16292307,80,
2025-02-27 05:47:33.476,6436098,829020598,64,
2025-02-27 05:47:33.542,6436098,829020611,48,
2025-02-27 05:47:33.600,6436098,16292286,48,
2025-02-27 05:47:33.729,6436098,829020591,96,
2025-02-27 05:47:33.834,6436097,16292439,80,
2025-02-27 05:47:33.839,6436096,16169950,48,
2025-02-27 05:47:33.975,6436096,15942383,16,
2025-02-27 05:47:34.214,6436138,829020600,96,
2025-02-27 05:47:34.336,6436098,16102365,64,
2025-02-27 05:47:34.394,6436238,829020507,64,
2025-02-27 05:47:34.440,6436098,829020464,64,
2025-02-27 05:47:34.638,6436098,15942402,64,
2025-02-27 05:47:34.736,6436098,15887902,48,
2025-02-27 05:47:34.829,6436238,15798067,48,
2025-02-27 05:47:34.885,6436097,828962127,80,
2025-02-27 05:47:34.902,6436098,15798075,32,
2025-02-27 05:47:34.965,6436098,829020616,48,
2025-02-27 05:47:34.984,6436096,828959225,48,
2025-02-27 05:47:35.019,6436098,829020617,48,
2025-02-27 05:47:35.179,6436238,15941773,32,
2025-02-27 05:47:35.219,6436098,829020618,48,
2025-02-27 05:47:35.280,6436098,16292426,64,
2025-02-27 05:47:35.352,6436098,16292370,16,
2025-02-27 05:47:35.376,6436238,15797715,64,
2025-02-27 05:47:35.439,6436096,829020616,48,
2025-02-27 05:47:35.454,6436096,829020617,48,
2025-02-27 05:47:35.549,6436098,15942401,16,
2025-02-27 05:47:35.571,6436098,15887911,48,
2025-02-27 05:47:35.574,6436098,15887886,16,
2025-02-27 05:47:35.735,6436098,829020504,16,
2025-02-27 05:47:35.754,6436096,829020618,48,
2025-02-27 05:47:35.910,6436138,829020070,112,
2025-02-27 05:47:36.065,6436096,15942031,0,
2025-02-27 05:47:36.102,6436097,16169952,16,
2025-02-27 05:47:36.145,6436098,16169953,16,
2025-02-27 05:47:36.246,6436098,15942362,48,
2025-02-27 05:47:36.248,6436096,16292209,48,
2025-02-27 05:47:36.290,6436096,15942377,48,
2025-02-27 05:47:36.517,6436097,15942342,0,
2025-02-27 05:47:36.728,6436097,15887912,208,
2025-02-27 05:47:36.763,6436097,15887774,0,
2025-02-27 05:47:36.991,6436098,15886403,0,
2025-02-27 05:47:36.992,6436096,829020453,0,
2025-02-27 05:47:37.108,6436136,829020432,64,
2025-02-27 05:47:37.262,6436238,15797458,48,
2025-02-27 05:47:37.299,6436098,15887906,64,
2025-02-27 05:47:37.326,6436098,16292437,0,
2025-02-27 05:47:37.400,6436098,16169896,32,
2025-02-27 05:47:37.477,6436238,15942399,32,
2025-02-27 05:47:37.855,6436098,15887860,0,
2025-02-27 05:47:37.872,6436238,15886921,16,
2025-02-27 05:47:37.877,6436238,16292438,16,
2025-02-27 05:47:37.890,6436097,15887221,16,
2025-02-27 05:47:37.954,6436098,16292443,64,
2025-02-27 05:47:38.069,6436238,15887689,48,
2025-02-27 05:47:38.115,6436098,15798113,64,
2025-02-27 05:47:38.436,6436097,16292423,16,
2025-02-27 05:47:38.462,6436098,829020611,48,
2025-02-27 05:47:38.554,6436096,15942407,16,
2025-02-27 05:47:38.560,6436097,16292307,80,
2025-02-27 05:47:38.596,6436098,829020598,64,
2025-02-27 05:47:38.720,6436098,16292286,48,
2025-02-27 05:47:38.754,6436097,16292439,80,
2025-02-27 05:47:38.785,6436096,16169970,48,
2025-02-27 05:47:38.849,6436098,829020591,96,
2025-02-27 05:47:38.865,6436097,16292444,16,
2025-02-27 05:47:39.095,6436096,15942383,16,
2025-02-27 05:47:39.186,6436098,15887913,48,
2025-02-27 05:47:39.334,6436138,829020600,96,
2025-02-27 05:47:39.456,6436098,16102365,64,
2025-02-27 05:47:39.515,6436238,829020507,64,
2025-02-27 05:47:39.558,6436098,15942402,48,
2025-02-27 05:47:39.560,6436098,829020464,64,
2025-02-27 05:47:39.950,6436238,15798067,48,
2025-02-27 05:47:40.005,6436097,828962127,80,
2025-02-27 05:47:40.103,6436096,828959225,48,
2025-02-27 05:47:40.300,6436238,15941773,32,
2025-02-27 05:47:40.359,6436096,829020616,32,
2025-02-27 05:47:40.374,6436096,829020617,48,
2025-02-27 05:47:40.472,6436098,16292370,16,
2025-02-27 05:47:40.497,6436238,15797715,64,
2025-02-27 05:47:40.491,6436098,15887911,48,
2025-02-27 05:47:40.694,6436098,15887886,16,
2025-02-27 05:47:40.855,6436098,829020504,16,
2025-02-27 05:47:41.018,6436096,15887914,64,
2025-02-27 05:47:41.030,6436138,829020070,112,
2025-02-27 05:47:41.065,6436098,16169953,0,
2025-02-27 05:47:41.185,6436096,15942031,0,
2025-02-27 05:47:41.222,6436097,16169952,16,
2025-02-27 05:47:41.285,6436097,16292446,0,
2025-02-27 05:47:41.366,6436098,15942362,48,
2025-02-27 05:47:41.367,6436096,16292209,48,
2025-02-27 05:47:41.410,6436096,15942377,48,
2025-02-27 05:47:41.428,6436097,15798117,16,
2025-02-27 05:47:41.637,6436097,15942342,0,
2025-02-27 05:47:41.648,6436097,15887912,208,
2025-02-27 05:47:41.662,6436096,15942407,16,
2025-02-27 05:47:41.784,6436098,15887914,64,
2025-02-27 05:47:41.882,6436097,15887774,0,
2025-02-27 05:47:42.110,6436098,15886403,0,
2025-02-27 05:47:42.111,6436096,829020453,0,
2025-02-27 05:47:42.227,6436136,829020432,64,
2025-02-27 05:47:42.320,6436096,829020622,48,
2025-02-27 05:47:42.383,6436238,15797458,48,
2025-02-27 05:47:42.375,6436096,16292447,0,
2025-02-27 05:47:42.519,6436098,16169896,32,
2025-02-27 05:47:42.598,6436238,15942399,32,
2025-02-27 05:47:42.873,6436098,16292443,48,
2025-02-27 05:47:42.974,6436098,15887860,0,
2025-02-27 05:47:42.993,6436238,15886921,16,
2025-02-27 05:47:42.998,6436238,16292438,16,
2025-02-27 05:47:43.009,6436097,15887221,16,
2025-02-27 05:47:43.034,6436098,15798113,48,
2025-02-27 05:47:43.190,6436238,15887689,48,
2025-02-27 05:47:43.377,6436238,16102365,80,
2025-02-27 05:47:43.425,6436096,829020625,32,
2025-02-27 05:47:43.552,6436097,15887916,16,
2025-02-27 05:47:43.679,6436097,16292307,80,
2025-02-27 05:47:43.704,6436096,16169970,48,
2025-02-27 05:47:43.715,6436098,829020598,64,
2025-02-27 05:47:43.784,6436097,16292444,0,
2025-02-27 05:47:43.819,6436097,829020627,64,
2025-02-27 05:47:43.839,6436098,16292286,48,
2025-02-27 05:47:43.873,6436097,16292439,80,
2025-02-27 05:47:44.105,6436098,15887913,32,
2025-02-27 05:47:44.214,6436096,15942383,16,
2025-02-27 05:47:44.453,6436138,829020600,96,
2025-02-27 05:47:44.501,6436097,15798117,0,
2025-02-27 05:47:44.636,6436238,829020507,64,
2025-02-27 05:47:44.677,6436098,15942402,48,
2025-02-27 05:47:44.679,6436098,829020464,64,
2025-02-27 05:47:44.736,6436098,16169977,64,
2025-02-27 05:47:45.071,6436238,15798067,48,
2025-02-27 05:47:45.124,6436097,828962127,80,
2025-02-27 05:47:45.223,6436096,828959225,48,
2025-02-27 05:47:45.421,6436238,15941773,32,
2025-02-27 05:47:45.493,6436096,829020617,48,
2025-02-27 05:47:45.618,6436238,15797715,64,
2025-02-27 05:47:45.610,6436098,15887911,48,
2025-02-27 05:47:45.974,6436098,829020504,16,
2025-02-27 05:47:46.149,6436138,829020070,112,
2025-02-27 05:47:46.205,6436097,16292446,0,
2025-02-27 05:47:46.341,6436097,16169952,16,
2025-02-27 05:47:46.453,6436098,16169980,64,
2025-02-27 05:47:46.485,6436098,15942362,48,
2025-02-27 05:47:46.487,6436096,16292209,48,
2025-02-27 05:47:46.529,6436096,15942377,48,
2025-02-27 05:47:46.582,6436096,15942407,16,
2025-02-27 05:47:46.703,6436098,15887914,48,
2025-02-27 05:47:46.756,6436097,15942342,0,
2025-02-27 05:47:46.767,6436097,15887912,208,
2025-02-27 05:47:47.230,6436098,15886403,0,
2025-02-27 05:47:47.231,6436096,829020453,0,
2025-02-27 05:47:47.240,6436096,829020622,32,
2025-02-27 05:47:47.295,6436096,16292447,0,
2025-02-27 05:47:47.347,6436136,829020432,64,
2025-02-27 05:47:47.421,6436098,15798124,16,
2025-02-27 05:47:47.493,6436238,15797458,48,
2025-02-27 05:47:47.639,6436098,16169896,32,
2025-02-27 05:47:47.708,6436238,15942399,32,
2025-02-27 05:47:47.857,6436098,15887920,32,
2025-02-27 05:47:48.094,6436098,15887860,0,
2025-02-27 05:47:48.103,6436238,15886921,16,
2025-02-27 05:47:48.129,6436097,15887221,16,
2025-02-27 05:47:48.154,6436098,15798113,48,
2025-02-27 05:47:48.287,6436238,16102365,64,
2025-02-27 05:47:48.300,6436238,15887689,48,
2025-02-27 05:47:48.472,6436097,15887916,16,
2025-02-27 05:47:48.799,6436097,16292307,80,
2025-02-27 05:47:48.824,6436096,16169970,48,
2025-02-27 05:47:48.835,6436098,829020598,64,
2025-02-27 05:47:48.959,6436098,16292286,48,
2025-02-27 05:47:49.225,6436098,15887913,32,
2025-02-27 05:47:49.331,6436098,16292458,16,
2025-02-27 05:47:49.334,6436096,15942383,16,
2025-02-27 05:47:49.644,6436138,15887922,112,
2025-02-27 05:47:49.656,6436098,16169977,48,
2025-02-27 05:47:49.746,6436238,829020507,64,
2025-02-27 05:47:49.797,6436098,15942402,48,
2025-02-27 05:47:49.799,6436098,829020464,64,
2025-02-27 05:47:50.181,6436238,15798067,48,
2025-02-27 05:47:50.244,6436097,828962127,80,
2025-02-27 05:47:50.343,6436096,828959225,48,
2025-02-27 05:47:50.477,6436096,15887923,48,
2025-02-27 05:47:50.531,6436238,15941773,32,
2025-02-27 05:47:50.728,6436238,15797715,64,
2025-02-27 05:47:51.094,6436098,829020504,16,
2025-02-27 05:47:51.269,6436138,829020070,112,
2025-02-27 05:47:51.325,6436097,16292446,0,
2025-02-27 05:47:51.336,6436097,16169983,16,
2025-02-27 05:47:51.373,6436098,16169980,64,
2025-02-27 05:47:51.462,6436097,16169952,16,
2025-02-27 05:47:51.606,6436098,15942362,48,
2025-02-27 05:47:51.607,6436096,16292209,48,
2025-02-27 05:47:51.650,6436096,15942377,48,
2025-02-27 05:47:51.703,6436096,15942407,16,
2025-02-27 05:47:51.808,6436098,15887924,64,
2025-02-27 05:47:51.877,6436097,15942342,0,
2025-02-27 05:47:51.888,6436097,15887912,208,
2025-02-27 05:47:52.184,6436238,15887925,16,
2025-02-27 05:47:52.201,6436098,15798128,16,
2025-02-27 05:47:52.342,6436098,15798124,16,
2025-02-27 05:47:52.351,6436098,15886403,0,
2025-02-27 05:47:52.352,6436096,829020453,0,
2025-02-27 05:47:52.416,6436096,16292447,0,
2025-02-27 05:47:52.468,6436136,829020432,64,
2025-02-27 05:47:52.614,6436238,15797458,48,
2025-02-27 05:47:52.760,6436098,16169896,48,
2025-02-27 05:47:52.778,6436098,15887920,32,
2025-02-27 05:47:52.829,6436238,15942399,32,
2025-02-27 05:47:53.215,6436098,15887860,0,
2025-02-27 05:47:53.224,6436238,15886921,16,
2025-02-27 05:47:53.250,6436097,15887221,16,
2025-02-27 05:47:53.275,6436098,15798113,48,
2025-02-27 05:47:53.408,6436238,16102365,64,
2025-02-27 05:47:53.411,6436098,15798130,16,
2025-02-27 05:47:53.421,6436238,15887689,48,
2025-02-27 05:47:53.593,6436097,15887916,16,
2025-02-27 05:47:53.728,6436096,15887927,16,
2025-02-27 05:47:53.945,6436096,16169970,48,
2025-02-27 05:47:53.956,6436098,829020598,64,
2025-02-27 05:47:54.080,6436098,16292286,48,
2025-02-27 05:47:54.082,6436096,16169986,48,
2025-02-27 05:47:54.252,6436098,16292458,16,
2025-02-27 05:47:54.335,6436098,16169987,64,
2025-02-27 05:47:54.346,6436098,15887913,32,
2025-02-27 05:47:54.455,6436096,15942383,16,
2025-02-27 05:47:54.565,6436138,15887922,96,
2025-02-27 05:47:54.867,6436238,829020507,64,
2025-02-27 05:47:54.920,6436098,829020464,64,
2025-02-27 05:47:55.114,6436098,15887929,64,
2025-02-27 05:47:55.116,6436096,15798133,16,
2025-02-27 05:47:55.118,6436098,16292469,64,
2025-02-27 05:47:55.302,6436238,15798067,48,
2025-02-27 05:47:55.306,6436098,15798128,16,
2025-02-27 05:47:55.365,6436097,828962127,80,
2025-02-27 05:47:55.398,6436096,15887923,32,
2025-02-27 05:47:55.464,6436096,828959225,48,
2025-02-27 05:47:55.652,6436238,15941773,32,
2025-02-27 05:47:55.849,6436238,15797715,64,
2025-02-27 05:47:56.215,6436098,829020504,16,
2025-02-27 05:47:56.257,6436097,16169983,16,
2025-02-27 05:47:56.390,6436138,829020070,112,
2025-02-27 05:47:56.494,6436098,16169980,64,
2025-02-27 05:47:56.550,6436098,15798124,16,
2025-02-27 05:47:56.583,6436097,16169952,16,
2025-02-27 05:47:56.652,6436097,15887930,0,
2025-02-27 05:47:56.727,6436098,15942362,48,
2025-02-27 05:47:56.728,6436096,16292209,48,
2025-02-27 05:47:56.729,6436098,15887924,32,
2025-02-27 05:47:56.771,6436096,15942377,48,
2025-02-27 05:47:56.824,6436096,15942407,16,
2025-02-27 05:47:56.867,6436098,16169992,16,
2025-02-27 05:47:56.998,6436097,15942342,0,
2025-02-27 05:47:57.009,6436097,15887912,208,
2025-02-27 05:47:57.105,6436238,15887925,16,
2025-02-27 05:47:57.206,6436098,15798136,48,
2025-02-27 05:47:57.308,6436096,16292474,16,
2025-02-27 05:47:57.472,6436098,15886403,0,
2025-02-27 05:47:57.473,6436096,829020453,16,
2025-02-27 05:47:57.589,6436136,829020432,64,
2025-02-27 05:47:57.609,6436098,15942426,16,
2025-02-27 05:47:57.745,6436238,15797458,48,
2025-02-27 05:47:57.814,6436098,16169993,64,
2025-02-27 05:47:57.836,6436096,16292475,16,
2025-02-27 05:47:57.881,6436098,16169896,48,
2025-02-27 05:47:57.960,6436238,15942399,32,
2025-02-27 05:47:58.332,6436098,15798130,0,
2025-02-27 05:47:58.336,6436098,15887860,0,
2025-02-27 05:47:58.355,6436238,15886921,16,
2025-02-27 05:47:58.371,6436097,15887221,16,
2025-02-27 05:47:58.539,6436238,16102365,64,
2025-02-27 05:47:58.552,6436238,15887689,48,
2025-02-27 05:47:58.648,6436096,15887927,16,
2025-02-27 05:47:58.714,6436097,15887916,16,
2025-02-27 05:47:58.852,6436098,16292476,64,
2025-02-27 05:47:58.884,6436096,15942427,48,
2025-02-27 05:47:59.002,6436096,16169986,48,
2025-02-27 05:47:59.077,6436098,829020598,64,
2025-02-27 05:47:59.201,6436098,16292286,48,
2025-02-27 05:47:59.255,6436098,16169987,48,
2025-02-27 05:47:59.372,6436098,15887935,32,
2025-02-27 05:47:59.373,6436098,16292458,16,
2025-02-27 05:47:59.467,6436098,15887913,32,
2025-02-27 05:47:59.576,6436096,15942383,16,
2025-02-27 05:47:59.685,6436138,15887922,96,
2025-02-27 05:47:59.984,6436098,16169992,16,
2025-02-27 05:47:59.998,6436238,829020507,64,
2025-02-27 05:48:00.034,6436098,15887929,48,
2025-02-27 05:48:00.036,6436096,15798133,0,
2025-02-27 05:48:00.038,6436098,16292469,48,
2025-02-27 05:48:00.041,6436098,829020464,64,
2025-02-27 05:48:00.226,6436098,15798128,16,
2025-02-27 05:48:00.278,6436097,15942428,16,
2025-02-27 05:48:00.340,6436097,15887937,16,
2025-02-27 05:48:00.433,6436238,15798067,48,
2025-02-27 05:48:00.485,6436097,828962127,80,
2025-02-27 05:48:00.531,6436098,15942429,64,
2025-02-27 05:48:00.584,6436096,828959225,48,
2025-02-27 05:48:00.783,6436238,15941773,32,
2025-02-27 05:48:00.980,6436238,15797715,64,
2025-02-27 05:48:01.335,6436098,829020504,16,
2025-02-27 05:48:01.377,6436097,16169983,16,
2025-02-27 05:48:01.470,6436098,15798124,16,
2025-02-27 05:48:01.510,6436138,829020070,112,
2025-02-27 05:48:01.572,6436097,15887930,0,
2025-02-27 05:48:01.703,6436097,16169952,16,
2025-02-27 05:48:01.847,6436098,15942362,48,
2025-02-27 05:48:01.848,6436096,16292209,48,
2025-02-27 05:48:01.849,6436098,15887924,32,
2025-02-27 05:48:01.891,6436096,15942377,48,
2025-02-27 05:48:01.944,6436096,15942407,16,
2025-02-27 05:48:02.118,6436097,15942342,0,
2025-02-27 05:48:02.126,6436098,15798136,48,
2025-02-27 05:48:02.129,6436097,15887912,208,
2025-02-27 05:48:02.236,6436238,15887925,16,
2025-02-27 05:48:02.228,6436096,16292474,16,
2025-02-27 05:48:02.529,6436098,15942426,16,
2025-02-27 05:48:02.592,6436098,15886403,0,
2025-02-27 05:48:02.593,6436096,829020453,0,
2025-02-27 05:48:02.709,6436136,829020432,64,
2025-02-27 05:48:02.734,6436098,16169993,48,
2025-02-27 05:48:02.756,6436096,16292475,16,
2025-02-27 05:48:02.866,6436238,15797458,48,
2025-02-27 05:48:03.001,6436098,16169896,48,
2025-02-27 05:48:03.081,6436238,15942399,32,
2025-02-27 05:48:03.436,6436097,15887937,0,
2025-02-27 05:48:03.452,6436098,15798130,16,
2025-02-27 05:48:03.456,6436098,15887860,0,
2025-02-27 05:48:03.476,6436238,15886921,16,
2025-02-27 05:48:03.491,6436097,15887221,16,
2025-02-27 05:48:03.660,6436238,16102365,64,
2025-02-27 05:48:03.673,6436238,15887689,48,
2025-02-27 05:48:03.707,6436097,16169997,16,
2025-02-27 05:48:03.772,6436098,16292476,48,
2025-02-27 05:48:03.804,6436096,15942427,48,
2025-02-27 05:48:03.850,6436096,15942432,16,
2025-02-27 05:48:04.197,6436098,829020598,64,
2025-02-27 05:48:04.292,6436098,15887935,32,
2025-02-27 05:48:04.321,6436098,16292286,48,
2025-02-27 05:48:04.493,6436098,16292458,16,
2025-02-27 05:48:04.587,6436098,15887913,32,
2025-02-27 05:48:04.696,6436096,15942383,16,
2025-02-27 05:48:04.904,6436098,16169992,16,
2025-02-27 05:48:05.119,6436238,829020507,64,
2025-02-27 05:48:05.154,6436098,15887929,48,
2025-02-27 05:48:05.156,6436096,15798133,0,
2025-02-27 05:48:05.158,6436098,16292469,48,
2025-02-27 05:48:05.161,6436098,829020464,64,
2025-02-27 05:48:05.198,6436097,15942428,16,
2025-02-27 05:48:05.346,6436098,15798128,16,
2025-02-27 05:48:05.451,6436098,15942429,48,
2025-02-27 05:48:05.554,6436238,15798067,48,
2025-02-27 05:48:05.605,6436097,828962127,80,
2025-02-27 05:48:05.704,6436096,828959225,48,
2025-02-27 05:48:05.728,6436178,829020649,48,
2025-02-27 05:48:05.751,6436178,829020648,32,
2025-02-27 05:48:05.772,6436096,15887941,16,
2025-02-27 05:48:05.904,6436238,15941773,32,
2025-02-27 05:48:06.101,6436238,15797715,64,
2025-02-27 05:48:06.455,6436098,829020504,0,
2025-02-27 05:48:06.590,6436098,15798124,0,
2025-02-27 05:48:06.630,6436138,829020070,112,
2025-02-27 05:48:06.823,6436097,16169952,16,
2025-02-27 05:48:06.956,6436096,15942432,16,
2025-02-27 05:48:06.967,6436098,15942362,48,
2025-02-27 05:48:06.968,6436096,16292209,48,
2025-02-27 05:48:07.011,6436096,15942377,48,
2025-02-27 05:48:07.238,6436097,15942342,0,
2025-02-27 05:48:07.249,6436097,15887912,208,
2025-02-27 05:48:07.649,6436098,15942426,16,
2025-02-27 05:48:07.712,6436098,15886403,0,
2025-02-27 05:48:07.713,6436096,829020453,16,
2025-02-27 05:48:07.829,6436136,829020432,64,
2025-02-27 05:48:07.854,6436098,16169993,48,
2025-02-27 05:48:07.876,6436096,16292475,16,
2025-02-27 05:48:07.987,6436238,15797458,48,
2025-02-27 05:48:08.121,6436098,16169896,48,
2025-02-27 05:48:08.170,6436097,16170001,0,
2025-02-27 05:48:08.215,6436238,16170002,32,
2025-02-27 05:48:08.411,6436228,15941773,32,
2025-02-27 05:48:08.416,6436098,16292485,48,
2025-02-27 05:48:08.572,6436098,15798130,0,
2025-02-27 05:48:08.576,6436098,15887860,0,
2025-02-27 05:48:08.597,6436238,15886921,16,
2025-02-27 05:48:08.611,6436097,15887221,0,
2025-02-27 05:48:08.627,6436097,16169997,0,
2025-02-27 05:48:08.781,6436238,16102365,64,
2025-02-27 05:48:08.794,6436238,15887689,48,
2025-02-27 05:48:08.829,6436098,829020658,32,
2025-02-27 05:48:08.924,6436096,15942427,48,
2025-02-27 05:48:08.932,6436096,16170003,16,
2025-02-27 05:48:08.956,6436228,15886921,16,
2025-02-27 05:48:09.317,6436098,829020598,64,
2025-02-27 05:48:09.441,6436098,16292286,48,
2025-02-27 05:48:09.613,6436098,16292458,16,
2025-02-27 05:48:09.816,6436096,15942383,16,
2025-02-27 05:48:10.024,6436098,16169992,16,
2025-02-27 05:48:10.240,6436238,829020507,64,
2025-02-27 05:48:10.274,6436098,15887929,48,
2025-02-27 05:48:10.278,6436098,16292469,48,
2025-02-27 05:48:10.281,6436098,829020464,64,
2025-02-27 05:48:10.466,6436098,15798128,16,
2025-02-27 05:48:10.648,6436178,829020649,48,
2025-02-27 05:48:10.675,6436238,15798067,48,
2025-02-27 05:48:10.671,6436178,829020648,32,
2025-02-27 05:48:10.692,6436096,15887941,16,
2025-02-27 05:48:10.725,6436097,828962127,80,
2025-02-27 05:48:10.824,6436096,828959225,48,
2025-02-27 05:48:11.222,6436238,15797715,64,
2025-02-27 05:48:11.575,6436098,829020504,0,
2025-02-27 05:48:11.710,6436098,15798124,16,
2025-02-27 05:48:11.750,6436138,829020070,112,
2025-02-27 05:48:11.943,6436097,16169952,16,
2025-02-27 05:48:11.956,6436097,16170006,16,
2025-02-27 05:48:12.087,6436098,15942362,48,
2025-02-27 05:48:12.088,6436096,16292209,48,
2025-02-27 05:48:12.131,6436096,15942377,48,
2025-02-27 05:48:12.358,6436097,15942342,0,
2025-02-27 05:48:12.369,6436097,15887912,208,
2025-02-27 05:48:12.413,6436098,15942441,64,
2025-02-27 05:48:12.695,6436097,16170008,80,
2025-02-27 05:48:12.769,6436098,15942426,16,
2025-02-27 05:48:12.832,6436098,15886403,16,
2025-02-27 05:48:12.833,6436096,829020453,16,
2025-02-27 05:48:12.949,6436136,829020432,64,
2025-02-27 05:48:12.996,6436096,16292475,16,
2025-02-27 05:48:13.090,6436097,16170001,0,
2025-02-27 05:48:13.108,6436238,15797458,48,
2025-02-27 05:48:13.241,6436098,16169896,48,
2025-02-27 05:48:13.332,6436228,15941773,32,
2025-02-27 05:48:13.322,6436098,829020662,80,
2025-02-27 05:48:13.336,6436098,16292485,32,
2025-02-27 05:48:13.502,6436098,829020664,96,
2025-02-27 05:48:13.524,6436098,829020663,64,
2025-02-27 05:48:13.696,6436098,15887860,0,
2025-02-27 05:48:13.731,6436097,15887221,16,
2025-02-27 05:48:13.747,6436097,16169997,0,
2025-02-27 05:48:13.749,6436098,829020658,32,
2025-02-27 05:48:13.852,6436096,16170003,0,
2025-02-27 05:48:13.877,6436228,15886921,16,
2025-02-27 05:48:13.902,6436238,16102365,64,
2025-02-27 05:48:13.915,6436238,15887689,48,
2025-02-27 05:48:14.044,6436096,15942427,48,
2025-02-27 05:48:14.397,6436098,15798150,48,
2025-02-27 05:48:14.437,6436098,829020598,64,
2025-02-27 05:48:14.561,6436098,16292286,48,
2025-02-27 05:48:14.610,6436228,829020665,64,
2025-02-27 05:48:14.733,6436098,16292458,16,
2025-02-27 05:48:15.047,6436097,16170006,16,
2025-02-27 05:48:15.144,6436098,16169992,16,
2025-02-27 05:48:15.361,6436238,829020507,64,
2025-02-27 05:48:15.394,6436098,15887929,48,
2025-02-27 05:48:15.398,6436098,16292469,48,
2025-02-27 05:48:15.401,6436098,829020464,64,
2025-02-27 05:48:15.586,6436098,15798128,16,
2025-02-27 05:48:15.768,6436178,829020649,48,
2025-02-27 05:48:15.791,6436178,829020648,48,
2025-02-27 05:48:15.815,6436096,16170009,64,
2025-02-27 05:48:15.845,6436097,828962127,80,
2025-02-27 05:48:15.944,6436096,828959225,48,
2025-02-27 05:48:16.343,6436238,15797715,64,
2025-02-27 05:48:16.409,6436097,16170010,224,
2025-02-27 05:48:16.681,6436238,16292496,16,
2025-02-27 05:48:16.695,6436098,829020504,0,
2025-02-27 05:48:16.830,6436098,15798124,16,
2025-02-27 05:48:16.870,6436138,829020070,112,
2025-02-27 05:48:17.063,6436097,16169952,16,
2025-02-27 05:48:17.207,6436098,15942362,48,
2025-02-27 05:48:17.251,6436096,15942377,48,
2025-02-27 05:48:17.333,6436098,15942441,48,
2025-02-27 05:48:17.435,6436097,16292497,16,
2025-02-27 05:48:17.478,6436097,15942342,0,
2025-02-27 05:48:17.504,6436098,15798150,32,
2025-02-27 05:48:17.609,6436097,15942447,16,
