Datetime,Serving_Cell_Id, Call_Id, ulDataVolumePerUe,ulDataVolumeLastTtiPerUe,ulDataTransmissionTimePerUe,dlDataVolumePerUe,dlDataVolumeLastTtiPerUe,dlDataTransmissionTimePerUe,eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolumePerERab,eRabThroughputStatList[0].ulDataTransmissionTimePerERab,eRabThroughputStatList[0].dlDataVolumePerERab,eRabThroughputStatList[0].dlDataTransmissionTimePerERab,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolumePerERab,eRabThroughputStatList[1].ulDataTransmissionTimePerERab,eRabThroughputStatList[1].dlDataVolumePerERab,eRabThroughputStatList[1].dlDataTransmissionTimePerERab,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolumePerERab,eRabThroughputStatList[2].ulDataTransmissionTimePerERab,eRabThroughputStatList[2].dlDataVolumePerERab,eRabThroughputStatList[2].dlDataTransmissionTimePerERab,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolumePerERab,eRabThroughputStatList[3].ulDataTransmissionTimePerERab,eRabThroughputStatList[3].dlDataVolumePerERab,eRabThroughputStatList[3].dlDataTransmissionTimePerERab,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolumePerERab,eRabThroughputStatList[4].ulDataTransmissionTimePerERab,eRabThroughputStatList[4].dlDataVolumePerERab,eRabThroughputStatList[4].dlDataTransmissionTimePerERab,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolumePerERab,eRabThroughputStatList[5].ulDataTransmissionTimePerERab,eRabThroughputStatList[5].dlDataVolumePerERab,eRabThroughputStatList[5].dlDataTransmissionTimePerERab,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolumePerERab,eRabThroughputStatList[6].ulDataTransmissionTimePerERab,eRabThroughputStatList[6].dlDataVolumePerERab,eRabThroughputStatList[6].dlDataTransmissionTimePerERab,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolumePerERab,eRabThroughputStatList[7].ulDataTransmissionTimePerERab,eRabThroughputStatList[7].dlDataVolumePerERab,eRabThroughputStatList[7].dlDataTransmissionTimePerERab
2025-02-27 05:37:08.429,6436098,829019519,0,0,0,0,0,0,3,5,8,0,0,0,0,6,5,0,0,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:08.416,6436238,829019519,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:08.604,6436098,16291620,0,18032,2,205653,52365,39,1,5,8,4831,6,205653,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:08.767,6436097,15797283,0,0,0,0,0,0,1,5,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:08.876,6436098,16291547,0,344,0,0,52,0,2,5,8,43,1,0,0,6,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.025,6436098,16168748,0,888,2,0,403,0,3,5,9,311,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.094,6436238,15886921,0,79680,75,125965,281808,96,3,5,9,30630,120,125965,96,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.131,6436098,15941533,0,261344,68,375720,331444,562,2,5,9,52184,170,375720,562,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.233,6436238,15796989,0,32256,13,43760,29021,23,3,5,9,7062,32,43760,23,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.531,6436096,16169162,0,0,0,0,0,0,3,5,9,0,0,0,0,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.542,6436226,829019799,0,25176,19,1256,3181,226,3,5,9,5030,51,1256,226,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.550,6436098,828964598,0,46136,3,0,4876,0,3,5,9,0,0,0,0,7,5,0,0,0,0,6,1,6001,151,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.611,6436097,828964380,0,98888,65,16047,285977,19,3,5,9,22823,149,16047,19,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.627,6436097,15887056,0,2256,2,0,0,0,1,5,9,572,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.635,6436226,15887056,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.666,6436098,16168693,0,976,0,0,78,0,3,5,9,122,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.753,6436098,829019858,0,169576,20,8034,27710,119,3,5,9,35302,49,1114,104,7,8,0,0,6920,15,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.919,6436138,15941540,0,864,0,0,128,0,3,5,9,108,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.948,6436096,16169127,0,3424,4,0,561,0,2,5,8,762,13,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:09.959,6436226,16169127,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.075,6436097,15941519,2044,6360,24,0,456,0,2,5,9,8404,25,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.190,6436097,16291621,0,10416,7,174116,8058,44,3,5,9,5225,14,0,0,6,8,0,0,174116,44,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.225,6436097,828962127,0,9968,3,53,1567,1,4,5,9,1398,31,53,1,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.228,6436096,829019869,4,0,1,0,0,0,2,5,8,2,1,0,0,6,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.326,6436096,828959225,0,70024,17,83642,16961,74,3,5,9,10831,33,83642,74,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.417,6436238,15940897,0,215448,109,103708,573097,504,3,5,9,50241,211,103708,504,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.598,6436096,15796747,0,59384,22,0,243,0,2,5,9,10821,46,0,0,6,8,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.623,6436098,15941414,0,508512,52,516709,222411,1012,3,5,9,122070,175,516709,1012,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.709,6436238,15885154,0,73816,52,40734,405607,20,3,5,9,24604,95,0,0,6,5,0,0,0,0,7,8,0,0,40734,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.728,6436098,15886403,0,80752,19,20,19852,1,3,5,9,14756,119,0,0,6,8,0,0,0,0,7,7,0,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.797,6436096,15941530,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.958,6436096,15887070,0,768,2,0,539,0,2,5,8,281,4,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:10.961,6436096,16169119,0,0,0,0,0,0,2,5,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:11.160,6436238,16291623,2120,96,3,0,908,0,2,5,8,0,0,0,0,6,5,2216,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:11.357,6436238,829019619,0,25752,9,4391,4085,3,3,5,9,4160,23,4391,3,7,5,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:11.649,6436098,829019872,0,104976,14,98711,14856,830,2,5,9,27139,61,98711,830,7,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:11.865,6436238,16102365,0,16768,18,986,16523,93,3,5,9,4293,45,986,93,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:11.913,6436098,15797298,0,424,2,295,37,5,3,5,9,252,3,295,5,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:12.136,6436096,16291600,0,2616,2,0,0,0,3,5,9,571,3,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:12.224,6436238,828963725,0,26168,15,91284,92190,86,3,5,9,7520,29,91284,86,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:12.491,6436097,16169166,0,0,1,0,113,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:12.557,6436098,15887072,928,19848,19,1512,16274,25,3,5,9,20776,33,1512,25,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:12.569,6436097,16291244,0,397240,155,198022,552929,584,3,5,9,114213,324,198022,584,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:12.875,6436238,15887073,0,11872,3,0,602,0,2,5,9,1767,8,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:13.125,6436098,16291602,0,1744,0,0,256,0,3,5,9,218,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:13.213,6436097,16169168,0,888,2,0,198,0,2,5,9,196,5,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:13.551,6436238,16169169,0,592,0,0,167,0,3,5,9,74,1,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.054,6436238,16291626,0,1000,2,0,1582,0,3,5,9,261,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.145,6436098,16168748,0,2400,6,0,1245,0,3,5,9,1318,12,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.214,6436238,15886921,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.251,6436098,15941533,0,230752,102,337361,318147,496,2,5,9,60519,200,337361,496,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.353,6436238,15796989,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.663,6436226,829019799,0,2696,3,858,674,21,3,5,9,601,9,858,21,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.670,6436098,828964598,0,69616,1,1,4234,1,3,5,9,0,0,0,0,7,5,0,0,0,0,6,1,8859,215,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.731,6436097,828964380,0,29328,15,0,160,0,3,5,9,6008,31,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.786,6436098,16168693,0,976,0,0,78,0,3,5,9,122,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.818,6436097,16291624,0,824,0,0,183,0,2,5,9,103,1,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.826,6436226,16291624,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:14.872,6436098,829019858,0,30928,5,27949,31368,5,3,5,9,5952,23,22436,4,7,8,0,0,5513,1,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.038,6436138,15941540,0,3400,0,0,760,0,3,5,9,425,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.067,6436096,16169127,0,18600,11,0,2936,0,2,5,8,4171,33,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.080,6436226,16169127,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.195,6436097,15941519,372,1120,2,0,234,0,2,5,9,1492,8,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.246,6436098,15941575,0,0,0,0,52,0,2,5,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.309,6436097,16291621,0,9424,8,1416,3007,12,3,5,9,2784,18,0,0,6,8,0,0,1416,12,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.344,6436097,828962127,0,10528,3,0,1376,0,4,5,9,1458,39,0,0,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.447,6436096,828959225,0,79920,8,84213,12944,94,3,5,9,10888,23,84213,94,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.537,6436238,15940897,0,185568,119,344347,401303,1285,3,5,9,55474,198,344347,1285,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.718,6436096,15796747,0,39192,23,0,172,0,2,5,9,8455,48,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.743,6436098,15941414,0,567344,28,505206,211586,1015,3,5,9,83203,153,505206,1015,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.787,6436238,15887079,0,14416,3,0,1819,0,2,5,9,2106,10,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.829,6436238,15885154,0,42616,11,300,112932,2,3,5,9,6537,55,0,0,6,5,0,0,0,0,7,8,0,0,300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:15.848,6436098,15886403,0,51984,19,138,15323,11,3,5,9,9000,104,0,0,6,8,0,0,48,3,7,7,0,0,90,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:16.043,6436137,15887080,1305,8104,66,164829,1145,335,3,5,9,9409,83,164829,335,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:16.445,6436097,16169173,298,0,4,0,0,0,1,5,9,298,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:16.769,6436098,829019872,0,106816,36,26654,18581,120,2,5,9,42794,73,26654,120,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:16.985,6436238,16102365,0,18128,10,4346,16033,821,3,5,9,3256,52,4346,821,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:17.256,6436096,16291600,0,16200,11,0,60,0,3,5,9,3901,18,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:17.354,6436238,828963725,0,32056,8,147780,836,382,3,5,9,5412,17,147780,382,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:17.688,6436097,16291244,0,272224,243,267905,474716,616,3,5,9,85067,391,267905,616,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:18.547,6436097,16169175,0,1992,0,0,197,0,2,5,8,249,4,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:18.974,6436098,16291632,0,17472,2,203752,7279,67,1,5,8,4665,6,203752,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.098,6436098,15941583,0,272,14,0,144,0,2,5,9,203,16,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.264,6436098,16168748,225,7320,32,7565,6762,4,3,5,9,7545,43,7565,4,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.345,6436238,15886921,0,41440,36,68224,198700,382,3,5,9,11392,79,68224,382,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.370,6436098,15941533,0,229512,104,368351,343097,348,2,5,9,60617,198,368351,348,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.513,6436098,16169176,0,1120,0,0,128,0,2,5,8,138,2,0,0,6,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.784,6436226,829019799,0,1904,3,0,421,0,3,5,9,466,8,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.790,6436098,828964598,0,58968,1,0,2333,0,3,5,9,0,0,0,0,7,5,0,0,0,0,6,1,7413,210,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.851,6436097,828964380,0,351936,86,149810,140161,47,3,5,9,80287,146,149810,47,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.906,6436098,16168693,0,19208,3,0,6293,0,3,5,9,2889,18,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:19.992,6436098,829019858,0,19120,4,0,3220,0,3,5,9,4466,13,0,0,7,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.138,6436238,15887082,0,0,0,0,0,0,2,5,9,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.151,6436226,15887082,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.187,6436096,16169127,0,4368,0,0,544,0,2,5,8,546,10,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.201,6436226,16169127,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.209,6436098,16291634,0,0,0,0,142,0,1,5,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.315,6436097,15941519,0,137144,248,253660,531584,840,2,5,9,104750,358,253660,840,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.366,6436098,15941575,0,0,0,0,111,0,2,5,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.400,6436098,15797307,0,696,2,0,491,0,2,5,8,301,4,0,0,6,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.429,6436097,16291621,0,32048,5,257447,17555,86,3,5,9,4866,17,0,0,6,8,0,0,257447,86,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.464,6436097,828962127,0,10032,4,0,1319,0,4,5,9,1346,44,0,0,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.566,6436096,828959225,0,67968,8,68249,32561,23,3,5,9,9268,23,68249,23,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.668,6436238,15940897,0,164320,137,63402,663737,158,3,5,9,61442,229,63402,158,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.683,6436097,15941587,0,0,0,29,595,3,3,5,9,0,0,29,3,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.838,6436096,15796747,0,58400,21,0,104,0,2,5,9,10332,40,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.863,6436098,15941414,0,272832,35,283317,171261,151,3,5,9,64402,125,271135,148,6,8,0,0,12182,3,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.926,6436096,15887087,108,0,1,0,0,0,3,5,9,108,1,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.960,6436238,15885154,0,16744,6,0,1669,0,3,5,9,2635,18,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.968,6436098,15886403,0,54984,8,14,14426,1,3,5,9,8055,97,0,0,6,8,0,0,14,1,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:20.997,6436096,16291636,0,10656,4,0,1517,0,2,5,8,1816,8,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:21.163,6436137,15887080,9061,6384,130,223273,6739,318,3,5,9,15445,154,223273,318,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:21.617,6436098,15941588,0,0,0,0,0,0,3,5,8,0,0,0,0,6,5,0,0,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:21.612,6436238,15941588,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:21.622,6436096,15887088,0,1408,1,0,351,0,3,5,9,306,3,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:21.889,6436098,829019872,0,59128,23,79386,15593,82,2,5,9,35175,47,79386,82,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.116,6436238,16102365,0,29216,25,1087,18609,24,3,5,9,6665,81,1087,24,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.376,6436096,16291600,0,4528,0,0,0,0,3,5,9,566,1,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.478,6436096,16169183,0,656,1,0,128,0,2,5,8,136,2,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.475,6436238,828963725,0,26072,4,60810,13782,155,3,5,9,3729,13,60810,155,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.808,6436097,16291244,0,279496,289,271782,416617,1243,3,5,9,94617,418,271782,1243,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.928,6436097,16291633,0,17512,2,0,1283,0,3,5,9,263,4,0,0,6,5,2216,3,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:37:22.936,6436226,16291633,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
