Datetime,Serving_Cell_Id, Call_Id, eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolume,eRabThroughputStatList[0].dlDataVolume,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolume,eRabThroughputStatList[1].dlDataVolume,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolume,eRabThroughputStatList[2].dlDataVolume,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolume,eRabThroughputStatList[3].dlDataVolume,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolume,eRabThroughputStatList[4].dlDataVolume,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolume,eRabThroughputStatList[5].dlDataVolume,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolume,eRabThroughputStatList[6].dlDataVolume,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolume,eRabThroughputStatList[7].dlDataVolume
2025-02-27 05:58:29.856,6436098,16292742,3,5,9,43881,0,6,5,0,0,7,8,0,560889,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:29.864,6436097,15943144,2,5,9,4827,879,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:29.918,6436098,16170416,3,5,9,8496,784,6,8,0,5294,7,7,0,14344,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:29.972,6436098,15888597,3,5,9,83316,576234,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.170,6436098,16293255,1,5,9,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.295,6436238,829021275,2,5,8,73,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.362,6436238,829021276,3,5,9,1586,624,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.442,6436098,15888642,3,5,9,177,183,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.493,6436097,16293248,3,5,9,4634,0,6,8,0,244747,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.684,6436097,15798808,2,5,9,19372,314503,6,8,0,80,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.833,6436097,16170593,3,5,9,12264,265277,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.887,6436098,16170713,3,5,9,5255,9119,6,5,0,0,7,8,0,4890,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:30.983,6436098,15943140,3,5,9,9101,124,6,5,0,0,7,8,0,891722,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.130,6436098,15943097,3,5,9,38665,713894,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.217,6436098,829021264,3,5,9,22306,64835,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.361,6436096,829021122,2,5,9,80365,408937,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.404,6436178,829021280,2,5,9,6244,167272,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.511,6436098,15888692,3,5,9,172,216,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.550,6436097,16293208,2,5,9,9690,189446,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.759,6436098,15888685,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:31.869,6436096,16293243,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.121,6436137,16293089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.121,6436097,16293089,4,5,9,56790,716660,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.269,6436098,829021179,3,5,8,49489,4311523,6,5,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.282,6436098,15798725,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.419,6436097,16293053,3,5,9,4352,3617,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.440,6436098,16102365,3,5,9,11267,16836,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:32.531,6436238,829021281,3,5,9,126,104,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:33.105,6436098,15943132,3,5,9,77646,301109,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:33.362,6436097,829021228,3,5,9,82840,482074,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.064,6436228,829021282,3,5,9,18649,39362,6,5,0,0,7,8,0,188949,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.221,6436228,829021283,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.375,6436228,829021284,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.421,6436098,15798498,2,5,9,20926,191195,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.446,6436096,828959225,3,5,9,8702,98228,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.545,6436098,16170712,3,5,9,669,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.623,6436096,15943131,2,5,9,2735,736,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.623,6436136,15943131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.763,6436098,829021096,3,5,9,9806,10130,7,5,0,0,6,8,0,192,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:34.984,6436097,15943144,2,5,9,2828,553,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.038,6436098,16170416,3,5,9,7426,0,6,8,0,9297,7,7,0,12958,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.092,6436098,15888597,3,5,9,26896,622798,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.416,6436238,829021275,2,5,8,114869,1659029,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.483,6436238,829021276,3,5,9,1324,720,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.562,6436098,15888642,3,5,9,352,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.613,6436097,16293248,3,5,9,15761,80,6,8,0,352432,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.677,6436098,16293259,2,5,9,4855,6103,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.790,6436178,16293257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.790,6436098,16293257,2,5,9,54,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.778,6436228,16293257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.804,6436097,15798808,2,5,9,10654,244783,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:35.953,6436097,16170593,3,5,9,19398,326463,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.007,6436098,16170713,3,5,9,2838,449,6,5,0,0,7,8,0,378,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.103,6436098,15943140,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.250,6436098,15943097,3,5,9,26703,641800,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.337,6436098,829021264,3,5,9,29838,290164,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.481,6436096,829021122,2,5,9,49418,408470,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.493,6436097,15943149,3,5,9,6072,1940,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.524,6436178,829021280,2,5,9,5112,152890,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.670,6436097,16293208,2,5,9,192,1278,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.879,6436098,15888685,3,5,9,5037,1238,6,5,0,0,7,8,0,96,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:36.989,6436096,16293243,2,5,8,510,416,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.126,6436098,15798837,3,5,9,12375,3509,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.177,6436097,15943151,2,5,9,160,247,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.241,6436097,16293089,4,5,9,54531,710069,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.241,6436137,16293089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.389,6436098,829021179,3,5,8,46061,3752872,6,5,0,0,7,7,0,52,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.402,6436098,15798725,3,5,9,975,805,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.539,6436097,16293053,3,5,9,5741,7004,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.560,6436098,16102365,3,5,9,17718,14365,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.652,6436238,829021281,3,5,9,19336,249934,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.713,6436097,15888696,4,5,9,0,0,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.701,6436238,15888696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:37.902,6436098,829021291,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:38.105,6436238,15943143,3,5,9,8768,136939,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:38.225,6436098,15943132,3,5,9,119929,492547,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:38.245,6436238,16292742,3,5,9,51708,0,6,5,0,0,7,8,0,664029,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:38.368,6436098,829021292,2,5,8,172,60,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:38.375,6436238,16170722,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:38.482,6436097,829021228,3,5,9,26058,297064,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.161,6436097,15798840,3,5,9,2260,852,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.185,6436228,829021282,3,5,9,13571,7232,6,5,0,0,7,8,0,425616,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.496,6436228,829021284,3,5,9,15391,598,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.541,6436098,15798498,2,5,9,14166,161336,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.566,6436096,828959225,3,5,9,13526,100076,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.665,6436098,16170712,3,5,9,591,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.743,6436096,15943131,2,5,9,2642,896,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.743,6436136,15943131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.816,6436098,16170726,3,5,9,204,100,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:39.883,6436098,829021096,3,5,9,7556,141548,7,5,0,0,6,8,0,96,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.104,6436097,15943144,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.158,6436098,16170416,3,5,9,8646,228,6,8,0,14898,7,7,0,14779,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.212,6436098,15888597,3,5,9,60472,762804,6,8,0,120,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.417,6436238,15798839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.417,6436228,15798839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.429,6436098,15798839,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.537,6436238,829021275,2,5,8,23531,700605,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.604,6436238,829021276,3,5,9,918,432,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.682,6436098,15888642,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.733,6436097,16293248,3,5,9,58590,112,6,8,0,2557985,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.910,6436098,16293257,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.910,6436178,16293257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.899,6436228,16293257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:40.924,6436097,15798808,2,5,9,11720,196215,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.073,6436097,16170593,3,5,9,10257,291616,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.370,6436098,15943097,3,5,9,55676,806892,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.457,6436098,829021264,3,5,9,1934,1074,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.601,6436096,829021122,2,5,9,37903,395520,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.644,6436178,829021280,2,5,9,8206,186217,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.790,6436097,16293208,2,5,9,298,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:41.999,6436098,15888685,3,5,9,12424,1527,6,5,0,0,7,8,0,3317,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.109,6436096,16293243,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.246,6436098,15798837,3,5,9,203,277,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.361,6436097,16293089,4,5,9,53513,726964,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.361,6436137,16293089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.387,6436098,15888707,3,6,5,0,0,5,8,0,0,8,9,86,144,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.509,6436098,829021179,3,5,8,92778,4961352,6,5,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.522,6436098,15798725,3,5,9,2844,2689,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.659,6436097,16293053,3,5,9,1408,4724,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.680,6436098,16102365,3,5,9,7623,18914,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.752,6436097,15798844,2,5,9,358,186,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:42.773,6436238,829021281,3,5,9,16527,172661,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:43.226,6436238,15943143,3,5,9,656,288,6,8,0,268,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:43.366,6436238,16292742,3,5,9,18488,258,6,5,0,0,7,8,0,51328,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:43.488,6436098,829021292,2,5,8,98,96,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:43.555,6436098,16170730,2,5,9,2082,1297,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:43.543,6436228,16170730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:43.602,6436097,829021228,3,5,9,15031,215381,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.306,6436228,829021282,3,5,9,8822,948,6,5,0,0,7,8,0,506837,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.617,6436228,829021284,3,5,9,4149,52,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.644,6436098,15888709,3,5,9,3532,1771,6,5,0,0,7,8,0,1608,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.661,6436098,15798498,2,5,9,13410,3859,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.686,6436096,828959225,3,5,9,8618,100133,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.863,6436096,15943131,2,5,9,329,320,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:44.863,6436136,15943131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.003,6436098,829021096,3,5,9,11429,337448,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.145,6436097,16293266,2,5,9,539,417,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.133,6436228,16293266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.133,6436238,16293266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.278,6436098,16170416,3,5,9,8333,269,6,8,0,8806,7,7,0,13532,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.332,6436098,15888597,3,5,9,18023,351141,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.658,6436238,829021275,2,5,8,4480,138534,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.725,6436238,829021276,3,5,9,11111,19389,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:45.853,6436097,16293248,3,5,9,17433,0,6,8,0,1269197,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.030,6436178,16293257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.030,6436098,16293257,2,5,9,732,166,6,8,0,473,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.020,6436228,16293257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.044,6436097,15798808,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.193,6436097,16170593,3,5,9,19308,298210,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.490,6436098,15943097,3,5,9,48563,641732,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.512,6436098,15798845,2,5,9,172,168,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.512,6436178,15798845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.500,6436228,15798845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.577,6436098,829021264,3,5,9,38027,415362,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.640,6436097,15798849,3,5,9,571,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.721,6436096,829021122,2,5,9,19097,190517,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.764,6436178,829021280,2,5,9,8816,188832,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:46.910,6436097,16293208,2,5,9,5893,147233,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.119,6436098,15888685,3,5,9,196,96,6,5,0,0,7,8,0,96,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.366,6436098,15798837,3,5,9,179,60,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.481,6436097,16293089,4,5,9,50931,719084,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.481,6436137,16293089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.629,6436098,829021179,3,5,8,79956,5088732,6,5,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.642,6436098,15798725,3,5,9,2462,1699,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.779,6436097,16293053,3,5,9,3028,4423,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.800,6436098,16102365,3,5,9,13982,20038,6,5,0,0,7,8,0,435,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:47.985,6436238,15943132,3,5,9,4083,53487,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:48.079,6436097,16170736,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:48.347,6436238,15943143,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:48.403,6436098,16170737,3,5,9,6909,7107,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:48.487,6436238,16292742,3,5,9,8394,152,6,5,0,0,7,8,0,29564,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:48.722,6436097,829021228,3,5,9,7050,107169,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:49.427,6436228,829021282,3,5,9,54392,16411,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:58:49.586,6436098,15888715,3,5,9,753,134,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
