Datetime,Serving_Cell_Id, Call_Id, ta
2025-02-27 05:58:43.228,6436096,829021294,32,
2025-02-27 05:58:43.231,6436098,829021225,32,
2025-02-27 05:58:43.272,6436098,15943145,0,
2025-02-27 05:58:43.357,6436098,16170725,32,
2025-02-27 05:58:43.406,6436097,16170716,0,
2025-02-27 05:58:43.411,6436098,15888690,16,
2025-02-27 05:58:43.441,6436098,15942781,32,
2025-02-27 05:58:43.441,6436098,15888693,48,
2025-02-27 05:58:43.480,6436097,16170272,0,
2025-02-27 05:58:43.488,6436097,15943159,64,
2025-02-27 05:58:43.496,6436096,15888708,32,
2025-02-27 05:58:43.531,6436096,828964597,0,
2025-02-27 05:58:43.607,6436098,829021298,48,
2025-02-27 05:58:43.644,6436098,829021299,64,
2025-02-27 05:58:43.663,6436098,829021300,64,
2025-02-27 05:58:43.695,6436238,15798811,48,
2025-02-27 05:58:43.695,6436238,16293262,64,
2025-02-27 05:58:43.711,6436097,829021136,64,
2025-02-27 05:58:43.731,6436098,15943146,16,
2025-02-27 05:58:43.744,6436098,829021301,64,
2025-02-27 05:58:43.767,6436097,16289530,0,
2025-02-27 05:58:43.844,6436097,15798851,32,
2025-02-27 05:58:43.905,6436238,16170732,16,
2025-02-27 05:58:43.945,6436098,829021302,80,
2025-02-27 05:58:43.952,6436098,15943084,64,
2025-02-27 05:58:44.036,6436238,16170738,32,
2025-02-27 05:58:44.080,6436137,829021217,112,
2025-02-27 05:58:44.111,6436096,829021298,48,
2025-02-27 05:58:44.135,6436096,829021300,64,
2025-02-27 05:58:44.195,6436238,16170728,32,
2025-02-27 05:58:44.268,6436097,15943160,16,
2025-02-27 05:58:44.365,6436098,16170734,32,
2025-02-27 05:58:44.379,6436098,829021272,32,
2025-02-27 05:58:44.421,6436098,16170731,48,
2025-02-27 05:58:44.426,6436098,16293014,48,
2025-02-27 05:58:44.465,6436098,16170261,16,
2025-02-27 05:58:44.478,6436097,16170719,16,
2025-02-27 05:58:44.589,6436098,15888632,32,
2025-02-27 05:58:44.699,6436097,15798594,16,
2025-02-27 05:58:44.723,6436097,15943113,0,
2025-02-27 05:58:44.746,6436096,16170739,16,
2025-02-27 05:58:44.757,6436096,15942991,16,
2025-02-27 05:58:44.802,6436096,829020798,16,
2025-02-27 05:58:44.894,6436098,16293270,32,
2025-02-27 05:58:44.895,6436098,15798852,48,
2025-02-27 05:58:44.897,6436097,16293145,0,
2025-02-27 05:58:44.944,6436096,15798836,64,
2025-02-27 05:58:44.957,6436096,15798800,16,
2025-02-27 05:58:44.978,6436097,829021100,16,
2025-02-27 05:58:45.000,6436097,16170733,0,
2025-02-27 05:58:45.049,6436096,829021285,16,
2025-02-27 05:58:45.114,6436098,829021232,48,
2025-02-27 05:58:45.122,6436096,15798841,16,
2025-02-27 05:58:45.147,6436096,15943155,32,
2025-02-27 05:58:45.155,6436096,16170510,16,
2025-02-27 05:58:45.178,6436097,15798838,16,
2025-02-27 05:58:45.188,6436096,15942286,16,
2025-02-27 05:58:45.302,6436096,15943094,32,
2025-02-27 05:58:45.387,6436098,16170692,0,
2025-02-27 05:58:45.388,6436097,16293247,0,
2025-02-27 05:58:45.389,6436097,829021274,0,
2025-02-27 05:58:45.480,6436097,16293271,16,
2025-02-27 05:58:45.512,6436096,829020217,48,
2025-02-27 05:58:45.517,6436178,15798842,48,
2025-02-27 05:58:45.565,6436098,15943161,32,
2025-02-27 05:58:45.578,6436137,829021295,80,
2025-02-27 05:58:45.596,6436096,16170739,16,
2025-02-27 05:58:45.635,6436098,16170694,48,
2025-02-27 05:58:45.635,6436096,15798847,32,
2025-02-27 05:58:45.644,6436097,16170740,0,
2025-02-27 05:58:45.667,6436096,829021233,16,
2025-02-27 05:58:45.735,6436097,829020790,48,
2025-02-27 05:58:45.752,6436097,15888711,80,
2025-02-27 05:58:45.753,6436096,16293267,48,
2025-02-27 05:58:45.800,6436096,16293260,48,
2025-02-27 05:58:45.810,6436096,15888700,16,
2025-02-27 05:58:45.897,6436098,15943156,32,
2025-02-27 05:58:45.936,6436096,16222942,0,
2025-02-27 05:58:45.951,6436097,15888683,32,
2025-02-27 05:58:45.957,6436097,829021304,96,
2025-02-27 05:58:46.055,6436096,15798821,32,
2025-02-27 05:58:46.088,6436097,15798848,0,
2025-02-27 05:58:46.088,6436178,829021288,48,
2025-02-27 05:58:46.125,6436096,15798675,32,
2025-02-27 05:58:46.167,6436098,15794397,32,
2025-02-27 05:58:46.201,6436098,16293268,64,
2025-02-27 05:58:46.215,6436098,829021296,16,
2025-02-27 05:58:46.212,6436238,829021278,32,
2025-02-27 05:58:46.225,6436096,15943035,32,
2025-02-27 05:58:46.228,6436178,829021286,0,
2025-02-27 05:58:46.242,6436098,15872833,2048,
2025-02-27 05:58:46.243,6436097,16292889,16,
2025-02-27 05:58:46.273,6436096,15943157,0,
2025-02-27 05:58:46.299,6436096,829020938,0,
2025-02-27 05:58:46.317,6436096,15888069,48,
2025-02-27 05:58:46.340,6436097,16293005,0,
2025-02-27 05:58:46.434,6436098,828960199,0,
2025-02-27 05:58:46.456,6436098,15798599,16,
2025-02-27 05:58:46.519,6436098,15942604,0,
2025-02-27 05:58:46.574,6436097,15942209,16,
2025-02-27 05:58:46.638,6436238,829021279,32,
2025-02-27 05:58:46.735,6436097,15888684,0,
2025-02-27 05:58:46.885,6436098,15943162,64,
2025-02-27 05:58:47.034,6436097,15798830,0,
2025-02-27 05:58:47.068,6436098,829021263,16,
2025-02-27 05:58:47.119,6436098,15941508,32,
2025-02-27 05:58:47.186,6436096,829021298,32,
2025-02-27 05:58:47.189,6436098,16293209,32,
2025-02-27 05:58:47.226,6436096,16291412,0,
2025-02-27 05:58:47.264,6436098,829020929,64,
2025-02-27 05:58:47.285,6436098,829020930,48,
2025-02-27 05:58:47.308,6436097,16170735,16,
2025-02-27 05:58:47.343,6436096,15888718,16,
2025-02-27 05:58:47.389,6436097,829021215,32,
2025-02-27 05:58:47.405,6436098,829020931,32,
2025-02-27 05:58:47.449,6436097,15941948,16,
2025-02-27 05:58:47.543,6436097,15943163,0,
2025-02-27 05:58:47.547,6436098,15798719,32,
2025-02-27 05:58:47.668,6436097,16293272,32,
2025-02-27 05:58:47.694,6436098,15888713,48,
2025-02-27 05:58:47.703,6436098,16170742,64,
2025-02-27 05:58:47.774,6436097,15798374,64,
2025-02-27 05:58:47.813,6436098,16293269,48,
2025-02-27 05:58:47.886,6436096,16293246,32,
2025-02-27 05:58:47.987,6436137,15942569,96,
2025-02-27 05:58:48.025,6436096,15798850,0,
2025-02-27 05:58:48.029,6436098,16293240,32,
2025-02-27 05:58:48.099,6436096,15818787,16,
2025-02-27 05:58:48.129,6436098,15798854,32,
2025-02-27 05:58:48.135,6436178,829021293,16,
2025-02-27 05:58:48.139,6436238,16170738,32,
2025-02-27 05:58:48.210,6436098,15798416,32,
2025-02-27 05:58:48.234,6436097,16168453,0,
2025-02-27 05:58:48.344,6436098,16292917,0,
2025-02-27 05:58:48.351,6436098,829021225,32,
2025-02-27 05:58:48.375,6436096,829021272,32,
2025-02-27 05:58:48.392,6436098,15943145,16,
2025-02-27 05:58:48.408,6436097,15943159,64,
2025-02-27 05:58:48.415,6436178,829021306,64,
2025-02-27 05:58:48.531,6436098,15888690,16,
2025-02-27 05:58:48.561,6436098,15942781,32,
2025-02-27 05:58:48.564,6436098,829021299,64,
2025-02-27 05:58:48.600,6436097,16170272,0,
2025-02-27 05:58:48.616,6436238,16293262,64,
2025-02-27 05:58:48.616,6436238,15798811,48,
2025-02-27 05:58:48.651,6436096,828964597,0,
2025-02-27 05:58:48.664,6436098,829021301,64,
2025-02-27 05:58:48.764,6436097,15798851,16,
2025-02-27 05:58:48.798,6436098,15888719,16,
