Datetime,Serving_Cell_Id, Call_Id, uePhr,dlWidebandCqiCode0,dlWidebandCqiCode1,ulDmrsSinr,taValue,preambleTaValue,ulSrsSinr
2025-02-27 05:58:30.117,6436178,829021286,28,11,255,1797,16,24,2147483647,
2025-02-27 05:58:30.146,6436098,15798762,39,13,12,1795,48,72,2147483647,
2025-02-27 05:58:30.152,6436096,829020217,14,5,7,843,48,96,2147483647,
2025-02-27 05:58:30.161,6436097,15888689,32,12,255,2607,16,36,2147483647,
2025-02-27 05:58:30.176,6436097,15943147,35,14,255,2997,16,24,2147483647,
2025-02-27 05:58:30.178,6436098,16170721,38,15,14,3084,32,48,2147483647,
2025-02-27 05:58:30.238,6436098,15798811,20,11,12,2158,48,60,2147483647,
2025-02-27 05:58:30.246,6436098,15798834,46,15,255,3257,32,48,2147483647,
2025-02-27 05:58:30.275,6436138,16170694,46,10,9,2478,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.275,6436098,16170694,16,11,10,2389,32,72,2147483647,
2025-02-27 05:58:30.307,6436096,829021233,29,9,7,1870,16,60,2147483647,
2025-02-27 05:58:30.319,6436098,15888697,32,8,9,3396,16,36,2147483647,
2025-02-27 05:58:30.339,6436098,15943148,29,13,255,2457,32,48,2147483647,
2025-02-27 05:58:30.357,6436096,15798807,40,6,10,1985,16,36,2147483647,
2025-02-27 05:58:30.374,6436096,15888691,35,6,255,2285,48,60,2147483647,
2025-02-27 05:58:30.375,6436137,829020790,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.375,6436097,829020790,4,7,7,100,64,72,2147483647,
2025-02-27 05:58:30.512,6436137,16293249,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.512,6436097,16293249,47,12,12,2517,0,24,2147483647,
2025-02-27 05:58:30.591,6436097,15888683,25,9,4,846,32,60,2147483647,
2025-02-27 05:58:30.700,6436096,16293250,26,3,255,1579,32,60,2147483647,
2025-02-27 05:58:30.689,6436238,16293250,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.749,6436097,15798826,32,6,9,2200,16,36,2147483647,
2025-02-27 05:58:30.749,6436137,15798826,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.765,6436136,15798675,255,13,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.765,6436096,15798675,43,6,9,2280,32,60,2147483647,
2025-02-27 05:58:30.776,6436096,16222942,46,10,8,2425,0,24,2147483647,
2025-02-27 05:58:30.776,6436136,16222942,255,12,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.764,6436228,16222942,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.805,6436138,15794397,255,11,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.807,6436098,15794397,38,9,8,2432,32,48,2147483647,
2025-02-27 05:58:30.831,6436098,16170706,27,8,255,2015,64,84,2147483647,
2025-02-27 05:58:30.849,6436238,829021278,27,14,14,836,16,60,1164,
2025-02-27 05:58:30.865,6436136,15943035,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.865,6436096,15943035,16,7,6,73,32,60,2147483647,
2025-02-27 05:58:30.882,6436098,15872833,36,7,9,2181,2048,84,2147483647,
2025-02-27 05:58:30.883,6436097,16292889,33,10,15,2016,16,36,2147483647,
2025-02-27 05:58:30.928,6436178,829021288,30,7,255,1831,80,96,2147483647,
2025-02-27 05:58:30.916,6436238,829021288,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.939,6436096,829020938,35,9,8,2041,0,24,2147483647,
2025-02-27 05:58:30.956,6436138,15888069,255,8,4,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:30.957,6436096,15888069,31,6,8,1708,48,72,2147483647,
2025-02-27 05:58:30.972,6436096,15798829,30,5,255,939,48,72,2147483647,
2025-02-27 05:58:30.980,6436097,16293005,25,8,11,1137,0,24,2147483647,
2025-02-27 05:58:30.981,6436137,16293005,255,11,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.032,6436098,15798831,6,7,8,453,16,36,2147483647,
2025-02-27 05:58:31.020,6436238,15798831,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.020,6436228,15798831,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.065,6436098,15942991,42,3,7,2301,32,60,2147483647,
2025-02-27 05:58:31.065,6436138,15942991,255,14,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.068,6436178,829021286,28,11,255,1912,0,24,2147483647,
2025-02-27 05:58:31.068,6436098,829021286,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.074,6436098,828960199,29,13,13,2386,0,24,2147483647,
2025-02-27 05:58:31.075,6436138,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.096,6436098,15798599,54,13,12,2164,16,0,2147483647,
2025-02-27 05:58:31.159,6436138,15942604,255,9,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.159,6436098,15942604,5,9,6,798,0,72,2147483647,
2025-02-27 05:58:31.160,6436097,15798835,26,9,10,2052,16,36,2147483647,
2025-02-27 05:58:31.168,6436098,15888698,27,15,15,2121,48,60,2147483647,
2025-02-27 05:58:31.156,6436228,15888698,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.169,6436138,16293236,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.170,6436098,16293236,25,8,255,2514,48,72,2147483647,
2025-02-27 05:58:31.214,6436097,15942209,27,10,8,1957,16,48,2147483647,
2025-02-27 05:58:31.281,6436096,15798819,32,10,255,1775,16,36,2147483647,
2025-02-27 05:58:31.275,6436238,829021279,29,11,255,2749,32,48,1879,
2025-02-27 05:58:31.375,6436097,15888684,27,12,10,1961,16,36,2147483647,
2025-02-27 05:58:31.402,6436097,16170714,21,6,4,565,80,96,2147483647,
2025-02-27 05:58:31.450,6436097,829021289,28,5,255,2379,128,144,2147483647,
2025-02-27 05:58:31.642,6436096,15888667,12,8,6,1509,0,24,2147483647,
2025-02-27 05:58:31.656,6436096,15798825,33,4,2,268,48,60,2147483647,
2025-02-27 05:58:31.674,6436097,15798830,36,9,255,2322,0,0,2147483647,
2025-02-27 05:58:31.708,6436098,829021263,31,6,6,2373,16,24,2147483647,
2025-02-27 05:58:31.709,6436138,829021263,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.719,6436097,16170723,36,14,11,2830,0,12,2147483647,
2025-02-27 05:58:31.754,6436096,829021290,38,8,255,2596,32,48,2147483647,
2025-02-27 05:58:31.759,6436098,15941508,14,10,8,1641,32,60,2147483647,
2025-02-27 05:58:31.759,6436138,15941508,255,8,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.763,6436096,15798836,27,5,255,2620,64,72,2147483647,
2025-02-27 05:58:31.794,6436098,16170708,11,13,10,2719,0,48,2147483647,
2025-02-27 05:58:31.829,6436098,16293209,48,7,6,2066,32,48,2147483647,
2025-02-27 05:58:31.866,6436096,16291412,32,8,7,2263,0,24,2147483647,
2025-02-27 05:58:31.867,6436138,16291412,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.904,6436098,829020929,29,11,15,2200,64,108,2147483647,
2025-02-27 05:58:31.925,6436098,829020930,36,10,8,2195,48,96,2147483647,
2025-02-27 05:58:31.940,6436096,16293260,27,7,7,240,64,72,2147483647,
2025-02-27 05:58:31.928,6436238,16293260,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:31.992,6436096,829021257,31,3,255,1922,32,48,2147483647,
2025-02-27 05:58:31.996,6436096,16293256,18,7,255,1621,48,72,2147483647,
2025-02-27 05:58:32.000,6436098,15798821,47,10,9,2344,16,36,2147483647,
2025-02-27 05:58:32.006,6436096,15888700,13,10,9,902,16,36,2147483647,
2025-02-27 05:58:31.994,6436238,15888700,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.029,6436097,829021215,19,5,6,1014,32,60,2147483647,
2025-02-27 05:58:32.030,6436137,829021215,34,10,8,671,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.045,6436098,829020931,39,11,9,2338,32,72,2147483647,
2025-02-27 05:58:32.086,6436137,15941948,255,7,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.089,6436097,15941948,33,11,10,2005,16,24,2147483647,
2025-02-27 05:58:32.187,6436178,15798719,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.187,6436098,15798719,29,10,7,1956,32,60,2147483647,
2025-02-27 05:58:32.187,6436138,15798719,255,9,5,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.373,6436096,16293250,17,3,255,2003,32,60,2147483647,
2025-02-27 05:58:32.373,6436178,16293250,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.361,6436238,16293250,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.414,6436097,15798374,27,6,10,1286,48,84,2147483647,
2025-02-27 05:58:32.414,6436137,15798374,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.451,6436098,16170724,6,11,255,895,64,84,2147483647,
2025-02-27 05:58:32.526,6436136,16293246,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.526,6436096,16293246,34,8,8,2288,32,48,2147483647,
2025-02-27 05:58:32.560,6436098,15888701,34,15,255,2898,16,36,2147483647,
2025-02-27 05:58:32.627,6436137,15942569,23,1,8,534,96,120,2147483647,
2025-02-27 05:58:32.669,6436138,16293240,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:32.669,6436098,16293240,31,8,9,2135,32,48,2147483647,
2025-02-27 05:58:32.729,6436098,15888668,32,10,9,2104,32,60,2147483647,
2025-02-27 05:58:32.739,6436096,15818787,54,11,8,2335,16,48,2147483647,
2025-02-27 05:58:32.820,6436096,829021269,45,5,4,2286,48,60,2147483647,
2025-02-27 05:58:32.822,6436097,16170637,50,10,6,2454,0,0,2147483647,
2025-02-27 05:58:32.850,6436098,15798416,33,15,9,2164,32,48,2147483647,
2025-02-27 05:58:32.874,6436097,16168453,17,11,8,1533,0,24,2147483647,
2025-02-27 05:58:32.942,6436098,15888701,32,12,11,2735,64,72,2147483647,
2025-02-27 05:58:32.984,6436098,16292917,5,11,8,720,48,84,2147483647,
2025-02-27 05:58:32.991,6436098,829021225,28,6,6,2157,32,72,2147483647,
2025-02-27 05:58:32.991,6436138,829021225,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.032,6436098,15943145,53,7,255,3071,0,12,2147483647,
2025-02-27 05:58:33.041,6436097,15798838,29,7,9,1714,16,36,2147483647,
2025-02-27 05:58:33.166,6436097,16170716,27,8,13,911,0,24,2147483647,
2025-02-27 05:58:33.171,6436098,15888690,35,11,10,2428,16,36,2147483647,
2025-02-27 05:58:33.160,6436228,15888690,255,10,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.160,6436238,15888690,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.189,6436098,16170715,46,14,11,2394,32,48,2147483647,
2025-02-27 05:58:33.178,6436228,16170715,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.178,6436238,16170715,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.201,6436098,15888693,31,6,11,2401,48,72,2147483647,
2025-02-27 05:58:33.201,6436098,15942781,31,10,3,2115,32,72,2147483647,
2025-02-27 05:58:33.190,6436238,15888693,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.190,6436228,15888693,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.212,6436138,16293261,38,11,255,2777,64,72,2147483647,
2025-02-27 05:58:33.240,6436097,16170272,45,11,15,2260,0,24,2147483647,
2025-02-27 05:58:33.265,6436096,15943152,0,5,5,2756,64,72,2147483647,
2025-02-27 05:58:33.253,6436238,15943152,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.269,6436178,16170707,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.269,6436098,16170707,35,9,255,1654,0,12,2147483647,
2025-02-27 05:58:33.291,6436096,828964597,47,8,10,2110,0,24,2147483647,
2025-02-27 05:58:33.317,6436098,16170725,48,7,11,2407,48,60,2147483647,
2025-02-27 05:58:33.305,6436238,16170725,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.305,6436228,16170725,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.395,6436098,15888702,35,8,255,2788,0,12,2147483647,
2025-02-27 05:58:33.471,6436097,829021136,6,9,5,186,64,84,2147483647,
2025-02-27 05:58:33.472,6436097,16293258,44,14,255,2160,0,12,2147483647,
2025-02-27 05:58:33.491,6436098,15943146,34,12,10,2932,16,36,2147483647,
2025-02-27 05:58:33.527,6436097,16289530,31,6,5,2207,0,24,2147483647,
2025-02-27 05:58:33.528,6436137,16289530,255,8,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.614,6436097,16170717,37,12,0,2463,16,36,2147483647,
2025-02-27 05:58:33.695,6436238,16170708,14,15,15,3400,16,36,3125,
2025-02-27 05:58:33.712,6436098,15943084,25,8,5,1514,64,84,2147483647,
2025-02-27 05:58:33.752,6436098,15888695,33,9,255,2069,48,72,2147483647,
2025-02-27 05:58:33.810,6436138,15888632,255,9,4,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:33.810,6436098,15888632,16,10,8,1093,32,84,2147483647,
2025-02-27 05:58:33.840,6436137,829021217,9,5,4,316,112,120,2147483647,
2025-02-27 05:58:34.081,6436238,15943153,22,13,255,2342,64,84,2001,
2025-02-27 05:58:34.139,6436098,829021272,31,9,255,3165,48,60,2147483647,
2025-02-27 05:58:34.186,6436098,16293014,33,10,7,2408,48,72,2147483647,
2025-02-27 05:58:34.186,6436138,16293014,255,4,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.175,6436238,16293014,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.189,6436097,15888689,31,6,255,2424,0,36,2147483647,
2025-02-27 05:58:34.177,6436238,15888689,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.221,6436097,15888703,28,9,12,3065,16,24,2147483647,
2025-02-27 05:58:34.225,6436098,16170261,39,13,13,2465,16,36,2147483647,
2025-02-27 05:58:34.238,6436097,16170719,31,15,14,1989,16,48,2147483647,
2025-02-27 05:58:34.276,6436096,829021050,34,6,255,1703,48,72,2147483647,
2025-02-27 05:58:34.459,6436097,15798594,27,8,8,2238,16,36,2147483647,
2025-02-27 05:58:34.459,6436137,15798594,44,11,8,1892,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.483,6436097,15943113,16,5,255,562,0,24,2147483647,
2025-02-27 05:58:34.483,6436137,15943113,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.524,6436096,15798832,19,10,255,1985,16,24,2147483647,
2025-02-27 05:58:34.513,6436238,15798832,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.513,6436228,15798832,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.562,6436096,829020798,39,12,6,2077,16,36,2147483647,
2025-02-27 05:58:34.636,6436138,16170512,255,11,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.636,6436098,16170512,29,11,9,1717,32,48,2147483647,
2025-02-27 05:58:34.657,6436097,16293145,42,15,9,1997,0,24,2147483647,
2025-02-27 05:58:34.693,6436098,15943101,31,6,3,1820,64,84,2147483647,
2025-02-27 05:58:34.717,6436096,15798800,29,11,8,2575,16,36,2147483647,
2025-02-27 05:58:34.738,6436097,829021100,23,12,11,2102,16,24,2147483647,
2025-02-27 05:58:34.790,6436097,15798833,29,12,12,2421,32,60,2147483647,
2025-02-27 05:58:34.809,6436096,829021285,38,13,8,1617,16,36,2147483647,
2025-02-27 05:58:34.853,6436097,16170723,36,9,8,2693,0,12,2147483647,
2025-02-27 05:58:34.841,6436238,16170723,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.874,6436098,829021232,35,6,10,2403,48,84,2147483647,
2025-02-27 05:58:34.904,6436096,15798836,40,5,255,2169,64,72,2147483647,
2025-02-27 05:58:34.904,6436136,15798836,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:34.915,6436096,16170510,35,8,7,2137,16,24,2147483647,
2025-02-27 05:58:34.948,6436096,15942286,31,12,9,2035,16,60,2147483647,
2025-02-27 05:58:34.989,6436096,15943154,25,4,255,1400,64,72,2147483647,
2025-02-27 05:58:35.000,6436098,15888704,27,13,255,3035,32,48,2147483647,
2025-02-27 05:58:35.005,6436098,16293262,12,7,255,1892,64,84,2147483647,
2025-02-27 05:58:35.062,6436096,15943094,27,5,255,1742,32,60,2147483647,
2025-02-27 05:58:35.082,6436096,15798841,42,15,255,2482,16,36,2147483647,
2025-02-27 05:58:35.096,6436097,15943147,46,14,255,1625,16,24,2147483647,
2025-02-27 05:58:35.098,6436098,16170721,35,12,13,2205,32,48,2147483647,
2025-02-27 05:58:35.147,6436098,16170692,39,11,12,2297,0,12,2147483647,
2025-02-27 05:58:35.147,6436138,16170692,255,8,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.148,6436097,16293247,16,9,9,1987,0,12,2147483647,
2025-02-27 05:58:35.149,6436097,829021274,39,10,1,2369,0,36,2147483647,
2025-02-27 05:58:35.166,6436098,15798834,59,15,255,2491,64,48,2147483647,
2025-02-27 05:58:35.222,6436097,16293254,14,9,6,1088,16,24,2147483647,
2025-02-27 05:58:35.239,6436098,15888697,36,11,0,2572,16,36,2147483647,
2025-02-27 05:58:35.259,6436098,15943148,29,11,9,1985,32,48,2147483647,
2025-02-27 05:58:35.272,6436096,829020217,15,13,7,925,48,96,2147483647,
2025-02-27 05:58:35.358,6436098,15798811,34,13,10,2261,48,60,2147483647,
2025-02-27 05:58:35.383,6436097,15888705,39,13,255,2536,0,12,2147483647,
2025-02-27 05:58:35.395,6436138,16170694,255,13,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.395,6436098,16170694,30,12,6,2350,48,72,2147483647,
2025-02-27 05:58:35.427,6436096,829021233,18,8,7,1889,16,60,2147483647,
2025-02-27 05:58:35.432,6436137,16293249,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.432,6436097,16293249,32,12,9,2515,0,24,2147483647,
2025-02-27 05:58:35.477,6436178,15798842,38,6,255,2627,16,36,2147483647,
2025-02-27 05:58:35.495,6436137,829020790,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.495,6436097,829020790,6,8,7,297,64,72,2147483647,
2025-02-27 05:58:35.696,6436096,16222942,44,7,9,2318,0,24,2147483647,
2025-02-27 05:58:35.696,6436136,16222942,255,12,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.685,6436228,16222942,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.711,6436097,15888683,10,9,4,342,32,60,2147483647,
2025-02-27 05:58:35.735,6436098,16170728,30,13,255,2746,32,48,2147483647,
2025-02-27 05:58:35.760,6436096,16293260,32,6,5,2248,48,72,2147483647,
2025-02-27 05:58:35.748,6436238,16293260,255,8,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.748,6436228,16293260,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.770,6436096,15888700,31,10,5,2305,16,36,2147483647,
2025-02-27 05:58:35.758,6436238,15888700,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.758,6436228,15888700,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.848,6436178,829021288,29,7,255,1825,64,96,2147483647,
2025-02-27 05:58:35.837,6436238,829021288,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.885,6436096,15798675,43,8,6,2367,32,60,2147483647,
2025-02-27 05:58:35.885,6436136,15798675,255,15,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.925,6436138,15794397,255,11,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.927,6436098,15794397,30,8,7,2498,32,48,2147483647,
2025-02-27 05:58:35.931,6436097,16293263,12,5,255,1015,80,96,2147483647,
2025-02-27 05:58:35.951,6436098,16170706,25,6,255,2124,64,84,2147483647,
2025-02-27 05:58:35.952,6436098,15798831,5,7,8,1102,16,36,2147483647,
2025-02-27 05:58:35.941,6436228,15798831,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.941,6436238,15798831,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.970,6436238,829021278,28,11,8,544,32,60,660,
2025-02-27 05:58:35.985,6436096,15943035,28,5,6,1068,32,60,2147483647,
2025-02-27 05:58:35.985,6436136,15943035,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.988,6436098,829021286,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:35.988,6436178,829021286,14,10,255,1951,0,24,2147483647,
2025-02-27 05:58:36.002,6436098,15872833,37,7,9,2097,2048,84,2147483647,
2025-02-27 05:58:36.003,6436097,16292889,40,12,15,2017,16,36,2147483647,
2025-02-27 05:58:36.059,6436096,829020938,33,11,8,2019,0,24,2147483647,
2025-02-27 05:58:36.076,6436138,15888069,49,11,4,2523,4294967295,2147483647,2147483647,
2025-02-27 05:58:36.077,6436096,15888069,31,7,6,2033,48,72,2147483647,
2025-02-27 05:58:36.080,6436097,15798835,31,10,7,2196,16,36,2147483647,
2025-02-27 05:58:36.088,6436098,15888698,26,15,12,2040,32,60,2147483647,
2025-02-27 05:58:36.077,6436228,15888698,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:36.100,6436097,16293005,27,8,11,1380,0,24,2147483647,
2025-02-27 05:58:36.101,6436137,16293005,255,11,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:36.185,6436098,15942991,35,6,7,2470,32,60,2147483647,
2025-02-27 05:58:36.185,6436138,15942991,255,14,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:36.194,6436098,828960199,33,11,10,2321,0,24,2147483647,
2025-02-27 05:58:36.195,6436138,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:58:36.216,6436098,15798599,52,13,12,2093,16,0,2147483647,
