Datetime,Serving_Cell_Id, Call_Id, eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolume,eRabThroughputStatList[0].dlDataVolume,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolume,eRabThroughputStatList[1].dlDataVolume,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolume,eRabThroughputStatList[2].dlDataVolume,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolume,eRabThroughputStatList[3].dlDataVolume,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolume,eRabThroughputStatList[4].dlDataVolume,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolume,eRabThroughputStatList[5].dlDataVolume,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolume,eRabThroughputStatList[6].dlDataVolume,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolume,eRabThroughputStatList[7].dlDataVolume
2025-02-27 05:47:28.855,6436096,15942383,2,5,9,0,96,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.094,6436138,829020600,2,5,9,499,467,6,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.215,6436098,16102365,3,5,9,8493,16908,6,5,0,0,7,8,0,324775,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.272,6436238,829020507,3,5,9,870,572,6,5,0,0,7,8,0,567,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.320,6436098,829020464,2,5,8,8856,357303,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.417,6436098,16169944,1,5,8,8715,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.699,6436238,15798100,3,5,9,120,116,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.707,6436238,15798067,1,5,8,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.762,6436097,828962127,3,5,9,1449,4999,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.782,6436098,15798075,2,5,8,344,470,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.800,6436096,15798093,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:29.864,6436096,828959225,2,5,9,8683,100671,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.057,6436238,15941773,2,5,9,53585,726943,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.160,6436098,16292426,3,5,9,406,432,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.232,6436098,16292370,3,5,9,31226,161541,6,5,0,0,7,8,0,24413,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.254,6436238,15797715,4,5,9,0,0,7,5,0,0,6,8,0,0,8,1,6790,1795,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.345,6436098,15798094,3,5,9,274,194,6,5,0,0,7,8,0,128,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.454,6436098,15887886,3,6,5,0,0,8,9,14795,5258,5,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.615,6436098,829020504,2,5,9,17312,94359,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.788,6436138,829020070,3,5,9,412786,432568,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.807,6436098,829020604,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.944,6436096,15942031,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:30.982,6436097,16169952,1,5,9,86346,667317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.126,6436098,15942362,3,5,9,482,308,6,5,0,0,7,8,0,111,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.127,6436096,16292209,3,5,9,566,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.170,6436096,15942377,3,5,9,51163,26851,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.395,6436098,15942396,3,5,9,117,72,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.397,6436097,15942342,3,5,9,69431,719960,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.417,6436238,15942342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.643,6436097,15887774,2,5,9,6687,8157,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.871,6436096,829020453,3,5,9,15396,285474,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.871,6436098,15886403,3,5,9,14299,55,6,8,0,18956,7,7,0,13902,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:31.987,6436136,829020432,3,5,9,11106,177091,8,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.140,6436238,15797458,3,5,9,9287,1705,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.138,6436097,15942391,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.279,6436098,16169896,2,5,9,891,60,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.355,6436238,15942399,3,5,9,7779,504,6,5,0,0,7,8,0,10496,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.735,6436098,15887860,2,5,9,46813,612969,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.750,6436238,15886921,3,5,9,4473,206560,6,5,0,0,7,8,0,111,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.770,6436097,15887221,3,5,9,6261,235511,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.948,6436238,15887689,3,5,9,57329,738454,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.316,6436097,16292423,3,5,9,75495,79342,6,5,0,0,7,8,0,1013,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.440,6436097,16292307,3,5,9,27842,544415,7,5,0,0,6,8,0,324,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.476,6436098,829020598,2,5,9,37661,718879,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.600,6436098,16292286,3,5,9,2514,77152,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.729,6436098,829020591,3,5,8,3675,18851,6,5,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.839,6436096,16169950,2,5,8,288,551,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.975,6436096,15942383,2,5,9,0,478,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.214,6436138,829020600,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.335,6436098,16102365,3,5,9,5068,18596,6,5,0,0,7,8,0,214586,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.393,6436238,829020507,3,5,9,4786,160,6,5,0,0,7,8,0,214394,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.440,6436098,829020464,2,5,8,14540,846760,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.736,6436098,15887902,3,5,9,3081,2570,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.748,6436238,15887902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.828,6436238,15798067,1,5,8,173,13196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.882,6436097,828962127,3,5,9,1399,4542,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.902,6436098,15798075,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.984,6436096,828959225,2,5,9,10447,100729,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.178,6436238,15941773,2,5,9,50795,715989,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.280,6436098,16292426,3,5,9,134,130,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.352,6436098,16292370,3,5,9,45922,324779,6,5,0,0,7,8,0,266,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.375,6436238,15797715,4,5,9,0,0,7,5,0,0,6,8,0,0,8,1,4955,5605,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.549,6436098,15942401,3,5,9,248,1088,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.561,6436238,15942401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.574,6436098,15887886,3,6,5,0,0,8,9,8952,21950,5,8,0,373,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.735,6436098,829020504,2,5,9,3146,768,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.908,6436138,829020070,3,5,9,370867,302020,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.064,6436096,15942031,3,5,9,689,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.102,6436097,16169952,1,5,9,186,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.246,6436098,15942362,3,5,9,334,91,6,5,0,0,7,8,0,111,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.247,6436096,16292209,3,5,9,17996,167739,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.290,6436096,15942377,3,5,9,140585,468316,6,5,0,0,7,8,0,6056,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.517,6436097,15942342,3,5,9,47302,672788,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.538,6436238,15942342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.763,6436097,15887774,2,5,9,11273,228147,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.991,6436096,829020453,3,5,9,12857,213148,6,5,0,0,7,8,0,1168,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.991,6436098,15886403,3,5,9,9234,120,6,8,0,14417,7,7,0,16455,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.107,6436136,829020432,3,5,9,32324,336569,8,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.261,6436238,15797458,3,5,9,2591,4904,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.299,6436098,15887906,2,5,9,660,148,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.326,6436098,16292437,2,5,8,0,111,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.399,6436098,16169896,3,5,9,6152,60,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.476,6436238,15942399,3,5,9,13905,6895,6,5,0,0,7,8,0,90347,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.855,6436098,15887860,2,5,9,65371,720759,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.871,6436238,15886921,3,5,9,12577,275769,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.876,6436238,16292438,3,5,9,21270,28786,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.890,6436097,15887221,3,5,9,8972,128322,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.069,6436238,15887689,3,5,9,58368,702299,6,5,0,0,7,8,0,12807,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.436,6436097,16292423,3,5,9,74,105,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.462,6436098,829020611,2,5,8,74,72,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.560,6436097,16292307,3,5,9,30507,850558,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.596,6436098,829020598,2,5,9,44102,712062,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.720,6436098,16292286,3,5,9,3746,98696,6,8,0,120,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.754,6436097,16292439,2,5,8,13660,18336,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.849,6436098,829020591,3,5,8,0,0,6,5,0,0,7,7,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.095,6436096,15942383,2,5,9,0,737,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.334,6436138,829020600,2,5,9,246,234,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.455,6436098,16102365,3,5,9,6913,14107,6,5,0,0,7,8,0,295606,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.514,6436238,829020507,3,5,9,509,0,6,5,0,0,7,8,0,1039,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.558,6436098,15942402,3,5,9,556,1100,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.560,6436098,829020464,2,5,8,64,89,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:39.949,6436238,15798067,1,5,8,72640,222336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.001,6436097,828962127,3,5,9,1399,4312,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.104,6436096,828959225,2,5,9,11268,100028,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.299,6436238,15941773,2,5,9,49317,715298,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.358,6436096,829020616,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.373,6436096,829020617,3,5,9,963,326,6,5,2,0,7,8,0,72,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.471,6436098,16292370,3,5,9,1648,115046,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.496,6436238,15797715,4,5,9,2443,5308,7,5,0,0,6,8,0,0,8,1,8667,2819,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.491,6436098,15887911,3,5,9,332,149,6,5,0,0,7,8,0,224,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.694,6436098,15887886,3,6,5,0,0,8,9,0,0,5,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:40.854,6436098,829020504,2,5,9,17226,85632,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.027,6436138,829020070,3,5,9,346989,431635,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.064,6436138,16169953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.065,6436098,16169953,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.183,6436096,15942031,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.222,6436097,16169952,1,5,9,82932,663791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.365,6436098,15942362,3,5,9,334,91,6,5,0,0,7,8,0,111,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.366,6436096,16292209,3,5,9,4762,70624,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.409,6436096,15942377,3,5,9,27834,608903,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.636,6436097,15942342,3,5,9,60297,751912,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.659,6436238,15942342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.648,6436097,15887912,3,5,9,1397,1147,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:41.882,6436097,15887774,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.110,6436096,829020453,3,5,9,25084,253164,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.110,6436098,15886403,3,5,9,13775,5134,6,8,0,25440,7,7,0,15461,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.226,6436136,829020432,3,5,9,7594,145032,8,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.382,6436238,15797458,3,5,9,5048,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.518,6436098,16169896,3,5,9,2188,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.597,6436238,15942399,3,5,9,36703,60,6,5,0,0,7,8,0,691482,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.873,6436098,16292443,2,5,9,1644,536,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.974,6436098,15887860,2,5,9,49211,705708,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.992,6436238,15886921,3,5,9,266,279,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:42.997,6436238,16292438,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.009,6436097,15887221,3,5,9,3220,92640,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.034,6436098,15798113,3,5,9,3295,361,6,5,0,0,7,8,0,5107,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.047,6436238,15798113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.190,6436238,15887689,3,5,9,53630,725900,6,5,0,0,7,8,0,2044,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.679,6436097,16292307,3,5,9,40126,708726,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.704,6436096,16169970,2,5,8,280,539,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.715,6436098,829020598,2,5,9,44615,737701,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.784,6436097,16292444,2,5,8,559,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.839,6436098,16292286,3,5,9,2612,108832,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:43.873,6436097,16292439,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:44.105,6436098,15887913,2,5,8,128,112,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:44.214,6436096,15942383,2,5,9,0,2090,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:44.453,6436138,829020600,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:44.635,6436238,829020507,3,5,9,7005,53,6,5,0,0,7,8,0,214458,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:44.677,6436098,15942402,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:44.679,6436098,829020464,2,5,8,825,613,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.070,6436238,15798067,1,5,8,13549,18755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.121,6436097,828962127,3,5,9,1399,5463,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.223,6436096,828959225,2,5,9,11119,101582,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.420,6436238,15941773,2,5,9,47611,727627,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.493,6436096,829020617,3,5,9,1088,0,6,5,0,0,7,8,0,8019,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.617,6436238,15797715,4,5,9,62,72,7,5,0,0,6,8,0,0,8,1,5286,5379,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.610,6436098,15887911,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:45.974,6436098,829020504,2,5,9,12032,91016,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.147,6436138,829020070,3,5,9,332578,429227,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.205,6436097,16292446,2,5,9,3242,366,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.341,6436097,16169952,1,5,9,34690,557737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.485,6436098,15942362,3,5,9,334,91,6,5,0,0,7,8,0,111,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.486,6436096,16292209,3,5,9,9954,2451,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.529,6436096,15942377,3,5,9,123507,672829,6,5,0,0,7,8,0,72,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.582,6436096,15942407,2,5,8,54,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.595,6436238,15942407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.703,6436098,15887914,2,5,8,3406,93517,6,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.756,6436097,15942342,3,5,9,2833,42112,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.767,6436097,15887912,3,5,9,1112,762,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:46.780,6436238,15942342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:47.230,6436096,829020453,3,5,9,6908,249526,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:47.230,6436098,15886403,3,5,9,10496,269,6,8,0,14939,7,7,0,16193,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:47.240,6436096,829020622,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
