Datetime,Serving_Cell_Id, Call_Id, ulMcs,dlMcs
2025-02-27 05:47:54.252,6436098,16292458,26,18,
2025-02-27 05:47:54.346,6436098,15887913,25,10,
2025-02-27 05:47:54.455,6436096,15942383,21,14,
2025-02-27 05:47:54.565,6436138,15887922,18,3,
2025-02-27 05:47:54.866,6436238,829020507,20,5,
2025-02-27 05:47:54.920,6436098,829020464,6,7,
2025-02-27 05:47:55.301,6436238,15798067,26,20,
2025-02-27 05:47:55.362,6436097,828962127,19,16,
2025-02-27 05:47:55.398,6436096,15887923,25,5,
2025-02-27 05:47:55.464,6436096,828959225,21,10,
2025-02-27 05:47:55.651,6436238,15941773,26,22,
2025-02-27 05:47:55.848,6436238,15797715,22,2,
2025-02-27 05:47:56.215,6436098,829020504,26,21,
2025-02-27 05:47:56.257,6436097,16169983,23,15,
2025-02-27 05:47:56.388,6436138,829020070,5,8,
2025-02-27 05:47:56.494,6436098,16169980,22,17,
2025-02-27 05:47:56.582,6436097,16169952,12,24,
2025-02-27 05:47:56.727,6436096,16292209,16,4,
2025-02-27 05:47:56.727,6436098,15942362,26,14,
2025-02-27 05:47:56.728,6436098,15887924,23,11,
2025-02-27 05:47:56.771,6436096,15942377,16,6,
2025-02-27 05:47:56.824,6436096,15942407,26,15,
2025-02-27 05:47:56.826,6436238,15942407,4294967295,4294967295,
2025-02-27 05:47:56.998,6436097,15942342,26,18,
2025-02-27 05:47:57.009,6436097,15887912,18,6,
2025-02-27 05:47:57.011,6436238,15942342,4294967295,4294967295,
2025-02-27 05:47:57.104,6436238,15887925,22,19,
2025-02-27 05:47:57.472,6436098,15886403,26,19,
2025-02-27 05:47:57.472,6436096,829020453,22,10,
2025-02-27 05:47:57.588,6436136,829020432,17,16,
2025-02-27 05:47:57.744,6436238,15797458,20,7,
2025-02-27 05:47:57.880,6436098,16169896,26,10,
2025-02-27 05:47:57.959,6436238,15942399,27,21,
2025-02-27 05:47:58.331,6436098,15798130,26,13,
2025-02-27 05:47:58.336,6436098,15887860,22,13,
2025-02-27 05:47:58.354,6436238,15886921,27,27,
2025-02-27 05:47:58.371,6436097,15887221,24,15,
2025-02-27 05:47:58.538,6436238,16102365,22,16,
2025-02-27 05:47:58.552,6436238,15887689,22,7,
2025-02-27 05:47:58.648,6436096,15887927,26,10,
2025-02-27 05:47:58.714,6436097,15887916,25,22,
2025-02-27 05:47:59.002,6436096,16169986,21,2,
2025-02-27 05:47:59.077,6436098,829020598,12,6,
2025-02-27 05:47:59.201,6436098,16292286,18,13,
2025-02-27 05:47:59.255,6436098,16169987,4,15,
2025-02-27 05:47:59.372,6436098,16292458,26,18,
2025-02-27 05:47:59.466,6436098,15887913,25,13,
2025-02-27 05:47:59.575,6436096,15942383,21,12,
2025-02-27 05:47:59.685,6436138,15887922,15,8,
2025-02-27 05:47:59.997,6436238,829020507,20,15,
2025-02-27 05:48:00.034,6436098,15887929,5,8,
2025-02-27 05:48:00.036,6436096,15798133,19,7,
2025-02-27 05:48:00.038,6436098,16292469,14,6,
2025-02-27 05:48:00.040,6436098,829020464,9,8,
2025-02-27 05:48:00.226,6436098,15798128,15,9,
2025-02-27 05:48:00.237,6436238,15798128,4294967295,4294967295,
2025-02-27 05:48:00.432,6436238,15798067,26,20,
2025-02-27 05:48:00.482,6436097,828962127,20,15,
2025-02-27 05:48:00.584,6436096,828959225,21,7,
2025-02-27 05:48:00.782,6436238,15941773,27,23,
2025-02-27 05:48:00.979,6436238,15797715,21,6,
2025-02-27 05:48:01.335,6436098,829020504,26,17,
2025-02-27 05:48:01.377,6436097,16169983,23,22,
2025-02-27 05:48:01.470,6436098,15798124,25,21,
2025-02-27 05:48:01.470,6436138,15798124,4294967295,4294967295,
2025-02-27 05:48:01.509,6436138,829020070,6,11,
2025-02-27 05:48:01.572,6436097,15887930,25,9,
2025-02-27 05:48:01.702,6436097,16169952,13,25,
2025-02-27 05:48:01.847,6436096,16292209,15,2,
2025-02-27 05:48:01.847,6436098,15942362,26,15,
2025-02-27 05:48:01.848,6436098,15887924,25,17,
2025-02-27 05:48:01.891,6436096,15942377,15,7,
2025-02-27 05:48:01.944,6436096,15942407,26,14,
2025-02-27 05:48:01.957,6436238,15942407,4294967295,4294967295,
2025-02-27 05:48:02.118,6436097,15942342,26,20,
2025-02-27 05:48:02.126,6436098,15798136,19,15,
2025-02-27 05:48:02.129,6436097,15887912,19,6,
2025-02-27 05:48:02.142,6436238,15942342,4294967295,4294967295,
2025-02-27 05:48:02.235,6436238,15887925,21,22,
2025-02-27 05:48:02.228,6436096,16292474,25,7,
2025-02-27 05:48:02.529,6436098,15942426,25,19,
2025-02-27 05:48:02.592,6436098,15886403,26,18,
2025-02-27 05:48:02.592,6436096,829020453,22,10,
2025-02-27 05:48:02.708,6436136,829020432,17,15,
2025-02-27 05:48:02.734,6436098,16169993,5,6,
2025-02-27 05:48:02.756,6436096,16292475,21,11,
2025-02-27 05:48:02.865,6436238,15797458,22,10,
2025-02-27 05:48:03.000,6436098,16169896,26,11,
2025-02-27 05:48:03.080,6436238,15942399,26,21,
2025-02-27 05:48:03.451,6436098,15798130,26,20,
2025-02-27 05:48:03.456,6436098,15887860,22,11,
2025-02-27 05:48:03.475,6436238,15886921,27,25,
2025-02-27 05:48:03.491,6436097,15887221,21,15,
2025-02-27 05:48:03.659,6436238,16102365,22,24,
2025-02-27 05:48:03.673,6436238,15887689,22,10,
2025-02-27 05:48:03.772,6436098,16292476,7,7,
2025-02-27 05:48:03.804,6436096,15942427,21,11,
2025-02-27 05:48:04.197,6436098,829020598,12,5,
2025-02-27 05:48:04.292,6436098,15887935,13,16,
2025-02-27 05:48:04.321,6436098,16292286,18,20,
2025-02-27 05:48:04.492,6436098,16292458,26,20,
2025-02-27 05:48:04.586,6436098,15887913,25,13,
2025-02-27 05:48:04.695,6436096,15942383,21,15,
2025-02-27 05:48:04.904,6436098,16169992,21,20,
2025-02-27 05:48:04.915,6436238,16169992,4294967295,4294967295,
2025-02-27 05:48:05.118,6436238,829020507,21,10,
2025-02-27 05:48:05.154,6436098,15887929,3,11,
2025-02-27 05:48:05.156,6436096,15798133,19,14,
2025-02-27 05:48:05.158,6436098,16292469,21,9,
2025-02-27 05:48:05.160,6436098,829020464,7,9,
2025-02-27 05:48:05.198,6436097,15942428,25,9,
2025-02-27 05:48:05.346,6436098,15798128,10,11,
2025-02-27 05:48:05.358,6436238,15798128,4294967295,4294967295,
2025-02-27 05:48:05.451,6436098,15942429,21,7,
2025-02-27 05:48:05.553,6436238,15798067,26,22,
2025-02-27 05:48:05.602,6436097,828962127,20,15,
2025-02-27 05:48:05.704,6436096,828959225,21,5,
2025-02-27 05:48:05.903,6436238,15941773,27,22,
2025-02-27 05:48:06.100,6436238,15797715,21,3,
2025-02-27 05:48:06.455,6436098,829020504,26,22,
2025-02-27 05:48:06.590,6436138,15798124,4294967295,4294967295,
2025-02-27 05:48:06.590,6436098,15798124,26,23,
2025-02-27 05:48:06.629,6436138,829020070,7,8,
2025-02-27 05:48:06.822,6436097,16169952,13,23,
2025-02-27 05:48:06.967,6436096,16292209,16,2,
2025-02-27 05:48:06.967,6436098,15942362,26,11,
2025-02-27 05:48:07.011,6436096,15942377,16,6,
2025-02-27 05:48:07.238,6436097,15942342,26,18,
2025-02-27 05:48:07.249,6436097,15887912,18,6,
2025-02-27 05:48:07.263,6436238,15942342,4294967295,4294967295,
2025-02-27 05:48:07.649,6436098,15942426,25,18,
2025-02-27 05:48:07.712,6436098,15886403,26,16,
2025-02-27 05:48:07.712,6436096,829020453,22,12,
2025-02-27 05:48:07.828,6436136,829020432,17,15,
2025-02-27 05:48:07.854,6436098,16169993,4,12,
2025-02-27 05:48:07.876,6436096,16292475,21,22,
2025-02-27 05:48:07.986,6436238,15797458,22,10,
2025-02-27 05:48:08.120,6436098,16169896,26,8,
2025-02-27 05:48:08.571,6436098,15798130,26,18,
2025-02-27 05:48:08.576,6436098,15887860,22,9,
2025-02-27 05:48:08.596,6436238,15886921,27,25,
2025-02-27 05:48:08.611,6436097,15887221,21,13,
2025-02-27 05:48:08.627,6436097,16169997,25,18,
2025-02-27 05:48:08.780,6436238,16102365,20,20,
2025-02-27 05:48:08.794,6436238,15887689,22,11,
2025-02-27 05:48:08.924,6436096,15942427,22,15,
2025-02-27 05:48:09.317,6436098,829020598,14,4,
2025-02-27 05:48:09.441,6436098,16292286,19,18,
2025-02-27 05:48:09.612,6436098,16292458,26,14,
2025-02-27 05:48:09.815,6436096,15942383,21,18,
2025-02-27 05:48:10.024,6436098,16169992,26,20,
2025-02-27 05:48:10.036,6436238,16169992,4294967295,4294967295,
2025-02-27 05:48:10.239,6436238,829020507,20,9,
2025-02-27 05:48:10.274,6436098,15887929,4,10,
2025-02-27 05:48:10.278,6436098,16292469,22,10,
2025-02-27 05:48:10.280,6436098,829020464,4,8,
2025-02-27 05:48:10.466,6436098,15798128,7,11,
2025-02-27 05:48:10.479,6436238,15798128,4294967295,4294967295,
2025-02-27 05:48:10.648,6436178,829020649,21,6,
2025-02-27 05:48:10.674,6436238,15798067,26,15,
2025-02-27 05:48:10.671,6436178,829020648,26,19,
2025-02-27 05:48:10.692,6436096,15887941,25,10,
2025-02-27 05:48:10.722,6436097,828962127,20,16,
2025-02-27 05:48:10.824,6436096,828959225,21,10,
2025-02-27 05:48:11.221,6436238,15797715,22,6,
2025-02-27 05:48:11.575,6436098,829020504,26,21,
2025-02-27 05:48:11.710,6436138,15798124,4294967295,4294967295,
2025-02-27 05:48:11.710,6436098,15798124,26,16,
2025-02-27 05:48:11.749,6436138,829020070,8,5,
2025-02-27 05:48:11.942,6436097,16169952,12,23,
2025-02-27 05:48:12.087,6436096,16292209,17,4,
2025-02-27 05:48:12.087,6436098,15942362,26,11,
2025-02-27 05:48:12.131,6436096,15942377,17,7,
2025-02-27 05:48:12.358,6436097,15942342,26,18,
2025-02-27 05:48:12.369,6436097,15887912,17,6,
2025-02-27 05:48:12.384,6436238,15942342,4294967295,4294967295,
2025-02-27 05:48:12.769,6436098,15942426,25,17,
2025-02-27 05:48:12.832,6436096,829020453,22,11,
2025-02-27 05:48:12.832,6436098,15886403,26,16,
2025-02-27 05:48:12.948,6436136,829020432,16,15,
2025-02-27 05:48:12.996,6436096,16292475,21,22,
2025-02-27 05:48:13.090,6436097,16170001,25,10,
2025-02-27 05:48:13.107,6436238,15797458,22,11,
2025-02-27 05:48:13.240,6436098,16169896,26,10,
2025-02-27 05:48:13.331,6436228,15941773,25,21,
2025-02-27 05:48:13.336,6436098,16292485,23,13,
2025-02-27 05:48:13.696,6436098,15887860,22,12,
2025-02-27 05:48:13.731,6436097,15887221,23,22,
2025-02-27 05:48:13.747,6436097,16169997,25,23,
2025-02-27 05:48:13.749,6436098,829020658,26,21,
2025-02-27 05:48:13.852,6436096,16170003,22,6,
2025-02-27 05:48:13.876,6436228,15886921,23,24,
2025-02-27 05:48:13.901,6436238,16102365,22,18,
2025-02-27 05:48:13.915,6436238,15887689,22,10,
2025-02-27 05:48:14.044,6436096,15942427,21,17,
2025-02-27 05:48:14.437,6436098,829020598,13,7,
2025-02-27 05:48:14.561,6436098,16292286,17,20,
2025-02-27 05:48:14.732,6436098,16292458,26,15,
2025-02-27 05:48:15.144,6436098,16169992,20,19,
2025-02-27 05:48:15.157,6436238,16169992,4294967295,4294967295,
2025-02-27 05:48:15.360,6436238,829020507,20,10,
2025-02-27 05:48:15.394,6436098,15887929,4,10,
2025-02-27 05:48:15.398,6436098,16292469,21,14,
2025-02-27 05:48:15.400,6436098,829020464,4,7,
2025-02-27 05:48:15.586,6436098,15798128,9,12,
2025-02-27 05:48:15.600,6436238,15798128,4294967295,4294967295,
2025-02-27 05:48:15.768,6436178,829020649,21,9,
2025-02-27 05:48:15.791,6436178,829020648,26,22,
2025-02-27 05:48:15.842,6436097,828962127,20,14,
2025-02-27 05:48:15.944,6436096,828959225,21,8,
2025-02-27 05:48:16.342,6436238,15797715,22,6,
2025-02-27 05:48:16.695,6436098,829020504,26,23,
2025-02-27 05:48:16.830,6436138,15798124,4294967295,4294967295,
2025-02-27 05:48:16.830,6436098,15798124,25,11,
2025-02-27 05:48:16.869,6436138,829020070,7,7,
2025-02-27 05:48:17.062,6436097,16169952,13,23,
2025-02-27 05:48:17.207,6436098,15942362,26,16,
2025-02-27 05:48:17.251,6436096,15942377,18,9,
2025-02-27 05:48:17.333,6436098,15942441,5,9,
2025-02-27 05:48:17.478,6436097,15942342,26,9,
2025-02-27 05:48:17.505,6436238,15942342,4294967295,4294967295,
2025-02-27 05:48:17.615,6436097,16170008,4,3,
2025-02-27 05:48:17.889,6436098,15942426,26,19,
2025-02-27 05:48:17.952,6436096,829020453,22,8,
2025-02-27 05:48:17.952,6436098,15886403,26,13,
2025-02-27 05:48:18.068,6436136,829020432,15,12,
2025-02-27 05:48:18.228,6436238,15797458,22,7,
2025-02-27 05:48:18.360,6436098,16169896,26,9,
2025-02-27 05:48:18.422,6436098,829020664,19,4,
2025-02-27 05:48:18.452,6436228,15941773,26,19,
2025-02-27 05:48:18.444,6436098,829020663,21,17,
2025-02-27 05:48:18.456,6436098,16292485,17,9,
2025-02-27 05:48:18.816,6436098,15887860,22,8,
2025-02-27 05:48:18.851,6436097,15887221,24,23,
2025-02-27 05:48:18.867,6436097,16169997,26,18,
2025-02-27 05:48:18.869,6436098,829020658,26,20,
2025-02-27 05:48:18.997,6436228,15886921,28,24,
2025-02-27 05:48:19.022,6436238,16102365,22,16,
2025-02-27 05:48:19.036,6436238,15887689,22,9,
2025-02-27 05:48:19.164,6436096,15942427,21,15,
2025-02-27 05:48:19.557,6436098,829020598,12,5,
2025-02-27 05:48:19.681,6436098,16292286,16,20,
2025-02-27 05:48:19.852,6436098,16292458,26,18,
2025-02-27 05:48:19.967,6436097,16170006,26,18,
2025-02-27 05:48:19.978,6436238,16170006,4294967295,4294967295,
2025-02-27 05:48:20.481,6436238,829020507,19,7,
