Datetime,Serving_Cell_Id, Call_Id, ulMcs,dlMcs
2025-02-27 05:42:14.623,6436238,15797458,26,11,
2025-02-27 05:42:14.820,6436098,15797579,17,14,
2025-02-27 05:42:14.873,6436098,16292006,9,20,
2025-02-27 05:42:15.114,6436098,15941773,27,21,
2025-02-27 05:42:15.119,6436098,15885154,26,22,
2025-02-27 05:42:15.111,6436238,15797728,21,17,
2025-02-27 05:42:15.168,6436096,15941872,25,11,
2025-02-27 05:42:15.180,6436226,15941872,4294967295,11,
2025-02-27 05:42:15.250,6436097,15941984,9,20,
2025-02-27 05:42:15.338,6436097,15887221,18,17,
2025-02-27 05:42:15.476,6436097,829020207,25,13,
2025-02-27 05:42:15.738,6436098,15797729,26,14,
2025-02-27 05:42:15.819,6436096,16169494,26,13,
2025-02-27 05:42:15.890,6436097,15941981,6,24,
2025-02-27 05:42:15.972,6436098,16292000,18,20,
2025-02-27 05:42:16.285,6436098,15797715,22,23,
2025-02-27 05:42:16.371,6436238,15886921,26,26,
2025-02-27 05:42:16.483,6436098,15887449,12,10,
2025-02-27 05:42:16.818,6436098,15797712,15,18,
2025-02-27 05:42:16.896,6436098,16169431,13,20,
2025-02-27 05:42:16.991,6436238,15797731,26,19,
2025-02-27 05:42:17.221,6436098,15887493,21,10,
2025-02-27 05:42:17.450,6436097,828962127,18,10,
2025-02-27 05:42:17.552,6436096,828959225,21,8,
2025-02-27 05:42:17.954,6436098,15886403,26,15,
2025-02-27 05:42:18.190,6436226,16169421,23,15,
2025-02-27 05:42:18.476,6436138,829020070,7,12,
2025-02-27 05:42:18.502,6436137,16291849,10,19,
2025-02-27 05:42:18.547,6436097,15797727,23,20,
2025-02-27 05:42:18.592,6436226,829020168,8,18,
2025-02-27 05:42:18.733,6436096,829020236,25,12,
2025-02-27 05:42:18.799,6436238,15941978,26,23,
2025-02-27 05:42:18.900,6436098,16291987,4,18,
2025-02-27 05:42:19.143,6436098,16169576,26,16,
2025-02-27 05:42:19.142,6436238,16102365,22,18,
2025-02-27 05:42:19.264,6436097,16291914,25,25,
2025-02-27 05:42:19.320,6436098,16291742,15,14,
2025-02-27 05:42:19.388,6436238,829019968,22,9,
2025-02-27 05:42:19.427,6436098,15941991,18,18,
2025-02-27 05:42:19.494,6436098,829020036,21,14,
2025-02-27 05:42:19.550,6436097,16169539,25,15,
2025-02-27 05:42:19.744,6436238,15797458,26,6,
2025-02-27 05:42:19.940,6436098,15797579,19,12,
2025-02-27 05:42:20.120,6436097,15797735,13,6,
2025-02-27 05:42:20.234,6436098,15941773,27,20,
2025-02-27 05:42:20.239,6436098,15885154,26,18,
2025-02-27 05:42:20.288,6436096,15941872,25,10,
2025-02-27 05:42:20.301,6436226,15941872,4294967295,13,
2025-02-27 05:42:20.458,6436097,15887221,20,16,
2025-02-27 05:42:20.596,6436097,829020207,25,12,
2025-02-27 05:42:20.802,6436098,15797736,21,12,
2025-02-27 05:42:20.858,6436098,15797729,26,16,
2025-02-27 05:42:20.939,6436096,16169494,26,7,
2025-02-27 05:42:21.010,6436097,15941981,5,19,
2025-02-27 05:42:21.405,6436098,15797715,21,19,
2025-02-27 05:42:21.492,6436238,15886921,26,26,
2025-02-27 05:42:21.603,6436098,15887449,19,13,
2025-02-27 05:42:22.016,6436098,16169431,14,19,
2025-02-27 05:42:22.112,6436238,15797731,26,21,
2025-02-27 05:42:22.296,6436096,16292019,21,4,
2025-02-27 05:42:22.550,6436097,828962127,19,12,
2025-02-27 05:42:22.576,6436096,16169580,25,10,
2025-02-27 05:42:22.652,6436096,828959225,21,6,
2025-02-27 05:42:22.681,6436098,15941997,19,15,
2025-02-27 05:42:23.054,6436098,15886403,26,18,
2025-02-27 05:42:23.275,6436097,16292020,25,21,
2025-02-27 05:42:23.311,6436226,16169421,23,20,
2025-02-27 05:42:23.314,6436097,16169581,14,16,
2025-02-27 05:42:23.576,6436138,829020070,6,12,
2025-02-27 05:42:23.602,6436137,16291849,11,18,
2025-02-27 05:42:23.713,6436226,829020168,5,19,
2025-02-27 05:42:23.920,6436238,15941978,26,24,
2025-02-27 05:42:24.000,6436098,16291987,4,8,
2025-02-27 05:42:24.039,6436098,15797742,6,16,
2025-02-27 05:42:24.114,6436097,829020242,7,6,
2025-02-27 05:42:24.263,6436238,16102365,22,17,
2025-02-27 05:42:24.364,6436097,16291914,26,25,
2025-02-27 05:42:24.420,6436098,16291742,14,15,
2025-02-27 05:42:24.489,6436226,829020244,26,1,
2025-02-27 05:42:24.476,6436238,829020244,4294967295,4294967295,
2025-02-27 05:42:24.509,6436238,829019968,22,14,
2025-02-27 05:42:24.594,6436098,829020036,20,12,
2025-02-27 05:42:24.650,6436097,16169539,25,16,
2025-02-27 05:42:24.865,6436238,15797458,26,9,
2025-02-27 05:42:25.040,6436098,15797579,17,14,
2025-02-27 05:42:25.334,6436098,15941773,26,20,
2025-02-27 05:42:25.338,6436098,15885154,26,15,
2025-02-27 05:42:25.387,6436096,15941872,25,7,
2025-02-27 05:42:25.403,6436098,829020246,5,12,
2025-02-27 05:42:25.422,6436226,15941872,4294967295,24,
2025-02-27 05:42:25.547,6436098,15887504,26,11,
2025-02-27 05:42:25.557,6436097,15887221,23,16,
2025-02-27 05:42:25.696,6436097,829020207,24,14,
2025-02-27 05:42:25.762,6436098,16292024,22,13,
2025-02-27 05:42:25.901,6436098,15797736,21,8,
2025-02-27 05:42:26.038,6436096,16169494,26,4,
2025-02-27 05:42:26.066,6436096,15887505,22,3,
2025-02-27 05:42:26.109,6436097,15941981,8,25,
2025-02-27 05:42:26.504,6436098,15797715,22,14,
2025-02-27 05:42:26.613,6436238,15886921,27,26,
2025-02-27 05:42:26.702,6436098,15887449,16,15,
2025-02-27 05:42:27.115,6436098,16169431,12,23,
2025-02-27 05:42:27.395,6436096,16292019,21,7,
2025-02-27 05:42:27.602,6436098,16169586,18,15,
2025-02-27 05:42:27.669,6436097,828962127,18,10,
2025-02-27 05:42:27.739,6436096,15797744,25,9,
2025-02-27 05:42:27.771,6436096,828959225,21,4,
2025-02-27 05:42:28.173,6436098,15886403,26,23,
2025-02-27 05:42:28.432,6436226,16169421,23,18,
2025-02-27 05:42:28.442,6436097,15887510,25,12,
2025-02-27 05:42:28.695,6436138,829020070,6,12,
2025-02-27 05:42:28.782,6436096,829020248,19,4,
2025-02-27 05:42:28.834,6436226,829020168,5,19,
2025-02-27 05:42:29.041,6436238,15941978,26,23,
2025-02-27 05:42:29.119,6436098,16291987,4,13,
2025-02-27 05:42:29.158,6436098,15797742,5,19,
2025-02-27 05:42:29.215,6436097,16169582,21,21,
2025-02-27 05:42:29.219,6436238,16169582,4294967295,4294967295,
2025-02-27 05:42:29.232,6436226,16169582,4294967295,4294967295,
2025-02-27 05:42:29.327,6436098,16292028,5,5,
2025-02-27 05:42:29.384,6436238,16102365,22,17,
2025-02-27 05:42:29.483,6436097,16291914,24,25,
2025-02-27 05:42:29.539,6436098,16291742,12,18,
2025-02-27 05:42:29.630,6436238,829019968,22,8,
2025-02-27 05:42:29.713,6436098,829020036,20,11,
2025-02-27 05:42:29.769,6436097,16169539,25,19,
2025-02-27 05:42:29.835,6436097,16169590,10,16,
2025-02-27 05:42:29.986,6436238,15797458,26,9,
2025-02-27 05:42:30.159,6436098,15797579,15,12,
2025-02-27 05:42:30.453,6436098,15941773,27,21,
2025-02-27 05:42:30.458,6436098,15885154,24,19,
2025-02-27 05:42:30.507,6436096,15941872,26,14,
2025-02-27 05:42:30.543,6436226,15941872,4294967295,4294967295,
2025-02-27 05:42:30.627,6436098,15887514,26,11,
2025-02-27 05:42:30.677,6436097,15887221,19,17,
2025-02-27 05:42:30.815,6436097,829020207,24,13,
2025-02-27 05:42:31.021,6436098,15797736,21,9,
2025-02-27 05:42:31.156,6436096,16169591,25,6,
2025-02-27 05:42:31.158,6436096,16169494,26,2,
2025-02-27 05:42:31.186,6436096,15887505,22,3,
2025-02-27 05:42:31.229,6436097,15941981,7,25,
2025-02-27 05:42:31.507,6436098,15797751,7,9,
2025-02-27 05:42:31.624,6436098,15797715,22,15,
2025-02-27 05:42:31.734,6436238,15886921,27,26,
2025-02-27 05:42:31.822,6436098,15887449,18,14,
2025-02-27 05:42:31.882,6436098,15887515,16,16,
2025-02-27 05:42:32.235,6436098,16169431,17,22,
2025-02-27 05:42:32.525,6436096,16292019,21,11,
2025-02-27 05:42:32.732,6436098,16169586,19,15,
2025-02-27 05:42:32.799,6436097,828962127,17,13,
2025-02-27 05:42:32.880,6436098,16292033,17,13,
2025-02-27 05:42:32.901,6436096,828959225,21,8,
2025-02-27 05:42:33.303,6436098,15886403,26,20,
2025-02-27 05:42:33.553,6436226,16169421,23,17,
2025-02-27 05:42:33.750,6436137,15797755,14,18,
2025-02-27 05:42:33.825,6436138,829020070,6,11,
2025-02-27 05:42:33.912,6436096,829020248,18,13,
2025-02-27 05:42:33.948,6436096,15887517,21,5,
2025-02-27 05:42:33.955,6436226,829020168,8,19,
2025-02-27 05:42:34.162,6436238,15941978,26,26,
2025-02-27 05:42:34.249,6436098,16291987,4,15,
2025-02-27 05:42:34.345,6436097,16169582,12,18,
2025-02-27 05:42:34.340,6436238,16169582,4294967295,4294967295,
2025-02-27 05:42:34.353,6436226,16169582,4294967295,4294967295,
2025-02-27 05:42:34.457,6436098,16292028,4,6,
2025-02-27 05:42:34.505,6436238,16102365,22,17,
2025-02-27 05:42:34.543,6436098,16169596,0,13,
2025-02-27 05:42:34.669,6436098,16291742,10,17,
2025-02-27 05:42:34.751,6436238,829019968,22,7,
2025-02-27 05:42:34.843,6436098,829020036,21,13,
2025-02-27 05:42:34.899,6436097,16169539,25,13,
2025-02-27 05:42:34.965,6436097,16169590,12,22,
2025-02-27 05:42:35.107,6436238,15797458,26,10,
2025-02-27 05:42:35.289,6436098,15797579,19,13,
2025-02-27 05:42:35.583,6436098,15941773,27,21,
2025-02-27 05:42:35.588,6436098,15885154,26,22,
2025-02-27 05:42:35.637,6436096,15941872,25,13,
2025-02-27 05:42:35.664,6436226,15941872,4294967295,4294967295,
2025-02-27 05:42:35.744,6436096,829020256,21,1,
2025-02-27 05:42:35.757,6436098,15887514,26,18,
2025-02-27 05:42:35.807,6436097,15887221,23,18,
2025-02-27 05:42:35.945,6436097,829020207,25,13,
2025-02-27 05:42:36.151,6436098,15797736,22,5,
2025-02-27 05:42:36.272,6436098,15797754,23,16,
2025-02-27 05:42:36.266,6436238,15797754,4294967295,4294967295,
2025-02-27 05:42:36.288,6436096,16169494,26,5,
2025-02-27 05:42:36.316,6436096,15887505,24,4,
2025-02-27 05:42:36.359,6436097,15941981,14,25,
2025-02-27 05:42:36.525,6436097,15942011,4,0,
2025-02-27 05:42:36.855,6436238,15886921,27,26,
2025-02-27 05:42:36.872,6436238,16169601,22,14,
2025-02-27 05:42:36.952,6436098,15887449,13,9,
2025-02-27 05:42:37.012,6436098,15887515,16,19,
2025-02-27 05:42:37.079,6436097,16169602,25,24,
2025-02-27 05:42:37.281,6436096,16292040,26,9,
2025-02-27 05:42:37.365,6436098,16169431,19,23,
2025-02-27 05:42:37.852,6436098,16169586,21,16,
2025-02-27 05:42:37.919,6436097,828962127,20,13,
2025-02-27 05:42:38.000,6436098,16292033,19,22,
2025-02-27 05:42:38.021,6436096,828959225,21,6,
2025-02-27 05:42:38.077,6436098,16169591,26,12,
2025-02-27 05:42:38.135,6436098,16292041,4,6,
2025-02-27 05:42:38.342,6436238,15797715,22,17,
2025-02-27 05:42:38.392,6436238,16292036,24,11,
2025-02-27 05:42:38.424,6436098,15886403,26,14,
2025-02-27 05:42:38.431,6436098,829020257,19,13,
2025-02-27 05:42:38.674,6436226,16169421,23,19,
2025-02-27 05:42:38.871,6436137,15797755,14,18,
2025-02-27 05:42:38.946,6436138,829020070,6,14,
2025-02-27 05:42:39.076,6436226,829020168,6,15,
2025-02-27 05:42:39.283,6436238,15941978,26,25,
2025-02-27 05:42:39.466,6436097,16169582,7,18,
2025-02-27 05:42:39.461,6436238,16169582,4294967295,4294967295,
2025-02-27 05:42:39.474,6436226,16169582,4294967295,4294967295,
2025-02-27 05:42:39.626,6436238,16102365,22,16,
2025-02-27 05:42:39.790,6436098,16291742,10,19,
2025-02-27 05:42:39.872,6436238,829019968,22,8,
2025-02-27 05:42:39.899,6436098,15942015,17,6,
2025-02-27 05:42:39.964,6436098,829020036,22,13,
2025-02-27 05:42:40.086,6436097,16169590,14,26,
2025-02-27 05:42:40.228,6436238,15797458,26,15,
2025-02-27 05:42:40.410,6436098,15797579,17,14,
2025-02-27 05:42:40.704,6436098,15941773,27,20,
2025-02-27 05:42:40.709,6436098,15885154,26,21,
2025-02-27 05:42:40.758,6436096,15941872,25,12,
2025-02-27 05:42:40.785,6436226,15941872,4294967295,4294967295,
2025-02-27 05:42:40.865,6436096,829020256,21,4,
2025-02-27 05:42:40.878,6436098,15887514,24,16,
2025-02-27 05:42:40.928,6436097,15887221,21,18,
2025-02-27 05:42:41.066,6436097,829020207,24,9,
2025-02-27 05:42:41.272,6436098,15797736,22,5,
2025-02-27 05:42:41.393,6436098,15797754,25,14,
2025-02-27 05:42:41.387,6436238,15797754,4294967295,4294967295,
2025-02-27 05:42:41.409,6436096,16169494,26,5,
2025-02-27 05:42:41.437,6436096,15887505,23,3,
2025-02-27 05:42:41.480,6436097,15941981,10,24,
2025-02-27 05:42:41.569,6436097,16292047,24,10,
2025-02-27 05:42:41.670,6436096,16169606,19,2,
2025-02-27 05:42:41.976,6436238,15886921,26,26,
2025-02-27 05:42:42.249,6436097,15797763,25,15,
2025-02-27 05:42:42.388,6436096,15887528,21,9,
2025-02-27 05:42:42.402,6436096,16292040,26,3,
2025-02-27 05:42:42.486,6436098,16169431,16,22,
2025-02-27 05:42:42.798,6436098,16169608,26,7,
2025-02-27 05:42:42.820,6436098,16292049,6,3,
2025-02-27 05:42:42.871,6436097,15797766,16,8,
2025-02-27 05:42:43.040,6436097,828962127,19,14,
2025-02-27 05:42:43.121,6436098,16292033,20,22,
2025-02-27 05:42:43.142,6436096,828959225,21,6,
2025-02-27 05:42:43.198,6436098,16169591,26,13,
2025-02-27 05:42:43.463,6436238,15797715,22,14,
2025-02-27 05:42:43.545,6436098,15886403,26,10,
2025-02-27 05:42:43.552,6436098,829020257,23,17,
2025-02-27 05:42:43.795,6436226,16169421,23,20,
2025-02-27 05:42:43.992,6436137,15797755,17,17,
2025-02-27 05:42:44.067,6436138,829020070,6,13,
2025-02-27 05:42:44.197,6436226,829020168,8,18,
2025-02-27 05:42:44.404,6436238,15941978,26,27,
2025-02-27 05:42:44.587,6436097,16169582,7,20,
2025-02-27 05:42:44.582,6436238,16169582,4294967295,8,
2025-02-27 05:42:44.595,6436226,16169582,4294967295,3,
2025-02-27 05:42:44.741,6436098,15942023,26,16,
2025-02-27 05:42:44.747,6436238,16102365,21,16,
2025-02-27 05:42:44.911,6436098,16291742,12,17,
2025-02-27 05:42:44.993,6436238,829019968,22,11,
2025-02-27 05:42:45.085,6436098,829020036,23,13,
2025-02-27 05:42:45.166,6436098,15797768,4,6,
2025-02-27 05:42:45.206,6436097,16169590,18,28,
2025-02-27 05:42:45.349,6436238,15797458,25,3,
2025-02-27 05:42:45.531,6436098,15797579,18,13,
2025-02-27 05:42:45.829,6436098,15885154,26,21,
2025-02-27 05:42:45.878,6436096,15941872,25,14,
2025-02-27 05:42:45.905,6436226,15941872,4294967295,14,
2025-02-27 05:42:45.985,6436096,829020256,21,5,
2025-02-27 05:42:45.998,6436098,15887514,25,18,
2025-02-27 05:42:46.048,6436097,15887221,20,17,
2025-02-27 05:42:46.187,6436097,829020207,24,11,
2025-02-27 05:42:46.392,6436098,15797736,22,5,
2025-02-27 05:42:46.513,6436098,15797754,24,12,
2025-02-27 05:42:46.508,6436238,15797754,4294967295,4294967295,
2025-02-27 05:42:46.529,6436096,16169494,26,3,
2025-02-27 05:42:46.600,6436097,15941981,17,27,
2025-02-27 05:42:46.851,6436238,16169614,26,20,
2025-02-27 05:42:46.872,6436098,16292054,15,14,
2025-02-27 05:42:47.002,6436238,16292055,21,13,
2025-02-27 05:42:47.097,6436238,15886921,25,26,
2025-02-27 05:42:47.369,6436097,15797763,25,15,
2025-02-27 05:42:47.508,6436096,15887528,21,14,
2025-02-27 05:42:47.606,6436098,16169431,13,23,
2025-02-27 05:42:47.771,6436098,15887536,7,17,
2025-02-27 05:42:48.140,6436098,15797770,5,5,
2025-02-27 05:42:48.160,6436097,828962127,21,15,
2025-02-27 05:42:48.262,6436096,828959225,21,10,
2025-02-27 05:42:48.372,6436238,16169591,27,26,
2025-02-27 05:42:48.387,6436238,15941773,27,22,
2025-02-27 05:42:48.417,6436098,829020265,13,2,
2025-02-27 05:42:48.584,6436238,15797715,22,12,
2025-02-27 05:42:48.648,6436096,829020264,25,9,
2025-02-27 05:42:48.665,6436098,15886403,26,10,
2025-02-27 05:42:48.672,6436098,829020257,21,20,
2025-02-27 05:42:48.915,6436226,16169421,23,18,
2025-02-27 05:42:49.112,6436137,15797755,14,17,
2025-02-27 05:42:49.187,6436138,829020070,6,13,
2025-02-27 05:42:49.317,6436226,829020168,6,15,
2025-02-27 05:42:49.525,6436238,15941978,26,26,
2025-02-27 05:42:49.707,6436097,16169582,13,20,
2025-02-27 05:42:49.703,6436238,16169582,4294967295,4294967295,
2025-02-27 05:42:49.715,6436226,16169582,4294967295,4294967295,
2025-02-27 05:42:49.868,6436238,16102365,22,17,
2025-02-27 05:42:50.031,6436098,16291742,12,16,
2025-02-27 05:42:50.114,6436238,829019968,22,9,
2025-02-27 05:42:50.205,6436098,829020036,24,14,
2025-02-27 05:42:50.470,6436238,15797458,26,10,
2025-02-27 05:42:50.651,6436098,15797579,18,15,
2025-02-27 05:42:50.949,6436098,15885154,24,24,
2025-02-27 05:42:50.998,6436096,15941872,25,11,
2025-02-27 05:42:51.026,6436226,15941872,4294967295,13,
2025-02-27 05:42:51.105,6436096,829020256,21,4,
2025-02-27 05:42:51.168,6436097,15887221,23,19,
2025-02-27 05:42:51.307,6436097,829020207,25,13,
2025-02-27 05:42:51.423,6436096,15942028,25,9,
2025-02-27 05:42:51.512,6436098,15797736,22,6,
2025-02-27 05:42:51.649,6436096,16169494,26,5,
2025-02-27 05:42:51.685,6436098,16169619,24,12,
2025-02-27 05:42:51.992,6436098,16292054,18,22,
2025-02-27 05:42:52.218,6436238,15886921,25,26,
2025-02-27 05:42:52.628,6436096,15887528,21,14,
2025-02-27 05:42:52.726,6436098,16169431,14,22,
2025-02-27 05:42:53.053,6436098,15942029,17,12,
2025-02-27 05:42:53.280,6436097,828962127,20,14,
2025-02-27 05:42:53.281,6436097,16169621,25,12,
2025-02-27 05:42:53.382,6436096,828959225,21,10,
2025-02-27 05:42:53.455,6436098,15942030,5,6,
2025-02-27 05:42:53.493,6436238,16169591,27,26,
2025-02-27 05:42:53.508,6436238,15941773,27,23,
2025-02-27 05:42:53.612,6436098,15887541,6,11,
2025-02-27 05:42:53.705,6436238,15797715,22,20,
2025-02-27 05:42:53.785,6436098,15886403,26,11,
2025-02-27 05:42:54.036,6436226,16169421,23,18,
2025-02-27 05:42:54.232,6436137,15797755,13,18,
2025-02-27 05:42:54.307,6436138,829020070,7,13,
2025-02-27 05:42:54.438,6436226,829020168,6,17,
2025-02-27 05:42:54.462,6436096,15942031,21,14,
2025-02-27 05:42:54.614,6436098,15797776,25,12,
2025-02-27 05:42:54.607,6436238,15797776,4294967295,4294967295,
2025-02-27 05:42:54.646,6436238,15941978,26,26,
2025-02-27 05:42:54.826,6436098,15887542,26,24,
2025-02-27 05:42:54.827,6436097,16169582,16,20,
2025-02-27 05:42:54.824,6436238,16169582,4294967295,4294967295,
2025-02-27 05:42:54.836,6436226,16169582,4294967295,4294967295,
2025-02-27 05:42:54.974,6436098,15797778,26,10,
2025-02-27 05:42:54.989,6436238,16102365,22,17,
2025-02-27 05:42:55.151,6436098,16291742,13,14,
2025-02-27 05:42:55.235,6436238,829019968,22,9,
