Datetime,Serving_Cell_Id, Call_Id, uePhr
2025-02-27 05:58:35.417,6436238,829021275,30,
2025-02-27 05:58:35.484,6436238,829021276,31,
2025-02-27 05:58:35.509,6436098,15798839,34,
2025-02-27 05:58:35.497,6436238,15798839,255,
2025-02-27 05:58:35.497,6436228,15798839,255,
2025-02-27 05:58:35.562,6436098,15888642,37,
2025-02-27 05:58:35.614,6436097,16293248,25,
2025-02-27 05:58:35.677,6436098,16293259,22,
2025-02-27 05:58:35.790,6436178,16293257,255,
2025-02-27 05:58:35.790,6436098,16293257,29,
2025-02-27 05:58:35.779,6436228,16293257,255,
2025-02-27 05:58:35.804,6436097,15798808,41,
2025-02-27 05:58:35.953,6436097,16170593,31,
2025-02-27 05:58:36.007,6436098,16170713,27,
2025-02-27 05:58:36.104,6436098,15943140,48,
2025-02-27 05:58:36.250,6436098,15943097,41,
2025-02-27 05:58:36.337,6436098,829021264,27,
2025-02-27 05:58:36.482,6436096,829021122,29,
2025-02-27 05:58:36.493,6436097,15943149,28,
2025-02-27 05:58:36.524,6436178,829021280,55,
2025-02-27 05:58:36.671,6436097,16293208,28,
2025-02-27 05:58:36.879,6436098,15888685,21,
2025-02-27 05:58:36.990,6436096,16293243,48,
2025-02-27 05:58:37.126,6436098,15798837,35,
2025-02-27 05:58:37.177,6436097,15943151,29,
2025-02-27 05:58:37.241,6436097,16293089,32,
2025-02-27 05:58:37.241,6436137,16293089,31,
2025-02-27 05:58:37.389,6436098,829021179,11,
2025-02-27 05:58:37.403,6436098,15798725,9,
2025-02-27 05:58:37.467,6436098,15888707,27,
2025-02-27 05:58:37.540,6436097,16293053,31,
2025-02-27 05:58:37.561,6436098,16102365,32,
2025-02-27 05:58:37.653,6436238,829021281,29,
2025-02-27 05:58:37.713,6436097,15888696,42,
2025-02-27 05:58:37.702,6436238,15888696,255,
2025-02-27 05:58:37.832,6436097,15798844,25,
2025-02-27 05:58:37.902,6436098,829021291,6,
2025-02-27 05:58:38.106,6436238,15943143,31,
2025-02-27 05:58:38.225,6436098,15943132,18,
2025-02-27 05:58:38.246,6436238,16292742,29,
2025-02-27 05:58:38.319,6436097,16293266,45,
2025-02-27 05:58:38.368,6436098,829021292,10,
2025-02-27 05:58:38.376,6436238,16170722,24,
2025-02-27 05:58:38.482,6436097,829021228,17,
2025-02-27 05:58:38.499,6436098,15798845,13,
2025-02-27 05:58:38.487,6436228,15798845,255,
2025-02-27 05:58:38.635,6436098,16170730,12,
2025-02-27 05:58:38.623,6436228,16170730,255,
2025-02-27 05:58:39.161,6436097,15798840,31,
2025-02-27 05:58:39.186,6436228,829021282,14,
2025-02-27 05:58:39.497,6436228,829021284,17,
2025-02-27 05:58:39.541,6436098,15798498,42,
2025-02-27 05:58:39.567,6436096,828959225,42,
2025-02-27 05:58:39.665,6436098,16170712,32,
2025-02-27 05:58:39.724,6436098,15888709,27,
2025-02-27 05:58:39.744,6436096,15943131,14,
2025-02-27 05:58:39.744,6436136,15943131,255,
2025-02-27 05:58:39.816,6436098,16170726,49,
2025-02-27 05:58:39.883,6436098,829021096,31,
2025-02-27 05:58:40.104,6436097,15943144,27,
2025-02-27 05:58:40.159,6436098,16170416,39,
2025-02-27 05:58:40.212,6436098,15888597,25,
2025-02-27 05:58:40.225,6436097,16293266,49,
2025-02-27 05:58:40.213,6436228,16293266,255,
2025-02-27 05:58:40.213,6436238,16293266,255,
2025-02-27 05:58:40.247,6436098,15888710,3,
2025-02-27 05:58:40.429,6436098,15798839,36,
2025-02-27 05:58:40.418,6436238,15798839,255,
2025-02-27 05:58:40.418,6436228,15798839,255,
2025-02-27 05:58:40.538,6436238,829021275,30,
2025-02-27 05:58:40.605,6436238,829021276,30,
2025-02-27 05:58:40.682,6436098,15888642,37,
2025-02-27 05:58:40.734,6436097,16293248,37,
2025-02-27 05:58:40.910,6436098,16293257,29,
2025-02-27 05:58:40.910,6436178,16293257,255,
2025-02-27 05:58:40.900,6436228,16293257,255,
2025-02-27 05:58:40.924,6436097,15798808,46,
2025-02-27 05:58:41.073,6436097,16170593,33,
2025-02-27 05:58:41.370,6436098,15943097,44,
2025-02-27 05:58:41.457,6436098,829021264,31,
2025-02-27 05:58:41.592,6436178,15798845,255,
2025-02-27 05:58:41.592,6436098,15798845,15,
2025-02-27 05:58:41.580,6436228,15798845,255,
2025-02-27 05:58:41.602,6436096,829021122,27,
2025-02-27 05:58:41.644,6436178,829021280,56,
2025-02-27 05:58:41.720,6436097,15798849,20,
2025-02-27 05:58:41.791,6436097,16293208,26,
2025-02-27 05:58:41.999,6436098,15888685,17,
2025-02-27 05:58:42.110,6436096,16293243,50,
2025-02-27 05:58:42.246,6436098,15798837,31,
2025-02-27 05:58:42.361,6436137,16293089,32,
2025-02-27 05:58:42.361,6436097,16293089,37,
2025-02-27 05:58:42.387,6436098,15888707,12,
2025-02-27 05:58:42.509,6436098,829021179,12,
2025-02-27 05:58:42.523,6436098,15798725,12,
2025-02-27 05:58:42.660,6436097,16293053,31,
2025-02-27 05:58:42.681,6436098,16102365,31,
2025-02-27 05:58:42.752,6436097,15798844,31,
2025-02-27 05:58:42.774,6436238,829021281,15,
2025-02-27 05:58:43.065,6436238,15943132,0,
2025-02-27 05:58:43.159,6436097,16170736,26,
2025-02-27 05:58:43.227,6436238,15943143,29,
2025-02-27 05:58:43.367,6436238,16292742,34,
2025-02-27 05:58:43.483,6436098,16170737,32,
2025-02-27 05:58:43.488,6436098,829021292,12,
2025-02-27 05:58:43.555,6436098,16170730,15,
2025-02-27 05:58:43.544,6436228,16170730,255,
2025-02-27 05:58:43.602,6436097,829021228,23,
2025-02-27 05:58:44.307,6436228,829021282,25,
2025-02-27 05:58:44.618,6436228,829021284,24,
2025-02-27 05:58:44.644,6436098,15888709,14,
2025-02-27 05:58:44.661,6436098,15798498,35,
2025-02-27 05:58:44.666,6436098,15888715,30,
2025-02-27 05:58:44.687,6436096,828959225,42,
2025-02-27 05:58:44.864,6436096,15943131,30,
2025-02-27 05:58:44.864,6436136,15943131,255,
2025-02-27 05:58:45.003,6436098,829021096,27,
2025-02-27 05:58:45.145,6436097,16293266,47,
2025-02-27 05:58:45.134,6436228,16293266,255,
2025-02-27 05:58:45.134,6436238,16293266,255,
2025-02-27 05:58:45.279,6436098,16170416,42,
2025-02-27 05:58:45.292,6436098,15888716,31,
2025-02-27 05:58:45.332,6436098,15888597,31,
2025-02-27 05:58:45.659,6436238,829021275,31,
2025-02-27 05:58:45.726,6436238,829021276,31,
2025-02-27 05:58:45.854,6436097,16293248,25,
2025-02-27 05:58:46.030,6436178,16293257,255,
2025-02-27 05:58:46.030,6436098,16293257,28,
2025-02-27 05:58:46.021,6436228,16293257,255,
2025-02-27 05:58:46.044,6436097,15798808,45,
2025-02-27 05:58:46.145,6436098,15798853,29,
2025-02-27 05:58:46.193,6436097,16170593,31,
2025-02-27 05:58:46.287,6436096,829021305,30,
2025-02-27 05:58:46.287,6436136,829021305,255,
2025-02-27 05:58:46.490,6436098,15943097,37,
2025-02-27 05:58:46.512,6436178,15798845,255,
2025-02-27 05:58:46.512,6436098,15798845,28,
2025-02-27 05:58:46.501,6436228,15798845,255,
2025-02-27 05:58:46.577,6436098,829021264,27,
2025-02-27 05:58:46.640,6436097,15798849,27,
2025-02-27 05:58:46.722,6436096,829021122,29,
2025-02-27 05:58:46.759,6436097,15888717,37,
2025-02-27 05:58:46.764,6436178,829021280,56,
2025-02-27 05:58:46.911,6436097,16293208,26,
2025-02-27 05:58:47.069,6436098,16170741,29,
2025-02-27 05:58:47.119,6436098,15888685,17,
2025-02-27 05:58:47.366,6436098,15798837,41,
2025-02-27 05:58:47.481,6436097,16293089,37,
2025-02-27 05:58:47.481,6436137,16293089,31,
2025-02-27 05:58:47.629,6436098,829021179,10,
2025-02-27 05:58:47.643,6436098,15798725,12,
2025-02-27 05:58:47.780,6436097,16293053,31,
2025-02-27 05:58:47.801,6436098,16102365,33,
2025-02-27 05:58:47.986,6436238,15943132,30,
2025-02-27 05:58:48.079,6436097,16170736,28,
2025-02-27 05:58:48.348,6436238,15943143,29,
2025-02-27 05:58:48.403,6436098,16170737,43,
2025-02-27 05:58:48.488,6436238,16292742,33,
2025-02-27 05:58:48.722,6436097,829021228,23,
2025-02-27 05:58:49.428,6436228,829021282,29,
2025-02-27 05:58:49.586,6436098,15888715,36,
2025-02-27 05:58:49.739,6436228,829021284,29,
2025-02-27 05:58:49.764,6436098,15888709,22,
2025-02-27 05:58:49.781,6436098,15798498,47,
2025-02-27 05:58:49.807,6436096,828959225,41,
2025-02-27 05:58:49.867,6436097,15888717,40,
2025-02-27 05:58:49.856,6436238,15888717,255,
2025-02-27 05:58:49.984,6436096,15943131,30,
2025-02-27 05:58:49.984,6436136,15943131,255,
2025-02-27 05:58:50.123,6436098,829021096,27,
2025-02-27 05:58:50.212,6436098,15888716,31,
2025-02-27 05:58:50.265,6436097,16293266,49,
2025-02-27 05:58:50.255,6436228,16293266,255,
2025-02-27 05:58:50.255,6436238,16293266,255,
2025-02-27 05:58:50.286,6436096,16170745,27,
2025-02-27 05:58:50.399,6436098,16170416,40,
2025-02-27 05:58:50.452,6436098,15888597,29,
2025-02-27 05:58:50.780,6436238,829021275,31,
2025-02-27 05:58:50.858,6436098,15798856,6,
2025-02-27 05:58:50.847,6436238,829021276,29,
2025-02-27 05:58:50.974,6436097,16293248,35,
2025-02-27 05:58:51.065,6436098,15798853,15,
2025-02-27 05:58:51.150,6436178,16293257,255,
2025-02-27 05:58:51.150,6436098,16293257,27,
2025-02-27 05:58:51.142,6436228,16293257,255,
2025-02-27 05:58:51.164,6436097,15798808,44,
2025-02-27 05:58:51.313,6436097,16170593,30,
2025-02-27 05:58:51.610,6436098,15943097,27,
2025-02-27 05:58:51.632,6436178,15798845,255,
2025-02-27 05:58:51.632,6436098,15798845,16,
2025-02-27 05:58:51.622,6436228,15798845,255,
2025-02-27 05:58:51.697,6436098,829021264,31,
2025-02-27 05:58:51.760,6436097,15798849,28,
2025-02-27 05:58:51.842,6436096,829021122,29,
2025-02-27 05:58:51.884,6436178,829021280,57,
2025-02-27 05:58:51.989,6436098,16170741,15,
2025-02-27 05:58:52.031,6436097,16293208,25,
2025-02-27 05:58:52.124,6436097,15943166,26,
2025-02-27 05:58:52.239,6436098,15888685,33,
2025-02-27 05:58:52.486,6436098,15798837,27,
2025-02-27 05:58:52.601,6436137,16293089,30,
2025-02-27 05:58:52.601,6436097,16293089,35,
2025-02-27 05:58:52.749,6436098,829021179,9,
2025-02-27 05:58:52.763,6436098,15798725,9,
2025-02-27 05:58:52.900,6436097,16293053,31,
2025-02-27 05:58:52.921,6436098,16102365,37,
2025-02-27 05:58:53.107,6436238,15943132,31,
2025-02-27 05:58:53.365,6436238,16102365,17,
2025-02-27 05:58:53.385,6436238,15798837,32,
2025-02-27 05:58:53.414,6436098,16170748,11,
2025-02-27 05:58:53.584,6436098,829021310,3,
2025-02-27 05:58:53.609,6436238,16292742,34,
2025-02-27 05:58:53.768,6436096,16293274,40,
2025-02-27 05:58:53.842,6436097,829021228,16,
2025-02-27 05:58:54.065,6436238,829021264,27,
2025-02-27 05:58:54.558,6436098,16170749,36,
2025-02-27 05:58:54.549,6436228,829021282,29,
2025-02-27 05:58:54.706,6436098,15888715,32,
2025-02-27 05:58:54.805,6436098,16170750,30,
2025-02-27 05:58:54.860,6436228,829021284,29,
2025-02-27 05:58:54.926,6436096,829021314,31,
2025-02-27 05:58:54.914,6436238,829021314,255,
2025-02-27 05:58:54.927,6436096,828959225,41,
2025-02-27 05:58:55.104,6436096,15943131,29,
2025-02-27 05:58:55.104,6436136,15943131,255,
2025-02-27 05:58:55.206,6436096,16170745,32,
2025-02-27 05:58:55.243,6436098,829021096,27,
2025-02-27 05:58:55.332,6436098,15888716,33,
2025-02-27 05:58:55.385,6436097,16293266,49,
2025-02-27 05:58:55.376,6436228,16293266,255,
2025-02-27 05:58:55.376,6436238,16293266,255,
2025-02-27 05:58:55.519,6436098,16170416,38,
2025-02-27 05:58:55.572,6436098,15888597,25,
2025-02-27 05:58:55.649,6436238,16170752,25,
2025-02-27 05:58:55.778,6436098,15798856,5,
2025-02-27 05:58:55.901,6436238,829021275,29,
2025-02-27 05:58:55.968,6436238,829021276,31,
2025-02-27 05:58:56.094,6436097,16293248,35,
2025-02-27 05:58:56.284,6436097,15798808,43,
2025-02-27 05:58:56.433,6436097,16170593,31,
2025-02-27 05:58:56.730,6436098,15943097,30,
2025-02-27 05:58:56.880,6436097,15798849,29,
2025-02-27 05:58:56.962,6436096,829021122,32,
2025-02-27 05:58:57.004,6436178,829021280,57,
2025-02-27 05:58:57.044,6436097,15943166,23,
2025-02-27 05:58:57.151,6436097,16293208,31,
2025-02-27 05:58:57.359,6436098,15888685,15,
2025-02-27 05:58:57.721,6436137,16293089,32,
2025-02-27 05:58:57.721,6436097,16293089,37,
2025-02-27 05:58:57.869,6436098,829021179,8,
2025-02-27 05:58:57.883,6436098,15798725,7,
2025-02-27 05:58:58.020,6436097,16293053,31,
2025-02-27 05:58:58.228,6436238,15943132,31,
2025-02-27 05:58:58.286,6436238,16102365,34,
2025-02-27 05:58:58.306,6436238,15798837,34,
2025-02-27 05:58:58.334,6436098,16170748,36,
2025-02-27 05:58:58.375,6436097,16293277,24,
2025-02-27 05:58:58.514,6436097,15798863,18,
2025-02-27 05:58:58.595,6436097,16170755,38,
2025-02-27 05:58:58.663,6436097,16293277,29,
2025-02-27 05:58:58.688,6436096,16293274,43,
2025-02-27 05:58:58.730,6436238,16292742,33,
2025-02-27 05:58:58.900,6436096,829021314,30,
2025-02-27 05:58:58.900,6436178,829021314,255,
2025-02-27 05:58:58.889,6436238,829021314,255,
2025-02-27 05:58:58.962,6436097,829021228,18,
2025-02-27 05:58:58.986,6436238,829021264,31,
2025-02-27 05:58:59.274,6436098,16293279,26,
2025-02-27 05:58:59.478,6436098,16170749,40,
2025-02-27 05:58:59.670,6436228,829021282,29,
2025-02-27 05:58:59.725,6436098,16170750,34,
2025-02-27 05:58:59.981,6436228,829021284,28,
2025-02-27 05:59:00.047,6436096,828959225,41,
2025-02-27 05:59:00.224,6436096,15943131,34,
2025-02-27 05:59:00.224,6436136,15943131,255,
2025-02-27 05:59:00.326,6436096,16170745,30,
2025-02-27 05:59:00.363,6436098,829021096,29,
2025-02-27 05:59:00.452,6436098,15888716,44,
2025-02-27 05:59:00.501,6436098,15798866,11,
2025-02-27 05:59:00.505,6436097,16293266,37,
2025-02-27 05:59:00.497,6436228,16293266,255,
2025-02-27 05:59:00.497,6436238,16293266,255,
2025-02-27 05:59:00.570,6436238,16170752,30,
2025-02-27 05:59:00.639,6436098,16170416,29,
2025-02-27 05:59:00.692,6436098,15888597,25,
2025-02-27 05:59:01.214,6436097,16293248,37,
2025-02-27 05:59:01.404,6436097,15798808,39,
2025-02-27 05:59:01.415,6436238,15798869,26,
2025-02-27 05:59:01.553,6436097,16170593,31,
2025-02-27 05:59:01.705,6436097,16170755,40,
2025-02-27 05:59:01.694,6436238,16170755,255,
2025-02-27 05:59:01.850,6436098,15943097,32,
2025-02-27 05:59:01.852,6436178,829021318,19,
2025-02-27 05:59:02.082,6436096,829021122,30,
2025-02-27 05:59:02.124,6436178,829021280,57,
2025-02-27 05:59:02.164,6436097,15943166,22,
2025-02-27 05:59:02.271,6436097,16293208,29,
2025-02-27 05:59:02.370,6436098,15798870,6,
2025-02-27 05:59:02.479,6436098,15888685,14,
2025-02-27 05:59:02.677,6436098,16170758,10,
2025-02-27 05:59:02.791,6436097,15798871,29,
2025-02-27 05:59:02.841,6436137,16293089,31,
2025-02-27 05:59:02.841,6436097,16293089,35,
2025-02-27 05:59:02.989,6436098,829021179,13,
2025-02-27 05:59:03.003,6436098,15798725,13,
2025-02-27 05:59:03.140,6436097,16293053,29,
2025-02-27 05:59:03.191,6436098,15888734,40,
2025-02-27 05:59:03.349,6436238,15943132,30,
2025-02-27 05:59:03.370,6436238,15943097,24,
2025-02-27 05:59:03.407,6436238,16102365,33,
2025-02-27 05:59:03.434,6436097,15798863,15,
2025-02-27 05:59:03.427,6436238,15798837,29,
2025-02-27 05:59:03.583,6436097,16293277,30,
2025-02-27 05:59:03.589,6436238,16170758,23,
2025-02-27 05:59:03.658,6436098,16170759,27,
2025-02-27 05:59:03.647,6436228,16170759,255,
2025-02-27 05:59:03.679,6436096,15798872,42,
2025-02-27 05:59:03.808,6436096,16293274,41,
2025-02-27 05:59:03.820,6436178,829021314,255,
2025-02-27 05:59:03.820,6436096,829021314,26,
2025-02-27 05:59:03.810,6436238,829021314,255,
2025-02-27 05:59:03.851,6436238,16292742,29,
2025-02-27 05:59:04.082,6436097,829021228,19,
2025-02-27 05:59:04.099,6436096,16293285,28,
2025-02-27 05:59:04.107,6436238,829021264,31,
2025-02-27 05:59:04.194,6436098,16293279,31,
2025-02-27 05:59:04.516,6436098,15943180,44,
2025-02-27 05:59:04.579,6436097,829021324,11,
2025-02-27 05:59:04.598,6436098,16170749,44,
2025-02-27 05:59:04.791,6436228,829021282,24,
2025-02-27 05:59:04.947,6436098,16293286,18,
2025-02-27 05:59:05.102,6436228,829021284,31,
2025-02-27 05:59:05.167,6436096,828959225,41,
2025-02-27 05:59:05.344,6436096,15943131,35,
2025-02-27 05:59:05.344,6436136,15943131,255,
2025-02-27 05:59:05.421,6436098,15798866,28,
2025-02-27 05:59:05.455,6436178,829021314,255,
2025-02-27 05:59:05.455,6436136,829021314,255,
2025-02-27 05:59:05.455,6436096,829021314,10,
2025-02-27 05:59:05.483,6436098,829021096,28,
2025-02-27 05:59:05.572,6436098,15888716,36,
2025-02-27 05:59:05.625,6436097,16293266,45,
2025-02-27 05:59:05.618,6436228,16293266,255,
2025-02-27 05:59:05.618,6436238,16293266,255,
2025-02-27 05:59:05.691,6436238,16170752,30,
2025-02-27 05:59:05.759,6436098,16170416,41,
2025-02-27 05:59:05.812,6436098,15888597,27,
2025-02-27 05:59:06.334,6436097,16293248,36,
2025-02-27 05:59:06.336,6436238,15798869,32,
2025-02-27 05:59:06.474,6436238,16170763,31,
2025-02-27 05:59:06.524,6436097,15798808,43,
2025-02-27 05:59:06.625,6436097,16170755,40,
2025-02-27 05:59:06.615,6436238,16170755,255,
2025-02-27 05:59:06.659,6436097,16293287,22,
2025-02-27 05:59:06.673,6436097,16170593,31,
2025-02-27 05:59:06.772,6436178,829021318,17,
2025-02-27 05:59:06.985,6436097,16293288,30,
2025-02-27 05:59:07.202,6436096,829021122,31,
2025-02-27 05:59:07.244,6436178,829021280,57,
2025-02-27 05:59:07.284,6436097,15943166,26,
2025-02-27 05:59:07.290,6436098,15798870,5,
2025-02-27 05:59:07.391,6436097,16293208,31,
2025-02-27 05:59:07.455,6436098,15798877,3,
2025-02-27 05:59:07.623,6436098,15943180,59,
2025-02-27 05:59:07.623,6436178,15943180,255,
2025-02-27 05:59:07.711,6436097,15798871,30,
2025-02-27 05:59:07.898,6436098,16293289,25,
2025-02-27 05:59:07.961,6436137,16293089,31,
2025-02-27 05:59:07.961,6436097,16293089,38,
2025-02-27 05:59:08.109,6436098,829021179,27,
2025-02-27 05:59:08.111,6436098,15888734,47,
2025-02-27 05:59:08.123,6436098,15798725,16,
2025-02-27 05:59:08.290,6436238,15943097,33,
2025-02-27 05:59:08.469,6436238,15943132,25,
2025-02-27 05:59:08.509,6436238,16170758,27,
2025-02-27 05:59:08.527,6436238,16102365,32,
2025-02-27 05:59:08.554,6436097,15798863,29,
2025-02-27 05:59:08.578,6436098,16170759,15,
2025-02-27 05:59:08.567,6436228,16170759,255,
2025-02-27 05:59:08.599,6436096,15798872,49,
2025-02-27 05:59:08.971,6436238,16292742,29,
2025-02-27 05:59:09.019,6436096,16293285,31,
2025-02-27 05:59:09.202,6436097,829021228,16,
2025-02-27 05:59:09.227,6436238,829021264,21,
2025-02-27 05:59:09.309,6436228,16102365,28,
2025-02-27 05:59:09.499,6436097,829021324,11,
2025-02-27 05:59:09.574,6436228,16292742,25,
2025-02-27 05:59:09.718,6436098,16170749,37,
2025-02-27 05:59:09.867,6436098,16293286,30,
2025-02-27 05:59:09.911,6436228,829021282,25,
2025-02-27 05:59:10.222,6436228,829021284,26,
2025-02-27 05:59:10.287,6436096,828959225,41,
2025-02-27 05:59:10.375,6436178,829021314,255,
2025-02-27 05:59:10.375,6436096,829021314,13,
2025-02-27 05:59:10.375,6436136,829021314,255,
2025-02-27 05:59:10.464,6436096,15943131,31,
2025-02-27 05:59:10.464,6436136,15943131,255,
2025-02-27 05:59:10.541,6436098,15798866,15,
2025-02-27 05:59:10.603,6436098,829021096,28,
2025-02-27 05:59:10.688,6436098,15943185,14,
2025-02-27 05:59:10.692,6436098,15888716,35,
2025-02-27 05:59:10.745,6436097,16293266,48,
2025-02-27 05:59:10.738,6436228,16293266,255,
2025-02-27 05:59:10.738,6436238,16293266,255,
2025-02-27 05:59:10.811,6436238,16170752,31,
2025-02-27 05:59:10.879,6436098,16170416,44,
2025-02-27 05:59:10.932,6436098,15888597,26,
2025-02-27 05:59:11.394,6436238,16170763,23,
2025-02-27 05:59:11.644,6436097,15798808,43,
2025-02-27 05:59:11.793,6436097,16170593,31,
2025-02-27 05:59:11.905,6436097,16293288,31,
2025-02-27 05:59:12.322,6436096,829021122,31,
2025-02-27 05:59:12.364,6436178,829021280,57,
2025-02-27 05:59:12.375,6436098,15798877,32,
2025-02-27 05:59:12.404,6436097,15943166,27,
2025-02-27 05:59:12.511,6436097,16293208,31,
2025-02-27 05:59:12.754,6436228,15888745,20,
2025-02-27 05:59:12.818,6436098,16293289,37,
2025-02-27 05:59:13.081,6436097,16293089,39,
2025-02-27 05:59:13.081,6436137,16293089,31,
2025-02-27 05:59:13.229,6436098,829021179,28,
2025-02-27 05:59:13.243,6436098,15798725,13,
2025-02-27 05:59:13.406,6436178,829021330,40,
2025-02-27 05:59:13.411,6436238,15943097,33,
2025-02-27 05:59:13.427,6436098,829021331,33,
2025-02-27 05:59:13.590,6436238,15943132,29,
2025-02-27 05:59:13.698,6436098,16170759,28,
2025-02-27 05:59:13.688,6436228,16170759,255,
2025-02-27 05:59:13.689,6436238,15798877,19,
2025-02-27 05:59:13.925,6436096,829021331,39,
2025-02-27 05:59:14.059,6436097,15888746,4,
2025-02-27 05:59:14.230,6436228,16102365,33,
2025-02-27 05:59:14.278,6436098,16170770,28,
2025-02-27 05:59:14.322,6436097,829021228,16,
2025-02-27 05:59:14.348,6436238,829021264,31,
2025-02-27 05:59:14.495,6436228,16292742,33,
2025-02-27 05:59:14.513,6436238,16170771,28,
2025-02-27 05:59:14.619,6436097,829021324,8,
2025-02-27 05:59:14.838,6436098,16170749,47,
2025-02-27 05:59:14.987,6436098,16293286,36,
2025-02-27 05:59:15.032,6436228,829021282,32,
2025-02-27 05:59:15.343,6436228,829021284,29,
2025-02-27 05:59:15.407,6436096,828959225,42,
2025-02-27 05:59:15.584,6436096,15943131,31,
2025-02-27 05:59:15.584,6436136,15943131,255,
2025-02-27 05:59:15.608,6436098,15943185,33,
2025-02-27 05:59:15.723,6436098,829021096,31,
2025-02-27 05:59:15.812,6436098,15888716,34,
2025-02-27 05:59:15.865,6436097,16293266,49,
2025-02-27 05:59:15.859,6436228,16293266,255,
2025-02-27 05:59:15.859,6436238,16293266,255,
2025-02-27 05:59:15.922,6436096,829021336,44,
2025-02-27 05:59:15.932,6436238,16170752,33,
2025-02-27 05:59:15.999,6436098,16170416,38,
2025-02-27 05:59:16.052,6436098,15888597,31,
2025-02-27 05:59:16.053,6436098,15798887,33,
2025-02-27 05:59:16.198,6436097,16170773,41,
2025-02-27 05:59:16.515,6436238,16170763,29,
2025-02-27 05:59:16.764,6436097,15798808,41,
2025-02-27 05:59:16.848,6436098,15943190,28,
2025-02-27 05:59:16.836,6436238,15943190,255,
