Datetime,Serving_Cell_Id, Call_Id, uePhr,dlWidebandCqiCode0,dlWidebandCqiCode1,ulDmrsSinr,taValue,preambleTaValue,ulSrsSinr
2025-02-27 05:47:27.541,6436098,15798103,36,10,255,1639,64,72,2147483647,
2025-02-27 05:47:27.563,6436238,16292392,30,14,14,1792,0,12,1591,
2025-02-27 05:47:27.564,6436096,15887895,33,12,6,2376,0,24,2147483647,
2025-02-27 05:47:27.639,6436098,15886005,43,12,10,2410,32,60,2147483647,
2025-02-27 05:47:27.668,6436238,15886005,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:27.699,6436238,15887896,27,10,255,2315,32,72,1252,
2025-02-27 05:47:27.702,6436138,829020606,25,8,255,2080,160,168,2147483647,
2025-02-27 05:47:27.715,6436098,16292239,29,8,8,1728,32,48,2147483647,
2025-02-27 05:47:27.751,6436096,829020568,16,6,2,1070,64,84,2147483647,
2025-02-27 05:47:27.766,6436238,15942125,33,15,15,2936,32,48,2335,
2025-02-27 05:47:27.757,6436096,828964597,57,11,8,1608,0,24,2147483647,
2025-02-27 05:47:27.796,6436238,15798096,29,0,255,3191,32,24,2676,
2025-02-27 05:47:27.835,6436138,16292420,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:27.835,6436098,16292420,8,10,255,1508,48,72,2147483647,
2025-02-27 05:47:27.840,6436098,16292430,36,14,11,2953,32,48,2147483647,
2025-02-27 05:47:27.847,6436097,15798097,35,12,10,2011,16,36,2147483647,
2025-02-27 05:47:27.852,6436098,16169951,28,11,255,2025,32,72,2147483647,
2025-02-27 05:47:27.865,6436238,16169951,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:27.855,6436098,16288084,50,13,13,1667,16,48,2147483647,
2025-02-27 05:47:27.877,6436137,829020428,255,11,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:27.878,6436097,829020428,29,6,6,1694,64,96,2147483647,
2025-02-27 05:47:27.895,6436098,15942400,40,7,255,3500,16,24,2147483647,
2025-02-27 05:47:27.897,6436097,16292393,26,8,12,844,16,24,2147483647,
2025-02-27 05:47:28.023,6436097,16169959,29,9,12,1052,16,36,2147483647,
2025-02-27 05:47:28.055,6436098,16169577,5,11,6,720,0,60,2147483647,
2025-02-27 05:47:28.079,6436096,15887861,31,6,6,2322,32,48,2147483647,
2025-02-27 05:47:28.180,6436238,16292417,27,13,255,2626,48,72,1931,
2025-02-27 05:47:28.206,6436098,15884458,55,9,6,2373,16,36,2147483647,
2025-02-27 05:47:28.243,6436238,15798098,27,9,9,2752,48,0,1751,
2025-02-27 05:47:28.305,6436096,15798104,35,11,9,2412,32,48,2147483647,
2025-02-27 05:47:28.317,6436238,15798104,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:28.369,6436098,15798099,11,8,8,805,48,60,2147483647,
2025-02-27 05:47:28.462,6436238,829019941,31,12,12,2276,48,84,1750,
2025-02-27 05:47:28.468,6436138,15941508,255,10,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:28.468,6436098,15941508,29,15,12,2302,32,60,2147483647,
2025-02-27 05:47:28.562,6436098,16292431,32,11,5,3231,64,84,2147483647,
2025-02-27 05:47:28.574,6436238,16292431,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:28.565,6436097,16169960,36,9,11,3011,16,24,2147483647,
2025-02-27 05:47:28.638,6436098,829020478,5,8,6,166,16,72,2147483647,
2025-02-27 05:47:28.640,6436097,16292419,26,12,9,1612,0,12,2147483647,
2025-02-27 05:47:28.668,6436238,15887803,28,12,12,971,48,84,934,
2025-02-27 05:47:28.707,6436238,16169961,21,12,255,2835,48,60,1535,
2025-02-27 05:47:28.728,6436098,15942009,29,12,7,1635,0,84,2147483647,
2025-02-27 05:47:28.791,6436238,15798087,31,14,14,2571,16,24,1460,
2025-02-27 05:47:28.797,6436098,15798086,33,15,11,2347,48,60,2147483647,
2025-02-27 05:47:28.812,6436238,15798086,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:28.864,6436097,15798105,16,8,6,548,144,156,2147483647,
2025-02-27 05:47:28.872,6436096,16292424,35,6,255,2249,32,48,2147483647,
2025-02-27 05:47:28.875,6436096,15942365,26,5,255,-66,64,96,2147483647,
2025-02-27 05:47:28.926,6436097,16292200,23,7,6,1424,0,36,2147483647,
2025-02-27 05:47:28.969,6436238,16292200,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:28.962,6436098,15940963,48,15,14,2148,32,48,2147483647,
2025-02-27 05:47:29.065,6436238,16292425,21,11,11,2004,48,72,617,
2025-02-27 05:47:29.061,6436098,16169647,7,4,5,260,80,96,2147483647,
2025-02-27 05:47:29.077,6436238,16292432,48,15,255,2819,32,48,3300,
2025-02-27 05:47:29.083,6436238,829019643,21,14,14,1734,16,36,1404,
2025-02-27 05:47:29.078,6436098,15886738,29,8,13,1272,32,72,2147483647,
2025-02-27 05:47:29.079,6436138,15886738,255,12,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.092,6436096,15887897,43,5,5,1783,32,60,2147483647,
2025-02-27 05:47:29.117,6436137,15797830,255,6,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.117,6436097,15797830,27,13,12,1103,64,84,2147483647,
2025-02-27 05:47:29.250,6436098,16292336,30,9,8,1541,16,36,2147483647,
2025-02-27 05:47:29.251,6436098,829020581,31,6,255,1809,64,84,2147483647,
2025-02-27 05:47:29.263,6436238,16292336,255,7,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.317,6436238,15942393,29,14,14,3040,0,24,2282,
2025-02-27 05:47:29.318,6436097,15942394,35,12,255,1651,16,36,2147483647,
2025-02-27 05:47:29.395,6436098,16290850,28,15,9,1715,0,60,2147483647,
2025-02-27 05:47:29.406,6436138,15794397,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.407,6436098,15794397,32,9,8,2666,32,48,2147483647,
2025-02-27 05:47:29.421,6436096,15794626,46,4,9,2332,0,60,2147483647,
2025-02-27 05:47:29.423,6436136,15794626,255,10,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.483,6436238,15887474,29,15,15,2294,0,24,1176,
2025-02-27 05:47:29.488,6436097,16292433,31,8,12,2488,80,96,2147483647,
2025-02-27 05:47:29.494,6436096,829019789,37,9,255,2017,0,36,2147483647,
2025-02-27 05:47:29.525,6436096,15074519,46,8,9,1778,16,36,2147483647,
2025-02-27 05:47:29.555,6436238,829020532,33,13,255,2538,64,84,1879,
2025-02-27 05:47:29.555,6436238,15794626,255,13,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.554,6436098,16169907,41,11,255,2179,32,72,2147483647,
2025-02-27 05:47:29.623,6436137,15798092,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.623,6436097,15798092,48,13,11,2038,16,24,2147483647,
2025-02-27 05:47:29.647,6436137,829019646,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.648,6436097,829019646,30,6,5,1620,48,84,2147483647,
2025-02-27 05:47:29.675,6436238,828963441,30,8,255,1603,0,60,1735,
2025-02-27 05:47:29.742,6436238,16166663,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.854,6436097,829020049,27,6,4,994,16,48,2147483647,
2025-02-27 05:47:29.854,6436096,829020582,24,6,255,2325,48,96,2147483647,
2025-02-27 05:47:29.854,6436137,829020049,30,8,6,1937,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.864,6436098,15798061,15,6,10,1915,64,84,2147483647,
2025-02-27 05:47:29.885,6436097,16169962,29,13,255,1767,0,12,2147483647,
2025-02-27 05:47:29.896,6436097,15887858,20,8,12,1947,16,24,2147483647,
2025-02-27 05:47:29.914,6436238,15887858,255,7,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.909,6436097,829020575,40,9,5,2550,0,36,2147483647,
2025-02-27 05:47:29.914,6436098,16166663,41,10,10,2240,0,60,2147483647,
2025-02-27 05:47:29.915,6436096,829020595,17,6,255,1758,32,60,2147483647,
2025-02-27 05:47:29.917,6436138,16292427,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.917,6436098,16292427,31,6,7,2700,48,72,2147483647,
2025-02-27 05:47:29.929,6436238,16292427,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.969,6436238,16169954,48,14,14,2684,48,72,2753,
2025-02-27 05:47:29.972,6436098,15884461,45,8,8,2501,0,36,2147483647,
2025-02-27 05:47:29.972,6436138,15884461,255,15,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.983,6436096,15798101,35,4,6,2534,0,24,2147483647,
2025-02-27 05:47:29.996,6436238,15798101,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:29.991,6436097,16169955,31,10,7,1849,80,96,2147483647,
2025-02-27 05:47:30.004,6436238,15887898,20,9,255,1864,192,204,762,
2025-02-27 05:47:30.011,6436238,15884461,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.051,6436097,15887851,38,14,6,2412,0,0,2147483647,
2025-02-27 05:47:30.051,6436096,829020587,15,7,7,1917,16,48,2147483647,
2025-02-27 05:47:30.056,6436098,16169945,32,5,7,1780,32,72,2147483647,
2025-02-27 05:47:30.071,6436238,16169945,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.115,6436096,15887899,33,7,5,2002,48,60,2147483647,
2025-02-27 05:47:30.136,6436098,829020440,255,12,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.146,6436098,16292397,58,15,12,2249,48,72,2147483647,
2025-02-27 05:47:30.164,6436238,829020440,35,15,15,3500,32,60,3500,
2025-02-27 05:47:30.290,6436097,15797959,20,8,9,1828,0,36,2147483647,
2025-02-27 05:47:30.290,6436137,15797959,255,7,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.347,6436238,16292434,18,9,255,2176,32,48,1185,
2025-02-27 05:47:30.383,6436098,15942395,32,12,12,2699,48,60,2147483647,
2025-02-27 05:47:30.426,6436096,16292435,26,10,7,1806,0,12,2147483647,
2025-02-27 05:47:30.430,6436096,15887903,30,11,8,2436,32,48,2147483647,
2025-02-27 05:47:30.453,6436238,829020472,22,5,255,2155,64,72,-433,
2025-02-27 05:47:30.469,6436098,15872833,49,7,10,2094,2048,84,2147483647,
2025-02-27 05:47:30.474,6436096,16222942,36,5,7,2454,0,24,2147483647,
2025-02-27 05:47:30.474,6436136,16222942,255,8,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.480,6436136,16169963,35,8,10,2584,64,72,2147483647,
2025-02-27 05:47:30.581,6436136,15797478,255,8,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.582,6436096,15797478,37,8,7,2338,48,72,2147483647,
2025-02-27 05:47:30.638,6436097,829020290,26,10,11,1826,16,36,2147483647,
2025-02-27 05:47:30.668,6436238,15797478,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.670,6436238,16222942,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.660,6436097,15887900,31,12,11,2238,16,48,2147483647,
2025-02-27 05:47:30.677,6436097,16289530,29,7,13,2018,0,24,2147483647,
2025-02-27 05:47:30.677,6436137,16289530,255,7,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.691,6436238,16289530,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.724,6436238,16292384,30,13,13,1887,64,84,576,
2025-02-27 05:47:30.735,6436137,829020559,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.735,6436097,829020559,29,8,255,1323,48,72,2147483647,
2025-02-27 05:47:30.797,6436097,15942209,30,9,9,2031,16,48,2147483647,
2025-02-27 05:47:30.811,6436138,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.811,6436098,828960199,29,13,9,1796,0,36,2147483647,
2025-02-27 05:47:30.828,6436238,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:30.875,6436238,16169947,31,14,14,2453,16,48,2642,
2025-02-27 05:47:30.972,6436238,15942387,30,15,9,2625,32,48,2128,
2025-02-27 05:47:31.012,6436098,15797832,16,12,8,1338,0,60,2147483647,
2025-02-27 05:47:31.035,6436238,15887904,27,15,255,2708,48,60,1953,
2025-02-27 05:47:31.030,6436098,15942334,15,12,7,1019,32,84,2147483647,
2025-02-27 05:47:31.052,6436238,15942334,255,6,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.065,6436238,15797832,255,11,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.077,6436097,16169956,39,11,0,2360,0,24,2147483647,
2025-02-27 05:47:31.116,6436096,15887892,50,5,5,2611,16,36,2147483647,
2025-02-27 05:47:31.207,6436098,15798107,41,15,15,2968,16,36,2147483647,
2025-02-27 05:47:31.231,6436138,16292336,255,11,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.231,6436098,16292336,28,10,12,1755,16,36,2147483647,
2025-02-27 05:47:31.243,6436238,16292336,255,12,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.252,6436096,16291412,28,7,7,1701,0,24,2147483647,
2025-02-27 05:47:31.254,6436098,16169637,22,12,13,2360,32,48,2147483647,
2025-02-27 05:47:31.283,6436097,15942353,46,12,15,2231,0,24,2147483647,
2025-02-27 05:47:31.371,6436238,16291412,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.425,6436238,829020578,32,10,10,2295,64,84,1441,
2025-02-27 05:47:31.448,6436097,15940648,38,9,6,2422,0,36,2147483647,
2025-02-27 05:47:31.569,6436238,16292031,33,12,12,2256,0,12,1812,
2025-02-27 05:47:31.600,6436238,15940648,255,9,5,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.606,6436096,15887905,30,6,7,2101,32,48,2147483647,
2025-02-27 05:47:31.645,6436096,16169832,31,11,9,1615,16,36,2147483647,
2025-02-27 05:47:31.656,6436097,16292422,31,7,8,2179,16,24,2147483647,
2025-02-27 05:47:31.676,6436238,16169832,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.672,6436137,15941948,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.674,6436097,15941948,28,8,11,1697,16,24,2147483647,
2025-02-27 05:47:31.710,6436098,15729487,31,6,10,2053,32,72,2147483647,
2025-02-27 05:47:31.730,6436096,829020474,31,5,255,857,64,96,2147483647,
2025-02-27 05:47:31.763,6436238,829020474,255,8,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:31.820,6436097,16169957,28,7,255,931,128,156,2147483647,
2025-02-27 05:47:31.860,6436096,16292436,37,5,8,2622,16,24,2147483647,
2025-02-27 05:47:31.863,6436098,829020511,10,8,5,289,64,108,2147483647,
2025-02-27 05:47:31.885,6436096,16169964,43,14,14,2310,16,36,2147483647,
2025-02-27 05:47:31.984,6436098,15798102,6,11,9,1264,48,72,2147483647,
2025-02-27 05:47:31.998,6436097,829020607,4,2,255,58,192,204,2147483647,
2025-02-27 05:47:32.004,6436097,15942397,31,9,255,1421,128,156,2147483647,
2025-02-27 05:47:32.015,6436098,15887891,42,10,7,2369,0,24,2147483647,
2025-02-27 05:47:32.015,6436138,15887891,255,11,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.028,6436238,15887891,255,15,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.111,6436096,16292428,31,4,3,1711,48,72,2147483647,
2025-02-27 05:47:32.124,6436238,16292428,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.160,6436238,15942346,29,14,14,1230,16,24,978,
2025-02-27 05:47:32.209,6436098,16292432,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.221,6436238,16292432,47,15,15,3500,32,48,3415,
2025-02-27 05:47:32.242,6436096,15942286,31,12,6,1763,16,36,2147483647,
2025-02-27 05:47:32.259,6436238,15887894,29,10,10,1315,48,84,985,
2025-02-27 05:47:32.266,6436097,16169943,36,13,8,2719,0,12,2147483647,
2025-02-27 05:47:32.271,6436098,15942329,41,4,12,2395,48,72,2147483647,
2025-02-27 05:47:32.272,6436138,15942329,255,13,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.293,6436238,15942329,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.310,6436098,15942398,15,14,255,1667,64,84,2147483647,
2025-02-27 05:47:32.324,6436096,15940019,19,11,8,780,0,24,2147483647,
2025-02-27 05:47:32.328,6436098,16292429,10,14,11,2748,48,72,2147483647,
2025-02-27 05:47:32.356,6436138,16169936,255,8,5,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.356,6436098,16169936,37,8,9,2314,0,12,2147483647,
2025-02-27 05:47:32.407,6436096,829020217,25,9,6,1297,48,96,2147483647,
2025-02-27 05:47:32.408,6436096,15818787,34,14,5,2680,16,48,2147483647,
2025-02-27 05:47:32.409,6436096,15797938,31,11,8,1745,32,60,2147483647,
2025-02-27 05:47:32.445,6436238,829020217,255,3,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.448,6436238,15797938,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.460,6436097,16168453,35,13,7,1789,0,24,2147483647,
2025-02-27 05:47:32.461,6436098,15798103,29,7,255,1582,48,72,2147483647,
2025-02-27 05:47:32.529,6436098,15942388,44,15,255,1371,64,72,2147483647,
2025-02-27 05:47:32.544,6436238,15942388,255,2,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.538,6436096,829020608,28,5,255,1860,48,60,2147483647,
2025-02-27 05:47:32.589,6436098,829020609,28,6,255,1813,64,84,2147483647,
2025-02-27 05:47:32.658,6436098,15942316,33,7,11,2636,0,0,2147483647,
2025-02-27 05:47:32.658,6436138,15942316,255,6,5,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.684,6436238,16292392,30,14,14,1807,0,12,1521,
2025-02-27 05:47:32.721,6436238,15887907,2,6,255,1402,32,48,1274,
2025-02-27 05:47:32.759,6436098,15886005,47,9,10,2458,48,60,2147483647,
2025-02-27 05:47:32.760,6436098,16292430,38,15,15,2530,32,48,2147483647,
2025-02-27 05:47:32.789,6436238,15886005,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.786,6436098,15798108,7,7,255,1097,16,36,2147483647,
2025-02-27 05:47:32.820,6436238,15887896,25,9,9,2047,32,72,1054,
2025-02-27 05:47:32.815,6436098,15942400,46,6,255,2963,16,24,2147483647,
2025-02-27 05:47:32.835,6436098,16292239,20,9,10,1397,32,48,2147483647,
2025-02-27 05:47:32.871,6436096,829020568,28,6,2,1380,64,84,2147483647,
2025-02-27 05:47:32.887,6436238,15942125,33,15,15,2841,32,48,1876,
2025-02-27 05:47:32.877,6436096,828964597,53,10,8,1757,0,24,2147483647,
2025-02-27 05:47:32.917,6436238,15798096,29,15,15,3246,32,24,2604,
2025-02-27 05:47:32.943,6436097,16169959,32,10,11,2386,16,36,2147483647,
2025-02-27 05:47:32.955,6436138,16292420,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.955,6436098,16292420,8,11,255,1518,48,72,2147483647,
2025-02-27 05:47:32.972,6436098,16169951,29,11,255,1937,48,72,2147483647,
2025-02-27 05:47:32.975,6436098,16288084,44,13,14,2145,16,48,2147483647,
2025-02-27 05:47:32.986,6436238,16169951,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.997,6436137,829020428,255,11,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:32.998,6436097,829020428,27,5,5,1527,64,96,2147483647,
2025-02-27 05:47:33.017,6436097,16292393,22,7,13,619,16,24,2147483647,
2025-02-27 05:47:33.057,6436098,829020478,2,9,255,331,32,48,2147483647,
2025-02-27 05:47:33.073,6436097,16169965,7,10,10,-380,112,132,2147483647,
2025-02-27 05:47:33.175,6436098,16169577,2,10,6,866,0,60,2147483647,
2025-02-27 05:47:33.199,6436096,15887861,30,6,7,2326,32,48,2147483647,
2025-02-27 05:47:33.225,6436096,15798104,34,12,8,2452,16,48,2147483647,
2025-02-27 05:47:33.238,6436238,15798104,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.262,6436096,16292428,32,5,5,2316,48,72,2147483647,
2025-02-27 05:47:33.262,6436136,16292428,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.273,6436238,16292428,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.286,6436097,15887908,30,11,255,2190,16,24,2147483647,
2025-02-27 05:47:33.301,6436238,16292417,34,15,15,2393,48,72,2493,
2025-02-27 05:47:33.326,6436098,15884458,51,7,8,2396,16,36,2147483647,
2025-02-27 05:47:33.364,6436238,15798098,27,10,10,2726,48,0,1767,
2025-02-27 05:47:33.369,6436096,829020610,30,6,7,2448,80,96,2147483647,
2025-02-27 05:47:33.380,6436238,829020610,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.482,6436098,16292431,29,8,5,2327,64,84,2147483647,
2025-02-27 05:47:33.495,6436238,16292431,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.485,6436097,16169960,46,14,11,1821,16,24,2147483647,
2025-02-27 05:47:33.489,6436098,15798099,11,9,8,1498,32,60,2147483647,
2025-02-27 05:47:33.537,6436098,829020612,8,6,255,2737,64,72,2147483647,
2025-02-27 05:47:33.583,6436238,829019941,29,6,6,2392,64,84,1832,
2025-02-27 05:47:33.588,6436138,15941508,255,10,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.588,6436098,15941508,36,11,10,2160,32,60,2147483647,
2025-02-27 05:47:33.628,6436238,16169961,25,12,255,2345,48,60,907,
2025-02-27 05:47:33.678,6436098,829020613,11,9,255,747,64,84,2147483647,
2025-02-27 05:47:33.688,6436137,16292422,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.688,6436097,16292422,31,9,10,2277,16,24,2147483647,
2025-02-27 05:47:33.789,6436238,15887803,28,13,13,1072,64,84,230,
2025-02-27 05:47:33.784,6436097,15798105,28,6,8,755,144,156,2147483647,
2025-02-27 05:47:33.848,6436098,15942009,29,14,7,1716,0,84,2147483647,
2025-02-27 05:47:33.892,6436098,829020614,11,5,5,1318,64,84,2147483647,
2025-02-27 05:47:33.917,6436098,15798086,37,7,11,2364,32,60,2147483647,
2025-02-27 05:47:33.933,6436238,15798086,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:33.928,6436097,16169966,47,14,11,2189,0,12,2147483647,
2025-02-27 05:47:33.992,6436096,16292424,28,9,255,2552,32,48,2147483647,
2025-02-27 05:47:33.995,6436096,15942365,27,5,255,186,64,96,2147483647,
2025-02-27 05:47:34.009,6436096,829020612,30,10,255,2109,64,72,2147483647,
2025-02-27 05:47:34.046,6436097,16292200,17,9,6,1341,0,36,2147483647,
2025-02-27 05:47:34.090,6436238,16292200,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:34.082,6436098,15940963,42,11,13,2055,32,48,2147483647,
2025-02-27 05:47:34.186,6436238,16292425,23,11,11,1871,48,72,693,
2025-02-27 05:47:34.181,6436098,16169647,9,4,4,644,64,96,2147483647,
2025-02-27 05:47:34.204,6436238,829019643,22,14,14,1610,16,36,1453,
2025-02-27 05:47:34.198,6436098,15886738,29,9,13,1530,32,72,2147483647,
2025-02-27 05:47:34.199,6436138,15886738,255,12,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:34.219,6436096,15887904,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:34.231,6436238,15887904,33,13,14,2385,48,60,2426,
2025-02-27 05:47:34.237,6436097,15797830,30,12,12,859,64,84,2147483647,
2025-02-27 05:47:34.237,6436137,15797830,255,6,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:34.371,6436098,829020581,31,6,255,1858,64,84,2147483647,
2025-02-27 05:47:34.408,6436097,16292433,31,9,8,2165,80,96,2147483647,
2025-02-27 05:47:34.424,6436098,15887909,32,15,11,2692,48,60,2147483647,
2025-02-27 05:47:34.426,6436097,15798109,30,8,5,691,64,84,2147483647,
2025-02-27 05:47:34.438,6436238,15942393,29,14,14,2972,0,24,2235,
2025-02-27 05:47:34.453,6436098,16169967,30,12,255,1806,48,60,2147483647,
2025-02-27 05:47:34.515,6436098,16290850,31,13,9,1728,0,60,2147483647,
2025-02-27 05:47:34.526,6436138,15794397,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:47:34.527,6436098,15794397,38,9,8,2294,32,48,2147483647,
2025-02-27 05:47:34.536,6436098,829020615,15,7,255,1606,64,84,2147483647,
2025-02-27 05:47:34.541,6436096,15794626,43,7,9,2237,0,60,2147483647,
