Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:36:30.885,6436098,15797191,10,43,12,2,183,39,6,225,37,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:30.895,6436238,15886998,8,40,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:30.945,6436098,15797205,8,38,1,6,387,41,10,0,37,1,117,35,1,217,35,0,241,35,0,394,34,0,,,,,,,
2025-02-27 05:36:30.945,6436098,15941095,9,54,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:30.955,6436096,15886677,8,48,18,1,389,40,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.015,6436238,15941523,13,56,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.035,6436238,15797229,9,38,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.035,6436097,15887006,8,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.055,6436098,15796747,8,61,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.055,6436096,15886992,8,53,17,1,389,47,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.085,6436238,829019658,10,39,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:30.885,6436098,16291565,8,65,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:30.965,6436096,829019821,21,54,11,2,389,52,5,11,50,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:30.985,6436238,16102365,9,41,23,1,155,33,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.005,6436097,16169108,11,60,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.025,6436097,16169057,8,56,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.065,6436098,829019519,3,37,9,2,11,33,1,117,32,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.245,6436096,16169087,8,77,17,1,389,73,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.155,6436098,15887017,9,46,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.235,6436097,15886887,9,39,17,2,9,33,5,272,31,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.295,6436098,15729487,12,48,18,1,387,37,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.315,6436238,828963725,2,51,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.355,6436238,829019643,15,46,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.375,6436096,15887007,8,40,17,2,389,37,10,388,32,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.435,6436096,15887018,8,64,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.455,6436096,15941419,9,53,17,1,389,46,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.475,6436096,15886989,9,51,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.475,6436098,15941349,11,39,9,4,117,36,6,387,35,5,11,34,1,442,34,1,,,,,,,,,,,,,
2025-02-27 05:36:31.285,6436137,16291559,10,29,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.305,6436238,828955565,2,45,23,1,253,26,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.425,6436238,829019619,17,49,14,2,155,50,17,108,42,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.445,6436238,16291206,9,46,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.505,6436096,829019813,16,48,13,2,389,48,15,11,41,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.545,6436096,16169097,8,59,19,1,389,52,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.565,6436096,16291459,12,47,17,1,389,46,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.565,6436098,16290361,9,45,14,1,388,43,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.665,6436096,828963969,17,56,13,1,389,49,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.685,6436097,16291244,8,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.685,6436098,16291566,8,65,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.755,6436096,16222942,9,60,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.765,6436238,16169099,8,42,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.805,6436096,829019823,13,51,13,2,389,48,9,117,45,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.535,6436096,15941513,8,45,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.555,6436096,828963922,20,44,10,3,117,38,5,11,37,3,389,35,0,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.635,6436238,15887019,8,61,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.755,6436096,829019830,14,55,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.815,6436097,15941505,8,61,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.815,6436098,15886479,8,41,13,3,387,39,8,225,36,4,117,36,2,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.855,6436098,15797237,8,43,20,2,225,36,6,11,29,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.895,6436096,15940019,8,50,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.925,6436238,15886646,8,56,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.975,6436096,15818787,10,75,18,1,389,68,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.015,6436097,15941524,8,55,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.015,6436238,15941465,8,42,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.075,6436238,15941525,8,56,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.075,6436238,15887008,8,51,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:31.975,6436097,16169058,8,58,23,1,387,48,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.075,6436098,16291574,8,47,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.125,6436098,16291554,8,41,17,1,225,33,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.185,6436098,16167169,9,55,11,2,387,50,10,183,50,11,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.185,6436098,16169100,8,30,17,1,225,25,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.205,6436096,16291557,9,59,14,2,389,58,15,242,52,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.245,6436097,828964548,8,38,17,1,272,38,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.325,6436238,16169090,8,41,18,2,300,39,13,253,37,13,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.355,6436098,16289962,9,48,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.405,6436138,829019832,16,32,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.445,6436098,16291567,8,63,23,1,225,53,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.445,6436097,828964624,9,50,13,2,183,48,10,389,47,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.505,6436098,16169091,8,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.505,6436097,16169101,8,47,18,2,44,44,12,394,41,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.135,6436096,15887020,8,55,13,2,389,50,7,11,49,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.175,6436097,829019605,7,64,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
