Datetime,Serving_Cell_Id, Call_Id, ta
2025-02-27 05:36:29.460,6436238,15940897,32,
2025-02-27 05:36:29.556,6436137,828964612,96,
2025-02-27 05:36:29.621,6436097,15797226,0,
2025-02-27 05:36:29.652,6436098,15887014,32,
2025-02-27 05:36:29.664,6436098,15941414,48,
2025-02-27 05:36:29.752,6436238,15885154,32,
2025-02-27 05:36:29.770,6436098,15886403,0,
2025-02-27 05:36:29.835,6436096,15941510,48,
2025-02-27 05:36:30.399,6436096,829019519,64,
2025-02-27 05:36:30.399,6436238,829019619,48,
2025-02-27 05:36:30.623,6436098,16291532,48,
2025-02-27 05:36:30.652,6436098,15887016,0,
2025-02-27 05:36:30.826,6436238,15886998,32,
2025-02-27 05:36:30.908,6436238,16102365,64,
2025-02-27 05:36:30.914,6436098,15796747,16,
2025-02-27 05:36:30.924,6436096,829019821,64,
2025-02-27 05:36:30.980,6436096,15886992,48,
2025-02-27 05:36:31.217,6436098,829019519,64,
2025-02-27 05:36:31.225,6436137,16291559,96,
2025-02-27 05:36:31.267,6436238,828963725,0,
2025-02-27 05:36:31.319,6436096,15887007,0,
2025-02-27 05:36:31.453,6436096,829019813,48,
2025-02-27 05:36:31.610,6436098,16291566,0,
2025-02-27 05:36:31.611,6436097,16291244,0,
2025-02-27 05:36:31.760,6436096,829019823,48,
2025-02-27 05:36:31.899,6436097,16169058,16,
2025-02-27 05:36:32.441,6436098,16169091,32,
2025-02-27 05:36:32.561,6436138,829019832,112,
2025-02-27 05:36:32.868,6436226,16169103,48,
2025-02-27 05:36:32.871,6436098,15941507,48,
2025-02-27 05:36:32.875,6436098,16169109,16,
2025-02-27 05:36:33.011,6436097,15941527,16,
2025-02-27 05:36:33.036,6436098,16291547,64,
2025-02-27 05:36:33.149,6436098,16169074,32,
2025-02-27 05:36:33.157,6436096,829019519,64,
2025-02-27 05:36:33.185,6436098,16168748,48,
2025-02-27 05:36:33.186,6436238,16169104,16,
2025-02-27 05:36:33.196,6436098,829019834,48,
2025-02-27 05:36:33.258,6436238,15886921,16,
2025-02-27 05:36:33.397,6436238,15796989,48,
2025-02-27 05:36:33.510,6436238,829019821,64,
2025-02-27 05:36:33.556,6436098,16291569,48,
2025-02-27 05:36:33.607,6436226,829019787,32,
2025-02-27 05:36:33.625,6436097,15887011,16,
2025-02-27 05:36:33.670,6436238,829019823,64,
2025-02-27 05:36:33.677,6436096,829019818,48,
2025-02-27 05:36:33.697,6436226,829019799,16,
2025-02-27 05:36:33.704,6436238,15797247,48,
2025-02-27 05:36:33.713,6436098,828964598,64,
2025-02-27 05:36:33.772,6436097,828964380,0,
2025-02-27 05:36:33.810,6436098,829019519,64,
2025-02-27 05:36:33.816,6436098,16291570,16,
2025-02-27 05:36:33.829,6436098,16168693,48,
2025-02-27 05:36:33.842,6436096,15797241,16,
2025-02-27 05:36:34.236,6436097,15941519,16,
2025-02-27 05:36:34.387,6436097,828962127,80,
2025-02-27 05:36:34.486,6436096,828959225,48,
2025-02-27 05:36:34.581,6436238,15940897,32,
2025-02-27 05:36:34.676,6436137,828964612,96,
2025-02-27 05:36:34.784,6436098,15941414,48,
2025-02-27 05:36:34.873,6436238,15885154,32,
2025-02-27 05:36:34.890,6436098,15886403,0,
2025-02-27 05:36:35.001,6436098,15887024,64,
2025-02-27 05:36:35.158,6436096,15941530,48,
2025-02-27 05:36:35.158,6436096,16291578,64,
2025-02-27 05:36:35.177,6436096,16169114,16,
2025-02-27 05:36:35.238,6436096,829019837,48,
2025-02-27 05:36:35.421,6436097,829019838,48,
2025-02-27 05:36:35.520,6436238,829019619,48,
2025-02-27 05:36:35.572,6436098,15887016,0,
2025-02-27 05:36:35.823,6436096,829019519,64,
2025-02-27 05:36:35.947,6436238,15886998,32,
2025-02-27 05:36:36.034,6436098,15796747,16,
2025-02-27 05:36:36.029,6436238,16102365,64,
2025-02-27 05:36:36.100,6436096,15886992,48,
2025-02-27 05:36:36.345,6436137,16291559,96,
2025-02-27 05:36:36.388,6436238,828963725,0,
2025-02-27 05:36:36.525,6436098,829019519,64,
2025-02-27 05:36:36.573,6436096,829019813,48,
2025-02-27 05:36:36.731,6436097,16291244,0,
2025-02-27 05:36:36.944,6436097,15887025,16,
2025-02-27 05:36:37.019,6436097,16169058,16,
2025-02-27 05:36:37.481,6436138,829019832,112,
2025-02-27 05:36:37.795,6436098,16169109,16,
2025-02-27 05:36:37.931,6436097,15941527,16,
2025-02-27 05:36:38.042,6436098,15887026,48,
2025-02-27 05:36:38.066,6436097,16291582,16,
2025-02-27 05:36:38.116,6436098,829019834,48,
2025-02-27 05:36:38.156,6436098,16291547,64,
2025-02-27 05:36:38.305,6436098,16168748,48,
2025-02-27 05:36:38.381,6436098,15887027,16,
2025-02-27 05:36:38.379,6436238,15886921,16,
2025-02-27 05:36:38.431,6436238,829019821,48,
2025-02-27 05:36:38.505,6436096,829019519,64,
2025-02-27 05:36:38.518,6436238,15796989,48,
2025-02-27 05:36:38.591,6436238,829019823,48,
2025-02-27 05:36:38.611,6436098,15941533,0,
2025-02-27 05:36:38.625,6436238,15797247,48,
2025-02-27 05:36:38.690,6436226,15887028,64,
2025-02-27 05:36:38.728,6436226,829019787,32,
2025-02-27 05:36:38.797,6436096,829019818,48,
2025-02-27 05:36:38.818,6436226,829019799,16,
2025-02-27 05:36:38.833,6436098,828964598,64,
2025-02-27 05:36:38.892,6436097,828964380,0,
2025-02-27 05:36:38.936,6436098,16291570,16,
2025-02-27 05:36:38.949,6436098,16168693,48,
2025-02-27 05:36:39.214,6436098,16291584,48,
2025-02-27 05:36:39.315,6436098,829019519,64,
2025-02-27 05:36:39.356,6436097,15941519,16,
2025-02-27 05:36:39.440,6436096,15887030,16,
2025-02-27 05:36:39.507,6436097,828962127,80,
2025-02-27 05:36:39.536,6436097,15797255,16,
2025-02-27 05:36:39.606,6436096,828959225,48,
2025-02-27 05:36:39.702,6436238,15940897,32,
2025-02-27 05:36:39.796,6436137,828964612,96,
2025-02-27 05:36:39.904,6436098,15941414,48,
2025-02-27 05:36:39.921,6436098,15887024,48,
2025-02-27 05:36:39.994,6436238,15885154,32,
2025-02-27 05:36:40.010,6436098,15886403,0,
2025-02-27 05:36:40.037,6436097,15887025,16,
2025-02-27 05:36:40.078,6436096,15941530,48,
2025-02-27 05:36:40.078,6436096,16291578,48,
2025-02-27 05:36:40.097,6436096,16169114,16,
2025-02-27 05:36:40.158,6436096,829019837,32,
2025-02-27 05:36:40.341,6436097,829019838,32,
2025-02-27 05:36:40.442,6436096,16169119,16,
2025-02-27 05:36:40.641,6436238,829019619,48,
2025-02-27 05:36:40.692,6436098,15887016,0,
2025-02-27 05:36:41.154,6436098,15796747,16,
2025-02-27 05:36:41.150,6436238,16102365,64,
2025-02-27 05:36:41.220,6436096,15886992,48,
2025-02-27 05:36:41.254,6436096,829019519,64,
2025-02-27 05:36:41.311,6436238,16169121,32,
2025-02-27 05:36:41.465,6436137,16291559,96,
2025-02-27 05:36:41.509,6436238,828963725,0,
2025-02-27 05:36:41.660,6436238,15797259,16,
2025-02-27 05:36:41.851,6436097,16291244,0,
2025-02-27 05:36:42.091,6436098,829019519,64,
2025-02-27 05:36:42.139,6436097,16169058,16,
2025-02-27 05:36:42.337,6436098,16291584,32,
2025-02-27 05:36:42.396,6436226,829019841,32,
2025-02-27 05:36:42.640,6436096,16291587,64,
2025-02-27 05:36:42.716,6436226,829019842,48,
2025-02-27 05:36:42.915,6436098,16169109,16,
2025-02-27 05:36:42.962,6436098,15887026,32,
2025-02-27 05:36:42.986,6436097,16291582,16,
2025-02-27 05:36:43.051,6436097,15941527,16,
2025-02-27 05:36:43.130,6436097,16169124,16,
2025-02-27 05:36:43.276,6436098,16291547,64,
2025-02-27 05:36:43.301,6436098,15887027,0,
2025-02-27 05:36:43.333,6436098,829019844,48,
2025-02-27 05:36:43.337,6436098,829019843,64,
2025-02-27 05:36:43.425,6436098,16168748,48,
2025-02-27 05:36:43.484,6436098,829019846,80,
2025-02-27 05:36:43.493,6436098,829019845,64,
2025-02-27 05:36:43.500,6436238,15886921,16,
2025-02-27 05:36:43.531,6436098,15941533,0,
2025-02-27 05:36:43.552,6436098,829019847,16,
2025-02-27 05:36:43.552,6436238,829019821,48,
2025-02-27 05:36:43.611,6436226,15887028,0,
2025-02-27 05:36:43.639,6436238,15796989,48,
2025-02-27 05:36:43.849,6436226,829019787,32,
2025-02-27 05:36:43.908,6436096,829019519,64,
2025-02-27 05:36:43.917,6436096,829019818,32,
2025-02-27 05:36:43.939,6436226,829019799,16,
2025-02-27 05:36:43.953,6436098,828964598,64,
2025-02-27 05:36:44.012,6436097,828964380,0,
2025-02-27 05:36:44.069,6436098,16168693,48,
2025-02-27 05:36:44.214,6436238,16169126,48,
2025-02-27 05:36:44.360,6436096,15887030,0,
2025-02-27 05:36:44.456,6436097,15797255,16,
2025-02-27 05:36:44.469,6436238,16169121,32,
2025-02-27 05:36:44.476,6436097,15941519,16,
2025-02-27 05:36:44.548,6436096,16169127,16,
2025-02-27 05:36:44.627,6436097,828962127,80,
2025-02-27 05:36:44.726,6436096,828959225,48,
2025-02-27 05:36:44.740,6436098,829019519,64,
2025-02-27 05:36:44.823,6436238,15940897,32,
2025-02-27 05:36:44.891,6436098,15941539,16,
2025-02-27 05:36:44.916,6436137,828964612,96,
2025-02-27 05:36:45.024,6436098,15941414,48,
2025-02-27 05:36:45.041,6436098,15887024,48,
2025-02-27 05:36:45.115,6436238,15885154,32,
2025-02-27 05:36:45.130,6436098,15886403,0,
2025-02-27 05:36:45.174,6436097,15797263,16,
2025-02-27 05:36:45.198,6436096,15941530,48,
2025-02-27 05:36:45.278,6436096,829019837,32,
2025-02-27 05:36:45.362,6436096,16169119,16,
