Datetime,Serving_Cell_Id, Call_Id, uePhr,dlWidebandCqiCode0,dlWidebandCqiCode1,ulDmrsSinr,taValue,preambleTaValue,ulSrsSinr
2025-02-27 05:31:10.136,6436098,15796576,38,10,9,2339,48,96,2147483647,
2025-02-27 05:31:10.163,6436098,16168594,25,5,255,1028,0,24,2147483647,
2025-02-27 05:31:10.160,6436238,15940998,30,14,14,1074,48,84,1547,
2025-02-27 05:31:10.164,6436097,15796753,34,6,255,1870,32,48,2147483647,
2025-02-27 05:31:10.175,6436178,15886399,255,9,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.176,6436096,15886399,32,6,7,1766,0,24,2147483647,
2025-02-27 05:31:10.194,6436238,15886399,255,14,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.222,6436096,828964673,19,4,7,2268,48,84,2147483647,
2025-02-27 05:31:10.218,6436238,828964673,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.225,6436097,828964636,3,7,1,264,32,60,2147483647,
2025-02-27 05:31:10.264,6436097,828964611,3,7,255,79,64,72,2147483647,
2025-02-27 05:31:10.264,6436137,828964611,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.288,6436096,15886573,18,5,5,2264,32,48,2147483647,
2025-02-27 05:31:10.371,6436238,15796595,21,3,255,2408,48,72,-317,
2025-02-27 05:31:10.374,6436238,16168154,28,13,13,1388,64,72,1266,
2025-02-27 05:31:10.390,6436098,15818787,47,9,13,2678,0,48,2147483647,
2025-02-27 05:31:10.390,6436178,15818787,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.396,6436096,15886574,27,13,12,2357,0,24,2147483647,
2025-02-27 05:31:10.492,6436098,15884461,18,12,8,2518,16,36,2147483647,
2025-02-27 05:31:10.692,6436098,15941027,14,13,255,574,16,36,2147483647,
2025-02-27 05:31:10.692,6436178,15941027,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.697,6436137,16168500,32,9,255,1593,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.698,6436097,16168500,28,9,7,1417,16,36,2147483647,
2025-02-27 05:31:10.711,6436097,15886585,34,14,12,2501,16,24,2147483647,
2025-02-27 05:31:10.717,6436098,15796783,13,7,255,1177,16,36,2147483647,
2025-02-27 05:31:10.730,6436098,15886118,35,11,5,2407,32,60,2147483647,
2025-02-27 05:31:10.756,6436098,828964318,255,11,3,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.756,6436178,828964318,15,8,5,1478,48,120,2147483647,
2025-02-27 05:31:10.766,6436098,15941035,23,6,8,2335,32,48,2147483647,
2025-02-27 05:31:10.766,6436238,15884461,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.771,6436238,828964318,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.787,6436097,16168060,15,9,11,713,0,24,2147483647,
2025-02-27 05:31:10.787,6436137,16168060,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.787,6436238,15886118,255,14,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:10.866,6436097,15886586,37,10,12,2710,16,36,2147483647,
2025-02-27 05:31:10.877,6436238,16291077,24,7,255,2081,144,156,1146,
2025-02-27 05:31:10.947,6436097,15796784,12,10,255,1207,64,84,2147483647,
2025-02-27 05:31:10.969,6436178,828964603,28,11,15,2457,32,48,2147483647,
2025-02-27 05:31:10.997,6436178,15796777,54,13,0,2290,16,24,2147483647,
2025-02-27 05:31:11.002,6436178,15886005,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.002,6436096,15886005,34,4,4,3123,32,60,2147483647,
2025-02-27 05:31:10.998,6436238,15886005,255,10,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.023,6436098,15940963,34,12,10,1977,32,48,2147483647,
2025-02-27 05:31:11.044,6436096,828964610,27,11,6,659,0,36,2147483647,
2025-02-27 05:31:11.128,6436178,16290933,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.128,6436098,16290933,30,9,11,2399,0,24,2147483647,
2025-02-27 05:31:11.141,6436098,15941011,12,6,6,595,48,84,2147483647,
2025-02-27 05:31:11.141,6436238,16290933,255,13,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.167,6436096,828963504,6,7,5,450,32,60,2147483647,
2025-02-27 05:31:11.196,6436097,828964215,28,11,11,2385,16,36,2147483647,
2025-02-27 05:31:11.223,6436178,16168598,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.223,6436098,16168598,16,13,9,604,48,60,2147483647,
2025-02-27 05:31:11.333,6436097,16168604,27,13,12,2601,16,36,2147483647,
2025-02-27 05:31:11.363,6436238,16291079,22,14,14,715,64,84,67,
2025-02-27 05:31:11.368,6436097,828964549,24,6,255,835,80,96,2147483647,
2025-02-27 05:31:11.397,6436097,15940817,27,14,8,2063,0,24,2147483647,
2025-02-27 05:31:11.404,6436238,15940833,33,15,15,2469,48,84,1825,
2025-02-27 05:31:11.424,6436238,16291058,27,13,13,927,48,72,769,
2025-02-27 05:31:11.455,6436098,16290850,16,10,10,1591,32,60,2147483647,
2025-02-27 05:31:11.467,6436097,15737616,41,11,8,2028,0,24,2147483647,
2025-02-27 05:31:11.484,6436097,828964548,11,7,4,915,32,60,2147483647,
2025-02-27 05:31:11.519,6436178,15941032,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.519,6436097,15941032,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.515,6436238,15941032,31,10,10,2192,0,12,1853,
2025-02-27 05:31:11.548,6436238,828963441,19,7,255,1777,0,60,-482,
2025-02-27 05:31:11.579,6436096,15940686,14,6,5,1809,32,72,2147483647,
2025-02-27 05:31:11.579,6436136,15940686,255,12,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.594,6436096,15941031,29,9,10,1363,32,48,2147483647,
2025-02-27 05:31:11.590,6436238,15941031,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.627,6436238,16290787,33,2,2,606,0,12,1978,
2025-02-27 05:31:11.661,6436178,15729487,30,11,255,2386,48,96,2147483647,
2025-02-27 05:31:11.714,6436097,15886553,27,9,8,1926,0,0,2147483647,
2025-02-27 05:31:11.719,6436178,15796778,39,12,6,2105,64,72,2147483647,
2025-02-27 05:31:11.780,6436096,15886580,36,11,8,2369,16,48,2147483647,
2025-02-27 05:31:11.777,6436238,15886580,255,8,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.787,6436098,15886429,15,12,6,1004,32,60,2147483647,
2025-02-27 05:31:11.800,6436238,15886429,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.818,6436097,15886505,50,15,6,1951,0,24,2147483647,
2025-02-27 05:31:11.818,6436137,15886505,255,13,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:11.833,6436178,15941026,30,5,255,2076,48,48,2147483647,
2025-02-27 05:31:11.862,6436097,15886587,29,14,11,2328,16,24,2147483647,
2025-02-27 05:31:11.894,6436238,15796786,24,13,255,2911,16,36,2148,
2025-02-27 05:31:11.899,6436097,16291059,15,12,8,994,0,24,2147483647,
2025-02-27 05:31:11.944,6436098,15796768,25,8,7,2283,32,48,2147483647,
2025-02-27 05:31:11.945,6436238,15941037,32,15,255,3102,16,24,3054,
2025-02-27 05:31:11.957,6436238,16168589,32,15,15,2958,0,12,2431,
2025-02-27 05:31:11.977,6436096,15796744,30,8,8,2363,64,48,2147483647,
2025-02-27 05:31:12.003,6436097,15940562,14,7,7,1026,0,0,2147483647,
2025-02-27 05:31:12.056,6436238,15940562,255,4,0,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.063,6436238,16291023,31,15,15,1705,0,36,828,
2025-02-27 05:31:12.070,6436097,16168595,14,7,7,654,64,84,2147483647,
2025-02-27 05:31:12.074,6436097,16168590,15,11,10,2013,0,24,2147483647,
2025-02-27 05:31:12.104,6436178,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.104,6436097,828960199,29,6,255,1996,0,24,2147483647,
2025-02-27 05:31:12.107,6436238,828962054,30,12,12,2679,32,60,1535,
2025-02-27 05:31:12.108,6436238,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.154,6436097,15886581,25,11,9,2445,0,24,2147483647,
2025-02-27 05:31:12.208,6436178,828964593,11,5,4,349,48,84,2147483647,
2025-02-27 05:31:12.249,6436096,16168441,15,9,8,690,0,36,2147483647,
2025-02-27 05:31:12.252,6436238,16291081,27,11,12,1147,64,84,1247,
2025-02-27 05:31:12.271,6436097,15940648,25,10,7,2356,16,36,2147483647,
2025-02-27 05:31:12.274,6436238,828964237,32,15,15,1789,16,36,1553,
2025-02-27 05:31:12.312,6436238,15940648,255,6,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.314,6436238,15796255,28,14,14,622,0,48,905,
2025-02-27 05:31:12.399,6436096,15886526,39,11,13,2155,16,36,2147483647,
2025-02-27 05:31:12.400,6436238,15796788,14,9,255,1754,32,48,1305,
2025-02-27 05:31:12.475,6436238,15886498,38,15,15,2468,32,48,1654,
2025-02-27 05:31:12.520,6436096,15796787,13,9,255,1126,16,36,2147483647,
2025-02-27 05:31:12.516,6436238,15796787,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.530,6436098,15872833,35,7,11,2133,2048,84,2147483647,
2025-02-27 05:31:12.535,6436096,16222942,32,12,7,2529,0,24,2147483647,
2025-02-27 05:31:12.535,6436136,16222942,255,11,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.543,6436238,16222942,255,13,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.550,6436238,15941028,21,14,9,2307,32,60,1031,
2025-02-27 05:31:12.581,6436096,828964574,21,6,12,1174,48,84,2147483647,
2025-02-27 05:31:12.591,6436098,15884458,53,6,8,2343,16,36,2147483647,
2025-02-27 05:31:12.607,6436097,828964213,25,8,11,1259,0,60,2147483647,
2025-02-27 05:31:12.608,6436137,828964213,28,6,8,1778,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.610,6436098,15941013,63,7,255,1809,16,24,2147483647,
2025-02-27 05:31:12.680,6436097,16291092,31,15,255,1800,0,12,2147483647,
2025-02-27 05:31:12.683,6436238,15074519,34,15,15,2405,16,36,1681,
2025-02-27 05:31:12.726,6436098,16168609,8,13,255,2030,32,48,2147483647,
2025-02-27 05:31:12.798,6436097,828964661,14,3,255,1076,48,84,2147483647,
2025-02-27 05:31:12.798,6436137,828964661,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.822,6436096,15940950,14,10,8,1003,0,12,2147483647,
2025-02-27 05:31:12.831,6436098,15796686,30,6,7,2445,0,12,2147483647,
2025-02-27 05:31:12.831,6436138,15796686,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.833,6436137,15796741,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.833,6436097,15796741,28,7,8,1332,48,84,2147483647,
2025-02-27 05:31:12.858,6436098,15796779,27,7,6,2106,0,24,2147483647,
2025-02-27 05:31:12.898,6436098,15941029,55,15,255,2335,80,12,2147483647,
2025-02-27 05:31:12.933,6436098,16168584,36,11,7,2523,48,60,2147483647,
2025-02-27 05:31:12.965,6436097,16291083,31,10,7,2433,16,24,2147483647,
2025-02-27 05:31:12.966,6436098,15886582,24,7,4,1838,32,48,2147483647,
2025-02-27 05:31:12.963,6436238,15886582,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:12.966,6436238,15795556,32,15,15,2739,0,24,2093,
2025-02-27 05:31:12.982,6436097,15886583,28,13,255,2245,16,36,2147483647,
2025-02-27 05:31:12.981,6436238,16168597,22,9,9,1704,0,36,1070,
2025-02-27 05:31:13.030,6436098,15796770,36,12,8,3212,16,48,2147483647,
2025-02-27 05:31:13.030,6436178,15796770,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.026,6436238,15796770,255,15,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.032,6436097,15941014,27,9,0,1710,80,108,2147483647,
2025-02-27 05:31:13.037,6436097,16291069,35,10,10,2831,32,48,2147483647,
2025-02-27 05:31:13.034,6436238,16291069,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.068,6436097,15796185,27,11,7,1007,80,96,2147483647,
2025-02-27 05:31:13.068,6436137,15796185,255,12,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.086,6436097,15796780,5,5,4,1023,80,96,2147483647,
2025-02-27 05:31:13.116,6436096,15941030,31,11,255,2149,0,48,2147483647,
2025-02-27 05:31:13.193,6436178,828964658,255,5,5,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.193,6436098,828964658,17,5,9,561,32,60,2147483647,
2025-02-27 05:31:13.204,6436238,16291071,24,9,255,1133,32,48,322,
2025-02-27 05:31:13.242,6436096,15940834,255,6,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.242,6436178,15940834,30,10,10,2368,0,24,2147483647,
2025-02-27 05:31:13.367,6436097,16291085,38,9,255,2293,0,0,2147483647,
2025-02-27 05:31:13.388,6436137,16290864,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.388,6436097,16290864,13,12,9,1563,16,36,2147483647,
2025-02-27 05:31:13.403,6436096,828963969,31,4,4,2431,64,96,2147483647,
2025-02-27 05:31:13.424,6436178,828964657,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.424,6436098,828964657,33,8,6,1422,16,72,2147483647,
2025-02-27 05:31:13.425,6436238,828964657,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.439,6436098,15940996,255,11,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.439,6436178,15940996,32,14,12,2312,32,48,2147483647,
2025-02-27 05:31:13.435,6436238,828963969,255,4,4,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.438,6436238,15940996,255,14,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.453,6436098,16168557,27,10,7,2659,32,60,2147483647,
2025-02-27 05:31:13.455,6436178,828964652,15,6,6,819,32,72,2147483647,
2025-02-27 05:31:13.521,6436178,16291042,43,14,14,1382,48,72,2147483647,
2025-02-27 05:31:13.521,6436238,16291042,255,11,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.554,6436178,15940925,15,7,11,1990,32,48,2147483647,
2025-02-27 05:31:13.568,6436098,15886417,33,15,15,2033,32,48,2147483647,
2025-02-27 05:31:13.577,6436097,16289530,31,5,5,2342,0,24,2147483647,
2025-02-27 05:31:13.577,6436137,16289530,255,11,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.640,6436098,16167919,30,9,7,2006,64,72,2147483647,
2025-02-27 05:31:13.688,6436098,16291046,46,15,15,2275,32,48,2147483647,
2025-02-27 05:31:13.724,6436178,828962663,24,9,255,2353,64,96,2147483647,
2025-02-27 05:31:13.738,6436097,16168599,20,6,255,1013,32,48,2147483647,
2025-02-27 05:31:13.741,6436238,16168592,33,15,15,3500,48,60,3312,
2025-02-27 05:31:13.751,6436098,15941005,11,6,6,479,64,96,2147483647,
2025-02-27 05:31:13.813,6436098,15796781,30,12,255,2189,80,84,2147483647,
2025-02-27 05:31:13.883,6436098,15886570,47,12,12,1282,16,36,2147483647,
2025-02-27 05:31:13.916,6436238,828964043,41,13,13,2182,16,36,1586,
2025-02-27 05:31:13.935,6436098,828964675,29,8,255,1573,64,96,2147483647,
2025-02-27 05:31:13.938,6436098,16166663,49,9,11,2385,0,60,2147483647,
2025-02-27 05:31:13.955,6436096,16168537,16,10,7,1134,48,60,2147483647,
2025-02-27 05:31:13.955,6436178,16168537,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.958,6436097,828964378,38,12,6,1892,16,36,2147483647,
2025-02-27 05:31:13.960,6436098,828964597,53,10,255,2164,16,12,2147483647,
2025-02-27 05:31:13.957,6436238,16168537,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:13.966,6436096,16168610,25,6,5,2550,64,72,2147483647,
2025-02-27 05:31:14.059,6436178,828964434,15,8,5,1912,0,36,2147483647,
2025-02-27 05:31:14.066,6436238,16228853,39,12,12,2471,32,48,1489,
2025-02-27 05:31:14.079,6436098,828964258,17,15,6,791,64,84,2147483647,
2025-02-27 05:31:14.085,6436178,15886549,30,9,10,2486,48,60,2147483647,
2025-02-27 05:31:14.085,6436098,15886549,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.084,6436238,15886549,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.101,6436097,16291052,30,7,6,1222,16,36,2147483647,
2025-02-27 05:31:14.139,6436178,16291056,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.139,6436096,16291056,31,15,7,1961,0,24,2147483647,
2025-02-27 05:31:14.147,6436178,15941023,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.147,6436098,15941023,41,15,9,1594,32,48,2147483647,
2025-02-27 05:31:14.166,6436097,828964647,12,10,6,140,0,24,2147483647,
2025-02-27 05:31:14.176,6436178,15794626,255,14,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.176,6436098,15794626,34,13,10,2707,16,48,2147483647,
2025-02-27 05:31:14.174,6436238,15886241,28,15,15,2792,16,36,1887,
2025-02-27 05:31:14.188,6436238,15794626,255,14,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.211,6436097,16168427,51,9,8,2664,0,0,2147483647,
2025-02-27 05:31:14.217,6436098,16289896,30,4,8,1423,0,24,2147483647,
2025-02-27 05:31:14.243,6436098,15886479,1,4,6,119,64,84,2147483647,
2025-02-27 05:31:14.288,6436098,15941033,34,9,255,2338,16,48,2147483647,
2025-02-27 05:31:14.325,6436098,828964377,23,13,9,1367,48,72,2147483647,
2025-02-27 05:31:14.329,6436096,828964669,31,9,5,2274,64,96,2147483647,
2025-02-27 05:31:14.370,6436238,16290488,52,15,15,2041,32,72,1059,
2025-02-27 05:31:14.386,6436096,15940019,28,6,4,1090,0,24,2147483647,
2025-02-27 05:31:14.412,6436238,16291035,30,9,9,1329,32,60,1182,
2025-02-27 05:31:14.440,6436098,15796790,22,255,255,2477,64,72,2147483647,
2025-02-27 05:31:14.436,6436238,15796790,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.458,6436097,15886561,44,10,15,2184,0,24,2147483647,
2025-02-27 05:31:14.506,6436097,15886199,28,7,9,751,16,36,2147483647,
2025-02-27 05:31:14.522,6436097,16168453,30,8,7,2036,0,24,2147483647,
2025-02-27 05:31:14.529,6436098,828964671,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.529,6436178,828964671,31,7,6,2333,0,12,2147483647,
2025-02-27 05:31:14.526,6436238,828964671,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.535,6436238,828964668,28,9,9,1308,16,48,1068,
2025-02-27 05:31:14.542,6436238,828955565,30,11,11,2033,64,96,1995,
2025-02-27 05:31:14.555,6436098,16291094,7,8,255,936,64,84,2147483647,
2025-02-27 05:31:14.577,6436238,16168612,20,15,255,2932,48,60,2081,
2025-02-27 05:31:14.587,6436097,16291086,6,9,255,543,80,108,2147483647,
2025-02-27 05:31:14.588,6436096,15940548,14,10,8,1851,48,72,2147483647,
2025-02-27 05:31:14.588,6436178,15940548,255,7,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.593,6436238,15940548,255,11,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.680,6436097,15883322,14,10,8,1497,0,36,2147483647,
2025-02-27 05:31:14.680,6436178,15883322,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.680,6436137,15883322,255,11,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.707,6436098,16290361,28,8,14,2163,0,36,2147483647,
2025-02-27 05:31:14.732,6436137,828964642,255,6,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.732,6436097,828964642,21,9,10,752,64,96,2147483647,
2025-02-27 05:31:14.747,6436097,15941025,26,13,8,2517,0,12,2147483647,
2025-02-27 05:31:14.756,6436096,828964299,14,5,4,1379,48,72,2147483647,
2025-02-27 05:31:14.785,6436238,828964299,255,10,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.793,6436098,16288084,44,12,13,2082,16,12,2147483647,
2025-02-27 05:31:14.794,6436238,16290361,255,13,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.801,6436098,16289962,29,8,9,2231,32,72,2147483647,
2025-02-27 05:31:14.828,6436178,16167169,255,7,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.828,6436098,16167169,39,9,8,1955,0,24,2147483647,
2025-02-27 05:31:14.830,6436136,16166533,255,14,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.831,6436096,16166533,9,8,8,171,32,96,2147483647,
2025-02-27 05:31:14.834,6436096,828963922,23,6,255,990,48,108,2147483647,
2025-02-27 05:31:14.838,6436098,16290854,28,10,7,2401,0,24,2147483647,
2025-02-27 05:31:14.838,6436178,16290854,255,7,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.843,6436238,16167169,255,9,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.853,6436238,16290854,255,13,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:14.870,6436098,15886584,29,6,255,2038,16,36,2147483647,
2025-02-27 05:31:14.900,6436097,828964624,28,5,3,961,0,24,2147483647,
2025-02-27 05:31:14.910,6436097,828964411,10,7,5,332,64,84,2147483647,
2025-02-27 05:31:14.929,6436238,16291095,29,15,255,3173,0,0,2989,
2025-02-27 05:31:14.934,6436098,15796782,43,2,9,2249,48,60,2147483647,
2025-02-27 05:31:14.936,6436238,828964677,30,8,8,1906,32,60,1243,
2025-02-27 05:31:15.005,6436238,16291087,32,11,11,2110,0,12,1609,
2025-02-27 05:31:15.045,6436097,15886578,29,9,255,1724,64,84,2147483647,
2025-02-27 05:31:15.066,6436096,16291076,13,6,255,1777,48,60,2147483647,
2025-02-27 05:31:15.068,6436096,828964678,42,6,255,2330,48,60,2147483647,
2025-02-27 05:31:15.064,6436238,828964678,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.142,6436096,828964673,32,5,4,2043,48,84,2147483647,
2025-02-27 05:31:15.139,6436238,828964673,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.152,6436238,828964589,40,15,15,2623,16,36,1992,
2025-02-27 05:31:15.152,6436238,15794397,32,14,14,2667,64,48,1885,
2025-02-27 05:31:15.256,6436098,15796576,43,10,9,2490,48,96,2147483647,
2025-02-27 05:31:15.259,6436096,828964679,36,6,255,2709,48,60,2147483647,
2025-02-27 05:31:15.275,6436097,15886589,32,15,255,2562,0,12,2147483647,
2025-02-27 05:31:15.283,6436098,16168594,28,6,255,1679,0,24,2147483647,
2025-02-27 05:31:15.284,6436097,15796753,31,7,255,1651,32,48,2147483647,
2025-02-27 05:31:15.281,6436238,15940998,30,11,11,1470,64,84,1239,
2025-02-27 05:31:15.295,6436178,15886399,255,9,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.296,6436096,15886399,26,9,7,1169,0,24,2147483647,
2025-02-27 05:31:15.315,6436238,15886399,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.332,6436238,16291096,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.336,6436178,16291096,32,10,10,2395,64,72,2147483647,
2025-02-27 05:31:15.345,6436097,828964636,3,5,1,-46,32,60,2147483647,
2025-02-27 05:31:15.384,6436097,828964611,6,7,255,186,64,72,2147483647,
2025-02-27 05:31:15.384,6436137,828964611,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.393,6436096,15886590,11,4,5,2208,48,60,2147483647,
2025-02-27 05:31:15.390,6436238,15886590,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.492,6436238,15796595,21,4,255,2497,48,72,-606,
2025-02-27 05:31:15.495,6436238,16168154,28,12,12,1323,64,72,1346,
2025-02-27 05:31:15.510,6436098,15818787,47,14,11,2485,0,48,2147483647,
2025-02-27 05:31:15.510,6436178,15818787,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.530,6436098,15941033,34,9,255,2254,16,48,2147483647,
2025-02-27 05:31:15.530,6436138,15941033,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.550,6436096,15796787,24,7,255,725,16,36,2147483647,
2025-02-27 05:31:15.546,6436238,15796787,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.591,6436238,16291097,32,15,255,2357,64,84,2093,
2025-02-27 05:31:15.612,6436098,15884461,36,14,8,2829,16,36,2147483647,
2025-02-27 05:31:15.612,6436178,15941027,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.612,6436098,15941027,27,13,255,1460,16,36,2147483647,
2025-02-27 05:31:15.631,6436097,15886585,33,13,13,2281,16,24,2147483647,
2025-02-27 05:31:15.637,6436098,15796783,2,7,255,439,0,36,2147483647,
2025-02-27 05:31:15.686,6436098,15941035,28,9,9,2019,32,48,2147483647,
2025-02-27 05:31:15.731,6436178,15796791,26,12,255,3270,64,72,2147483647,
2025-02-27 05:31:15.786,6436097,15886586,39,9,11,1911,16,36,2147483647,
2025-02-27 05:31:15.817,6436137,16168500,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.818,6436097,16168500,27,10,7,1881,0,36,2147483647,
2025-02-27 05:31:15.850,6436098,15886118,37,10,7,2356,32,60,2147483647,
2025-02-27 05:31:15.850,6436098,16168609,11,12,255,894,32,48,2147483647,
2025-02-27 05:31:15.850,6436178,16168609,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.867,6436097,15796784,9,9,255,1460,64,84,2147483647,
2025-02-27 05:31:15.876,6436098,828964318,255,11,3,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.876,6436178,828964318,28,9,5,1518,48,120,2147483647,
2025-02-27 05:31:15.887,6436238,15884461,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.892,6436238,828964318,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.907,6436097,16168060,19,10,10,732,0,24,2147483647,
2025-02-27 05:31:15.907,6436137,16168060,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.908,6436238,15886118,255,14,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.922,6436178,15886005,255,11,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.922,6436096,15886005,28,13,10,2269,32,60,2147483647,
2025-02-27 05:31:15.919,6436238,15886005,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:31:15.928,6436178,15886580,255,255,255,2147483647,4294967295,2147483647,2147483647,
