Datetime,Serving_Cell_Id, Call_Id, ulMcs,dlMcs
2025-02-27 05:36:52.089,6436097,16291244,20,13,
2025-02-27 05:36:52.378,6436098,16291584,18,17,
2025-02-27 05:36:52.379,6436097,16169058,26,25,
2025-02-27 05:36:52.363,6436238,16291584,4294967295,4294967295,
2025-02-27 05:36:52.413,6436098,15941543,22,19,
2025-02-27 05:36:53.081,6436097,16169133,25,9,
2025-02-27 05:36:53.180,6436097,16169124,17,21,
2025-02-27 05:36:53.191,6436097,15797263,25,21,
2025-02-27 05:36:53.166,6436238,15797263,4294967295,4294967295,
2025-02-27 05:36:53.301,6436097,15941527,21,18,
2025-02-27 05:36:53.441,6436238,16169134,27,20,
2025-02-27 05:36:53.526,6436098,16291547,16,10,
2025-02-27 05:36:53.551,6436098,15887027,20,23,
2025-02-27 05:36:53.675,6436098,16168748,3,9,
2025-02-27 05:36:53.731,6436238,15886921,27,26,
2025-02-27 05:36:53.781,6436098,15941533,22,11,
2025-02-27 05:36:53.870,6436238,15796989,26,3,
2025-02-27 05:36:54.089,6436226,829019787,21,3,
2025-02-27 05:36:54.179,6436226,829019799,9,15,
2025-02-27 05:36:54.201,6436098,828964598,21,3,
2025-02-27 05:36:54.229,6436238,16169136,19,9,
2025-02-27 05:36:54.262,6436097,828964380,26,15,
2025-02-27 05:36:54.317,6436098,16168693,26,17,
2025-02-27 05:36:54.351,6436098,15887045,22,15,
2025-02-27 05:36:54.364,6436238,16291595,26,17,
2025-02-27 05:36:54.598,6436096,16169127,25,11,
2025-02-27 05:36:54.596,6436226,16169127,4294967295,4294967295,
2025-02-27 05:36:54.705,6436097,15797271,24,16,
2025-02-27 05:36:54.726,6436097,15941519,11,25,
2025-02-27 05:36:54.875,6436097,828962127,20,14,
2025-02-27 05:36:54.977,6436096,828959225,21,5,
2025-02-27 05:36:54.991,6436238,15941548,21,17,
2025-02-27 05:36:55.054,6436238,15940897,26,27,
2025-02-27 05:36:55.166,6436137,828964612,16,26,
2025-02-27 05:36:55.274,6436098,15941414,14,10,
2025-02-27 05:36:55.346,6436238,15885154,26,27,
2025-02-27 05:36:55.379,6436098,15886403,26,18,
2025-02-27 05:36:55.448,6436096,15941530,22,3,
2025-02-27 05:36:55.612,6436096,16169119,26,19,
2025-02-27 05:36:55.994,6436238,829019619,24,13,
2025-02-27 05:36:56.096,6436098,16291598,25,13,
2025-02-27 05:36:56.231,6436096,16169140,20,6,
2025-02-27 05:36:56.459,6436098,15797273,8,8,
2025-02-27 05:36:56.522,6436098,15796747,26,20,
2025-02-27 05:36:56.502,6436238,16102365,22,15,
2025-02-27 05:36:56.590,6436096,15886992,21,12,
2025-02-27 05:36:56.787,6436096,16291600,19,14,
2025-02-27 05:36:56.835,6436137,16291559,14,16,
2025-02-27 05:36:56.861,6436238,828963725,22,18,
2025-02-27 05:36:57.219,6436097,16291244,19,13,
2025-02-27 05:36:57.288,6436097,15941550,11,5,
2025-02-27 05:36:57.336,6436098,15797275,25,11,
2025-02-27 05:36:57.453,6436098,16169143,1,18,
2025-02-27 05:36:57.509,6436097,16169058,26,25,
2025-02-27 05:36:57.543,6436098,15941543,21,16,
2025-02-27 05:36:57.775,6436098,16291602,25,15,
2025-02-27 05:36:58.155,6436238,16291603,26,22,
2025-02-27 05:36:58.199,6436098,829019519,8,6,
2025-02-27 05:36:58.184,6436238,829019519,4294967295,4294967295,
2025-02-27 05:36:58.263,6436098,829019856,21,5,
2025-02-27 05:36:58.300,6436097,16169124,17,20,
2025-02-27 05:36:58.421,6436097,15941527,21,21,
2025-02-27 05:36:58.510,6436238,15887046,23,8,
2025-02-27 05:36:58.646,6436098,16291547,17,11,
2025-02-27 05:36:58.795,6436098,16168748,4,7,
2025-02-27 05:36:58.862,6436238,15886921,27,26,
2025-02-27 05:36:58.901,6436098,15941533,22,16,
2025-02-27 05:36:59.001,6436238,15796989,27,9,
2025-02-27 05:36:59.136,6436098,15887053,25,14,
2025-02-27 05:36:59.210,6436226,829019787,21,4,
2025-02-27 05:36:59.287,6436096,16169148,18,5,
2025-02-27 05:36:59.300,6436226,829019799,11,17,
2025-02-27 05:36:59.321,6436098,828964598,21,2,
2025-02-27 05:36:59.382,6436097,828964380,26,16,
2025-02-27 05:36:59.437,6436098,16168693,26,13,
2025-02-27 05:36:59.523,6436098,829019858,26,13,
2025-02-27 05:36:59.689,6436138,15941540,24,3,
2025-02-27 05:36:59.718,6436096,16169127,25,14,
2025-02-27 05:36:59.717,6436226,16169127,4294967295,4294967295,
2025-02-27 05:36:59.846,6436097,15941519,11,25,
2025-02-27 05:36:59.995,6436097,828962127,20,14,
2025-02-27 05:37:00.097,6436096,828959225,21,7,
2025-02-27 05:37:00.185,6436238,15940897,26,27,
2025-02-27 05:37:00.394,6436098,15941414,15,10,
2025-02-27 05:37:00.477,6436238,15885154,27,27,
2025-02-27 05:37:00.499,6436098,15886403,26,21,
2025-02-27 05:37:00.568,6436096,15941530,23,3,
2025-02-27 05:37:00.582,6436096,16291608,21,3,
2025-02-27 05:37:00.732,6436096,16169119,26,20,
2025-02-27 05:37:01.125,6436238,829019619,23,15,
2025-02-27 05:37:01.216,6436098,16291598,26,24,
2025-02-27 05:37:01.351,6436096,16169140,23,8,
2025-02-27 05:37:01.642,6436098,15796747,26,15,
2025-02-27 05:37:01.633,6436238,16102365,22,15,
2025-02-27 05:37:01.687,6436098,15797282,26,13,
2025-02-27 05:37:01.710,6436096,15886992,21,14,
2025-02-27 05:37:01.907,6436096,16291600,18,17,
2025-02-27 05:37:01.939,6436097,16169152,18,8,
2025-02-27 05:37:01.955,6436137,16291559,15,15,
2025-02-27 05:37:01.992,6436238,828963725,22,18,
2025-02-27 05:37:02.339,6436097,16291244,17,13,
2025-02-27 05:37:02.563,6436098,16169143,2,10,
2025-02-27 05:37:02.619,6436097,16169058,26,26,
2025-02-27 05:37:02.885,6436098,16291602,25,14,
2025-02-27 05:37:02.889,6436097,16291612,17,5,
2025-02-27 05:37:03.080,6436097,15887055,25,11,
2025-02-27 05:37:03.179,6436098,15941556,26,8,
2025-02-27 05:37:03.276,6436238,16291603,26,22,
2025-02-27 05:37:03.309,6436098,829019519,5,6,
2025-02-27 05:37:03.305,6436238,829019519,4294967295,4294967295,
2025-02-27 05:37:03.525,6436097,15887056,25,8,
2025-02-27 05:37:03.531,6436097,15941527,21,22,
2025-02-27 05:37:03.631,6436238,15887046,26,12,
2025-02-27 05:37:03.647,6436097,15797283,23,10,
2025-02-27 05:37:03.756,6436098,16291547,17,11,
2025-02-27 05:37:03.788,6436096,15887057,11,7,
2025-02-27 05:37:03.793,6436097,16169153,14,7,
2025-02-27 05:37:03.905,6436098,16168748,4,10,
2025-02-27 05:37:03.983,6436238,15886921,27,25,
2025-02-27 05:37:04.011,6436098,15941533,23,11,
2025-02-27 05:37:04.122,6436238,15796989,26,13,
2025-02-27 05:37:04.246,6436098,15887053,24,22,
2025-02-27 05:37:04.404,6436238,15887058,21,8,
2025-02-27 05:37:04.421,6436226,829019799,11,15,
2025-02-27 05:37:04.431,6436098,828964598,21,3,
2025-02-27 05:37:04.492,6436097,828964380,25,17,
2025-02-27 05:37:04.547,6436098,16168693,26,12,
2025-02-27 05:37:04.633,6436098,829019858,26,16,
2025-02-27 05:37:04.799,6436138,15941540,23,4,
2025-02-27 05:37:04.828,6436096,16169127,26,16,
2025-02-27 05:37:04.838,6436226,16169127,4294967295,4294967295,
2025-02-27 05:37:04.956,6436097,15941519,11,26,
2025-02-27 05:37:05.105,6436097,828962127,18,13,
2025-02-27 05:37:05.207,6436096,828959225,21,4,
2025-02-27 05:37:05.306,6436238,15940897,27,27,
2025-02-27 05:37:05.504,6436098,15941414,14,8,
2025-02-27 05:37:05.598,6436238,15885154,26,26,
2025-02-27 05:37:05.609,6436098,15886403,26,24,
2025-02-27 05:37:05.678,6436096,15941530,22,3,
2025-02-27 05:37:05.842,6436096,16169119,26,10,
2025-02-27 05:37:06.246,6436238,829019619,24,10,
2025-02-27 05:37:06.461,6436096,16169140,22,7,
2025-02-27 05:37:06.754,6436238,16102365,22,17,
2025-02-27 05:37:06.912,6436226,15887065,27,9,
2025-02-27 05:37:07.017,6436096,16291600,18,15,
2025-02-27 05:37:07.065,6436137,16291559,16,15,
2025-02-27 05:37:07.113,6436238,828963725,22,18,
2025-02-27 05:37:07.449,6436097,16291244,16,14,
2025-02-27 05:37:08.005,6436098,16291602,25,13,
2025-02-27 05:37:08.009,6436097,16291612,10,6,
2025-02-27 05:37:08.200,6436097,15887055,25,21,
2025-02-27 05:37:08.268,6436226,829019865,21,1,
2025-02-27 05:37:08.320,6436098,829019866,23,6,
2025-02-27 05:37:08.417,6436098,829019867,25,8,
2025-02-27 05:37:08.429,6436098,829019519,10,3,
2025-02-27 05:37:08.416,6436238,829019519,4294967295,4294967295,
2025-02-27 05:37:08.604,6436098,16291620,16,17,
2025-02-27 05:37:08.767,6436097,15797283,24,16,
2025-02-27 05:37:08.876,6436098,16291547,16,11,
2025-02-27 05:37:09.025,6436098,16168748,4,12,
2025-02-27 05:37:09.094,6436238,15886921,27,26,
2025-02-27 05:37:09.131,6436098,15941533,22,10,
2025-02-27 05:37:09.233,6436238,15796989,26,17,
2025-02-27 05:37:09.531,6436096,16169162,25,2,
2025-02-27 05:37:09.542,6436226,829019799,11,17,
2025-02-27 05:37:09.550,6436098,828964598,21,1,
2025-02-27 05:37:09.611,6436097,828964380,25,11,
2025-02-27 05:37:09.627,6436097,15887056,26,8,
2025-02-27 05:37:09.635,6436226,15887056,4294967295,4294967295,
2025-02-27 05:37:09.666,6436098,16168693,26,13,
2025-02-27 05:37:09.753,6436098,829019858,26,13,
2025-02-27 05:37:09.919,6436138,15941540,25,7,
2025-02-27 05:37:09.948,6436096,16169127,26,18,
2025-02-27 05:37:09.959,6436226,16169127,4294967295,4294967295,
2025-02-27 05:37:10.075,6436097,15941519,9,26,
2025-02-27 05:37:10.190,6436097,16291621,26,20,
2025-02-27 05:37:10.225,6436097,828962127,18,13,
2025-02-27 05:37:10.228,6436096,829019869,21,2,
2025-02-27 05:37:10.326,6436096,828959225,22,7,
2025-02-27 05:37:10.417,6436238,15940897,27,27,
2025-02-27 05:37:10.598,6436096,15796747,25,9,
2025-02-27 05:37:10.623,6436098,15941414,15,9,
2025-02-27 05:37:10.709,6436238,15885154,26,27,
2025-02-27 05:37:10.728,6436098,15886403,26,19,
2025-02-27 05:37:10.797,6436096,15941530,20,2,
2025-02-27 05:37:10.958,6436096,15887070,21,5,
2025-02-27 05:37:10.961,6436096,16169119,26,17,
2025-02-27 05:37:11.160,6436238,16291623,26,18,
2025-02-27 05:37:11.357,6436238,829019619,23,13,
2025-02-27 05:37:11.649,6436098,829019872,12,7,
2025-02-27 05:37:11.865,6436238,16102365,22,13,
2025-02-27 05:37:11.913,6436098,15797298,21,5,
2025-02-27 05:37:12.136,6436096,16291600,19,15,
2025-02-27 05:37:12.224,6436238,828963725,22,17,
2025-02-27 05:37:12.491,6436097,16169166,21,9,
2025-02-27 05:37:12.557,6436098,15887072,17,17,
2025-02-27 05:37:12.569,6436097,16291244,14,21,
2025-02-27 05:37:12.875,6436238,15887073,21,16,
2025-02-27 05:37:13.125,6436098,16291602,26,17,
2025-02-27 05:37:13.213,6436097,16169168,23,17,
2025-02-27 05:37:13.551,6436238,16169169,26,17,
2025-02-27 05:37:14.054,6436238,16291626,24,16,
2025-02-27 05:37:14.145,6436098,16168748,3,9,
2025-02-27 05:37:14.214,6436238,15886921,28,23,
2025-02-27 05:37:14.251,6436098,15941533,22,12,
2025-02-27 05:37:14.353,6436238,15796989,26,4,
2025-02-27 05:37:14.663,6436226,829019799,12,17,
2025-02-27 05:37:14.670,6436098,828964598,21,3,
2025-02-27 05:37:14.731,6436097,828964380,25,15,
2025-02-27 05:37:14.786,6436098,16168693,26,15,
2025-02-27 05:37:14.818,6436097,16291624,26,22,
2025-02-27 05:37:14.826,6436226,16291624,4294967295,4294967295,
2025-02-27 05:37:14.872,6436098,829019858,26,14,
2025-02-27 05:37:15.038,6436138,15941540,24,6,
2025-02-27 05:37:15.067,6436096,16169127,25,13,
2025-02-27 05:37:15.080,6436226,16169127,4294967295,4294967295,
2025-02-27 05:37:15.195,6436097,15941519,10,27,
2025-02-27 05:37:15.246,6436098,15941575,25,12,
2025-02-27 05:37:15.309,6436097,16291621,26,24,
2025-02-27 05:37:15.344,6436097,828962127,19,14,
2025-02-27 05:37:15.447,6436096,828959225,21,4,
2025-02-27 05:37:15.537,6436238,15940897,27,26,
2025-02-27 05:37:15.718,6436096,15796747,25,3,
2025-02-27 05:37:15.743,6436098,15941414,15,7,
2025-02-27 05:37:15.787,6436238,15887079,22,10,
2025-02-27 05:37:15.829,6436238,15885154,26,26,
2025-02-27 05:37:15.848,6436098,15886403,26,19,
2025-02-27 05:37:16.043,6436137,15887080,7,10,
2025-02-27 05:37:16.445,6436097,16169173,25,7,
2025-02-27 05:37:16.769,6436098,829019872,14,8,
2025-02-27 05:37:16.985,6436238,16102365,22,17,
2025-02-27 05:37:17.256,6436096,16291600,20,14,
2025-02-27 05:37:17.354,6436238,828963725,22,17,
2025-02-27 05:37:17.688,6436097,16291244,16,22,
2025-02-27 05:37:18.547,6436097,16169175,15,12,
2025-02-27 05:37:18.974,6436098,16291632,16,16,
2025-02-27 05:37:19.098,6436098,15941583,1,13,
2025-02-27 05:37:19.264,6436098,16168748,5,13,
2025-02-27 05:37:19.345,6436238,15886921,27,26,
2025-02-27 05:37:19.370,6436098,15941533,22,13,
2025-02-27 05:37:19.513,6436098,16169176,20,6,
2025-02-27 05:37:19.784,6436226,829019799,9,18,
2025-02-27 05:37:19.790,6436098,828964598,21,2,
2025-02-27 05:37:19.851,6436097,828964380,26,17,
2025-02-27 05:37:19.906,6436098,16168693,26,14,
2025-02-27 05:37:19.992,6436098,829019858,26,18,
2025-02-27 05:37:20.138,6436238,15887082,27,15,
2025-02-27 05:37:20.151,6436226,15887082,4294967295,4294967295,
2025-02-27 05:37:20.187,6436096,16169127,25,14,
2025-02-27 05:37:20.201,6436226,16169127,4294967295,4294967295,
2025-02-27 05:37:20.209,6436098,16291634,16,5,
2025-02-27 05:37:20.315,6436097,15941519,11,26,
2025-02-27 05:37:20.366,6436098,15941575,26,15,
2025-02-27 05:37:20.400,6436098,15797307,21,5,
2025-02-27 05:37:20.429,6436097,16291621,26,26,
2025-02-27 05:37:20.464,6436097,828962127,18,13,
2025-02-27 05:37:20.566,6436096,828959225,21,7,
2025-02-27 05:37:20.668,6436238,15940897,27,27,
2025-02-27 05:37:20.683,6436097,15941587,15,5,
2025-02-27 05:37:20.838,6436096,15796747,26,4,
2025-02-27 05:37:20.863,6436098,15941414,16,11,
2025-02-27 05:37:20.926,6436096,15887087,21,0,
2025-02-27 05:37:20.960,6436238,15885154,26,26,
2025-02-27 05:37:20.968,6436098,15886403,26,19,
2025-02-27 05:37:20.997,6436096,16291636,21,8,
2025-02-27 05:37:21.163,6436137,15887080,8,17,
2025-02-27 05:37:21.617,6436098,15941588,16,9,
2025-02-27 05:37:21.612,6436238,15941588,4294967295,4294967295,
2025-02-27 05:37:21.622,6436096,15887088,26,6,
2025-02-27 05:37:21.889,6436098,829019872,13,10,
2025-02-27 05:37:22.116,6436238,16102365,22,16,
2025-02-27 05:37:22.376,6436096,16291600,19,15,
2025-02-27 05:37:22.478,6436096,16169183,25,19,
2025-02-27 05:37:22.475,6436238,828963725,22,18,
2025-02-27 05:37:22.808,6436097,16291244,20,16,
2025-02-27 05:37:22.928,6436097,16291633,26,22,
2025-02-27 05:37:22.936,6436226,16291633,4294967295,4294967295,
2025-02-27 05:37:23.529,6436238,15941590,24,12,
2025-02-27 05:37:24.094,6436098,16291632,13,21,
2025-02-27 05:37:24.384,6436098,16168748,4,8,
2025-02-27 05:37:24.466,6436238,15886921,27,26,
2025-02-27 05:37:24.490,6436098,15941533,22,12,
2025-02-27 05:37:24.514,6436096,829019888,21,4,
2025-02-27 05:37:24.633,6436098,16169176,20,9,
2025-02-27 05:37:24.767,6436096,16291642,22,10,
2025-02-27 05:37:24.905,6436226,829019799,10,17,
2025-02-27 05:37:24.911,6436098,828964598,21,2,
2025-02-27 05:37:24.972,6436097,828964380,25,16,
2025-02-27 05:37:25.027,6436098,16168693,26,10,
2025-02-27 05:37:25.113,6436098,829019858,26,18,
2025-02-27 05:37:25.308,6436096,16169127,25,14,
2025-02-27 05:37:25.322,6436226,16169127,4294967295,17,
2025-02-27 05:37:25.347,6436098,16291643,6,7,
2025-02-27 05:37:25.436,6436097,15941519,12,25,
2025-02-27 05:37:25.487,6436098,15941575,26,12,
2025-02-27 05:37:25.521,6436098,15797307,20,9,
2025-02-27 05:37:25.575,6436226,15887095,23,9,
2025-02-27 05:37:25.585,6436097,828962127,17,12,
2025-02-27 05:37:25.687,6436096,828959225,21,7,
2025-02-27 05:37:25.691,6436096,15941592,25,9,
