Datetime,Serving_Cell_Id, Call_Id, ulMcs,dlMcs
2025-02-27 05:58:55.518,6436098,16170416,26,14,
2025-02-27 05:58:55.572,6436098,15888597,20,7,
2025-02-27 05:58:55.778,6436098,15798856,2,11,
2025-02-27 05:58:55.900,6436238,829021275,21,4,
2025-02-27 05:58:55.967,6436238,829021276,22,6,
2025-02-27 05:58:56.093,6436097,16293248,25,10,
2025-02-27 05:58:56.284,6436097,15798808,26,18,
2025-02-27 05:58:56.433,6436097,16170593,25,16,
2025-02-27 05:58:56.730,6436098,15943097,26,16,
2025-02-27 05:58:56.880,6436097,15798849,14,5,
2025-02-27 05:58:56.961,6436096,829021122,18,4,
2025-02-27 05:58:57.004,6436178,829021280,26,21,
2025-02-27 05:58:57.044,6436097,15943166,10,8,
2025-02-27 05:58:57.150,6436097,16293208,21,11,
2025-02-27 05:58:57.359,6436098,15888685,24,16,
2025-02-27 05:58:57.721,6436137,16293089,26,17,
2025-02-27 05:58:57.721,6436097,16293089,26,12,
2025-02-27 05:58:57.869,6436098,829021179,5,8,
2025-02-27 05:58:57.882,6436098,15798725,4,10,
2025-02-27 05:58:58.019,6436097,16293053,21,17,
2025-02-27 05:58:58.227,6436238,15943132,20,6,
2025-02-27 05:58:58.285,6436238,16102365,21,26,
2025-02-27 05:58:58.305,6436238,15798837,26,16,
2025-02-27 05:58:58.334,6436098,16170748,21,10,
2025-02-27 05:58:58.688,6436096,16293274,26,19,
2025-02-27 05:58:58.729,6436238,16292742,27,27,
2025-02-27 05:58:58.962,6436097,829021228,3,15,
2025-02-27 05:58:58.985,6436238,829021264,24,20,
2025-02-27 05:58:59.478,6436098,16170749,22,10,
2025-02-27 05:58:59.669,6436228,829021282,21,4,
2025-02-27 05:58:59.725,6436098,16170750,26,5,
2025-02-27 05:58:59.980,6436228,829021284,23,26,
2025-02-27 05:59:00.046,6436096,828959225,21,4,
2025-02-27 05:59:00.223,6436096,15943131,25,6,
2025-02-27 05:59:00.223,6436136,15943131,4294967295,4294967295,
2025-02-27 05:59:00.326,6436096,16170745,25,4,
2025-02-27 05:59:00.363,6436098,829021096,13,8,
2025-02-27 05:59:00.452,6436098,15888716,25,20,
2025-02-27 05:59:00.505,6436097,16293266,26,23,
2025-02-27 05:59:00.496,6436228,16293266,4294967295,4294967295,
2025-02-27 05:59:00.496,6436238,16293266,4294967295,4294967295,
2025-02-27 05:59:00.570,6436238,16170752,21,10,
2025-02-27 05:59:00.638,6436098,16170416,26,13,
2025-02-27 05:59:00.692,6436098,15888597,17,9,
2025-02-27 05:59:01.213,6436097,16293248,26,12,
2025-02-27 05:59:01.404,6436097,15798808,26,17,
2025-02-27 05:59:01.553,6436097,16170593,26,14,
2025-02-27 05:59:01.850,6436098,15943097,26,16,
2025-02-27 05:59:02.081,6436096,829021122,17,6,
2025-02-27 05:59:02.124,6436178,829021280,26,20,
2025-02-27 05:59:02.164,6436097,15943166,10,23,
2025-02-27 05:59:02.270,6436097,16293208,18,10,
2025-02-27 05:59:02.479,6436098,15888685,25,20,
2025-02-27 05:59:02.841,6436097,16293089,26,12,
2025-02-27 05:59:02.841,6436137,16293089,25,16,
2025-02-27 05:59:02.989,6436098,829021179,8,6,
2025-02-27 05:59:03.002,6436098,15798725,4,16,
2025-02-27 05:59:03.139,6436097,16293053,19,18,
2025-02-27 05:59:03.348,6436238,15943132,20,4,
2025-02-27 05:59:03.406,6436238,16102365,22,26,
2025-02-27 05:59:03.434,6436097,15798863,15,5,
2025-02-27 05:59:03.426,6436238,15798837,26,14,
2025-02-27 05:59:03.583,6436097,16293277,21,6,
2025-02-27 05:59:03.808,6436096,16293274,26,19,
2025-02-27 05:59:03.820,6436096,829021314,25,5,
2025-02-27 05:59:03.820,6436178,829021314,4294967295,4294967295,
2025-02-27 05:59:03.809,6436238,829021314,4294967295,4294967295,
2025-02-27 05:59:03.850,6436238,16292742,27,26,
2025-02-27 05:59:04.082,6436097,829021228,4,15,
2025-02-27 05:59:04.106,6436238,829021264,24,16,
2025-02-27 05:59:04.194,6436098,16293279,25,15,
2025-02-27 05:59:04.598,6436098,16170749,21,21,
2025-02-27 05:59:04.790,6436228,829021282,21,7,
2025-02-27 05:59:05.101,6436228,829021284,24,24,
2025-02-27 05:59:05.166,6436096,828959225,21,5,
2025-02-27 05:59:05.343,6436096,15943131,25,6,
2025-02-27 05:59:05.343,6436136,15943131,4294967295,4294967295,
2025-02-27 05:59:05.421,6436098,15798866,14,14,
2025-02-27 05:59:05.483,6436098,829021096,20,10,
2025-02-27 05:59:05.572,6436098,15888716,25,20,
2025-02-27 05:59:05.625,6436097,16293266,26,24,
2025-02-27 05:59:05.617,6436228,16293266,4294967295,4294967295,
2025-02-27 05:59:05.617,6436238,16293266,4294967295,4294967295,
2025-02-27 05:59:05.691,6436238,16170752,21,17,
2025-02-27 05:59:05.758,6436098,16170416,26,14,
2025-02-27 05:59:05.812,6436098,15888597,21,8,
2025-02-27 05:59:06.333,6436097,16293248,26,11,
2025-02-27 05:59:06.335,6436238,15798869,21,16,
2025-02-27 05:59:06.524,6436097,15798808,26,16,
2025-02-27 05:59:06.625,6436097,16170755,25,21,
2025-02-27 05:59:06.614,6436238,16170755,4294967295,4294967295,
2025-02-27 05:59:06.673,6436097,16170593,25,13,
2025-02-27 05:59:06.772,6436178,829021318,7,5,
2025-02-27 05:59:07.201,6436096,829021122,17,8,
2025-02-27 05:59:07.244,6436178,829021280,26,20,
2025-02-27 05:59:07.284,6436097,15943166,10,25,
2025-02-27 05:59:07.290,6436098,15798870,1,13,
2025-02-27 05:59:07.390,6436097,16293208,21,13,
2025-02-27 05:59:07.711,6436097,15798871,17,12,
2025-02-27 05:59:07.961,6436137,16293089,26,16,
2025-02-27 05:59:07.961,6436097,16293089,26,13,
2025-02-27 05:59:08.109,6436098,829021179,17,8,
2025-02-27 05:59:08.111,6436098,15888734,26,14,
2025-02-27 05:59:08.122,6436098,15798725,4,12,
2025-02-27 05:59:08.289,6436238,15943097,26,15,
2025-02-27 05:59:08.468,6436238,15943132,18,10,
2025-02-27 05:59:08.508,6436238,16170758,25,12,
2025-02-27 05:59:08.526,6436238,16102365,22,26,
2025-02-27 05:59:08.554,6436097,15798863,14,8,
2025-02-27 05:59:08.578,6436098,16170759,15,13,
2025-02-27 05:59:08.566,6436228,16170759,4294967295,4294967295,
2025-02-27 05:59:08.599,6436096,15798872,25,12,
2025-02-27 05:59:08.970,6436238,16292742,26,24,
2025-02-27 05:59:09.019,6436096,16293285,25,2,
2025-02-27 05:59:09.202,6436097,829021228,4,16,
2025-02-27 05:59:09.226,6436238,829021264,25,19,
2025-02-27 05:59:09.499,6436097,829021324,4,14,
2025-02-27 05:59:09.718,6436098,16170749,22,18,
2025-02-27 05:59:09.867,6436098,16293286,25,9,
2025-02-27 05:59:09.910,6436228,829021282,22,4,
2025-02-27 05:59:10.221,6436228,829021284,24,26,
2025-02-27 05:59:10.286,6436096,828959225,22,8,
2025-02-27 05:59:10.375,6436096,829021314,22,7,
2025-02-27 05:59:10.375,6436178,829021314,4294967295,4294967295,
2025-02-27 05:59:10.375,6436136,829021314,4294967295,4294967295,
2025-02-27 05:59:10.463,6436096,15943131,25,7,
2025-02-27 05:59:10.463,6436136,15943131,4294967295,4294967295,
2025-02-27 05:59:10.541,6436098,15798866,13,25,
2025-02-27 05:59:10.603,6436098,829021096,23,10,
2025-02-27 05:59:10.692,6436098,15888716,25,19,
2025-02-27 05:59:10.745,6436097,16293266,26,24,
2025-02-27 05:59:10.737,6436228,16293266,4294967295,4294967295,
2025-02-27 05:59:10.737,6436238,16293266,4294967295,4294967295,
2025-02-27 05:59:10.811,6436238,16170752,21,12,
2025-02-27 05:59:10.878,6436098,16170416,26,12,
2025-02-27 05:59:10.932,6436098,15888597,20,4,
2025-02-27 05:59:11.394,6436238,16170763,20,8,
2025-02-27 05:59:11.644,6436097,15798808,26,13,
2025-02-27 05:59:11.793,6436097,16170593,26,16,
2025-02-27 05:59:11.905,6436097,16293288,21,19,
2025-02-27 05:59:12.321,6436096,829021122,17,7,
2025-02-27 05:59:12.364,6436178,829021280,26,20,
2025-02-27 05:59:12.375,6436098,15798877,18,12,
2025-02-27 05:59:12.404,6436097,15943166,12,25,
2025-02-27 05:59:12.510,6436097,16293208,21,10,
2025-02-27 05:59:12.818,6436098,16293289,25,10,
2025-02-27 05:59:13.081,6436097,16293089,26,15,
2025-02-27 05:59:13.081,6436137,16293089,26,18,
2025-02-27 05:59:13.229,6436098,829021179,14,6,
2025-02-27 05:59:13.242,6436098,15798725,4,13,
2025-02-27 05:59:13.410,6436238,15943097,27,25,
2025-02-27 05:59:13.589,6436238,15943132,18,6,
2025-02-27 05:59:13.698,6436098,16170759,15,13,
2025-02-27 05:59:13.687,6436228,16170759,4294967295,4294967295,
2025-02-27 05:59:14.229,6436228,16102365,21,26,
2025-02-27 05:59:14.322,6436097,829021228,4,16,
2025-02-27 05:59:14.347,6436238,829021264,24,13,
2025-02-27 05:59:14.494,6436228,16292742,25,18,
2025-02-27 05:59:14.619,6436097,829021324,4,14,
2025-02-27 05:59:14.838,6436098,16170749,22,21,
2025-02-27 05:59:14.987,6436098,16293286,26,3,
2025-02-27 05:59:15.031,6436228,829021282,21,4,
2025-02-27 05:59:15.342,6436228,829021284,22,26,
2025-02-27 05:59:15.406,6436096,828959225,21,9,
2025-02-27 05:59:15.583,6436096,15943131,25,7,
2025-02-27 05:59:15.583,6436136,15943131,4294967295,4294967295,
2025-02-27 05:59:15.608,6436098,15943185,21,12,
2025-02-27 05:59:15.723,6436098,829021096,22,6,
2025-02-27 05:59:15.812,6436098,15888716,26,23,
2025-02-27 05:59:15.865,6436097,16293266,26,25,
2025-02-27 05:59:15.858,6436228,16293266,4294967295,4294967295,
2025-02-27 05:59:15.858,6436238,16293266,4294967295,4294967295,
2025-02-27 05:59:15.932,6436238,16170752,22,10,
2025-02-27 05:59:15.998,6436098,16170416,26,14,
2025-02-27 05:59:16.052,6436098,15888597,23,10,
2025-02-27 05:59:16.515,6436238,16170763,21,3,
2025-02-27 05:59:16.764,6436097,15798808,26,15,
2025-02-27 05:59:16.913,6436097,16170593,25,15,
2025-02-27 05:59:17.025,6436097,16293288,21,20,
2025-02-27 05:59:17.441,6436096,829021122,18,7,
2025-02-27 05:59:17.484,6436178,829021280,26,22,
2025-02-27 05:59:17.524,6436097,15943166,12,26,
2025-02-27 05:59:17.630,6436097,16293208,15,15,
2025-02-27 05:59:17.938,6436098,16293289,25,19,
2025-02-27 05:59:18.201,6436137,16293089,25,21,
2025-02-27 05:59:18.201,6436097,16293089,26,15,
2025-02-27 05:59:18.326,6436178,829021330,25,3,
2025-02-27 05:59:18.362,6436098,15798725,8,16,
2025-02-27 05:59:18.531,6436238,15943097,26,26,
2025-02-27 05:59:18.609,6436238,15798877,16,9,
2025-02-27 05:59:18.710,6436238,15943132,19,6,
2025-02-27 05:59:18.845,6436096,829021331,21,5,
2025-02-27 05:59:18.979,6436097,15888746,15,3,
2025-02-27 05:59:19.198,6436098,16170770,25,18,
2025-02-27 05:59:19.350,6436228,16102365,21,26,
2025-02-27 05:59:19.442,6436097,829021228,4,14,
2025-02-27 05:59:19.433,6436238,16170771,22,18,
2025-02-27 05:59:19.468,6436238,829021264,26,20,
2025-02-27 05:59:19.615,6436228,16292742,25,21,
2025-02-27 05:59:19.739,6436097,829021324,3,12,
2025-02-27 05:59:19.958,6436098,16170749,22,22,
2025-02-27 05:59:20.107,6436098,16293286,26,3,
2025-02-27 05:59:20.152,6436228,829021282,22,11,
2025-02-27 05:59:20.463,6436228,829021284,24,26,
2025-02-27 05:59:20.526,6436096,828959225,22,9,
2025-02-27 05:59:20.703,6436096,15943131,25,6,
2025-02-27 05:59:20.703,6436136,15943131,4294967295,4294967295,
2025-02-27 05:59:20.843,6436098,829021096,22,11,
2025-02-27 05:59:20.932,6436098,15888716,26,23,
2025-02-27 05:59:20.973,6436098,15798887,25,10,
2025-02-27 05:59:20.985,6436097,16293266,26,24,
2025-02-27 05:59:20.979,6436228,16293266,4294967295,4294967295,
2025-02-27 05:59:20.979,6436238,16293266,4294967295,4294967295,
2025-02-27 05:59:21.053,6436238,16170752,23,10,
2025-02-27 05:59:21.118,6436098,16170416,26,14,
2025-02-27 05:59:21.172,6436098,15888597,23,22,
2025-02-27 05:59:21.884,6436097,15798808,26,15,
2025-02-27 05:59:22.033,6436097,16170593,26,14,
2025-02-27 05:59:22.145,6436097,16293288,21,19,
2025-02-27 05:59:22.412,6436098,16170775,26,16,
2025-02-27 05:59:22.603,6436178,829021280,26,18,
2025-02-27 05:59:22.613,6436098,15888750,11,15,
2025-02-27 05:59:22.643,6436097,15943166,14,26,
2025-02-27 05:59:22.750,6436097,16293208,15,15,
2025-02-27 05:59:22.854,6436238,15798891,22,16,
2025-02-27 05:59:22.889,6436098,15943190,26,8,
2025-02-27 05:59:22.878,6436228,15943190,4294967295,4294967295,
2025-02-27 05:59:22.878,6436238,15943190,4294967295,4294967295,
2025-02-27 05:59:23.057,6436098,16293289,26,16,
2025-02-27 05:59:23.320,6436097,16293089,26,10,
2025-02-27 05:59:23.320,6436137,16293089,25,19,
2025-02-27 05:59:23.371,6436098,15943192,26,16,
2025-02-27 05:59:23.476,6436098,16170777,5,8,
2025-02-27 05:59:23.481,6436098,15798725,4,17,
2025-02-27 05:59:23.831,6436238,15943132,20,4,
2025-02-27 05:59:24.098,6436097,15888746,14,6,
2025-02-27 05:59:24.190,6436097,16170773,26,20,
2025-02-27 05:59:24.179,6436238,16170773,4294967295,4294967295,
2025-02-27 05:59:24.229,6436228,15943097,26,21,
2025-02-27 05:59:24.471,6436228,16102365,22,25,
2025-02-27 05:59:24.561,6436097,829021228,4,17,
2025-02-27 05:59:24.554,6436238,16170771,22,11,
2025-02-27 05:59:24.589,6436238,829021264,27,20,
2025-02-27 05:59:24.736,6436228,16292742,26,23,
2025-02-27 05:59:24.858,6436096,15888752,19,5,
2025-02-27 05:59:24.858,6436097,829021324,4,14,
