Datetime,Serving_Cell_Id, Call_Id, ta
2025-02-27 05:43:33.687,6436098,16169431,48,
2025-02-27 05:43:33.835,6436238,16169646,32,
2025-02-27 05:43:34.010,6436098,15887604,48,
2025-02-27 05:43:34.243,6436097,828962127,80,
2025-02-27 05:43:34.342,6436096,828959225,48,
2025-02-27 05:43:34.412,6436098,15887590,16,
2025-02-27 05:43:34.481,6436238,16169591,16,
2025-02-27 05:43:34.496,6436238,15941773,32,
2025-02-27 05:43:34.519,6436137,15942079,96,
2025-02-27 05:43:34.693,6436238,15797715,64,
2025-02-27 05:43:34.746,6436098,15886403,0,
2025-02-27 05:43:35.061,6436097,15797824,16,
2025-02-27 05:43:35.092,6436238,16292114,16,
2025-02-27 05:43:35.269,6436138,829020070,112,
2025-02-27 05:43:35.289,6436098,16169669,48,
2025-02-27 05:43:35.400,6436096,15942085,16,
2025-02-27 05:43:35.422,6436096,15942031,0,
2025-02-27 05:43:35.508,6436096,15797838,16,
2025-02-27 05:43:35.977,6436238,16102365,64,
2025-02-27 05:43:35.968,6436096,16169421,48,
2025-02-27 05:43:36.112,6436098,16291742,48,
2025-02-27 05:43:36.223,6436238,829019968,48,
2025-02-27 05:43:36.278,6436096,829020168,16,
2025-02-27 05:43:36.368,6436098,15942081,48,
2025-02-27 05:43:36.394,6436098,15942088,48,
2025-02-27 05:43:36.579,6436238,15797458,48,
2025-02-27 05:43:36.584,6436097,16169682,16,
2025-02-27 05:43:36.731,6436098,15797579,64,
2025-02-27 05:43:36.810,6436097,15887603,16,
2025-02-27 05:43:36.822,6436097,15887607,16,
2025-02-27 05:43:36.886,6436097,15942082,16,
2025-02-27 05:43:36.919,6436097,15942090,16,
2025-02-27 05:43:37.030,6436098,15885154,32,
2025-02-27 05:43:37.249,6436097,15887221,16,
2025-02-27 05:43:37.387,6436097,829020207,48,
2025-02-27 05:43:37.540,6436238,15797843,32,
2025-02-27 05:43:37.719,6436096,16292085,32,
2025-02-27 05:43:37.738,6436096,15887608,48,
2025-02-27 05:43:37.942,6436096,829020318,64,
2025-02-27 05:43:38.072,6436098,16292054,64,
2025-02-27 05:43:38.090,6436238,15797813,16,
2025-02-27 05:43:38.127,6436137,16169683,80,
2025-02-27 05:43:38.127,6436098,16292141,32,
2025-02-27 05:43:38.174,6436098,15797835,0,
2025-02-27 05:43:38.302,6436238,15942051,16,
2025-02-27 05:43:38.311,6436098,15797836,64,
2025-02-27 05:43:38.327,6436238,15886921,16,
2025-02-27 05:43:38.394,6436098,829020319,80,
2025-02-27 05:43:38.436,6436098,829020296,0,
2025-02-27 05:43:38.644,6436238,16169664,64,
2025-02-27 05:43:38.807,6436098,16169431,48,
2025-02-27 05:43:38.930,6436098,15887604,48,
2025-02-27 05:43:38.956,6436238,16169646,32,
2025-02-27 05:43:39.314,6436097,16169687,16,
2025-02-27 05:43:39.363,6436097,828962127,80,
2025-02-27 05:43:39.462,6436096,828959225,48,
2025-02-27 05:43:39.532,6436098,15887590,32,
2025-02-27 05:43:39.602,6436238,16169591,16,
2025-02-27 05:43:39.617,6436238,15941773,32,
2025-02-27 05:43:39.627,6436098,829020319,64,
2025-02-27 05:43:39.814,6436238,15797715,64,
2025-02-27 05:43:39.866,6436098,15886403,0,
2025-02-27 05:43:40.181,6436097,15797824,16,
2025-02-27 05:43:40.320,6436096,15942085,16,
2025-02-27 05:43:40.389,6436138,829020070,112,
2025-02-27 05:43:40.409,6436098,16169669,48,
2025-02-27 05:43:40.428,6436096,15797838,16,
2025-02-27 05:43:40.542,6436096,15942031,0,
2025-02-27 05:43:41.098,6436238,16102365,64,
2025-02-27 05:43:41.088,6436096,16169421,48,
2025-02-27 05:43:41.226,6436098,16292141,32,
2025-02-27 05:43:41.232,6436098,16291742,48,
2025-02-27 05:43:41.314,6436098,15942088,48,
2025-02-27 05:43:41.344,6436238,829019968,48,
2025-02-27 05:43:41.335,6436098,15942092,64,
2025-02-27 05:43:41.398,6436096,829020168,16,
2025-02-27 05:43:41.504,6436097,16169682,0,
2025-02-27 05:43:41.600,6436098,16292143,64,
2025-02-27 05:43:41.700,6436238,15797458,48,
2025-02-27 05:43:41.742,6436097,15887607,16,
2025-02-27 05:43:41.839,6436097,15942090,16,
2025-02-27 05:43:41.851,6436098,15797579,64,
2025-02-27 05:43:41.930,6436097,15887603,16,
2025-02-27 05:43:42.150,6436098,15885154,32,
2025-02-27 05:43:42.369,6436097,15887221,0,
2025-02-27 05:43:42.426,6436097,16169687,0,
2025-02-27 05:43:42.461,6436238,15797843,0,
2025-02-27 05:43:42.506,6436097,829020207,48,
2025-02-27 05:43:42.657,6436096,15887608,48,
2025-02-27 05:43:42.838,6436096,16292085,32,
2025-02-27 05:43:42.861,6436096,829020318,48,
2025-02-27 05:43:43.010,6436098,829020327,48,
2025-02-27 05:43:43.046,6436137,16169683,80,
2025-02-27 05:43:43.093,6436098,16169692,64,
2025-02-27 05:43:43.183,6436098,829020328,48,
2025-02-27 05:43:43.211,6436238,15797813,16,
2025-02-27 05:43:43.379,6436098,829020330,48,
2025-02-27 05:43:43.430,6436098,15797836,64,
2025-02-27 05:43:43.448,6436238,15886921,16,
2025-02-27 05:43:43.511,6436096,829020327,48,
2025-02-27 05:43:43.555,6436098,829020296,0,
2025-02-27 05:43:43.616,6436238,15942088,48,
2025-02-27 05:43:43.616,6436238,15887604,64,
2025-02-27 05:43:43.765,6436238,16169664,64,
2025-02-27 05:43:43.926,6436098,16169431,48,
2025-02-27 05:43:43.944,6436097,15887616,16,
2025-02-27 05:43:44.077,6436238,16169646,48,
2025-02-27 05:43:44.240,6436098,15942097,16,
2025-02-27 05:43:44.251,6436096,829020328,48,
2025-02-27 05:43:44.482,6436097,828962127,80,
2025-02-27 05:43:44.581,6436096,828959225,48,
2025-02-27 05:43:44.615,6436098,16169695,32,
