Datetime,Serving_Cell_Id, Call_Id, plmnIdReserved,plmnId,mmeGroupId,mmeCode,mtmsi,mmeUeS1apId,enodebUeSiapId
2025-02-27 05:47:48.768,6436098,829020630,0,[B@41ad373,32769,56,3415758792,339218593,942174,
2025-02-27 05:47:48.968,6436097,15942416,0,[B@6801b414,32769,40,3807645242,558367112,969738,
2025-02-27 05:47:49.048,6436096,15887921,0,[B@177c41d7,32769,40,3367820809,559941921,1628560,
2025-02-27 05:47:49.068,6436098,15942417,0,[B@4f327096,32769,8,3288374919,163636859,673263,
2025-02-27 05:47:49.108,6436098,16292458,0,[B@1d61a348,32769,16,4062042362,125834610,2081710,
2025-02-27 05:47:49.111,6436098,829020631,0,[B@78a515e4,32769,40,3281020524,605557096,2747725,
2025-02-27 05:47:49.428,6436138,15887922,0,[B@d2291de,32769,16,4060958705,125848263,1663035,
2025-02-27 05:47:49.438,6436238,15942418,0,[B@51c8f62c,32769,8,3826378611,163623876,720579,
2025-02-27 05:47:49.638,6436097,15798126,0,[B@41a374be,32769,56,3472759544,545790202,185434,
2025-02-27 05:47:50.268,6436096,15887923,0,[B@11f9535b,32769,8,3590409500,163579670,1344378,
2025-02-27 05:47:50.178,6436098,16169982,0,[B@8cc8cdb,32769,16,3458793299,125841812,2809868,
2025-02-27 05:47:50.734,6436096,829020632,0,[B@1e236278,32769,56,4236980688,343413476,2850751,
2025-02-27 05:47:50.818,6436098,16292459,0,[B@44fff386,32769,40,3337347595,700450835,2100753,
2025-02-27 05:47:50.792,6436238,829020633,0,[B@1fc713c9,32769,8,3515949830,67135740,1356637,
2025-02-27 05:47:50.888,6436096,15798127,0,[B@7301eebe,32769,56,3673401062,544216720,251602,
2025-02-27 05:47:51.118,6436097,16169983,0,[B@76b47204,32769,16,4112272841,125920014,2912543,
2025-02-27 05:47:51.378,6436238,16169984,0,[B@4d6ccc97,32769,16,3389971068,125835508,2980686,
2025-02-27 05:47:51.538,6436098,15887924,0,[B@6a12c7a8,32769,16,3271888632,125884542,1361361,
2025-02-27 05:47:51.668,6436097,16292460,0,[B@161aa04a,32769,24,3311393555,240651661,2156557,
2025-02-27 05:47:51.918,6436238,15887925,0,[B@436bd4df,32769,16,3969074188,125909117,1379593,
2025-02-27 05:47:51.958,6436098,15798128,0,[B@6848a051,32769,56,3583843099,544213124,297373,
2025-02-27 05:47:51.971,6436098,829020635,0,[B@149b0577,32769,40,3668135812,359144984,1129,
2025-02-27 05:47:52.488,6436238,15798129,0,[B@5740ff5e,32769,24,3881100427,82845451,53445,
2025-02-27 05:47:51.913,6436097,829020634,0,[B@4a901445,32769,8,3633847454,306239044,2186313,
2025-02-27 05:47:52.108,6436238,16292461,0,[B@67f77f6e,32769,40,3382539585,276831841,2239682,
2025-02-27 05:47:52.628,6436096,16292462,0,[B@2b0b7e5a,32769,16,3255006156,125838711,2303668,
2025-02-27 05:47:53.188,6436098,15798130,0,[B@7be1ce6a,32769,24,4162243688,294127038,129240,
2025-02-27 05:47:53.268,6436097,15942419,0,[B@3119cf6f,32769,16,3523542543,125908147,785929,
2025-02-27 05:47:53.368,6436098,15887926,0,[B@6dc9da2d,32769,8,3650750022,163582466,1419047,
2025-02-27 05:47:53.148,6436097,16292463,0,[B@1d408060,32769,16,3851702784,125886996,2327136,
2025-02-27 05:47:53.318,6436097,16169985,0,[B@68a78f3c,32769,16,4245850463,125914484,2685069,
2025-02-27 05:47:53.508,6436097,16292464,0,[B@17ba57f0,32769,8,3255561408,163634153,2342487,
2025-02-27 05:47:53.649,6436098,829020636,0,[B@3481ff98,32769,40,3351884422,300420608,2014023,
2025-02-27 05:47:53.738,6436238,16292465,0,[B@2ddb3ae8,32769,40,3481707554,907023539,2059304,
2025-02-27 05:47:53.717,6436098,829020637,0,[B@79518e00,32769,16,3364425034,46153607,2715215,
2025-02-27 05:47:53.868,6436096,16169986,0,[B@3c91530d,32769,16,3507749613,125876336,2755386,
2025-02-27 05:47:53.508,6436096,15887927,0,[B@7d70638,32769,24,3861869245,245372222,1460496,
2025-02-27 05:47:53.688,6436096,15942420,0,[B@732f6050,32769,16,3650775649,125922427,801486,
2025-02-27 05:47:53.718,6436097,15798131,0,[B@6fbc1bb,32769,16,3793420844,125904773,200309,
2025-02-27 05:47:54.078,6436098,16292466,0,[B@30c4e352,32769,24,4081533156,83365748,2115753,
2025-02-27 05:47:54.078,6436098,16169987,0,[B@f1dd5b4,32769,40,3684976068,605555747,2759963,
2025-02-27 05:47:54.108,6436097,15942421,0,[B@73809e7,32769,56,4286884123,542642747,817356,
2025-02-27 05:47:54.178,6436098,15798132,0,[B@5f96f6a2,32769,16,3616485322,125878516,229738,
2025-02-27 05:47:54.348,6436097,15887928,0,[B@48df4071,32769,16,4019260646,125895234,1505201,
2025-02-27 05:47:54.128,6436238,16292467,0,[B@290e8cab,32769,16,3944582020,125833805,2123978,
2025-02-27 05:47:54.488,6436238,16169988,0,[B@6e3ecf5c,32769,56,4051780810,541067366,2770934,
2025-02-27 05:47:54.488,6436096,16292468,0,[B@67507df,32769,56,3522191751,542115024,2183755,
2025-02-27 05:47:54.728,6436096,16169989,0,[B@341b13a8,32769,56,3919409901,543167152,2774006,
2025-02-27 05:47:54.828,6436098,15942422,0,[B@692dba54,32769,40,3235047170,558374621,846349,
2025-02-27 05:47:54.888,6436098,15887929,0,[B@71f1cc02,32769,40,3703934543,605554643,1570140,
2025-02-27 05:47:54.888,6436096,15798133,0,[B@5f14761c,32769,8,4061394995,163583529,287545,
2025-02-27 05:47:54.888,6436098,16292469,0,[B@33feb805,32769,8,3491095665,163610608,2192971,
2025-02-27 05:47:55.008,6436096,16169990,0,[B@37854b34,32769,40,3304747141,277355135,2828871,
2025-02-27 05:47:55.548,6436097,16292470,0,[B@48eb001a,32769,24,4048394901,134748158,2255133,
2025-02-27 05:47:55.588,6436098,16169991,0,[B@34332b8d,32769,56,3572251284,545787816,2853240,
2025-02-27 05:47:55.808,6436096,15942423,0,[B@724b939e,32769,40,3553524584,605557372,894245,
2025-02-27 05:47:55.888,6436096,15798134,0,[B@6f8aba08,32769,16,3759957850,125928699,313394,
2025-02-27 05:47:56.428,6436097,15887930,0,[B@7ff19c33,32769,40,3304491451,277352188,1623206,
2025-02-27 05:47:56.508,6436098,15798135,0,[B@52b3bf03,32769,40,4053909664,559939608,1145,
2025-02-27 05:47:56.588,6436098,15942424,0,[B@7cca01a8,32769,16,4186525637,125915133,950255,
2025-02-27 05:47:56.140,6436098,829020638,0,[B@462abec3,32769,56,4294967295,568335965,2281560,
2025-02-27 05:47:56.388,6436098,16292471,0,[B@35c9a231,32769,8,3943899779,163591219,2299684,
2025-02-27 05:47:56.638,6436098,16169992,0,[B@7a4d582c,32769,40,3381651647,700452991,2862471,
2025-02-27 05:47:56.748,6436238,16292472,0,[B@5626d18c,32769,16,3556952974,125899583,2015600,
2025-02-27 05:47:56.868,6436098,15887931,0,[B@45e9b12d,32769,40,3921690666,184027861,1342836,
2025-02-27 05:47:56.968,6436097,15942425,0,[B@3dc95b8b,32769,56,4206465045,541595310,960708,
2025-02-27 05:47:56.968,6436098,15798136,0,[B@2d55e826,32769,8,3240098055,163623000,35578,
2025-02-27 05:47:57.128,6436096,15887932,0,[B@4d1ff6b1,32769,40,3230015239,184029299,1364320,
2025-02-27 05:47:57.211,6436098,829020639,0,[B@45f756e6,32769,40,3668135812,359144984,1386683,
2025-02-27 05:47:57.368,6436098,15942426,0,[B@329548d0,32769,40,3355359250,605557545,673386,
2025-02-27 05:47:57.388,6436097,15798137,0,[B@3003827c,32769,8,4160942427,163593858,88552,
2025-02-27 05:47:56.838,6436097,16292473,0,[B@29b40b3,32769,24,3311393555,191372474,2021230,
2025-02-27 05:47:57.088,6436096,16292474,0,[B@7d247660,32769,40,3851641000,137364727,2053745,
2025-02-27 05:47:57.588,6436098,16169993,0,[B@656f62dc,32769,16,4002245021,125872165,2918568,
2025-02-27 05:47:57.608,6436096,16292475,0,[B@49d30c6f,32769,16,3525776499,125918426,2122901,
2025-02-27 05:47:57.680,6436096,829020640,0,[B@1115433e,32769,56,3922541624,337122008,2150726,
2025-02-27 05:47:57.668,6436097,15887933,0,[B@4fdca00a,32769,40,3807645242,419961580,1396609,
2025-02-27 05:47:58.588,6436097,15887934,0,[B@513b52af,32769,40,3236273536,562565063,1420233,
2025-02-27 05:47:58.598,6436098,16292476,0,[B@5a8c93,32769,40,3637408242,279974578,2180698,
2025-02-27 05:47:58.668,6436096,15942427,0,[B@3bed3315,32769,24,3613797267,354948781,671552,
2025-02-27 05:47:59.148,6436098,15887935,0,[B@119b0892,32769,16,4229539529,125848876,1457040,
2025-02-27 05:47:59.368,6436238,15887936,0,[B@1a3e8e24,32769,40,3959256769,419956051,1465319,
2025-02-27 05:48:00.048,6436097,15942428,0,[B@4ed4a7e4,32769,40,4069131886,558370341,681161,
2025-02-27 05:48:00.128,6436097,15887937,0,[B@1c7350b0,32769,40,3367583215,137365368,1483788,
2025-02-27 05:48:00.278,6436238,15887938,0,[B@55651434,32769,16,3389971068,125875508,1533356,
2025-02-27 05:48:00.308,6436098,15942429,0,[B@3bc4ef12,32769,24,4217903915,134747646,737354,
2025-02-27 05:48:00.328,6436098,15798138,0,[B@50448409,32769,40,4022988910,277354035,129938,
2025-02-27 05:48:00.508,6436238,15942430,0,[B@5634a861,32769,40,3300302814,276830311,740245,
2025-02-27 05:48:00.568,6436097,16292477,0,[B@2b0dc227,32769,16,3439397694,125903787,2191726,
2025-02-27 05:48:00.638,6436096,16169994,0,[B@37ad042b,32769,40,3656049072,139468443,2979140,
2025-02-27 05:48:00.808,6436238,16292478,0,[B@43bdaa1b,32769,16,3240726979,125881619,2233498,
2025-02-27 05:48:00.688,6436098,15887939,0,[B@30b975ad,32769,24,3917418677,240656142,1555203,
2025-02-27 05:48:00.808,6436238,15798139,0,[B@75e09567,32769,8,3717810842,163670849,178195,
2025-02-27 05:48:01.168,6436097,15798140,0,[B@2a334bac,32769,56,3734705229,543164755,235765,
2025-02-27 05:48:00.734,6436096,829020641,0,[B@470d183,32769,40,3380644662,159913400,4294967295,
2025-02-27 05:48:01.188,6436097,16169995,0,[B@7f9fc8bd,32769,16,3591224946,125846171,2980696,
2025-02-27 05:48:01.808,6436096,15942431,0,[B@ea52184,32769,40,3434856275,277354678,778815,
2025-02-27 05:48:02.238,6436097,16169996,0,[B@3e7b65d7,32769,56,4286884123,547362823,2983850,
2025-02-27 05:48:02.308,6436097,15798141,0,[B@3c854752,32769,16,4043454658,125844647,276989,
2025-02-27 05:48:02.734,6436098,829020642,0,[B@3ddeaa5f,32769,24,3526122293,240655087,2245739,
2025-02-27 05:48:03.388,6436096,16292479,0,[B@1a500561,32769,56,3535311201,545260990,2284224,
2025-02-27 05:48:03.478,6436097,16169997,0,[B@7f608e21,32769,40,3721666104,137365108,2995818,
2025-02-27 05:48:03.532,6436098,829020643,0,[B@6949e948,32769,56,3858025929,338690079,833246,
2025-02-27 05:48:03.628,6436096,15942432,0,[B@210d2a6c,32769,8,3374070595,163668951,860494,
2025-02-27 05:48:03.687,6436098,829020644,0,[B@3bec5821,32769,16,4043743303,46139408,1558993,
2025-02-27 05:48:03.693,6436098,829020645,0,[B@4086d8fb,32769,16,3976710443,46233979,2015532,
2025-02-27 05:48:03.751,6436098,829020646,0,[B@66236a0a,32769,40,3885899657,1088428489,3002535,
2025-02-27 05:48:03.900,6436098,829020647,0,[B@2e3572e8,32769,8,4112357178,285299950,319081,
2025-02-27 05:48:04.058,6436097,15798142,0,[B@77c10a5f,32769,40,3716494293,139468543,1007,
2025-02-27 05:48:04.508,6436097,15942433,0,[B@176555c,32769,8,3557013973,163588223,913118,
2025-02-27 05:48:04.668,6436096,15887940,0,[B@7c781c42,32769,40,3704258443,279974290,1566543,
2025-02-27 05:48:04.728,6436238,15942434,0,[B@795f8317,32769,16,3288794852,125879094,980986,
2025-02-27 05:48:04.768,6436097,15798143,0,[B@633fd91,32769,16,4051970981,125868719,62128,
2025-02-27 05:48:04.588,6436098,16292480,0,[B@355c94be,32769,16,4194496021,125910559,2020658,
2025-02-27 05:48:04.608,6436097,16169998,0,[B@97a145b,32769,8,3910625652,163592450,2686753,
2025-02-27 05:48:05.303,6436178,829020648,0,[B@c386958,32769,56,4260415957,182459381,1570152,
2025-02-27 05:48:05.548,6436096,15887941,0,[B@157ec23b,32769,40,3851641000,184030847,1635436,
2025-02-27 05:48:05.298,6436098,16169999,0,[B@44d64d4e,32769,40,3235047170,279973086,2687293,
2025-02-27 05:48:05.484,6436178,829020649,0,[B@1dd74143,32769,16,3961491192,125846301,2749172,
2025-02-27 05:48:05.502,6436178,829020650,0,[B@526a9908,32769,16,3851694968,125870180,2078619,
