Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:59:34.414,6436228,16170780,4294967295,4294967295,0,0,0,4294967295,0,13,13,1,
2025-02-27 05:59:34.430,6436098,16170795,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,9,1,
2025-02-27 05:59:34.472,6436228,15943097,0,2,0,3,3,2,4,15,15,255,
2025-02-27 05:59:34.704,6436098,15943213,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,7,1,
2025-02-27 05:59:34.714,6436228,16102365,0,151,0,141,0,360,361,15,255,0,
2025-02-27 05:59:34.730,6436098,15888771,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:59:34.789,6436228,15888763,0,16,0,16,0,100,61,13,255,0,
2025-02-27 05:59:34.801,6436097,829021228,0,693,0,46,0,1075,1786,8,255,0,
2025-02-27 05:59:34.832,6436238,829021264,0,86,0,115,125,397,3499,15,15,255,
2025-02-27 05:59:34.979,6436228,16292742,2,68,0,101,101,321,2936,15,15,255,
2025-02-27 05:59:35.058,6436097,15798903,0,611,0,2,2,0,12,11,12,1,
2025-02-27 05:59:35.098,6436097,829021324,0,967,0,450,0,6468,18864,8,7,0,
2025-02-27 05:59:35.109,6436098,15798908,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:59:35.292,6436098,16293305,0,4,0,2,2,0,4,12,9,0,
2025-02-27 05:59:35.317,6436098,16170749,0,43,0,49,5,871,215,6,7,0,
2025-02-27 05:59:35.516,6436228,829021282,0,4,0,3,3,8,8,14,14,255,
2025-02-27 05:59:35.614,6436238,16170799,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,255,
2025-02-27 05:59:35.886,6436096,828959225,0,633,0,61,57,384,3520,6,8,0,
2025-02-27 05:59:35.929,6436098,16170779,0,98,0,154,150,1819,1319,15,15,1,
2025-02-27 05:59:36.053,6436097,16170800,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,9,1,
2025-02-27 05:59:36.063,6436096,15943131,1,882,0,33,10,81,232,6,7,1,
2025-02-27 05:59:36.063,6436136,15943131,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:36.202,6436098,829021096,0,43,0,175,99,395,11741,5,6,1,
2025-02-27 05:59:36.291,6436098,15888716,0,19,0,19,0,100,47,13,15,0,
2025-02-27 05:59:36.416,6436238,16170752,0,136,7,320,323,1150,13485,13,13,255,
2025-02-27 05:59:36.478,6436098,16170416,0,127,0,393,394,262,796,9,9,1,
2025-02-27 05:59:36.531,6436098,15888597,0,12,0,48,0,274,3474,10,5,0,
2025-02-27 05:59:36.717,6436097,15943215,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:59:36.839,6436178,16293315,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:36.839,6436098,16293315,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,12,1,
2025-02-27 05:59:36.981,6436098,16293320,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,13,0,
2025-02-27 05:59:37.393,6436097,16170593,0,638,0,34,34,69,1561,10,10,1,
2025-02-27 05:59:37.416,6436238,829021350,1,82,1,171,200,755,12764,10,10,255,
2025-02-27 05:59:37.505,6436097,16293288,0,663,0,90,0,192,172,10,15,0,
2025-02-27 05:59:37.964,6436178,829021280,0,646,0,47,1,87,1743,13,0,0,
2025-02-27 05:59:37.965,6436238,16293309,0,52,0,23,8,415,47,8,8,255,
2025-02-27 05:59:38.004,6436097,15943166,0,622,0,24,0,228,54,13,11,0,
2025-02-27 05:59:38.111,6436097,16293208,0,619,0,67,0,915,3676,11,7,0,
2025-02-27 05:59:38.205,6436238,829021338,0,31,0,24,10,942,56,15,15,255,
2025-02-27 05:59:38.345,6436238,15798898,0,2,0,4,0,4,12,14,255,0,
2025-02-27 05:59:38.365,6436178,829021352,0,596,0,6,0,0,20,7,255,0,
2025-02-27 05:59:38.540,6436098,15943210,0,6,0,4,1,0,20,11,7,0,
2025-02-27 05:59:38.529,6436228,15943210,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:38.681,6436137,16293089,0,24,0,237,231,112,2796,12,10,1,
2025-02-27 05:59:38.681,6436097,16293089,0,672,0,596,456,1237,8080,6,8,1,
2025-02-27 05:59:38.729,6436097,15888776,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:59:38.843,6436098,15798725,0,35,0,18,1,166,40,7,4,1,
2025-02-27 05:59:38.968,6436097,16170793,0,615,0,30,0,868,84,7,255,0,
2025-02-27 05:59:39.189,6436097,16170794,0,604,0,17,17,72,20,10,10,1,
2025-02-27 05:59:39.255,6436098,15943212,0,6,0,3,3,96,5,12,13,1,
2025-02-27 05:59:39.302,6436097,16293316,0,101,0,63,59,228,2703,15,7,1,
2025-02-27 05:59:39.322,6436096,15798907,0,568,0,2,0,0,8,11,5,0,
2025-02-27 05:59:39.344,6436098,15798915,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:59:39.351,6436098,16170795,0,3,0,3,0,0,8,7,10,1,
2025-02-27 05:59:39.496,6436096,829021345,0,167,0,53,0,261,1848,6,7,0,
2025-02-27 05:59:39.485,6436238,16293311,0,6,0,6,6,12,22,15,15,255,
2025-02-27 05:59:39.519,6436228,829021338,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:59:39.544,6436098,16170780,0,38,0,65,1,1175,396,13,9,0,
2025-02-27 05:59:39.544,6436178,16170780,4294967295,4294967295,0,0,0,4294967295,0,8,12,1,
2025-02-27 05:59:39.535,6436228,16170780,4294967295,4294967295,0,0,0,4294967295,0,13,13,1,
2025-02-27 05:59:39.593,6436228,15943097,0,5,0,3,3,5,5,15,15,255,
2025-02-27 05:59:39.625,6436098,15943213,1,8,0,3,1,0,8,13,9,0,
2025-02-27 05:59:39.651,6436098,15888771,0,9,0,5,0,474,8,13,255,0,
2025-02-27 05:59:39.835,6436228,16102365,0,154,0,148,0,652,956,8,255,0,
2025-02-27 05:59:39.910,6436228,15888763,0,32,0,31,0,229,107,15,255,0,
2025-02-27 05:59:39.922,6436097,829021228,2,877,0,269,0,6141,12530,8,255,0,
2025-02-27 05:59:39.953,6436238,829021264,0,185,0,190,193,545,2993,15,15,255,
2025-02-27 05:59:40.030,6436098,15798908,0,10,0,10,0,12,23,13,8,0,
2025-02-27 05:59:40.100,6436228,16292742,1,51,0,78,78,276,1920,15,15,255,
2025-02-27 05:59:40.219,6436097,829021324,0,751,0,80,0,1316,3780,8,7,0,
2025-02-27 05:59:40.438,6436098,16170749,0,13,0,19,0,59,80,6,6,0,
2025-02-27 05:59:40.535,6436238,16170799,0,22,13,33,22,110,4217,15,15,255,
2025-02-27 05:59:40.616,6436238,15888776,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:40.628,6436097,15888776,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:59:40.616,6436228,15888776,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:40.710,6436097,16170804,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:59:40.948,6436097,15888778,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:40.974,6436097,16170800,0,596,0,6,6,0,22,8,9,1,
2025-02-27 05:59:41.007,6436096,828959225,0,646,0,99,6,481,5519,10,5,0,
2025-02-27 05:59:41.050,6436098,16170779,0,3,0,2,2,0,4,13,14,1,
2025-02-27 05:59:41.184,6436096,15943131,0,1003,0,35,12,172,327,9,7,1,
2025-02-27 05:59:41.184,6436136,15943131,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:41.323,6436098,829021096,0,34,0,117,43,296,5889,5,6,0,
2025-02-27 05:59:41.412,6436098,15888716,0,43,0,40,0,273,63,14,15,0,
2025-02-27 05:59:41.537,6436238,16170752,2,64,19,405,409,396,353,12,12,255,
2025-02-27 05:59:41.599,6436098,16170416,0,176,0,604,598,2558,18240,11,10,1,
2025-02-27 05:59:41.638,6436097,15943215,0,97,0,17,0,14,63,7,255,0,
2025-02-27 05:59:41.652,6436098,15888597,0,11,0,34,0,438,2159,10,3,0,
2025-02-27 05:59:41.654,6436178,15888779,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:59:41.729,6436228,15888780,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,255,
2025-02-27 05:59:41.902,6436098,16293320,0,64,0,98,90,833,430,6,10,1,
2025-02-27 05:59:42.514,6436097,16170593,0,668,0,103,104,241,3863,11,11,1,
2025-02-27 05:59:42.537,6436238,829021350,1,9,0,6,3,24,32,13,255,0,
2025-02-27 05:59:42.626,6436097,16293288,0,664,0,92,0,210,205,12,15,0,
2025-02-27 05:59:43.085,6436178,829021280,9,646,0,42,8,94,1531,10,0,0,
2025-02-27 05:59:43.086,6436238,16293309,0,18,1,12,6,106,42,9,9,255,
2025-02-27 05:59:43.125,6436097,15943166,0,668,0,30,0,1529,54,14,11,0,
2025-02-27 05:59:43.229,6436178,829021360,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,5,0,
2025-02-27 05:59:43.232,6436097,16293208,0,641,0,5,0,421,120,12,9,0,
2025-02-27 05:59:43.318,6436098,16170807,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,10,1,
2025-02-27 05:59:43.323,6436178,829021361,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,3,1,
2025-02-27 05:59:43.439,6436098,829021362,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:59:43.802,6436137,16293089,4294967295,4294967295,0,14,12,4294967295,189,12,10,1,
2025-02-27 05:59:43.802,6436097,16293089,0,648,0,136,62,503,2129,5,8,1,
2025-02-27 05:59:43.964,6436098,15798725,0,151,0,3,1,0,8,10,4,0,
2025-02-27 05:59:44.089,6436097,16170793,0,640,0,5,0,184,17,8,255,0,
2025-02-27 05:59:44.264,6436098,15798915,0,193,0,3,0,16,5,15,11,0,
2025-02-27 05:59:44.310,6436097,16170794,0,647,0,5,5,16,9,11,12,1,
2025-02-27 05:59:44.423,6436097,16293316,0,26,0,65,65,128,2694,15,12,1,
2025-02-27 05:59:44.444,6436096,15888782,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,10,1,
2025-02-27 05:59:44.440,6436228,829021338,0,3,0,4,4,5,12,15,15,1,
2025-02-27 05:59:44.617,6436096,829021345,0,135,0,11,0,5,74,6,5,0,
2025-02-27 05:59:44.606,6436238,16293311,0,6,0,3,3,15,12,13,13,255,
2025-02-27 05:59:44.665,6436098,16170780,1,201,0,30,4,1157,179,13,10,0,
2025-02-27 05:59:44.665,6436178,16170780,4294967295,4294967295,0,0,0,4294967295,0,8,12,1,
2025-02-27 05:59:44.656,6436228,16170780,4294967295,4294967295,0,0,0,4294967295,0,13,13,1,
2025-02-27 05:59:44.714,6436228,15943097,0,3,0,2,2,5,4,15,15,255,
2025-02-27 05:59:44.956,6436228,16102365,0,109,0,150,32,358,627,6,6,1,
2025-02-27 05:59:45.043,6436097,829021228,0,845,0,266,0,6678,8228,6,255,0,
2025-02-27 05:59:45.031,6436228,15888763,0,22,0,19,1,362,36,12,12,1,
2025-02-27 05:59:45.069,6436098,829021365,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,3,255,0,
2025-02-27 05:59:45.074,6436238,829021264,0,79,0,72,71,237,1289,15,15,255,
2025-02-27 05:59:45.151,6436098,15798908,0,301,0,5,0,7,12,10,8,0,
2025-02-27 05:59:45.221,6436228,16292742,1,72,0,111,111,463,2693,15,15,255,
2025-02-27 05:59:45.340,6436097,829021324,0,1075,0,375,0,7262,16117,8,7,0,
2025-02-27 05:59:45.537,6436228,15888776,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:45.549,6436097,15888776,0,68,0,4,4,0,12,13,15,1,
2025-02-27 05:59:45.537,6436238,15888776,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:45.585,6436238,15943224,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,255,
2025-02-27 05:59:45.631,6436097,16170804,1,580,0,3,0,0,8,9,255,0,
2025-02-27 05:59:45.656,6436238,16170799,0,7,0,9,10,17,583,13,13,255,
2025-02-27 05:59:45.868,6436097,15888778,0,544,0,8,2,0,40,8,4,0,
2025-02-27 05:59:46.103,6436238,15888785,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,255,
2025-02-27 05:59:46.127,6436096,828959225,0,655,0,90,0,340,5278,5,5,1,
2025-02-27 05:59:46.304,6436096,15943131,0,927,0,27,21,221,316,8,5,0,
2025-02-27 05:59:46.305,6436136,15943131,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:46.444,6436098,829021096,0,472,0,223,78,254,15648,6,6,0,
2025-02-27 05:59:46.532,6436098,15888716,0,498,0,32,0,204,50,14,15,0,
2025-02-27 05:59:46.574,6436178,15888779,0,609,0,6,0,0,20,7,255,0,
2025-02-27 05:59:46.650,6436228,15888780,1,100,2,379,0,400,34802,13,13,255,
2025-02-27 05:59:46.658,6436238,16170752,1,41,0,194,200,123,4436,13,13,255,
2025-02-27 05:59:46.719,6436098,16170416,0,621,0,641,596,1897,27365,12,14,1,
2025-02-27 05:59:46.772,6436098,15888597,0,508,0,36,0,70,3069,11,7,0,
2025-02-27 05:59:46.914,6436097,16293326,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,13,1,
2025-02-27 05:59:47.023,6436098,16293320,0,534,0,7,7,12,33,11,9,1,
2025-02-27 05:59:47.634,6436097,16170593,0,657,0,50,51,280,2482,12,10,1,
2025-02-27 05:59:47.666,6436097,15943227,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,7,0,
2025-02-27 05:59:47.746,6436097,16293288,0,657,0,87,0,207,221,11,14,0,
2025-02-27 05:59:47.758,6436098,15798922,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:59:48.149,6436178,829021360,0,603,0,8,1,0,28,6,3,0,
2025-02-27 05:59:48.205,6436178,829021280,0,645,0,33,4,59,1395,13,0,0,
2025-02-27 05:59:48.202,6436238,16293329,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,255,
2025-02-27 05:59:48.207,6436238,16293309,1,26,2,13,13,105,33,9,9,255,
2025-02-27 05:59:48.225,6436096,16293330,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:59:48.238,6436098,16170807,11,48,0,5,5,0,32,11,10,0,
2025-02-27 05:59:48.243,6436178,829021361,0,613,0,9,1,0,32,6,6,0,
2025-02-27 05:59:48.245,6436097,15943166,0,638,0,2,0,0,4,14,11,0,
2025-02-27 05:59:48.246,6436097,15943229,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:59:48.352,6436097,16293208,1,679,0,106,0,1919,6150,11,8,0,
2025-02-27 05:59:48.922,6436097,16293089,0,659,0,297,160,648,6144,6,9,1,
2025-02-27 05:59:48.922,6436137,16293089,0,18,0,47,42,157,614,14,12,1,
2025-02-27 05:59:49.084,6436098,15798725,0,646,0,9,0,68,20,10,5,0,
2025-02-27 05:59:49.384,6436098,15798915,0,641,0,2,0,0,4,15,5,0,
2025-02-27 05:59:49.430,6436097,16170794,0,634,0,6,6,40,10,13,12,1,
2025-02-27 05:59:49.543,6436097,16293316,0,13,0,32,32,22,98,15,12,1,
2025-02-27 05:59:49.554,6436228,15888785,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:59:49.629,6436228,16293329,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:59:49.737,6436096,829021345,0,132,0,7,1,0,88,2,4,0,
2025-02-27 05:59:49.785,6436098,16170780,2,500,0,8,3,6,22,11,10,0,
2025-02-27 05:59:49.785,6436178,16170780,4294967295,4294967295,0,0,0,4294967295,0,8,12,1,
2025-02-27 05:59:49.777,6436228,16170780,4294967295,4294967295,0,0,0,4294967295,0,13,13,1,
2025-02-27 05:59:50.031,6436228,16293326,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:50.043,6436097,16293326,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,12,1,
2025-02-27 05:59:50.077,6436228,16102365,0,121,0,145,124,271,353,15,15,255,
2025-02-27 05:59:50.163,6436097,829021228,0,720,0,74,0,1805,422,7,255,0,
2025-02-27 05:59:50.152,6436228,15888763,0,13,0,11,11,252,19,13,8,0,
2025-02-27 05:59:50.195,6436238,829021264,0,186,0,198,195,1246,1828,15,15,255,
2025-02-27 05:59:50.218,6436238,16170813,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,255,
2025-02-27 05:59:50.271,6436098,15798908,0,626,0,3,0,0,8,12,8,0,
2025-02-27 05:59:50.342,6436228,16292742,3,254,0,386,371,1351,4443,15,15,1,
2025-02-27 05:59:50.460,6436097,829021324,0,891,0,370,1,3881,23520,6,5,0,
2025-02-27 05:59:50.506,6436238,15943224,2,48,0,161,2,214,9921,12,12,255,
2025-02-27 05:59:51.247,6436096,828959225,0,652,0,81,0,273,4698,10,5,0,
2025-02-27 05:59:51.424,6436096,15943131,0,977,0,10,6,10,27,8,9,1,
2025-02-27 05:59:51.425,6436136,15943131,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:51.507,6436097,829021373,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:59:51.564,6436098,829021096,0,591,0,93,2,281,6645,6,3,0,
2025-02-27 05:59:51.652,6436098,15888716,0,589,0,31,0,227,54,14,15,0,
2025-02-27 05:59:51.744,6436097,15798925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:59:51.771,6436228,15888780,0,50,12,95,73,132,14525,13,13,255,
2025-02-27 05:59:51.779,6436238,16170752,0,60,0,387,378,340,7000,12,12,255,
2025-02-27 05:59:51.839,6436098,16170416,0,651,0,408,390,557,6202,10,8,1,
2025-02-27 05:59:51.892,6436098,15888597,0,558,0,36,0,156,2567,10,7,0,
2025-02-27 05:59:51.995,6436098,829021373,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:59:52.143,6436098,16293320,0,527,0,2,2,0,4,14,15,1,
2025-02-27 05:59:52.143,6436098,15943232,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:59:52.178,6436098,16170818,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,13,1,
2025-02-27 05:59:52.367,6436138,16170819,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,7,1,
2025-02-27 05:59:52.596,6436097,15943227,0,613,0,44,41,122,2321,9,7,1,
2025-02-27 05:59:52.688,6436098,15798922,0,431,0,7,3,4,27,7,7,1,
2025-02-27 05:59:52.764,6436097,16170593,0,642,0,28,28,64,1367,10,10,1,
2025-02-27 05:59:52.771,6436098,16293336,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,7,0,
2025-02-27 05:59:52.876,6436097,16293288,0,668,0,99,0,218,234,10,15,0,
2025-02-27 05:59:52.914,6436228,15888796,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,255,
2025-02-27 05:59:53.155,6436096,16293330,0,609,0,3,3,0,52,7,9,1,
2025-02-27 05:59:53.176,6436097,15943229,0,546,0,7,0,142,15,8,255,0,
2025-02-27 05:59:53.335,6436178,829021280,0,645,0,39,0,96,1623,9,0,0,
2025-02-27 05:59:53.314,6436238,16293320,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,13,1,
2025-02-27 05:59:53.328,6436238,16293309,0,5,0,5,2,16,18,7,8,255,
2025-02-27 05:59:53.375,6436097,15943166,0,649,0,49,0,761,102,14,10,0,
2025-02-27 05:59:53.392,6436097,15798927,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:53.461,6436098,829021376,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:59:53.482,6436097,16293208,0,629,0,10,7,96,38,9,11,1,
2025-02-27 05:59:53.704,6436178,16170819,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:59:53.746,6436097,16170820,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,12,1,
2025-02-27 05:59:54.052,6436137,16293089,0,30,0,122,116,54,1446,13,9,0,
2025-02-27 05:59:54.052,6436097,16293089,0,713,0,653,167,3500,8991,13,9,0,
2025-02-27 05:59:54.213,6436097,16293338,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,11,1,
2025-02-27 05:59:54.214,6436098,15798725,0,325,0,17,0,246,50,10,7,0,
2025-02-27 05:59:54.475,6436228,15888785,0,9,0,13,4,21,39,14,14,255,
2025-02-27 05:59:54.560,6436097,16170794,0,636,0,4,4,7,10,12,12,1,
2025-02-27 05:59:54.550,6436228,16293329,0,4,0,6,4,8,20,14,14,255,
2025-02-27 05:59:54.615,6436098,15943235,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,10,1,
2025-02-27 05:59:54.613,6436238,15798930,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:59:54.902,6436096,16293339,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:59:54.915,6436178,16170780,4294967295,4294967295,0,0,0,4294967295,0,8,12,1,
2025-02-27 05:59:54.915,6436098,16170780,2,136,0,5,2,0,20,10,6,0,
2025-02-27 05:59:54.898,6436228,16170780,4294967295,4294967295,0,0,0,4294967295,0,13,13,1,
2025-02-27 05:59:55.139,6436238,16170813,0,10,0,16,1,24,41,9,9,255,
2025-02-27 05:59:55.198,6436228,16102365,0,146,0,166,165,349,445,15,15,255,
2025-02-27 05:59:55.293,6436097,829021228,1,913,1,300,0,7165,22929,1,11,0,
2025-02-27 05:59:55.273,6436228,15888763,0,58,0,62,61,1123,441,10,10,1,
2025-02-27 05:59:55.316,6436238,829021264,0,199,0,230,231,588,4250,15,15,255,
2025-02-27 05:59:55.401,6436098,15798908,0,141,0,11,0,29,32,11,8,0,
2025-02-27 05:59:55.463,6436228,16292742,0,87,0,108,108,181,1783,14,14,1,
2025-02-27 05:59:55.590,6436097,829021324,3,846,0,220,0,3811,13121,3,5,1,
2025-02-27 05:59:55.627,6436238,15943224,0,10,0,8,8,23,31,12,12,255,
2025-02-27 05:59:55.741,6436238,15798925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:55.763,6436097,15798925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,8,1,
2025-02-27 05:59:55.883,6436098,16293336,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,8,1,
2025-02-27 05:59:55.861,6436238,16293336,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:56.306,6436097,829021382,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:59:56.377,6436096,828959225,0,657,0,75,0,225,4022,11,5,0,
2025-02-27 05:59:56.400,6436096,15943237,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,10,0,
2025-02-27 05:59:56.554,6436096,15943131,0,994,0,18,16,276,66,6,8,1,
2025-02-27 05:59:56.555,6436136,15943131,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:59:56.570,6436097,15798925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,8,0,
2025-02-27 05:59:56.548,6436238,15798925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:56.548,6436228,15798925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:59:56.694,6436098,829021096,0,88,0,142,1,446,9320,6,4,0,
2025-02-27 05:59:56.782,6436098,15888716,0,72,0,40,0,291,63,14,15,0,
2025-02-27 05:59:56.892,6436228,15888780,2,39,0,112,106,189,10847,14,14,255,
2025-02-27 05:59:56.900,6436238,16170752,0,63,0,592,588,174,15230,13,13,255,
2025-02-27 05:59:56.969,6436098,16170416,0,190,0,701,598,1672,27031,12,10,1,
2025-02-27 05:59:57.022,6436098,15888597,0,17,0,44,0,485,2323,11,4,0,
2025-02-27 05:59:57.073,6436098,15943232,0,13,0,9,3,507,19,15,10,0,
2025-02-27 05:59:57.108,6436098,16170818,0,4,0,2,2,0,4,15,15,1,
2025-02-27 05:59:57.460,6436238,829021384,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,4,0,
2025-02-27 05:59:57.506,6436098,15888804,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:59:57.716,6436097,15943227,0,637,0,12,12,23,36,10,11,1,
2025-02-27 05:59:57.808,6436098,15798922,0,16,0,65,32,104,4848,6,5,0,
2025-02-27 05:59:57.835,6436228,15888796,0,4,0,9,0,4,44,15,15,255,
2025-02-27 05:59:57.884,6436097,16170593,0,651,0,35,35,205,1775,11,9,1,
2025-02-27 05:59:57.996,6436097,16293288,0,655,0,82,0,201,190,10,15,0,
2025-02-27 05:59:58.249,6436098,15943239,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:59:58.235,6436238,16293320,0,6,0,5,0,6,16,15,15,255,
2025-02-27 05:59:58.296,6436097,15943229,0,636,0,23,0,688,60,7,255,0,
2025-02-27 05:59:58.312,6436097,15798927,0,580,0,8,6,0,28,8,6,1,
2025-02-27 05:59:58.381,6436098,829021376,0,14,0,18,3,0,80,8,14,0,
2025-02-27 05:59:58.455,6436178,829021280,0,638,0,49,3,213,1647,8,0,0,
2025-02-27 05:59:58.449,6436238,16293309,0,15,0,9,0,49,45,9,8,255,
2025-02-27 05:59:58.495,6436097,15943166,0,633,0,2,0,0,4,13,10,0,
2025-02-27 05:59:58.602,6436097,16293208,0,642,0,61,59,863,2696,6,8,1,
2025-02-27 05:59:58.624,6436178,16170819,0,598,0,139,0,93,8297,6,5,0,
2025-02-27 05:59:58.666,6436097,16170820,0,95,0,43,40,249,1589,15,12,1,
