Datetime,Serving_Cell_Id, Call_Id, plmnIdReserved,plmnId,mmeGroupId,mmeCode,mtmsi,mmeUeS1apId,enodebUeSiapId
2025-02-27 05:58:31.328,6436097,15943149,0,[B@59c500f7,32769,8,3398833265,163608344,1001711,
2025-02-27 05:58:31.308,6436098,15888699,0,[B@316cda31,32769,8,4294967295,163582422,1484358,
2025-02-27 05:58:31.490,6436096,829021290,0,[B@50110971,32769,24,3614054938,354949528,1549552,
2025-02-27 05:58:31.528,6436096,15798836,0,[B@17d2b075,32769,40,4137142524,419961741,94372,
2025-02-27 05:58:31.628,6436096,15888700,0,[B@6661d8c0,32769,8,3491684310,163663880,1588527,
2025-02-27 05:58:31.488,6436097,16170723,0,[B@310b2b6f,32769,8,3557013973,163657975,2685643,
2025-02-27 05:58:31.628,6436096,16293260,0,[B@6909f6be,32769,16,4228032102,125916331,2044638,
2025-02-27 05:58:31.648,6436096,15943150,0,[B@6b5ab2f2,32769,8,4294967295,163673468,673494,
2025-02-27 05:58:31.948,6436098,15798837,0,[B@315c081,32769,16,4062042362,125856327,113515,
2025-02-27 05:58:32.008,6436097,15943151,0,[B@6b2dd3df,32769,16,3439911927,125867397,725943,
2025-02-27 05:58:32.318,6436098,15888701,0,[B@4db77402,32769,24,3494217811,301472825,1616855,
2025-02-27 05:58:32.198,6436098,16170724,0,[B@73c48264,32769,8,3650750022,163630655,2720607,
2025-02-27 05:58:32.758,6436097,15798838,0,[B@5ef85555,32769,16,4127696355,125924098,160383,
2025-02-27 05:58:32.715,6436098,829021291,0,[B@5bcec67e,32769,16,3960785719,46212991,735559,
2025-02-27 05:58:32.998,6436096,15943152,0,[B@2dafae61,32769,40,3773163671,184031220,810028,
2025-02-27 05:58:32.958,6436138,16293261,0,[B@7a2fce12,32769,16,4086962387,125926606,2094186,
2025-02-27 05:58:33.018,6436098,16170725,0,[B@66e17eff,32769,8,4043778004,163607884,2777459,
2025-02-27 05:58:33.158,6436098,15888702,0,[B@4bb1b96b,32769,40,3668135812,419958248,1343388,
2025-02-27 05:58:33.150,6436098,829021292,0,[B@1bbddada,32769,8,3490910857,285289446,1374730,
2025-02-27 05:58:33.298,6436098,15798839,0,[B@1f66d8e1,32769,16,3524781080,125890563,195241,
2025-02-27 05:58:33.858,6436238,15943153,0,[B@721d5b74,32769,40,3821681381,700456739,815500,
2025-02-27 05:58:33.998,6436097,15888703,0,[B@3421debd,32769,16,3851702784,125850498,1406258,
2025-02-27 05:58:33.998,6436097,15798840,0,[B@41bfa9e9,32769,40,3518819519,276831355,236489,
2025-02-27 05:58:34.658,6436098,16170726,0,[B@68b7d0ef,32769,8,3330416435,163613522,2795506,
2025-02-27 05:58:34.768,6436098,16293262,0,[B@7069f076,32769,8,4229896420,163601562,2102800,
2025-02-27 05:58:34.758,6436096,15943154,0,[B@4a070cf0,32769,56,3737390836,545266130,889231,
2025-02-27 05:58:34.758,6436098,15888704,0,[B@764b14b8,32769,24,3513589439,82838066,1425697,
2025-02-27 05:58:34.838,6436096,15798841,0,[B@202d9236,32769,40,3434856275,184025579,255355,
2025-02-27 05:58:34.868,6436096,16170727,0,[B@1f782c05,32769,16,4294967295,125900978,2867507,
2025-02-27 05:58:35.498,6436098,16170728,0,[B@6d6ac396,32769,24,3692192539,354947396,2928571,
2025-02-27 05:58:35.168,6436097,15888705,0,[B@432af457,32769,40,3615866090,558370651,1460893,
2025-02-27 05:58:35.238,6436178,15798842,0,[B@f5a7226,32769,40,3934407112,605558464,312020,
2025-02-27 05:58:35.688,6436097,16293263,0,[B@519c6fcc,32769,40,3552184222,139466462,2176352,
2025-02-27 05:58:36.378,6436098,15888706,0,[B@6ad1701a,32769,8,3927367225,163591026,1506585,
2025-02-27 05:58:36.538,6436098,15798843,0,[B@7ecda95b,32769,24,4081533156,354945189,323678,
2025-02-27 05:58:37.218,6436098,15888707,0,[B@22da2fe6,32769,24,4032387024,83364678,1549301,
2025-02-27 05:58:36.788,6436096,16293264,0,[B@100ad67e,32769,8,4294967295,163597308,2235055,
2025-02-27 05:58:37.408,6436096,16170729,0,[B@713a35c5,32769,40,3722430836,184030865,2961831,
2025-02-27 05:58:37.598,6436097,15798844,0,[B@62aeddc8,32769,16,3775844343,125867118,1160,
2025-02-27 05:58:38.018,6436096,829021294,0,[B@11787b64,32769,16,3818281143,255879102,71390,
2025-02-27 05:58:38.198,6436098,15798845,0,[B@5707f613,32769,24,3478596569,133698390,135173,
2025-02-27 05:58:37.858,6436097,16293265,0,[B@77b3752b,32769,56,4206465045,547359954,2251882,
2025-02-27 05:58:37.838,6436178,829021293,0,[B@6367a688,32769,16,4019867705,125887011,2326060,
2025-02-27 05:58:37.998,6436097,16293266,0,[B@319642db,32769,24,3609592245,187696772,2327996,
2025-02-27 05:58:38.278,6436098,16170730,0,[B@59498d94,32769,56,3583843099,542646135,3006000,
2025-02-27 05:58:38.338,6436096,15888708,0,[B@35bfa1bb,32769,8,3810270668,163588191,1562648,
2025-02-27 05:58:39.038,6436096,15798846,0,[B@6b321262,32769,16,3556952974,125865358,156341,
2025-02-27 05:58:39.478,6436098,15888709,0,[B@68b11545,32769,56,3267297216,541596108,1567829,
2025-02-27 05:58:39.288,6436098,16170731,0,[B@7d0100ea,32769,40,4294436509,559419379,3015408,
2025-02-27 05:58:39.998,6436096,15943155,0,[B@357bc488,32769,16,3642180616,125907604,894732,
2025-02-27 05:58:39.998,6436098,15888710,0,[B@4ea17147,32769,16,3993022084,125898117,1617344,
2025-02-27 05:58:40.408,6436098,16170732,0,[B@2eda4eeb,32769,24,3461636714,82844051,3019375,
2025-02-27 05:58:40.588,6436096,16293267,0,[B@5ba90d8a,32769,8,3248319576,163588229,2341162,
2025-02-27 05:58:40.391,6436137,829021295,0,[B@309dcdf3,32769,40,3757961137,931139234,1668619,
2025-02-27 05:58:40.498,6436096,15798847,0,[B@7573b9ee,32769,40,3470287525,277350748,206969,
2025-02-27 05:58:40.598,6436097,15888711,0,[B@9a20cbd,32769,40,4156599446,137367112,1671440,
2025-02-27 05:58:40.738,6436098,15943156,0,[B@1af4955e,32769,16,3408556103,125890109,918371,
2025-02-27 05:58:40.938,6436097,15798848,0,[B@445821a6,32769,40,3807651116,184029484,254808,
2025-02-27 05:58:40.908,6436097,16170733,0,[B@2c0c4c0a,32769,8,3365997452,163655602,2684883,
2025-02-27 05:58:41.008,6436098,16170734,0,[B@35d26ad2,32769,40,4073309556,907024766,2726705,
2025-02-27 05:58:41.028,6436098,16293268,0,[B@bb25753,32769,8,3650750022,163632077,2013557,
2025-02-27 05:58:40.991,6436098,829021296,0,[B@ee21292,32769,8,3223048233,306190258,2704144,
2025-02-27 05:58:41.038,6436138,15888712,0,[B@40c06358,32769,8,4294967295,163596114,1344046,
2025-02-27 05:58:41.118,6436096,15943157,0,[B@66e21568,32769,16,3759957850,125885141,954219,
2025-02-27 05:58:41.478,6436097,15798849,0,[B@7f73ce28,32769,8,3398833265,163625849,264542,
2025-02-27 05:58:42.178,6436138,15943158,0,[B@611b35d6,32769,16,4294967295,125917438,672033,
2025-02-27 05:58:42.538,6436098,15888713,0,[B@2282400e,32769,8,3834390555,163583579,1360153,
2025-02-27 05:58:42.158,6436097,16170735,0,[B@543d5863,32769,8,3607378476,163609845,2758049,
2025-02-27 05:58:42.658,6436098,16293269,0,[B@35dece42,32769,8,3407188560,163648753,2034306,
2025-02-27 05:58:42.672,6436097,829021297,0,[B@dd3f8aa,32769,16,3232574972,46229937,2794898,
2025-02-27 05:58:42.818,6436096,15798850,0,[B@3d615b2e,32769,24,4114786456,134225132,1301,
2025-02-27 05:58:42.918,6436097,16170736,0,[B@3a1f2a1,32769,40,3907162572,907018617,2830465,
2025-02-27 05:58:43.158,6436098,16170737,0,[B@40ce9049,32769,8,3330416435,163603980,2873491,
2025-02-27 05:58:43.405,6436098,829021300,0,[B@52ca2652,32769,8,4112357178,285225344,2918961,
2025-02-27 05:58:43.258,6436097,15943159,0,[B@65c5bf0e,32769,8,3374264898,163670879,689938,
2025-02-27 05:58:43.315,6436098,829021298,0,[B@697d6ded,32769,40,3247141261,69735302,731897,
2025-02-27 05:58:43.344,6436098,829021299,0,[B@5d05f453,32769,56,3266232229,339739066,1390808,
2025-02-27 05:58:43.638,6436098,829021302,0,[B@5efeb117,32769,40,3884834056,605557920,2069497,
2025-02-27 05:58:43.462,6436098,829021301,0,[B@160b4809,32769,56,3700416500,341314953,61082,
2025-02-27 05:58:43.438,6436096,15888714,0,[B@149b4d20,32769,56,4294967295,545790223,1418423,
2025-02-27 05:58:43.618,6436097,15798851,0,[B@664e848c,32769,16,3508219178,125887096,125224,
2025-02-27 05:58:43.798,6436238,16170738,0,[B@4d93f75b,32769,8,3440446851,163594962,2993906,
2025-02-27 05:58:44.038,6436097,15943160,0,[B@114a5e0,32769,56,3705420344,542646265,773238,
2025-02-27 05:58:44.428,6436098,15888715,0,[B@4f281aaf,32769,16,3609993043,125832089,1444990,
2025-02-27 05:58:44.658,6436098,15798852,0,[B@5d508d22,32769,16,3407622311,125913423,164696,
2025-02-27 05:58:44.448,6436096,16170739,0,[B@f2b90fc,32769,40,3839436874,277352755,2999874,
2025-02-27 05:58:44.648,6436098,16293270,0,[B@2bb41f5c,32769,16,3977752397,125905840,2087824,
2025-02-27 05:58:45.058,6436098,15888716,0,[B@24c685e7,32769,56,3367487456,542642686,1500085,
2025-02-27 05:58:45.098,6436098,15943161,0,[B@7da635c0,32769,8,3474921802,163648240,800803,
2025-02-27 05:58:44.004,6436096,829021303,0,[B@2ed9f6f8,32769,56,3388419068,496501137,4294967295,
2025-02-27 05:58:45.188,6436097,16293271,0,[B@251c4280,32769,16,3364820756,125898162,2109390,
2025-02-27 05:58:45.408,6436097,16170740,0,[B@35650279,32769,56,3472759544,544735573,2685590,
2025-02-27 05:58:45.659,6436097,829021304,0,[B@79a13920,32769,40,4294967295,1027609503,1543162,
2025-02-27 05:58:45.898,6436098,15798853,0,[B@182e7eda,32769,40,3836457521,558369859,175512,
2025-02-27 05:58:45.942,6436096,829021305,0,[B@5f61371d,32769,24,3374962723,467143371,839781,
2025-02-27 05:58:46.538,6436097,15888717,0,[B@420a8042,32769,40,3367583215,559417278,1612058,
2025-02-27 05:58:46.558,6436098,15943162,0,[B@3292d91a,32769,56,4175594935,541591633,895647,
2025-02-27 05:58:46.998,6436096,15888718,0,[B@5921b93c,32769,16,3375193107,125842241,1637789,
2025-02-27 05:58:46.818,6436098,16170741,0,[B@faea4da,32769,16,3969074188,125923748,2699866,
2025-02-27 05:58:47.348,6436098,16170742,0,[B@19b02dfd,32769,8,3742834520,163632452,2722606,
2025-02-27 05:58:47.358,6436097,16293272,0,[B@3dce6dd8,32769,16,3523542543,125925765,2142733,
2025-02-27 05:58:47.318,6436097,15943163,0,[B@69f2cb04,32769,8,3557013973,163663953,909894,
2025-02-27 05:58:47.878,6436098,15798854,0,[B@13803a94,32769,8,4178977739,163602206,201195,
2025-02-27 05:58:48.157,6436178,829021306,0,[B@b4732dc,32769,56,3619576419,542116343,1642674,
2025-02-27 05:58:48.568,6436098,15888719,0,[B@45292ec1,32769,40,3337347595,276830629,1674317,
2025-02-27 05:58:48.988,6436097,15888720,0,[B@3a7c678b,32769,16,3851702784,125915343,1342591,
2025-02-27 05:58:48.858,6436178,16170743,0,[B@28babeca,32769,40,4294967295,139461659,2795841,
2025-02-27 05:58:49.178,6436098,16170744,0,[B@1ad9b8d3,32769,40,4294967295,137365730,2842023,
2025-02-27 05:58:49.778,6436096,16293273,0,[B@168ad26f,32769,40,3553524584,559415711,2155285,
2025-02-27 05:58:49.538,6436096,15943164,0,[B@4f93bf0a,32769,8,3810270668,163578631,924247,
2025-02-27 05:58:49.578,6436098,15798855,0,[B@322204dc,32769,8,3650750022,163666197,267500,
2025-02-27 05:58:50.018,6436098,15888721,0,[B@656a3d6b,32769,56,4093417999,545260042,1378106,
2025-02-27 05:58:50.428,6436178,15943165,0,[B@25b38203,32769,8,4294967295,163602898,960384,
2025-02-27 05:58:50.608,6436098,15798856,0,[B@778a1250,32769,40,3684976068,279973928,332151,
2025-02-27 05:58:50.048,6436096,16170745,0,[B@55acec99,32769,8,3490910857,163604293,2895055,
2025-02-27 05:58:50.856,6436096,829021307,0,[B@61191222,32769,56,3502175639,344462016,1382055,
2025-02-27 05:58:51.578,6436097,16170746,0,[B@58833798,32769,56,4019025965,546309293,2913064,
2025-02-27 05:58:51.078,6436098,15888722,0,[B@7f3ca64a,32769,40,4271765990,279973848,1446480,
2025-02-27 05:58:51.818,6436097,15798857,0,[B@4d464510,32769,8,3910050798,163647347,757,
2025-02-27 05:58:51.908,6436097,15943166,0,[B@64e7d698,32769,40,3907162572,558366856,672637,
2025-02-27 05:58:52.178,6436097,16170747,0,[B@2519026b,32769,40,3350337193,605552722,2968622,
2025-02-27 05:58:52.541,6436178,829021308,0,[B@3f8dfe74,32769,40,4143568538,726663679,3000980,
2025-02-27 05:58:52.038,6436098,15888723,0,[B@401c4250,32769,40,4243856495,139467826,1454208,
2025-02-27 05:58:52.338,6436098,15943167,0,[B@1a950fdd,32769,56,3700416500,546835245,696880,
2025-02-27 05:58:52.568,6436137,829021309,0,[B@77724cbe,32769,40,3757961137,931139234,1470102,
2025-02-27 05:58:53.168,6436098,16170748,0,[B@27dc627a,32769,40,4210688260,276825554,3008187,
2025-02-27 05:58:53.248,6436098,15888724,0,[B@570ba13,32769,16,3977752397,125860868,1493839,
2025-02-27 05:58:53.283,6436098,829021310,0,[B@37a9b687,32769,40,3689018689,252182926,2684479,
2025-02-27 05:58:53.538,6436096,16293274,0,[B@525b1b70,32769,24,3861869245,403184737,2170149,
2025-02-27 05:58:53.328,6436098,15943168,0,[B@16d07cf3,32769,56,3402627826,545790891,717172,
2025-02-27 05:58:53.390,6436098,829021311,0,[B@16f0ec18,32769,40,3786286177,814219488,770927,
2025-02-27 05:58:53.508,6436096,15798858,0,[B@6c977dcf,32769,16,3249041771,125841396,45390,
2025-02-27 05:58:53.485,6436098,829021313,0,[B@661d6bb6,32769,8,3256452352,176204559,1516341,
2025-02-27 05:58:53.438,6436097,829021312,0,[B@733fb462,32769,56,3754330536,439883295,5568,
2025-02-27 05:58:54.318,6436098,16170749,0,[B@623e0631,32769,16,4212813057,125858181,2735033,
2025-02-27 05:58:54.498,6436097,16293275,0,[B@359066bc,32769,56,3875239554,544742601,2239575,
2025-02-27 05:58:54.348,6436098,15943169,0,[B@385dfb63,32769,16,3466602971,125928291,826507,
2025-02-27 05:58:54.408,6436098,15798859,0,[B@364fd4ae,32769,16,3616485322,125885496,119707,
2025-02-27 05:58:54.468,6436098,15888725,0,[B@245253d8,32769,40,4294436509,559943859,1576571,
2025-02-27 05:58:54.558,6436098,16170750,0,[B@12417468,32769,16,3609993043,125870582,2771234,
2025-02-27 05:58:54.605,6436096,829021314,0,[B@459003a0,32769,24,3374962723,467143371,2835480,
2025-02-27 05:58:54.588,6436178,15943170,0,[B@d325518,32769,40,3588322932,559423141,860559,
2025-02-27 05:58:54.928,6436096,15798860,0,[B@3b481bf5,32769,40,3434856275,558371324,125648,
2025-02-27 05:58:55.118,6436096,16170751,0,[B@2233cac0,32769,56,3582629601,542645327,2886314,
2025-02-27 05:58:55.398,6436238,16170752,0,[B@67fb5025,32769,16,3684520912,125907994,2907816,
2025-02-27 05:58:55.118,6436098,15798861,0,[B@787e4357,32769,16,3960601132,125928799,156310,
2025-02-27 05:58:55.598,6436097,15943171,0,[B@392781e,32769,56,4154202869,541070154,899157,
2025-02-27 05:58:56.028,6436097,16170753,0,[B@3fcbc766,32769,16,4127696355,125834379,2937262,
2025-02-27 05:58:56.298,6436097,15798862,0,[B@28cd2c2,32769,40,3807651116,419959053,161041,
2025-02-27 05:58:56.958,6436096,15943172,0,[B@8e25d3f,32769,16,3556952974,125901676,932368,
2025-02-27 05:58:56.943,6436238,829021315,0,[B@18a096b5,32769,40,3934407112,605558464,1624900,
2025-02-27 05:58:57.278,6436096,15888726,0,[B@79b18230,32769,16,3759957850,125905623,1627877,
2025-02-27 05:58:56.788,6436238,16170754,0,[B@1d4f5506,32769,8,4229896420,163610156,2941685,
2025-02-27 05:58:57.678,6436097,16293276,0,[B@7dee835,32769,16,3508219178,125904679,2292946,
2025-02-27 05:58:57.692,6436097,829021316,0,[B@1b57c345,32769,40,4294967295,1027609503,2992376,
2025-02-27 05:58:58.158,6436097,16293277,0,[B@6e02721d,32769,8,3927639179,163580543,2309426,
2025-02-27 05:58:58.388,6436097,16170755,0,[B@902fdbe,32769,40,3367583215,139462763,3004568,
2025-02-27 05:58:58.138,6436098,15888727,0,[B@796d33eb,32769,8,3927367225,163591177,1343927,
2025-02-27 05:58:58.278,6436097,15798863,0,[B@5c059a68,32769,8,3398833265,163612861,230572,
2025-02-27 05:58:58.468,6436096,15943173,0,[B@21ea996f,32769,16,4228032102,125880316,1003737,
2025-02-27 05:58:58.417,6436096,829021317,0,[B@3f9b7fe1,32769,24,3882207021,13111149,304959,
2025-02-27 05:58:58.578,6436098,15888728,0,[B@2f79f192,32769,40,3337347595,276826812,1373857,
2025-02-27 05:58:58.998,6436097,15798864,0,[B@5fdfe8cf,32769,24,3611997405,301466620,1531,
2025-02-27 05:58:59.228,6436097,15943174,0,[B@2a8b33ba,32769,40,3566831101,276831004,672572,
2025-02-27 05:58:59.228,6436098,15888729,0,[B@4e8b357d,32769,8,3650750022,163584161,1376302,
2025-02-27 05:58:58.958,6436138,16293278,0,[B@2e1eb85f,32769,8,4294967295,163624935,2013606,
2025-02-27 05:58:59.008,6436098,16293279,0,[B@ea7a4c3,32769,40,4258533126,559944373,2034526,
2025-02-27 05:58:59.328,6436098,16170756,0,[B@7d42404e,32769,56,4271948711,543165422,3009004,
2025-02-27 05:58:59.498,6436098,15798865,0,[B@6af5b246,32769,40,4053909664,279977760,7090,
2025-02-27 05:59:00.248,6436098,15798866,0,[B@31723307,32769,24,4032387024,240655814,69646,
2025-02-27 05:59:00.288,6436096,15888730,0,[B@2401856,32769,24,3909109597,133699848,1380515,
2025-02-27 05:59:00.428,6436096,15943175,0,[B@6d6f6860,32769,40,3839436874,139466871,738468,
2025-02-27 05:59:00.248,6436097,16293280,0,[B@2a4f8009,32769,56,3472759544,542639103,2084594,
2025-02-27 05:59:00.918,6436097,15798867,0,[B@a85644c,32769,8,3615574279,163656052,82981,
2025-02-27 05:59:00.928,6436098,15888731,0,[B@8054fe2,32769,56,3700416500,543170166,1389627,
2025-02-27 05:59:01.138,6436097,15798868,0,[B@1e3f0aea,32769,40,3350337193,279969793,117129,
2025-02-27 05:59:01.178,6436238,15798869,0,[B@48268eec,32769,8,3240983026,163599455,189568,
2025-02-27 05:59:01.438,6436097,15888732,0,[B@69a024a0,32769,8,3255561408,163618488,1432250,
2025-02-27 05:59:01.550,6436178,829021318,0,[B@4bf80c29,32769,16,4070310001,192962442,224160,
2025-02-27 05:59:00.868,6436098,16170757,0,[B@2d7637e6,32769,24,3917418677,403184935,2686244,
2025-02-27 05:59:00.938,6436098,16293281,0,[B@515b9d4a,32769,56,3270162070,541069516,2099918,
2025-02-27 05:59:01.368,6436097,16293282,0,[B@39b626e5,32769,24,4282061226,294126135,2112140,
2025-02-27 05:59:01.888,6436098,15943176,0,[B@32a4ecbe,32769,16,3918990302,125918165,781746,
2025-02-27 05:59:02.138,6436098,15798870,0,[B@2e71240b,32769,40,3684976068,137366690,260956,
2025-02-27 05:59:02.238,6436098,15943177,0,[B@23cd5d42,32769,8,3314576462,163620219,819261,
2025-02-27 05:59:02.498,6436097,15888733,0,[B@2b44d6d0,32769,56,4206465045,546838034,1455938,
2025-02-27 05:59:02.388,6436096,16293283,0,[B@3e900e1a,32769,8,3248319576,163643818,2160464,
2025-02-27 05:59:02.438,6436098,16170758,0,[B@196624bf,32769,16,3951508075,125860456,2724036,
2025-02-27 05:59:02.568,6436097,15798871,0,[B@50085d9c,32769,16,3439911927,125906570,264090,
2025-02-27 05:59:02.658,6436096,15943178,0,[B@5df7e31b,32769,8,3491684310,163628313,828888,
2025-02-27 05:59:02.958,6436098,15888734,0,[B@63a9c661,32769,8,3330416435,163628285,1462915,
2025-02-27 05:59:03.195,6436098,829021319,0,[B@4b425577,32769,40,3554227666,931137582,321162,
2025-02-27 05:59:02.768,6436138,16293284,0,[B@5934153e,32769,16,4294967295,125837143,2186903,
2025-02-27 05:59:03.348,6436098,16170759,0,[B@3bb9ca38,32769,56,3583843099,546314108,2763427,
2025-02-27 05:59:03.458,6436096,15798872,0,[B@160e99e0,32769,8,3599565076,163613275,1155,
2025-02-27 05:59:03.458,6436097,829021321,0,[B@4f3e9fbb,32769,40,4294967295,1027609503,889371,
2025-02-27 05:59:03.426,6436098,829021320,0,[B@365afe87,32769,56,4110152931,339217528,2797310,
2025-02-27 05:59:03.523,6436098,829021322,0,[B@43471a7e,32769,40,3956649149,914365500,2247892,
2025-02-27 05:59:03.768,6436096,15943179,0,[B@21e45a6f,32769,8,4294967295,163628173,943578,
2025-02-27 05:59:03.888,6436096,16293285,0,[B@1a1ccaaf,32769,8,3490910857,163640364,2320634,
2025-02-27 05:59:04.068,6436097,16170760,0,[B@7b53b1ad,32769,8,3390228354,163634151,2810945,
2025-02-27 05:59:04.038,6436098,15798873,0,[B@3cc053,32769,40,4073309556,904928001,12102,
2025-02-27 05:59:04.278,6436098,15943180,0,[B@388c519,32769,24,3996040134,135268351,945700,
2025-02-27 05:59:04.284,6436097,829021324,0,[B@7fbd3e75,32769,40,3498586404,830998125,33754,
2025-02-27 05:59:04.708,6436098,16293286,0,[B@198536f6,32769,16,3609993043,125911418,2014355,
2025-02-27 05:59:04.918,6436096,15888735,0,[B@7fdd43cd,32769,8,3257761921,163624258,1465745,
2025-02-27 05:59:04.988,6436098,16170761,0,[B@3a38f122,32769,40,4254350555,277354555,2826945,
2025-02-27 05:59:04.111,6436098,829021323,0,[B@2ce03e86,32769,24,3322080835,3834,4294967295,
2025-02-27 05:59:05.018,6436178,15798874,0,[B@1c628f6a,32769,40,3588322932,276829056,91823,
2025-02-27 05:59:05.878,6436096,15888736,0,[B@9b47400,32769,56,3789035211,545787786,1539785,
2025-02-27 05:59:06.048,6436096,16170762,0,[B@747835f5,32769,56,3774056092,544741953,2871604,
2025-02-27 05:59:06.088,6436238,16170763,0,[B@594131f2,32769,40,3888580405,700454170,2912317,
2025-02-27 05:59:06.327,6436097,829021325,0,[B@51d0ec6f,32769,16,3591976057,314614612,2963090,
2025-02-27 05:59:06.088,6436097,15798875,0,[B@7bee8621,32769,24,4033812434,82837954,110599,
2025-02-27 05:59:06.198,6436097,15943181,0,[B@4e0cc334,32769,24,3289793332,134749579,1000756,
2025-02-27 05:59:06.268,6436096,15888737,0,[B@1e12a5a6,32769,16,3642180616,125835674,1556610,
2025-02-27 05:59:06.328,6436097,16293287,0,[B@4877919f,32769,8,3659049804,163593024,2060040,
2025-02-27 05:59:06.408,6436098,16170764,0,[B@47a7c93e,32769,16,3407622311,125902639,2999553,
2025-02-27 05:59:06.728,6436097,16293288,0,[B@6f9ab79d,32769,8,3659049804,163631114,2082635,
2025-02-27 05:59:06.858,6436096,15798876,0,[B@64ae105d,32769,56,4294967295,545260611,130063,
2025-02-27 05:59:07.098,6436098,16170765,0,[B@10a18e3e,32769,24,3631302689,191371181,2685906,
2025-02-27 05:59:07.188,6436098,15943182,0,[B@69364b2d,32769,40,4243856495,139465164,673258,
2025-02-27 05:59:07.208,6436098,15798877,0,[B@53aa2fc9,32769,40,3637408242,559419750,167100,
2025-02-27 05:59:07.668,6436098,16293289,0,[B@4792f119,32769,16,3271888632,125841308,2094798,
2025-02-27 05:59:07.758,6436097,16170766,0,[B@5bde57ab,32769,24,3931707410,187697751,2687461,
2025-02-27 05:59:07.748,6436098,15888738,0,[B@ea00de,32769,56,3517443774,544216413,1582548,
2025-02-27 05:59:07.908,6436098,15943183,0,[B@23ca36d,32769,8,3416607796,163657494,737848,
2025-02-27 05:59:08.438,6436098,15943184,0,[B@52f6900a,32769,24,3557783299,187698811,812623,
2025-02-27 05:59:08.498,6436097,15888739,0,[B@7bbcf6f0,32769,16,4135871219,125879833,1602881,
2025-02-27 05:59:08.678,6436097,16293290,0,[B@2b80e5a9,32769,8,4160942427,163603943,2129841,
2025-02-27 05:59:08.882,6436098,829021326,0,[B@4cc01c7f,32769,16,4043818112,314616152,218240,
2025-02-27 05:59:08.778,6436098,16170767,0,[B@2a50b32d,32769,16,3408556103,125901339,2690135,
2025-02-27 05:59:09.026,6436097,829021327,0,[B@36c7cbe1,32769,40,3652723395,943197144,2136830,
2025-02-27 05:59:09.198,6436098,16293291,0,[B@1ac6dd3d,32769,8,3417262393,163621144,2182552,
