Datetime,Serving_Cell_Id, Call_Id, uePhr
2025-02-27 05:36:35.823,6436096,829019519,19,
2025-02-27 05:36:35.831,6436226,829019519,255,
2025-02-27 05:36:35.947,6436238,15886998,29,
2025-02-27 05:36:36.034,6436098,15796747,32,
2025-02-27 05:36:36.029,6436238,16102365,32,
2025-02-27 05:36:36.100,6436096,15886992,32,
2025-02-27 05:36:36.345,6436137,16291559,23,
2025-02-27 05:36:36.388,6436238,828963725,34,
2025-02-27 05:36:36.525,6436098,829019519,8,
2025-02-27 05:36:36.573,6436096,829019813,31,
2025-02-27 05:36:36.731,6436097,16291244,15,
2025-02-27 05:36:36.944,6436097,15887025,38,
2025-02-27 05:36:37.019,6436097,16169058,34,
2025-02-27 05:36:37.481,6436138,829019832,26,
2025-02-27 05:36:37.795,6436098,16169109,33,
2025-02-27 05:36:37.931,6436097,15941527,31,
2025-02-27 05:36:38.042,6436098,15887026,13,
2025-02-27 05:36:38.066,6436097,16291582,31,
2025-02-27 05:36:38.116,6436098,829019834,29,
2025-02-27 05:36:38.156,6436098,16291547,30,
2025-02-27 05:36:38.305,6436098,16168748,5,
2025-02-27 05:36:38.381,6436098,15887027,25,
2025-02-27 05:36:38.379,6436238,15886921,34,
2025-02-27 05:36:38.431,6436238,829019821,31,
2025-02-27 05:36:38.505,6436096,829019519,20,
2025-02-27 05:36:38.500,6436238,829019519,255,
2025-02-27 05:36:38.518,6436238,15796989,33,
2025-02-27 05:36:38.591,6436238,829019823,21,
2025-02-27 05:36:38.611,6436098,15941533,22,
2025-02-27 05:36:38.625,6436238,15797247,23,
2025-02-27 05:36:38.690,6436226,15887028,25,
2025-02-27 05:36:38.728,6436226,829019787,35,
2025-02-27 05:36:38.797,6436096,829019818,44,
2025-02-27 05:36:38.818,6436226,829019799,26,
2025-02-27 05:36:38.833,6436098,828964598,42,
2025-02-27 05:36:38.892,6436097,828964380,29,
2025-02-27 05:36:38.936,6436098,16291570,26,
2025-02-27 05:36:38.949,6436098,16168693,48,
2025-02-27 05:36:39.214,6436098,16291584,12,
2025-02-27 05:36:39.315,6436098,829019519,6,
2025-02-27 05:36:39.356,6436097,15941519,27,
2025-02-27 05:36:39.440,6436096,15887030,24,
2025-02-27 05:36:39.507,6436097,828962127,31,
2025-02-27 05:36:39.536,6436097,15797255,31,
2025-02-27 05:36:39.606,6436096,828959225,43,
2025-02-27 05:36:39.702,6436238,15940897,34,
2025-02-27 05:36:39.796,6436137,828964612,24,
2025-02-27 05:36:39.904,6436098,15941414,25,
2025-02-27 05:36:39.921,6436098,15887024,6,
2025-02-27 05:36:39.994,6436238,15885154,30,
2025-02-27 05:36:40.010,6436098,15886403,34,
2025-02-27 05:36:40.037,6436097,15887025,38,
2025-02-27 05:36:40.032,6436238,15887025,255,
2025-02-27 05:36:40.078,6436096,15941530,31,
2025-02-27 05:36:40.078,6436096,16291578,31,
2025-02-27 05:36:40.097,6436096,16169114,31,
2025-02-27 05:36:40.158,6436096,829019837,36,
2025-02-27 05:36:40.153,6436238,829019837,255,
2025-02-27 05:36:40.166,6436226,829019837,255,
2025-02-27 05:36:40.341,6436097,829019838,35,
2025-02-27 05:36:40.442,6436096,16169119,39,
2025-02-27 05:36:40.641,6436238,829019619,32,
2025-02-27 05:36:40.692,6436098,15887016,41,
2025-02-27 05:36:41.154,6436098,15796747,40,
2025-02-27 05:36:41.150,6436238,16102365,30,
2025-02-27 05:36:41.220,6436096,15886992,34,
2025-02-27 05:36:41.254,6436096,829019519,25,
2025-02-27 05:36:41.249,6436238,829019519,255,
2025-02-27 05:36:41.311,6436238,16169121,26,
2025-02-27 05:36:41.465,6436137,16291559,24,
2025-02-27 05:36:41.509,6436238,828963725,35,
2025-02-27 05:36:41.660,6436238,15797259,23,
2025-02-27 05:36:41.851,6436097,16291244,31,
2025-02-27 05:36:42.091,6436098,829019519,7,
2025-02-27 05:36:42.086,6436238,829019519,255,
2025-02-27 05:36:42.139,6436097,16169058,36,
2025-02-27 05:36:42.337,6436098,16291584,14,
2025-02-27 05:36:42.332,6436238,16291584,255,
2025-02-27 05:36:42.396,6436226,829019841,33,
2025-02-27 05:36:42.640,6436096,16291587,32,
2025-02-27 05:36:42.716,6436226,829019842,26,
2025-02-27 05:36:42.915,6436098,16169109,16,
2025-02-27 05:36:42.962,6436098,15887026,15,
2025-02-27 05:36:42.986,6436097,16291582,30,
2025-02-27 05:36:43.051,6436097,15941527,31,
2025-02-27 05:36:43.130,6436097,16169124,27,
2025-02-27 05:36:43.276,6436098,16291547,30,
2025-02-27 05:36:43.301,6436098,15887027,27,
2025-02-27 05:36:43.333,6436098,829019844,11,
2025-02-27 05:36:43.337,6436098,829019843,9,
2025-02-27 05:36:43.425,6436098,16168748,5,
2025-02-27 05:36:43.484,6436098,829019846,7,
2025-02-27 05:36:43.493,6436098,829019845,28,
2025-02-27 05:36:43.500,6436238,15886921,27,
2025-02-27 05:36:43.531,6436098,15941533,36,
2025-02-27 05:36:43.552,6436098,829019847,20,
2025-02-27 05:36:43.552,6436238,829019821,27,
2025-02-27 05:36:43.611,6436226,15887028,29,
2025-02-27 05:36:43.639,6436238,15796989,33,
2025-02-27 05:36:43.849,6436226,829019787,33,
2025-02-27 05:36:43.908,6436096,829019519,18,
2025-02-27 05:36:43.916,6436226,829019519,255,
2025-02-27 05:36:43.917,6436096,829019818,47,
2025-02-27 05:36:43.939,6436226,829019799,27,
2025-02-27 05:36:43.953,6436098,828964598,44,
2025-02-27 05:36:44.012,6436097,828964380,22,
2025-02-27 05:36:44.069,6436098,16168693,49,
2025-02-27 05:36:44.214,6436238,16169126,28,
2025-02-27 05:36:44.360,6436096,15887030,32,
2025-02-27 05:36:44.456,6436097,15797255,31,
2025-02-27 05:36:44.482,6436226,16169121,255,
2025-02-27 05:36:44.469,6436238,16169121,32,
2025-02-27 05:36:44.476,6436097,15941519,24,
2025-02-27 05:36:44.548,6436096,16169127,24,
2025-02-27 05:36:44.555,6436226,16169127,255,
2025-02-27 05:36:44.627,6436097,828962127,28,
2025-02-27 05:36:44.726,6436096,828959225,44,
2025-02-27 05:36:44.740,6436098,829019519,7,
2025-02-27 05:36:44.823,6436238,15940897,28,
2025-02-27 05:36:44.891,6436098,15941539,22,
2025-02-27 05:36:44.916,6436137,828964612,24,
2025-02-27 05:36:45.024,6436098,15941414,16,
2025-02-27 05:36:45.041,6436098,15887024,7,
2025-02-27 05:36:45.115,6436238,15885154,32,
2025-02-27 05:36:45.130,6436098,15886403,37,
2025-02-27 05:36:45.174,6436097,15797263,38,
2025-02-27 05:36:45.198,6436096,15941530,31,
2025-02-27 05:36:45.278,6436096,829019837,36,
2025-02-27 05:36:45.287,6436226,829019837,255,
2025-02-27 05:36:45.274,6436238,829019837,255,
2025-02-27 05:36:45.362,6436096,16169119,41,
2025-02-27 05:36:45.461,6436097,829019838,30,
2025-02-27 05:36:45.520,6436098,16169130,30,
2025-02-27 05:36:45.666,6436097,15797255,29,
2025-02-27 05:36:45.673,6436226,15797255,255,
2025-02-27 05:36:45.762,6436238,829019619,31,
2025-02-27 05:36:46.129,6436136,15941540,25,
2025-02-27 05:36:46.274,6436096,16291591,30,
2025-02-27 05:36:46.274,6436098,15796747,44,
2025-02-27 05:36:46.271,6436238,16102365,31,
2025-02-27 05:36:46.340,6436096,15886992,34,
2025-02-27 05:36:46.419,6436098,16291587,33,
2025-02-27 05:36:46.577,6436096,829019519,17,
2025-02-27 05:36:46.584,6436226,829019519,255,
2025-02-27 05:36:46.585,6436137,16291559,23,
2025-02-27 05:36:46.581,6436238,15797259,29,
2025-02-27 05:36:46.624,6436098,829019846,26,
2025-02-27 05:36:46.624,6436138,829019846,255,
2025-02-27 05:36:46.630,6436238,828963725,36,
2025-02-27 05:36:46.971,6436097,16291244,13,
2025-02-27 05:36:47.257,6436098,16291584,30,
2025-02-27 05:36:47.259,6436097,16169058,31,
2025-02-27 05:36:47.243,6436238,16291584,255,
2025-02-27 05:36:47.410,6436098,829019519,13,
2025-02-27 05:36:47.493,6436098,15941543,15,
2025-02-27 05:36:47.889,6436098,829019838,31,
2025-02-27 05:36:48.050,6436097,16169124,29,
2025-02-27 05:36:48.151,6436097,16169133,36,
2025-02-27 05:36:48.171,6436097,15941527,31,
2025-02-27 05:36:48.253,6436098,829019844,14,
2025-02-27 05:36:48.257,6436098,829019843,12,
2025-02-27 05:36:48.261,6436097,15797263,37,
2025-02-27 05:36:48.246,6436238,15797263,255,
2025-02-27 05:36:48.396,6436098,16291547,28,
2025-02-27 05:36:48.413,6436098,829019845,29,
2025-02-27 05:36:48.421,6436098,15887027,29,
2025-02-27 05:36:48.521,6436238,16169134,23,
2025-02-27 05:36:48.545,6436098,16168748,5,
2025-02-27 05:36:48.611,6436238,15886921,33,
2025-02-27 05:36:48.651,6436098,15941533,42,
2025-02-27 05:36:48.663,6436238,829019821,32,
2025-02-27 05:36:48.750,6436238,15796989,33,
2025-02-27 05:36:48.969,6436226,829019787,32,
2025-02-27 05:36:49.037,6436096,829019818,34,
2025-02-27 05:36:49.059,6436226,829019799,26,
2025-02-27 05:36:49.073,6436098,828964598,35,
2025-02-27 05:36:49.132,6436097,828964380,20,
2025-02-27 05:36:49.125,6436238,16169126,29,
2025-02-27 05:36:49.189,6436098,16168693,46,
2025-02-27 05:36:49.262,6436096,829019519,21,
2025-02-27 05:36:49.247,6436238,829019519,255,
2025-02-27 05:36:49.309,6436238,16169136,8,
2025-02-27 05:36:49.421,6436098,15887045,33,
2025-02-27 05:36:49.444,6436238,16291595,41,
2025-02-27 05:36:49.468,6436096,16169127,16,
2025-02-27 05:36:49.475,6436226,16169127,255,
2025-02-27 05:36:49.596,6436097,15941519,25,
2025-02-27 05:36:49.747,6436097,828962127,29,
2025-02-27 05:36:49.775,6436097,15797271,34,
2025-02-27 05:36:49.811,6436098,15941539,11,
2025-02-27 05:36:49.846,6436096,828959225,38,
2025-02-27 05:36:49.934,6436238,15940897,35,
2025-02-27 05:36:50.026,6436096,15887046,32,
2025-02-27 05:36:50.036,6436137,828964612,25,
2025-02-27 05:36:50.071,6436238,15941548,15,
2025-02-27 05:36:50.100,6436098,829019519,8,
2025-02-27 05:36:50.144,6436098,15941414,16,
2025-02-27 05:36:50.226,6436238,15885154,35,
2025-02-27 05:36:50.250,6436098,15886403,35,
2025-02-27 05:36:50.318,6436096,15941530,31,
2025-02-27 05:36:50.482,6436096,16169119,39,
2025-02-27 05:36:50.873,6436238,829019619,32,
2025-02-27 05:36:51.049,6436136,15941540,25,
2025-02-27 05:36:51.059,6436238,16291597,26,
2025-02-27 05:36:51.166,6436098,16291598,30,
2025-02-27 05:36:51.194,6436096,16291591,31,
2025-02-27 05:36:51.301,6436096,16169140,13,
2025-02-27 05:36:51.339,6436098,16291587,21,
2025-02-27 05:36:51.394,6436098,15796747,53,
2025-02-27 05:36:51.382,6436238,16102365,31,
2025-02-27 05:36:51.460,6436096,15886992,33,
2025-02-27 05:36:51.529,6436098,15797273,14,
2025-02-27 05:36:51.705,6436137,16291559,17,
2025-02-27 05:36:51.741,6436238,828963725,36,
2025-02-27 05:36:51.857,6436096,16291600,24,
2025-02-27 05:36:51.985,6436096,16291587,34,
2025-02-27 05:36:52.091,6436097,16291244,14,
2025-02-27 05:36:52.363,6436226,829019855,26,
2025-02-27 05:36:52.358,6436097,15941550,15,
2025-02-27 05:36:52.377,6436098,16291584,28,
2025-02-27 05:36:52.379,6436097,16169058,35,
2025-02-27 05:36:52.364,6436238,16291584,255,
2025-02-27 05:36:52.406,6436098,15797275,29,
2025-02-27 05:36:52.413,6436098,15941543,16,
2025-02-27 05:36:52.533,6436098,16169143,4,
2025-02-27 05:36:52.677,6436098,15887051,19,
2025-02-27 05:36:52.855,6436098,16291602,26,
2025-02-27 05:36:53.081,6436097,16169133,33,
2025-02-27 05:36:53.180,6436097,16169124,29,
2025-02-27 05:36:53.191,6436097,15797263,38,
2025-02-27 05:36:53.167,6436238,15797263,255,
2025-02-27 05:36:53.225,6436238,16291603,28,
2025-02-27 05:36:53.279,6436098,829019519,6,
2025-02-27 05:36:53.254,6436238,829019519,255,
2025-02-27 05:36:53.301,6436097,15941527,31,
2025-02-27 05:36:53.343,6436098,829019856,11,
2025-02-27 05:36:53.442,6436238,16169134,32,
2025-02-27 05:36:53.526,6436098,16291547,16,
2025-02-27 05:36:53.551,6436098,15887027,16,
2025-02-27 05:36:53.580,6436238,15887046,18,
2025-02-27 05:36:53.675,6436098,16168748,5,
2025-02-27 05:36:53.732,6436238,15886921,34,
2025-02-27 05:36:53.781,6436098,15941533,41,
2025-02-27 05:36:53.871,6436238,15796989,33,
2025-02-27 05:36:54.090,6436226,829019787,35,
2025-02-27 05:36:54.180,6436226,829019799,27,
2025-02-27 05:36:54.203,6436098,828964598,35,
2025-02-27 05:36:54.216,6436098,15887053,32,
2025-02-27 05:36:54.230,6436238,16169136,28,
2025-02-27 05:36:54.262,6436097,828964380,34,
2025-02-27 05:36:54.264,6436097,16169133,30,
2025-02-27 05:36:54.261,6436226,16169133,255,
2025-02-27 05:36:54.319,6436098,16168693,36,
2025-02-27 05:36:54.351,6436098,15887045,40,
2025-02-27 05:36:54.367,6436096,16169148,26,
2025-02-27 05:36:54.365,6436238,16291595,38,
2025-02-27 05:36:54.598,6436096,16169127,34,
2025-02-27 05:36:54.596,6436226,16169127,255,
2025-02-27 05:36:54.603,6436098,829019858,37,
2025-02-27 05:36:54.705,6436097,15797271,31,
2025-02-27 05:36:54.726,6436097,15941519,28,
2025-02-27 05:36:54.769,6436138,15941540,15,
2025-02-27 05:36:54.877,6436097,828962127,31,
2025-02-27 05:36:54.976,6436096,828959225,40,
2025-02-27 05:36:54.992,6436238,15941548,19,
2025-02-27 05:36:55.055,6436238,15940897,28,
2025-02-27 05:36:55.166,6436137,828964612,16,
2025-02-27 05:36:55.274,6436098,15941414,24,
2025-02-27 05:36:55.347,6436238,15885154,32,
2025-02-27 05:36:55.380,6436098,15886403,34,
2025-02-27 05:36:55.448,6436096,15941530,30,
2025-02-27 05:36:55.612,6436096,16169119,40,
2025-02-27 05:36:55.662,6436096,16291608,30,
2025-02-27 05:36:55.994,6436238,829019619,33,
2025-02-27 05:36:56.096,6436098,16291598,28,
2025-02-27 05:36:56.231,6436096,16169140,28,
2025-02-27 05:36:56.459,6436098,15797273,6,
2025-02-27 05:36:56.524,6436098,15796747,44,
2025-02-27 05:36:56.503,6436238,16102365,32,
2025-02-27 05:36:56.590,6436096,15886992,32,
2025-02-27 05:36:56.767,6436098,15797282,33,
2025-02-27 05:36:56.787,6436096,16291600,30,
2025-02-27 05:36:56.835,6436137,16291559,26,
2025-02-27 05:36:56.862,6436238,828963725,36,
2025-02-27 05:36:57.019,6436097,16169152,29,
2025-02-27 05:36:57.221,6436097,16291244,29,
2025-02-27 05:36:57.288,6436097,15941550,28,
2025-02-27 05:36:57.336,6436098,15797275,38,
2025-02-27 05:36:57.453,6436098,16169143,7,
2025-02-27 05:36:57.509,6436097,16169058,37,
2025-02-27 05:36:57.543,6436098,15941543,22,
2025-02-27 05:36:57.712,6436097,16291612,23,
2025-02-27 05:36:57.775,6436098,16291602,29,
2025-02-27 05:36:57.979,6436097,16291612,28,
2025-02-27 05:36:58.170,6436097,15887055,34,
2025-02-27 05:36:58.156,6436238,16291603,33,
2025-02-27 05:36:58.199,6436098,829019519,6,
2025-02-27 05:36:58.185,6436238,829019519,255,
2025-02-27 05:36:58.263,6436098,829019856,16,
2025-02-27 05:36:58.269,6436098,15941556,33,
2025-02-27 05:36:58.300,6436097,16169124,31,
2025-02-27 05:36:58.421,6436097,15941527,31,
2025-02-27 05:36:58.511,6436238,15887046,19,
2025-02-27 05:36:58.615,6436097,15887056,33,
2025-02-27 05:36:58.646,6436098,16291547,28,
2025-02-27 05:36:58.737,6436097,15797283,29,
2025-02-27 05:36:58.795,6436098,16168748,6,
2025-02-27 05:36:58.878,6436096,15887057,27,
2025-02-27 05:36:58.863,6436238,15886921,34,
2025-02-27 05:36:58.883,6436097,16169153,29,
2025-02-27 05:36:58.901,6436098,15941533,40,
2025-02-27 05:36:59.002,6436238,15796989,33,
2025-02-27 05:36:59.050,6436096,829019860,40,
2025-02-27 05:36:59.136,6436098,15887053,31,
2025-02-27 05:36:59.211,6436226,829019787,32,
2025-02-27 05:36:59.287,6436096,16169148,29,
2025-02-27 05:36:59.301,6436226,829019799,26,
2025-02-27 05:36:59.323,6436098,828964598,35,
2025-02-27 05:36:59.382,6436097,828964380,28,
2025-02-27 05:36:59.439,6436098,16168693,44,
2025-02-27 05:36:59.484,6436238,15887058,19,
2025-02-27 05:36:59.523,6436098,829019858,31,
2025-02-27 05:36:59.689,6436138,15941540,26,
2025-02-27 05:36:59.718,6436096,16169127,32,
2025-02-27 05:36:59.717,6436226,16169127,255,
2025-02-27 05:36:59.846,6436097,15941519,16,
2025-02-27 05:36:59.997,6436097,828962127,28,
2025-02-27 05:37:00.096,6436096,828959225,39,
2025-02-27 05:37:00.186,6436238,15940897,30,
2025-02-27 05:37:00.394,6436098,15941414,15,
2025-02-27 05:37:00.478,6436238,15885154,32,
2025-02-27 05:37:00.500,6436098,15886403,29,
2025-02-27 05:37:00.568,6436096,15941530,31,
2025-02-27 05:37:00.582,6436096,16291608,30,
2025-02-27 05:37:00.732,6436096,16169119,41,
2025-02-27 05:37:01.125,6436238,829019619,31,
2025-02-27 05:37:01.216,6436098,16291598,34,
2025-02-27 05:37:01.351,6436096,16169140,31,
2025-02-27 05:37:01.644,6436098,15796747,38,
2025-02-27 05:37:01.634,6436238,16102365,32,
2025-02-27 05:37:01.687,6436098,15797282,38,
2025-02-27 05:37:01.710,6436096,15886992,30,
2025-02-27 05:37:01.907,6436096,16291600,31,
2025-02-27 05:37:01.939,6436097,16169152,29,
2025-02-27 05:37:01.955,6436137,16291559,24,
2025-02-27 05:37:01.992,6436226,15887065,24,
2025-02-27 05:37:01.993,6436238,828963725,35,
2025-02-27 05:37:02.341,6436097,16291244,30,
2025-02-27 05:37:02.563,6436098,16169143,9,
2025-02-27 05:37:02.619,6436097,16169058,35,
2025-02-27 05:37:02.885,6436098,16291602,14,
2025-02-27 05:37:02.889,6436097,16291612,17,
2025-02-27 05:37:03.080,6436097,15887055,35,
2025-02-27 05:37:03.179,6436098,15941556,30,
2025-02-27 05:37:03.277,6436238,16291603,33,
2025-02-27 05:37:03.309,6436098,829019519,6,
2025-02-27 05:37:03.306,6436238,829019519,255,
2025-02-27 05:37:03.348,6436226,829019865,31,
2025-02-27 05:37:03.400,6436098,829019866,11,
2025-02-27 05:37:03.497,6436098,829019867,29,
2025-02-27 05:37:03.525,6436097,15887056,31,
2025-02-27 05:37:03.531,6436097,15941527,31,
2025-02-27 05:37:03.632,6436238,15887046,25,
2025-02-27 05:37:03.647,6436097,15797283,31,
2025-02-27 05:37:03.684,6436098,16291620,20,
2025-02-27 05:37:03.756,6436098,16291547,34,
2025-02-27 05:37:03.788,6436096,15887057,26,
2025-02-27 05:37:03.793,6436097,16169153,33,
2025-02-27 05:37:03.905,6436098,16168748,6,
2025-02-27 05:37:03.984,6436238,15886921,32,
2025-02-27 05:37:04.011,6436098,15941533,38,
2025-02-27 05:37:04.123,6436238,15796989,33,
2025-02-27 05:37:04.246,6436098,15887053,16,
2025-02-27 05:37:04.405,6436238,15887058,21,
2025-02-27 05:37:04.422,6436226,829019799,28,
2025-02-27 05:37:04.433,6436098,828964598,34,
2025-02-27 05:37:04.492,6436097,828964380,28,
2025-02-27 05:37:04.549,6436098,16168693,45,
2025-02-27 05:37:04.612,6436096,16169162,29,
2025-02-27 05:37:04.633,6436098,829019858,43,
2025-02-27 05:37:04.708,6436097,15887056,30,
2025-02-27 05:37:04.715,6436226,15887056,255,
2025-02-27 05:37:04.799,6436138,15941540,26,
2025-02-27 05:37:04.824,6436098,829019869,9,
2025-02-27 05:37:04.828,6436096,16169127,30,
2025-02-27 05:37:04.838,6436226,16169127,255,
2025-02-27 05:37:04.956,6436097,15941519,27,
2025-02-27 05:37:05.107,6436097,828962127,30,
2025-02-27 05:37:05.206,6436096,828959225,40,
2025-02-27 05:37:05.270,6436097,16291621,36,
2025-02-27 05:37:05.309,6436096,829019869,30,
2025-02-27 05:37:05.307,6436238,15940897,29,
2025-02-27 05:37:05.504,6436098,15941414,16,
2025-02-27 05:37:05.599,6436238,15885154,36,
2025-02-27 05:37:05.610,6436098,15886403,29,
2025-02-27 05:37:05.678,6436096,15941530,31,
2025-02-27 05:37:05.679,6436096,15796747,41,
2025-02-27 05:37:05.842,6436096,16169119,41,
2025-02-27 05:37:06.039,6436096,15887070,36,
2025-02-27 05:37:06.246,6436238,829019619,32,
2025-02-27 05:37:06.250,6436238,16291623,31,
2025-02-27 05:37:06.358,6436097,16169165,36,
2025-02-27 05:37:06.461,6436096,16169140,30,
2025-02-27 05:37:06.730,6436098,829019872,20,
2025-02-27 05:37:06.755,6436238,16102365,32,
2025-02-27 05:37:06.776,6436097,16291624,30,
2025-02-27 05:37:06.913,6436226,15887065,28,
2025-02-27 05:37:06.994,6436098,15797298,9,
2025-02-27 05:37:07.017,6436096,16291600,29,
2025-02-27 05:37:07.065,6436137,16291559,25,
2025-02-27 05:37:07.114,6436238,828963725,36,
2025-02-27 05:37:07.451,6436097,16291244,21,
2025-02-27 05:37:07.571,6436097,16169166,31,
2025-02-27 05:37:07.637,6436098,15887072,9,
2025-02-27 05:37:07.955,6436238,15887073,25,
2025-02-27 05:37:08.005,6436098,16291602,28,
2025-02-27 05:37:08.009,6436097,16291612,15,
2025-02-27 05:37:08.200,6436097,15887055,31,
2025-02-27 05:37:08.269,6436226,829019865,31,
2025-02-27 05:37:08.293,6436097,16169168,27,
2025-02-27 05:37:08.320,6436098,829019866,13,
2025-02-27 05:37:08.417,6436098,829019867,16,
2025-02-27 05:37:08.429,6436098,829019519,8,
2025-02-27 05:37:08.417,6436238,829019519,255,
2025-02-27 05:37:08.604,6436098,16291620,14,
2025-02-27 05:37:08.631,6436238,16169169,38,
2025-02-27 05:37:08.767,6436097,15797283,31,
2025-02-27 05:37:08.876,6436098,16291547,28,
2025-02-27 05:37:09.025,6436098,16168748,6,
2025-02-27 05:37:09.095,6436238,15886921,35,
2025-02-27 05:37:09.131,6436098,15941533,37,
2025-02-27 05:37:09.135,6436238,16291626,20,
2025-02-27 05:37:09.234,6436238,15796989,33,
2025-02-27 05:37:09.465,6436097,16169165,39,
2025-02-27 05:37:09.451,6436238,16169165,255,
2025-02-27 05:37:09.532,6436096,16169162,31,
2025-02-27 05:37:09.543,6436226,829019799,27,
2025-02-27 05:37:09.552,6436098,828964598,36,
2025-02-27 05:37:09.612,6436097,828964380,31,
2025-02-27 05:37:09.628,6436097,15887056,29,
2025-02-27 05:37:09.636,6436226,15887056,255,
2025-02-27 05:37:09.668,6436098,16168693,45,
2025-02-27 05:37:09.753,6436098,829019858,41,
2025-02-27 05:37:09.898,6436097,16291624,31,
2025-02-27 05:37:09.906,6436226,16291624,255,
2025-02-27 05:37:09.919,6436138,15941540,25,
2025-02-27 05:37:09.948,6436096,16169127,31,
2025-02-27 05:37:09.959,6436226,16169127,255,
2025-02-27 05:37:10.076,6436097,15941519,21,
2025-02-27 05:37:10.190,6436097,16291621,33,
2025-02-27 05:37:10.226,6436097,828962127,31,
2025-02-27 05:37:10.229,6436096,829019869,33,
2025-02-27 05:37:10.325,6436096,828959225,40,
2025-02-27 05:37:10.326,6436098,15941575,27,
2025-02-27 05:37:10.418,6436238,15940897,28,
2025-02-27 05:37:10.598,6436096,15796747,31,
2025-02-27 05:37:10.624,6436098,15941414,17,
2025-02-27 05:37:10.710,6436238,15885154,35,
2025-02-27 05:37:10.729,6436098,15886403,34,
