Datetime,Serving_Cell_Id, Call_Id, eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolume,eRabThroughputStatList[0].dlDataVolume,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolume,eRabThroughputStatList[1].dlDataVolume,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolume,eRabThroughputStatList[2].dlDataVolume,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolume,eRabThroughputStatList[3].dlDataVolume,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolume,eRabThroughputStatList[4].dlDataVolume,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolume,eRabThroughputStatList[5].dlDataVolume,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolume,eRabThroughputStatList[6].dlDataVolume,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolume,eRabThroughputStatList[7].dlDataVolume
2025-02-27 05:43:10.688,6436096,829020168,2,5,9,2931,1227,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:10.695,6436098,829020036,2,5,9,68494,629931,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:10.771,6436238,15797798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:10.789,6436098,15797798,2,5,9,4926,5549,6,8,0,505,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:10.953,6436238,15797458,3,5,9,22067,226475,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.141,6436098,15797579,2,5,8,2580,33685,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.439,6436098,15885154,3,5,9,3631,207,6,5,0,0,7,8,0,158893,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.437,6436238,15887564,2,5,9,6854,18088,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.488,6436096,15941872,2,5,8,223,72,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.634,6436098,16169646,1,5,8,827,58641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.658,6436097,15887221,3,5,9,15790,271100,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.761,6436098,829020280,1,5,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:11.797,6436097,829020207,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:12.129,6436096,16292085,2,5,9,129,99,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:12.472,6436098,16292054,2,5,9,13974,199472,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:12.482,6436097,16292076,1,5,9,99968,867145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:12.483,6436096,15797801,2,5,8,281,539,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:12.676,6436238,15942051,2,5,8,494,576,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:12.701,6436238,15886921,3,5,9,16569,23254,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.153,6436098,15797803,3,5,9,1101,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.206,6436098,16169431,2,5,9,6581,992,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.357,6436137,15942056,3,5,9,11426,230804,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.760,6436097,828962127,3,5,9,1400,1438,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.862,6436096,828959225,2,5,9,8582,98184,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.976,6436238,16169591,2,5,9,39805,674077,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:13.991,6436238,15941773,3,5,9,54047,714924,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:14.188,6436238,15797715,3,5,9,166151,204079,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:14.265,6436098,15886403,3,5,9,33808,545159,6,8,0,8991,7,7,0,12048,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:14.458,6436098,16169649,2,6,5,9326,6652,8,9,518,144,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:14.787,6436138,829020070,3,5,9,302426,440688,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:14.942,6436096,15942031,3,5,9,1101,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.472,6436238,16102365,3,5,9,8410,17091,6,5,0,0,7,8,0,113540,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.488,6436096,16169421,3,5,9,520815,387743,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.631,6436098,16291742,3,5,9,52561,748375,6,8,0,490,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.718,6436238,829019968,3,5,9,48897,730101,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.798,6436096,829020168,2,5,9,5364,5898,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.805,6436098,829020036,2,5,9,82702,703720,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.899,6436098,15797798,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:15.892,6436238,15797798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.074,6436238,15797458,3,5,9,48661,401249,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.251,6436098,15797579,2,5,8,3101,46381,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.549,6436098,15885154,3,5,9,3688,96,6,5,0,0,7,8,0,161249,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.558,6436238,15887564,2,5,9,176,98,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.598,6436096,15941872,2,5,8,49884,7672,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.613,6436097,15797804,3,5,9,11857,60,6,5,0,0,7,8,0,6798,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.606,6436238,15797804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.768,6436097,15887221,3,5,9,29496,374747,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.871,6436098,829020280,1,5,8,2053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:16.907,6436097,829020207,3,5,9,3929,924,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.239,6436096,16292085,2,5,9,2153,339,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.244,6436098,15942058,2,5,9,4500,656,6,8,0,3010,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.257,6436238,15942058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.592,6436098,16292054,2,5,9,20122,277203,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.602,6436097,16292076,1,5,9,64303,684141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.817,6436238,15942051,2,5,8,144,200,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.842,6436238,15886921,3,5,9,13321,259067,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:17.956,6436098,829020296,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.023,6436097,16169655,3,5,9,4917,0,6,8,0,293452,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.272,6436098,16169657,2,5,9,644,249,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.304,6436098,829020298,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.326,6436098,16169431,2,5,9,11206,650,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.471,6436238,16169646,1,5,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.477,6436137,15942056,3,5,9,22051,313640,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.546,6436098,15942061,2,5,9,0,0,6,5,4432,1704,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.880,6436097,828962127,3,5,9,1347,1372,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:18.982,6436096,828959225,2,5,9,11544,97986,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:19.117,6436238,16169591,2,5,9,6010,123861,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:19.132,6436238,15941773,3,5,9,54500,747248,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:19.329,6436238,15797715,3,5,9,165929,217568,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:19.385,6436098,15886403,3,5,9,20017,402977,6,8,0,15664,7,7,0,13255,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:19.578,6436098,16169649,2,6,5,0,0,8,9,0,119,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:19.907,6436138,829020070,3,5,9,205221,332289,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.062,6436096,15942031,3,5,9,4444,152,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.488,6436096,829020302,3,5,9,2052,1824,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.569,6436098,15942064,2,5,9,337,366,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.613,6436238,16102365,3,5,9,47966,14837,6,5,0,0,7,8,0,1807,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.608,6436096,16169421,3,5,9,519609,417155,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.751,6436098,16291742,3,5,9,62852,698057,6,8,0,120,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.859,6436238,829019968,3,5,9,53292,732698,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.918,6436096,829020168,2,5,9,6493,7424,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:20.925,6436098,829020036,2,5,9,91587,611649,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.215,6436238,15797458,3,5,9,49265,361822,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.371,6436098,15797579,2,5,8,3512,48564,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.420,6436096,16169662,2,5,9,176,98,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.669,6436098,15885154,3,5,9,6073,135,6,5,0,0,7,8,0,245645,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.681,6436098,15887580,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.699,6436238,15887564,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.718,6436096,15941872,2,5,8,0,72,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.888,6436097,15887221,3,5,9,15213,343069,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:21.991,6436098,829020280,1,5,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.027,6436097,829020207,3,5,9,5969,223,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.359,6436096,16292085,2,5,9,4959,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.364,6436098,15942058,2,5,9,21159,646,6,8,0,9043,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.378,6436238,15942058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.517,6436096,15797812,2,5,8,1670,695,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.532,6436098,16292110,2,5,9,237,288,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.712,6436098,16292054,2,5,9,8533,210577,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.726,6436238,15797813,2,5,8,0,1767,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.722,6436097,16292076,1,5,9,20284,55522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.938,6436238,15942051,2,5,8,62,72,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:22.963,6436238,15886921,3,5,9,969,3618,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.076,6436098,829020296,3,5,9,1076,884,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.392,6436098,16169657,2,5,9,74,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.424,6436098,829020298,3,5,9,1669,1935,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.446,6436098,16169431,2,5,9,7091,452,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.592,6436238,16169646,1,5,8,312,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.597,6436137,15942056,3,5,9,3703,13489,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:23.775,6436098,15942066,2,5,9,593,516,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.000,6436097,828962127,3,5,9,1460,2644,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.102,6436096,828959225,2,5,9,14104,104141,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.238,6436238,16169591,2,5,9,120502,616016,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.253,6436238,15941773,3,5,9,51808,710055,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.450,6436238,15797715,3,5,9,151675,214115,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.505,6436098,15886403,3,5,9,10468,7554,6,8,0,18864,7,7,0,10113,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.698,6436098,16169649,2,6,5,0,0,8,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:24.850,6436238,16292114,3,5,9,6850,12650,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.027,6436138,829020070,3,5,9,272020,477127,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.182,6436096,15942031,3,5,9,9426,80,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.608,6436096,829020302,3,5,9,303,204,6,5,0,0,7,8,0,128,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.734,6436238,16102365,3,5,9,1547,20995,6,5,0,0,7,8,0,91,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.728,6436096,16169421,3,5,9,520758,409479,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.871,6436098,16291742,3,5,9,28088,461661,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:25.980,6436238,829019968,3,5,9,54660,708509,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.038,6436096,829020168,2,5,9,382,353,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.045,6436098,829020036,2,5,9,69047,615420,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.124,6436097,15797818,3,5,9,372,0,6,8,0,208,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.336,6436238,15797458,3,5,9,44849,411352,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.491,6436098,15797579,2,5,8,2604,31814,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.789,6436098,15885154,3,5,9,12041,0,6,5,0,0,7,8,0,424457,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.838,6436096,15941872,2,5,8,262,276,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:26.985,6436098,15942070,2,5,9,324,144,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.008,6436097,15887221,3,5,9,12731,24806,6,5,0,0,7,8,0,223012,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.147,6436097,829020207,3,5,9,2084,5198,6,5,0,0,7,8,0,128,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.479,6436096,16292085,2,5,9,620,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.484,6436098,15942058,2,5,9,7460,60,6,8,0,3435,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.499,6436238,15942058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.637,6436096,15797812,2,5,8,429,1364,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.832,6436098,16292054,2,5,9,3743,183639,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.847,6436238,15797813,2,5,8,0,305,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:27.842,6436097,16292076,1,5,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.059,6436238,15942051,2,5,8,104,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.084,6436238,15886921,3,5,9,34282,541846,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.196,6436098,829020296,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.401,6436238,16169664,3,5,9,12626,20421,6,5,0,0,7,8,0,4596,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.512,6436098,16169657,2,5,9,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.544,6436098,829020298,3,5,9,274,194,6,5,0,0,7,8,0,128,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.566,6436098,16169431,2,5,9,15665,1426,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.713,6436238,16169646,1,5,8,810,75938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:28.964,6436098,829020309,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.120,6436097,828962127,3,5,9,1401,1555,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.222,6436096,828959225,2,5,9,10446,99681,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.279,6436098,16169668,2,5,9,0,0,6,5,3408,1560,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.292,6436098,15887590,3,5,9,213693,587389,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.305,6436238,15887590,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.359,6436238,16169591,2,5,9,51126,696310,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.374,6436238,15941773,3,5,9,51699,731803,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.519,6436098,16292121,2,5,9,450,633,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.571,6436238,15797715,3,5,9,105397,140635,7,5,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.625,6436098,15886403,3,5,9,13328,603,6,8,0,18824,7,7,0,13447,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.941,6436097,15797824,2,5,9,3166,12446,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:29.971,6436238,16292114,3,5,9,15091,476,6,5,0,0,7,8,0,768985,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.132,6436096,829020312,2,5,8,10861,19938,6,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.147,6436138,829020070,3,5,9,272561,319847,6,5,0,0,7,8,0,219,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.169,6436098,16169669,3,5,9,59993,51204,6,5,0,0,7,8,0,916522,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.302,6436096,15942031,3,5,9,4428,80,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.855,6436238,16102365,3,5,9,1348,14278,6,5,0,0,7,8,0,143,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.848,6436096,16169421,3,5,9,522433,406528,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:30.991,6436098,16291742,3,5,9,25810,197108,6,8,0,40,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.101,6436238,829019968,3,5,9,51155,716517,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.158,6436096,829020168,2,5,9,10763,4082,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.244,6436097,15797818,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.383,6436098,16292124,1,5,8,172,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.457,6436238,15797458,3,5,9,49798,358200,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.578,6436098,15797825,2,5,8,0,111,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.611,6436098,15797579,2,5,8,2041,27390,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.903,6436098,16292125,2,5,9,74,118,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.909,6436098,15885154,3,5,9,16108,496,6,5,0,0,7,8,0,330383,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:31.958,6436096,15941872,2,5,8,6719,5525,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.105,6436098,15942070,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.128,6436097,15887221,3,5,9,31892,267422,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.267,6436097,829020207,3,5,9,189,161,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.530,6436098,16169674,2,5,9,0,0,6,5,2440,1356,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.599,6436096,16292085,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.757,6436096,15797812,2,5,8,288,603,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.870,6436097,15887598,3,5,9,3623,0,6,8,0,850,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.952,6436098,16292054,2,5,9,8142,229532,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:32.968,6436238,15797813,2,5,8,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.180,6436238,15942051,2,5,8,3558,1910,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.205,6436238,15886921,3,5,9,15216,188635,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.316,6436098,829020296,3,5,9,108,0,6,5,0,0,7,8,0,135,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.522,6436238,16169664,3,5,9,418,288,6,5,0,0,7,8,0,144,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.664,6436098,829020298,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.686,6436098,16169431,2,5,9,6318,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:43:33.834,6436238,16169646,1,5,8,6108,52309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
