Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:32:07.369,6436238,16291156,0,5,0,3,3,9,6,10,10,255,
2025-02-27 05:32:07.443,6436178,15886608,0,476,0,34,0,311,545,10,7,0,
2025-02-27 05:32:07.482,6436098,16291175,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,10,1,
2025-02-27 05:32:07.478,6436228,16291175,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:07.478,6436238,16291175,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:07.483,6436238,16167876,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,0,0,
2025-02-27 05:32:07.483,6436228,16167876,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:07.553,6436097,16291030,0,57,0,151,0,3006,5370,13,8,0,
2025-02-27 05:32:07.616,6436096,15940981,0,517,0,12,0,326,167,10,10,1,
2025-02-27 05:32:07.701,6436098,828963198,0,81,0,258,0,3855,7076,10,4,0,
2025-02-27 05:32:07.926,6436238,828963725,0,34,0,65,65,135,2644,15,15,255,
2025-02-27 05:32:07.996,6436097,16168685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,15,1,
2025-02-27 05:32:08.092,6436178,15796862,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,0,
2025-02-27 05:32:08.114,6436097,16168675,0,25,0,25,25,168,70,12,14,1,
2025-02-27 05:32:08.111,6436238,16168675,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:08.142,6436098,15796840,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:08.142,6436178,15796840,0,512,0,16,16,34,35,13,13,1,
2025-02-27 05:32:08.144,6436097,828962127,0,93,0,115,0,3146,352,9,15,0,
2025-02-27 05:32:08.170,6436238,16168678,3,214,2,131,116,780,762,13,13,255,
2025-02-27 05:32:08.214,6436097,828964446,0,266,0,506,0,12801,26200,6,255,0,
2025-02-27 05:32:08.268,6436098,828964768,0,10,0,4,1,2,16,4,3,1,
2025-02-27 05:32:08.295,6436238,16291155,0,6,0,9,4,12,44,15,15,255,
2025-02-27 05:32:08.374,6436178,828964598,0,174,0,78,5,271,1342,9,5,0,
2025-02-27 05:32:08.406,6436098,828964769,0,6,0,4,0,4,9,15,0,0,
2025-02-27 05:32:08.432,6436137,828964612,17,1502,0,443,0,30180,5115,14,11,0,
2025-02-27 05:32:08.451,6436238,16102365,0,107,0,150,153,264,350,15,15,255,
2025-02-27 05:32:08.460,6436238,16168528,0,10,0,15,12,27,36,15,15,255,
2025-02-27 05:32:08.493,6436098,15941119,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:32:08.489,6436238,15941119,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:08.585,6436238,15885154,0,25,0,23,19,335,58,15,15,255,
2025-02-27 05:32:08.627,6436096,828964767,0,488,0,7,0,11,31,10,255,0,
2025-02-27 05:32:08.648,6436098,15886403,0,48,0,65,58,302,233,8,7,1,
2025-02-27 05:32:08.657,6436238,828964759,5,31,8,180,0,83,13944,13,255,255,
2025-02-27 05:32:08.778,6436136,828964706,1,1005,0,480,0,12775,8744,6,3,0,
2025-02-27 05:32:08.877,6436098,15941049,0,26,0,53,50,824,2050,13,12,1,
2025-02-27 05:32:08.944,6436098,828964751,0,38,0,109,0,142,3450,10,8,0,
2025-02-27 05:32:08.942,6436238,828964751,4294967295,4294967295,0,58,0,4294967295,4404,15,255,0,
2025-02-27 05:32:09.019,6436178,828964682,0,514,0,29,0,239,188,6,4,0,
2025-02-27 05:32:09.029,6436098,828959225,0,22,0,71,0,480,3267,6,3,0,
2025-02-27 05:32:09.101,6436098,828964711,0,73,1,327,2,1318,25084,8,4,0,
2025-02-27 05:32:09.108,6436178,16168485,0,482,0,11,0,100,42,9,10,0,
2025-02-27 05:32:09.179,6436238,16291184,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:32:09.277,6436096,828964773,0,450,0,10,0,0,40,6,6,0,
2025-02-27 05:32:09.293,6436178,828964691,0,492,0,30,0,60,168,6,255,0,
2025-02-27 05:32:09.437,6436238,16291161,1,16,0,6,0,8,16,7,255,255,
2025-02-27 05:32:09.495,6436096,15886643,0,475,0,19,0,0,148,6,255,0,
2025-02-27 05:32:09.515,6436096,15885868,0,533,0,57,24,1541,644,11,3,0,
2025-02-27 05:32:09.571,6436098,15886161,0,171,0,426,266,1081,16713,9,5,0,
2025-02-27 05:32:09.593,6436098,15940897,0,168,0,370,323,574,10791,13,13,0,
2025-02-27 05:32:09.713,6436178,15796489,0,509,0,6,5,17,13,9,7,1,
2025-02-27 05:32:09.790,6436098,15796747,0,76,0,86,85,2662,395,11,10,0,
2025-02-27 05:32:09.946,6436097,828964732,0,28,0,36,0,1195,594,6,12,0,
2025-02-27 05:32:10.031,6436096,15941106,0,529,0,143,0,609,5940,8,4,0,
2025-02-27 05:32:10.040,6436238,828964380,0,92,0,169,95,1945,5817,9,8,255,
2025-02-27 05:32:10.108,6436238,16291144,0,8,0,11,9,16,34,13,13,255,
2025-02-27 05:32:10.340,6436097,16290888,0,235,0,558,0,13855,11396,13,10,0,
2025-02-27 05:32:10.527,6436178,828962359,4294967295,4294967295,0,12,0,4294967295,798,7,5,0,
2025-02-27 05:32:10.531,6436098,828962359,0,52,0,114,115,1405,4893,7,6,1,
2025-02-27 05:32:10.628,6436097,15796866,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:32:10.893,6436238,16168690,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:32:11.004,6436097,15886661,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,13,1,
2025-02-27 05:32:11.036,6436238,828963169,1,39,0,37,37,374,76,13,13,1,
2025-02-27 05:32:11.115,6436238,16168685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:11.120,6436097,16168685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,11,1,
2025-02-27 05:32:11.181,6436096,16291167,0,514,0,4,2,5,9,11,9,1,
2025-02-27 05:32:11.179,6436238,16291167,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:11.207,6436178,828964754,0,55,0,187,0,809,10957,8,255,0,
2025-02-27 05:32:11.369,6436097,16291088,0,32,0,91,5,567,3644,15,10,0,
2025-02-27 05:32:11.471,6436097,16166899,0,40,0,49,26,1074,1100,10,10,1,
2025-02-27 05:32:11.520,6436238,15796869,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,255,
2025-02-27 05:32:11.547,6436098,15796819,0,10,0,8,1,112,34,8,7,0,
2025-02-27 05:32:11.608,6436097,15796609,0,55,0,133,0,767,6047,11,3,0,
2025-02-27 05:32:11.689,6436238,15886654,0,74,0,19,19,63,31,15,15,1,
2025-02-27 05:32:11.689,6436228,15886654,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:11.778,6436097,15941110,0,19,0,9,2,0,132,12,5,0,
2025-02-27 05:32:11.924,6436098,16291186,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:32:12.179,6436137,15941103,0,543,0,149,0,854,2153,10,6,0,
2025-02-27 05:32:12.362,6436238,15940662,0,23,0,62,60,137,3506,15,15,255,
2025-02-27 05:32:12.404,6436238,16167876,0,46,0,82,0,155,2576,14,14,1,
2025-02-27 05:32:12.404,6436228,16167876,4294967295,4294967295,0,34,7,4294967295,2800,11,11,1,
2025-02-27 05:32:12.413,6436096,15940943,0,482,0,13,4,22,120,6,13,0,
2025-02-27 05:32:12.490,6436238,16291156,0,4,0,2,2,9,4,10,10,255,
2025-02-27 05:32:12.564,6436178,15886608,1,473,0,5,0,0,16,9,7,0,
2025-02-27 05:32:12.674,6436097,16291030,0,29,0,26,0,1393,280,10,8,0,
2025-02-27 05:32:12.737,6436096,15940981,0,499,0,19,12,85,88,6,7,1,
2025-02-27 05:32:12.768,6436178,15886665,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:12.822,6436098,828963198,0,8,0,9,0,206,20,10,4,0,
2025-02-27 05:32:12.824,6436097,15941123,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,11,1,
2025-02-27 05:32:12.906,6436098,16168693,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:32:12.963,6436228,828964380,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:12.963,6436238,828964380,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,8,255,
2025-02-27 05:32:13.013,6436178,15796862,0,490,0,2,0,0,4,14,8,0,
2025-02-27 05:32:13.047,6436238,828963725,0,59,0,108,108,298,4149,15,15,255,
2025-02-27 05:32:13.235,6436097,16168675,0,7,0,4,4,0,12,12,14,1,
2025-02-27 05:32:13.232,6436238,16168675,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:13.263,6436098,15796840,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:13.263,6436178,15796840,0,520,0,21,21,78,41,13,13,1,
2025-02-27 05:32:13.265,6436097,828962127,0,144,0,197,0,7465,1421,11,15,0,
2025-02-27 05:32:13.291,6436238,16168678,2,21,0,6,1,8,19,14,14,255,
2025-02-27 05:32:13.335,6436097,828964446,0,130,0,247,0,5842,11706,6,255,0,
2025-02-27 05:32:13.386,6436098,828964786,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:32:13.414,6436098,15941119,0,18,0,7,1,366,14,12,8,0,
2025-02-27 05:32:13.410,6436238,15941119,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:13.416,6436238,16291155,0,26,0,28,29,125,97,15,15,255,
2025-02-27 05:32:13.480,6436098,828964787,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,3,1,
2025-02-27 05:32:13.495,6436178,828964598,0,184,0,106,0,214,1319,8,5,0,
2025-02-27 05:32:13.527,6436098,828964769,0,7,0,7,0,2,19,14,0,0,
2025-02-27 05:32:13.529,6436238,828964768,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,8,1,
2025-02-27 05:32:13.553,6436137,828964612,12,1400,0,427,0,28019,4929,13,15,0,
2025-02-27 05:32:13.562,6436098,15886666,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,11,1,
2025-02-27 05:32:13.572,6436238,16102365,0,172,0,175,181,411,338,15,15,255,
2025-02-27 05:32:13.581,6436238,16168528,1,42,0,74,71,177,1695,15,15,255,
2025-02-27 05:32:13.603,6436238,15941049,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,14,1,
2025-02-27 05:32:13.614,6436238,15940897,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:32:13.622,6436096,828964788,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:32:13.706,6436238,15885154,0,26,0,26,26,69,85,15,15,255,
2025-02-27 05:32:13.769,6436098,15886403,0,84,0,87,56,1018,535,7,7,1,
2025-02-27 05:32:13.778,6436238,828964759,2,165,19,417,332,895,21731,12,12,255,
2025-02-27 05:32:13.794,6436238,828964769,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:32:13.873,6436096,828964786,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:32:13.877,6436098,15941126,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,11,1,
2025-02-27 05:32:13.899,6436136,828964706,2,1109,0,409,0,14768,6535,6,12,0,
2025-02-27 05:32:14.053,6436238,16168695,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,255,
2025-02-27 05:32:14.065,6436098,828964751,0,11,0,11,1,0,36,10,6,0,
2025-02-27 05:32:14.063,6436238,828964751,4294967295,4294967295,0,0,0,4294967295,0,15,255,0,
2025-02-27 05:32:14.100,6436238,16291184,0,3,0,7,1,3,24,15,15,1,
2025-02-27 05:32:14.140,6436178,828964682,0,520,0,67,11,1808,1789,4,6,1,
2025-02-27 05:32:14.150,6436098,828959225,0,21,0,64,0,889,3403,6,3,0,
2025-02-27 05:32:14.222,6436098,828964711,0,17,0,33,0,196,1940,6,3,0,
2025-02-27 05:32:14.229,6436178,16168485,1,514,0,11,0,104,44,10,10,0,
2025-02-27 05:32:14.414,6436178,828964691,0,524,0,63,0,490,597,6,255,0,
2025-02-27 05:32:14.636,6436096,15885868,0,580,2,627,412,2074,47483,6,7,1,
2025-02-27 05:32:14.692,6436098,15886161,0,167,0,474,91,1075,20277,8,5,1,
2025-02-27 05:32:14.783,6436096,16168696,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:32:14.834,6436178,15796489,0,539,0,201,199,360,11699,10,8,1,
2025-02-27 05:32:14.911,6436098,15796747,0,30,0,26,12,344,75,6,9,1,
2025-02-27 05:32:15.067,6436097,828964732,0,57,0,200,0,3631,9448,6,8,0,
2025-02-27 05:32:15.152,6436096,15941106,0,500,0,14,0,34,367,9,4,0,
2025-02-27 05:32:15.229,6436238,16291144,0,62,2,97,57,290,4675,8,255,0,
2025-02-27 05:32:15.461,6436097,16290888,0,175,0,613,0,10845,12072,13,10,0,
2025-02-27 05:32:15.549,6436097,15796866,0,24,0,18,5,40,71,13,7,0,
2025-02-27 05:32:15.648,6436178,828962359,4294967295,4294967295,0,21,0,4294967295,1764,7,5,0,
2025-02-27 05:32:15.652,6436098,828962359,0,66,0,148,149,2330,5417,6,6,1,
2025-02-27 05:32:15.666,6436096,16168697,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:32:15.814,6436238,16168690,0,4,0,6,0,11,20,13,13,1,
2025-02-27 05:32:15.925,6436097,15886661,0,17,0,15,15,214,109,11,12,1,
2025-02-27 05:32:16.157,6436238,828963169,0,76,0,113,113,392,2598,14,14,1,
2025-02-27 05:32:16.302,6436096,16291167,0,519,0,4,3,5,9,11,8,1,
2025-02-27 05:32:16.300,6436238,16291167,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:16.328,6436178,828964754,0,85,0,241,0,1222,9746,10,255,0,
2025-02-27 05:32:16.441,6436238,15796869,11,28,0,10,0,12,36,13,11,1,
2025-02-27 05:32:16.490,6436097,16291088,0,125,0,464,154,2519,27477,15,10,0,
2025-02-27 05:32:16.517,6436098,15886670,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,13,1,
2025-02-27 05:32:16.592,6436097,16166899,0,203,0,499,469,6672,13898,9,10,1,
2025-02-27 05:32:16.668,6436098,15796819,0,10,0,6,2,66,17,9,5,0,
2025-02-27 05:32:16.729,6436097,15796609,0,196,1,541,0,1257,21519,11,3,0,
2025-02-27 05:32:16.845,6436098,16291186,0,19,0,25,0,1285,172,12,255,0,
2025-02-27 05:32:17.204,6436098,15886672,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,8,1,
2025-02-27 05:32:17.199,6436228,15886672,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:17.199,6436238,15886672,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:17.300,6436137,15941103,0,668,0,623,0,3887,12725,9,6,0,
2025-02-27 05:32:17.483,6436238,15940662,0,26,0,53,53,140,2155,15,15,255,
2025-02-27 05:32:17.525,6436228,16167876,4294967295,4294967295,0,28,28,4294967295,1120,12,12,1,
2025-02-27 05:32:17.525,6436238,16167876,0,89,0,147,99,355,2903,14,14,1,
2025-02-27 05:32:17.534,6436096,15940943,1,473,0,8,0,10,58,7,4,1,
2025-02-27 05:32:17.611,6436238,16291156,0,4,0,3,3,9,5,10,10,255,
2025-02-27 05:32:17.633,6436238,828964769,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,255,
2025-02-27 05:32:17.633,6436228,828964769,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:17.689,6436178,15886665,1,498,0,73,2,306,612,10,12,0,
2025-02-27 05:32:17.745,6436097,15941123,0,3,0,4,4,2,11,12,12,1,
2025-02-27 05:32:17.795,6436097,16291030,0,67,0,193,9,3296,8548,11,10,0,
2025-02-27 05:32:17.827,6436098,16168693,0,130,0,142,27,757,2028,13,9,0,
2025-02-27 05:32:17.858,6436096,15940981,0,505,0,12,10,75,43,12,4,0,
2025-02-27 05:32:17.884,6436228,828964380,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:17.884,6436238,828964380,0,121,0,27,13,2464,80,8,8,255,
2025-02-27 05:32:17.943,6436098,828963198,0,12,0,14,0,267,38,10,4,0,
2025-02-27 05:32:18.168,6436238,828963725,0,88,0,141,145,358,4280,15,15,255,
2025-02-27 05:32:18.367,6436097,16291197,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,12,1,
2025-02-27 05:32:18.374,6436228,828964759,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:32:18.384,6436098,15796840,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:18.384,6436178,15796840,0,505,0,4,4,0,12,12,12,1,
2025-02-27 05:32:18.385,6436097,828962127,0,203,0,187,0,13430,1066,10,15,0,
2025-02-27 05:32:18.400,6436098,828964787,0,3,0,4,3,0,24,4,4,1,
2025-02-27 05:32:18.450,6436238,828964768,0,5,0,9,3,7,38,15,15,255,
2025-02-27 05:32:18.456,6436097,828964446,0,63,0,33,0,1979,74,8,255,0,
2025-02-27 05:32:18.483,6436098,15886666,0,34,0,6,6,8,13,11,11,1,
2025-02-27 05:32:18.524,6436238,15941049,0,47,0,52,52,390,1642,13,13,1,
2025-02-27 05:32:18.535,6436238,15940897,0,19,0,35,35,52,826,15,15,1,
2025-02-27 05:32:18.564,6436228,16168678,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:32:18.616,6436178,828964598,0,161,0,68,0,238,721,10,5,0,
2025-02-27 05:32:18.664,6436096,15886674,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,9,0,
2025-02-27 05:32:18.674,6436137,828964612,5,1397,0,460,0,27226,5161,13,15,0,
2025-02-27 05:32:18.693,6436238,16102365,0,83,0,132,133,180,301,15,15,255,
2025-02-27 05:32:18.702,6436238,16168528,0,3,0,7,7,9,20,15,15,255,
2025-02-27 05:32:18.793,6436096,828964786,0,478,0,5,0,0,16,6,6,0,
2025-02-27 05:32:18.798,6436098,15941126,0,29,0,61,54,227,2250,11,10,1,
2025-02-27 05:32:18.827,6436238,15885154,1,22,0,24,24,51,34,15,15,255,
2025-02-27 05:32:18.889,6436098,15886403,0,57,0,173,31,375,8710,12,8,0,
2025-02-27 05:32:18.974,6436238,16168695,0,9,0,8,0,23,24,8,255,255,
2025-02-27 05:32:19.020,6436136,828964706,1,1150,0,388,0,17949,6934,6,12,0,
2025-02-27 05:32:19.190,6436098,15886676,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,8,1,
2025-02-27 05:32:19.185,6436238,15886676,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:19.260,6436178,828964682,0,483,0,3,1,0,8,6,5,0,
2025-02-27 05:32:19.270,6436098,828959225,0,36,0,95,0,1305,3681,6,3,0,
2025-02-27 05:32:19.343,6436098,828964711,0,26,0,41,0,195,2189,6,3,0,
2025-02-27 05:32:19.349,6436178,16168485,0,490,0,15,0,298,26,8,10,0,
2025-02-27 05:32:19.360,6436097,16291198,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,15,1,
2025-02-27 05:32:19.535,6436178,828964691,0,499,0,18,0,65,67,6,255,0,
2025-02-27 05:32:19.647,6436138,828964787,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:19.647,6436098,828964787,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,4,0,
2025-02-27 05:32:19.703,6436096,16168696,0,490,0,2,0,2,8,10,255,0,
2025-02-27 05:32:19.757,6436096,15885868,0,604,0,735,172,1892,61937,6,5,0,
2025-02-27 05:32:19.812,6436098,15886161,0,197,0,485,164,1335,17240,7,5,1,
2025-02-27 05:32:19.954,6436178,15796489,0,524,0,106,112,217,5177,9,8,1,
2025-02-27 05:32:20.032,6436098,15796747,0,44,0,41,39,670,113,12,9,0,
2025-02-27 05:32:20.187,6436097,828964732,0,66,0,107,0,3567,1070,6,8,0,
2025-02-27 05:32:20.272,6436096,15941106,0,502,0,41,0,269,731,9,8,0,
2025-02-27 05:32:20.350,6436238,16291144,0,3,0,4,1,5,12,13,13,255,
2025-02-27 05:32:20.581,6436097,16290888,0,154,0,512,0,8139,12069,14,10,0,
2025-02-27 05:32:20.586,6436096,16168697,0,493,0,3,0,0,16,12,9,0,
2025-02-27 05:32:20.669,6436097,15796866,0,26,0,7,2,16,26,10,7,1,
2025-02-27 05:32:20.748,6436096,828964804,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:32:20.768,6436178,828962359,4294967295,4294967295,0,235,4,4294967295,12620,8,6,0,
2025-02-27 05:32:20.773,6436098,828962359,0,130,0,318,305,3407,7417,7,7,1,
2025-02-27 05:32:20.935,6436238,16168690,0,4,0,8,5,9,21,14,14,255,
2025-02-27 05:32:21.096,6436178,16168708,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:32:21.278,6436238,828963169,0,17,0,11,11,14,14,13,13,1,
2025-02-27 05:32:21.422,6436096,16291167,0,514,0,2,1,0,4,11,9,0,
2025-02-27 05:32:21.421,6436238,16291167,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:21.437,6436098,15886670,0,6,0,2,2,0,4,11,12,1,
2025-02-27 05:32:21.448,6436178,828964754,0,30,0,63,0,152,2686,10,255,0,
2025-02-27 05:32:21.497,6436098,15796877,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:32:21.492,6436228,15796877,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,255,
2025-02-27 05:32:21.610,6436097,16291088,0,88,1,437,8,1286,36322,5,9,1,
2025-02-27 05:32:21.712,6436097,16166899,0,193,0,474,424,4609,10500,13,9,0,
2025-02-27 05:32:21.789,6436098,15796819,0,17,0,17,0,236,48,9,5,0,
2025-02-27 05:32:21.849,6436097,15796609,0,159,0,415,0,809,15638,11,3,0,
2025-02-27 05:32:21.965,6436098,16291186,0,10,0,8,0,425,15,12,255,0,
2025-02-27 05:32:22.124,6436098,15886672,0,9,0,8,8,0,32,8,5,2,
2025-02-27 05:32:22.120,6436228,15886672,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:22.120,6436238,15886672,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:22.160,6436178,16291202,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:32:22.398,6436097,15796880,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:32:22.420,6436137,15941103,0,522,0,91,0,716,1698,10,6,0,
2025-02-27 05:32:22.493,6436097,16291198,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,8,1,
2025-02-27 05:32:22.488,6436238,16291198,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:32:22.490,6436238,15796881,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,255,
2025-02-27 05:32:22.554,6436238,828964769,0,3,0,5,0,7,16,15,15,255,
2025-02-27 05:32:22.554,6436228,828964769,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:22.573,6436096,15941137,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:32:22.604,6436238,15940662,0,21,1,80,70,170,6557,15,15,255,
2025-02-27 05:32:22.646,6436238,16167876,0,166,0,284,204,1081,3634,12,12,1,
2025-02-27 05:32:22.646,6436228,16167876,4294967295,4294967295,0,48,48,4294967295,912,11,11,1,
2025-02-27 05:32:22.654,6436096,15940943,1,478,0,5,1,4,35,5,3,1,
2025-02-27 05:32:22.732,6436238,16291156,0,3,0,2,2,6,4,9,9,255,
2025-02-27 05:32:22.766,6436178,828964808,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:32:22.809,6436178,15886665,0,539,0,150,0,660,2173,10,12,0,
2025-02-27 05:32:22.915,6436097,16291030,0,26,0,48,14,1273,2214,6,6,1,
2025-02-27 05:32:22.947,6436098,16168693,0,98,0,50,1,212,214,10,7,0,
2025-02-27 05:32:22.978,6436096,15940981,0,501,0,5,1,5,7,11,7,0,
2025-02-27 05:32:23.005,6436228,828964380,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:23.005,6436238,828964380,0,76,0,34,7,1176,107,8,9,255,
2025-02-27 05:32:23.063,6436098,828963198,0,4,0,4,0,0,12,10,6,0,
2025-02-27 05:32:23.287,6436097,16291197,0,9,0,4,4,68,17,11,12,1,
2025-02-27 05:32:23.289,6436238,828963725,0,93,0,167,170,712,4621,15,15,255,
2025-02-27 05:32:23.295,6436228,828964759,6,261,3,813,0,1662,73116,8,255,255,
2025-02-27 05:32:23.398,6436178,16168697,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:32:23.427,6436178,15886674,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,4,0,
2025-02-27 05:32:23.485,6436228,16168678,0,8,0,10,5,17,30,10,10,255,
2025-02-27 05:32:23.504,6436178,15796840,0,509,0,18,18,77,30,13,12,1,
2025-02-27 05:32:23.504,6436098,15796840,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:32:23.505,6436097,828962127,0,333,0,311,0,17273,7046,11,15,0,
2025-02-27 05:32:23.576,6436097,828964446,0,162,0,114,0,7405,2919,8,255,0,
2025-02-27 05:32:23.635,6436098,15796883,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:32:23.645,6436238,15941049,1,19,0,23,23,58,94,14,14,1,
2025-02-27 05:32:23.656,6436238,15940897,0,21,0,26,26,169,122,15,15,1,
