Datetime,Serving_Cell_Id, Call_Id, uePhr
2025-02-27 05:47:31.126,6436098,15942362,45,
2025-02-27 05:47:31.128,6436096,16292209,28,
2025-02-27 05:47:31.170,6436096,15942377,26,
2025-02-27 05:47:31.395,6436098,15942396,7,
2025-02-27 05:47:31.397,6436097,15942342,35,
2025-02-27 05:47:31.418,6436238,15942342,255,
2025-02-27 05:47:31.643,6436097,15887774,32,
2025-02-27 05:47:31.871,6436098,15886403,36,
2025-02-27 05:47:31.872,6436096,829020453,42,
2025-02-27 05:47:31.988,6436136,829020432,17,
2025-02-27 05:47:32.141,6436238,15797458,30,
2025-02-27 05:47:32.138,6436097,15942391,31,
2025-02-27 05:47:32.280,6436098,16169896,37,
2025-02-27 05:47:32.356,6436238,15942399,32,
2025-02-27 05:47:32.379,6436098,15887906,27,
2025-02-27 05:47:32.406,6436098,16292437,29,
2025-02-27 05:47:32.735,6436098,15887860,45,
2025-02-27 05:47:32.751,6436238,15886921,33,
2025-02-27 05:47:32.770,6436097,15887221,30,
2025-02-27 05:47:32.948,6436238,15887689,35,
2025-02-27 05:47:32.956,6436238,16292438,28,
2025-02-27 05:47:33.024,6436098,16169953,40,
2025-02-27 05:47:33.316,6436097,16292423,31,
2025-02-27 05:47:33.440,6436097,16292307,1,
2025-02-27 05:47:33.476,6436098,829020598,18,
2025-02-27 05:47:33.542,6436098,829020611,31,
2025-02-27 05:47:33.600,6436098,16292286,14,
2025-02-27 05:47:33.729,6436098,829020591,28,
2025-02-27 05:47:33.834,6436097,16292439,32,
2025-02-27 05:47:33.839,6436096,16169950,33,
2025-02-27 05:47:33.975,6436096,15942383,33,
2025-02-27 05:47:34.214,6436138,829020600,16,
2025-02-27 05:47:34.336,6436098,16102365,31,
2025-02-27 05:47:34.394,6436238,829020507,29,
2025-02-27 05:47:34.440,6436098,829020464,8,
2025-02-27 05:47:34.638,6436098,15942402,9,
2025-02-27 05:47:34.736,6436098,15887902,30,
2025-02-27 05:47:34.749,6436238,15887902,255,
2025-02-27 05:47:34.829,6436238,15798067,33,
2025-02-27 05:47:34.885,6436097,828962127,30,
2025-02-27 05:47:34.902,6436098,15798075,27,
2025-02-27 05:47:34.965,6436098,829020616,10,
2025-02-27 05:47:34.984,6436096,828959225,38,
2025-02-27 05:47:35.019,6436098,829020617,18,
2025-02-27 05:47:35.179,6436238,15941773,35,
2025-02-27 05:47:35.219,6436098,829020618,14,
2025-02-27 05:47:35.280,6436098,16292426,15,
2025-02-27 05:47:35.352,6436098,16292370,41,
2025-02-27 05:47:35.376,6436238,15797715,29,
2025-02-27 05:47:35.439,6436096,829020616,37,
2025-02-27 05:47:35.454,6436096,829020617,28,
2025-02-27 05:47:35.549,6436098,15942401,31,
2025-02-27 05:47:35.562,6436238,15942401,255,
2025-02-27 05:47:35.571,6436098,15887911,24,
2025-02-27 05:47:35.574,6436098,15887886,18,
2025-02-27 05:47:35.735,6436098,829020504,45,
2025-02-27 05:47:35.754,6436096,829020618,31,
2025-02-27 05:47:35.910,6436138,829020070,24,
2025-02-27 05:47:36.065,6436096,15942031,27,
2025-02-27 05:47:36.102,6436097,16169952,28,
2025-02-27 05:47:36.145,6436138,16169953,255,
2025-02-27 05:47:36.145,6436098,16169953,47,
2025-02-27 05:47:36.246,6436098,15942362,45,
2025-02-27 05:47:36.248,6436096,16292209,30,
2025-02-27 05:47:36.290,6436096,15942377,29,
2025-02-27 05:47:36.517,6436097,15942342,33,
2025-02-27 05:47:36.539,6436238,15942342,255,
2025-02-27 05:47:36.728,6436097,15887912,28,
2025-02-27 05:47:36.763,6436097,15887774,32,
2025-02-27 05:47:36.991,6436098,15886403,40,
2025-02-27 05:47:36.992,6436096,829020453,43,
2025-02-27 05:47:37.108,6436136,829020432,16,
2025-02-27 05:47:37.262,6436238,15797458,35,
2025-02-27 05:47:37.299,6436098,15887906,16,
2025-02-27 05:47:37.326,6436098,16292437,41,
2025-02-27 05:47:37.400,6436098,16169896,30,
2025-02-27 05:47:37.477,6436238,15942399,26,
2025-02-27 05:47:37.855,6436098,15887860,45,
2025-02-27 05:47:37.872,6436238,15886921,32,
2025-02-27 05:47:37.877,6436238,16292438,31,
2025-02-27 05:47:37.890,6436097,15887221,31,
2025-02-27 05:47:37.954,6436098,16292443,6,
2025-02-27 05:47:38.069,6436238,15887689,37,
2025-02-27 05:47:38.115,6436098,15798113,17,
2025-02-27 05:47:38.127,6436238,15798113,255,
2025-02-27 05:47:38.436,6436097,16292423,31,
2025-02-27 05:47:38.462,6436098,829020611,36,
2025-02-27 05:47:38.554,6436096,15942407,35,
2025-02-27 05:47:38.560,6436097,16292307,2,
2025-02-27 05:47:38.596,6436098,829020598,19,
2025-02-27 05:47:38.720,6436098,16292286,30,
2025-02-27 05:47:38.754,6436097,16292439,30,
2025-02-27 05:47:38.785,6436096,16169970,32,
2025-02-27 05:47:38.849,6436098,829020591,30,
2025-02-27 05:47:38.865,6436097,16292444,30,
2025-02-27 05:47:39.095,6436096,15942383,29,
2025-02-27 05:47:39.186,6436098,15887913,23,
2025-02-27 05:47:39.334,6436138,829020600,23,
2025-02-27 05:47:39.456,6436098,16102365,30,
2025-02-27 05:47:39.515,6436238,829020507,28,
2025-02-27 05:47:39.558,6436098,15942402,7,
2025-02-27 05:47:39.560,6436098,829020464,9,
2025-02-27 05:47:39.950,6436238,15798067,34,
2025-02-27 05:47:40.005,6436097,828962127,29,
2025-02-27 05:47:40.103,6436096,828959225,41,
2025-02-27 05:47:40.300,6436238,15941773,33,
2025-02-27 05:47:40.359,6436096,829020616,39,
2025-02-27 05:47:40.374,6436096,829020617,34,
2025-02-27 05:47:40.472,6436098,16292370,41,
2025-02-27 05:47:40.497,6436238,15797715,33,
2025-02-27 05:47:40.491,6436098,15887911,31,
2025-02-27 05:47:40.694,6436098,15887886,18,
2025-02-27 05:47:40.855,6436098,829020504,55,
2025-02-27 05:47:41.018,6436096,15887914,31,
2025-02-27 05:47:41.030,6436138,829020070,24,
2025-02-27 05:47:41.064,6436138,16169953,255,
2025-02-27 05:47:41.065,6436098,16169953,46,
2025-02-27 05:47:41.185,6436096,15942031,29,
2025-02-27 05:47:41.222,6436097,16169952,28,
2025-02-27 05:47:41.285,6436097,16292446,28,
2025-02-27 05:47:41.366,6436098,15942362,46,
2025-02-27 05:47:41.367,6436096,16292209,28,
2025-02-27 05:47:41.410,6436096,15942377,29,
2025-02-27 05:47:41.428,6436097,15798117,35,
2025-02-27 05:47:41.637,6436097,15942342,32,
2025-02-27 05:47:41.648,6436097,15887912,30,
2025-02-27 05:47:41.660,6436238,15942342,255,
2025-02-27 05:47:41.662,6436096,15942407,32,
2025-02-27 05:47:41.675,6436238,15942407,255,
2025-02-27 05:47:41.784,6436098,15887914,18,
2025-02-27 05:47:41.882,6436097,15887774,31,
2025-02-27 05:47:42.110,6436098,15886403,32,
2025-02-27 05:47:42.111,6436096,829020453,42,
2025-02-27 05:47:42.227,6436136,829020432,16,
2025-02-27 05:47:42.320,6436096,829020622,31,
2025-02-27 05:47:42.383,6436238,15797458,30,
2025-02-27 05:47:42.375,6436096,16292447,25,
2025-02-27 05:47:42.519,6436098,16169896,32,
2025-02-27 05:47:42.598,6436238,15942399,28,
2025-02-27 05:47:42.873,6436098,16292443,13,
2025-02-27 05:47:42.974,6436098,15887860,43,
2025-02-27 05:47:42.993,6436238,15886921,32,
2025-02-27 05:47:42.998,6436238,16292438,31,
2025-02-27 05:47:43.009,6436097,15887221,30,
2025-02-27 05:47:43.034,6436098,15798113,31,
2025-02-27 05:47:43.048,6436238,15798113,255,
2025-02-27 05:47:43.190,6436238,15887689,35,
2025-02-27 05:47:43.377,6436238,16102365,14,
2025-02-27 05:47:43.425,6436096,829020625,33,
2025-02-27 05:47:43.552,6436097,15887916,36,
2025-02-27 05:47:43.679,6436097,16292307,2,
2025-02-27 05:47:43.704,6436096,16169970,30,
2025-02-27 05:47:43.715,6436098,829020598,21,
2025-02-27 05:47:43.784,6436097,16292444,30,
2025-02-27 05:47:43.819,6436097,829020627,9,
2025-02-27 05:47:43.839,6436098,16292286,23,
2025-02-27 05:47:43.873,6436097,16292439,30,
2025-02-27 05:47:44.105,6436098,15887913,30,
2025-02-27 05:47:44.214,6436096,15942383,30,
2025-02-27 05:47:44.453,6436138,829020600,25,
2025-02-27 05:47:44.501,6436097,15798117,38,
2025-02-27 05:47:44.514,6436238,15798117,255,
2025-02-27 05:47:44.636,6436238,829020507,29,
2025-02-27 05:47:44.677,6436098,15942402,11,
2025-02-27 05:47:44.679,6436098,829020464,11,
2025-02-27 05:47:44.736,6436098,16169977,12,
2025-02-27 05:47:45.071,6436238,15798067,30,
2025-02-27 05:47:45.124,6436097,828962127,29,
2025-02-27 05:47:45.223,6436096,828959225,41,
2025-02-27 05:47:45.421,6436238,15941773,35,
2025-02-27 05:47:45.493,6436096,829020617,32,
2025-02-27 05:47:45.618,6436238,15797715,39,
2025-02-27 05:47:45.610,6436098,15887911,31,
2025-02-27 05:47:45.974,6436098,829020504,48,
2025-02-27 05:47:46.149,6436138,829020070,19,
2025-02-27 05:47:46.205,6436097,16292446,31,
2025-02-27 05:47:46.341,6436097,16169952,30,
2025-02-27 05:47:46.453,6436098,16169980,27,
2025-02-27 05:47:46.485,6436098,15942362,46,
2025-02-27 05:47:46.487,6436096,16292209,20,
2025-02-27 05:47:46.529,6436096,15942377,28,
2025-02-27 05:47:46.582,6436096,15942407,33,
2025-02-27 05:47:46.596,6436238,15942407,255,
2025-02-27 05:47:46.703,6436098,15887914,26,
2025-02-27 05:47:46.756,6436097,15942342,36,
2025-02-27 05:47:46.767,6436097,15887912,30,
2025-02-27 05:47:46.781,6436238,15942342,255,
2025-02-27 05:47:47.230,6436098,15886403,29,
2025-02-27 05:47:47.231,6436096,829020453,40,
2025-02-27 05:47:47.240,6436096,829020622,31,
2025-02-27 05:47:47.295,6436096,16292447,28,
2025-02-27 05:47:47.347,6436136,829020432,17,
2025-02-27 05:47:47.421,6436098,15798124,37,
2025-02-27 05:47:47.493,6436238,15797458,25,
2025-02-27 05:47:47.639,6436098,16169896,39,
2025-02-27 05:47:47.708,6436238,15942399,29,
2025-02-27 05:47:47.857,6436098,15887920,3,
2025-02-27 05:47:48.094,6436098,15887860,44,
2025-02-27 05:47:48.103,6436238,15886921,33,
2025-02-27 05:47:48.129,6436097,15887221,31,
2025-02-27 05:47:48.154,6436098,15798113,30,
2025-02-27 05:47:48.158,6436238,15798113,255,
2025-02-27 05:47:48.287,6436238,16102365,32,
2025-02-27 05:47:48.300,6436238,15887689,37,
2025-02-27 05:47:48.472,6436097,15887916,32,
2025-02-27 05:47:48.799,6436097,16292307,7,
2025-02-27 05:47:48.824,6436096,16169970,34,
2025-02-27 05:47:48.835,6436098,829020598,17,
2025-02-27 05:47:48.959,6436098,16292286,28,
2025-02-27 05:47:49.225,6436098,15887913,29,
2025-02-27 05:47:49.331,6436098,16292458,15,
2025-02-27 05:47:49.334,6436096,15942383,30,
2025-02-27 05:47:49.644,6436138,15887922,16,
2025-02-27 05:47:49.656,6436098,16169977,1,
2025-02-27 05:47:49.746,6436238,829020507,28,
2025-02-27 05:47:49.797,6436098,15942402,11,
2025-02-27 05:47:49.799,6436098,829020464,11,
2025-02-27 05:47:50.181,6436238,15798067,30,
2025-02-27 05:47:50.244,6436097,828962127,29,
2025-02-27 05:47:50.343,6436096,828959225,41,
2025-02-27 05:47:50.477,6436096,15887923,41,
2025-02-27 05:47:50.531,6436238,15941773,37,
2025-02-27 05:47:50.728,6436238,15797715,35,
2025-02-27 05:47:51.094,6436098,829020504,53,
2025-02-27 05:47:51.269,6436138,829020070,17,
2025-02-27 05:47:51.325,6436097,16292446,31,
2025-02-27 05:47:51.336,6436097,16169983,31,
2025-02-27 05:47:51.373,6436098,16169980,35,
2025-02-27 05:47:51.462,6436097,16169952,27,
2025-02-27 05:47:51.606,6436098,15942362,46,
2025-02-27 05:47:51.607,6436096,16292209,29,
2025-02-27 05:47:51.650,6436096,15942377,28,
2025-02-27 05:47:51.703,6436096,15942407,31,
2025-02-27 05:47:51.706,6436238,15942407,255,
2025-02-27 05:47:51.808,6436098,15887924,29,
2025-02-27 05:47:51.877,6436097,15942342,36,
2025-02-27 05:47:51.888,6436097,15887912,28,
2025-02-27 05:47:51.891,6436238,15942342,255,
2025-02-27 05:47:52.184,6436238,15887925,28,
2025-02-27 05:47:52.201,6436098,15798128,8,
2025-02-27 05:47:52.342,6436098,15798124,45,
2025-02-27 05:47:52.351,6436098,15886403,31,
2025-02-27 05:47:52.352,6436096,829020453,41,
2025-02-27 05:47:52.416,6436096,16292447,31,
2025-02-27 05:47:52.468,6436136,829020432,26,
2025-02-27 05:47:52.614,6436238,15797458,29,
2025-02-27 05:47:52.760,6436098,16169896,32,
2025-02-27 05:47:52.778,6436098,15887920,3,
2025-02-27 05:47:52.829,6436238,15942399,30,
2025-02-27 05:47:53.215,6436098,15887860,46,
2025-02-27 05:47:53.224,6436238,15886921,32,
2025-02-27 05:47:53.250,6436097,15887221,30,
2025-02-27 05:47:53.275,6436098,15798113,31,
2025-02-27 05:47:53.279,6436238,15798113,255,
2025-02-27 05:47:53.408,6436238,16102365,31,
2025-02-27 05:47:53.411,6436098,15798130,36,
2025-02-27 05:47:53.421,6436238,15887689,34,
2025-02-27 05:47:53.593,6436097,15887916,29,
2025-02-27 05:47:53.728,6436096,15887927,42,
2025-02-27 05:47:53.945,6436096,16169970,35,
2025-02-27 05:47:53.956,6436098,829020598,22,
2025-02-27 05:47:54.080,6436098,16292286,24,
2025-02-27 05:47:54.082,6436096,16169986,28,
2025-02-27 05:47:54.252,6436098,16292458,34,
2025-02-27 05:47:54.335,6436098,16169987,6,
2025-02-27 05:47:54.346,6436098,15887913,27,
2025-02-27 05:47:54.455,6436096,15942383,29,
2025-02-27 05:47:54.565,6436138,15887922,25,
2025-02-27 05:47:54.867,6436238,829020507,32,
2025-02-27 05:47:54.920,6436098,829020464,9,
2025-02-27 05:47:55.114,6436098,15887929,13,
2025-02-27 05:47:55.116,6436096,15798133,24,
2025-02-27 05:47:55.118,6436098,16292469,12,
2025-02-27 05:47:55.302,6436238,15798067,34,
2025-02-27 05:47:55.306,6436098,15798128,10,
2025-02-27 05:47:55.307,6436238,15798128,255,
2025-02-27 05:47:55.365,6436097,828962127,29,
2025-02-27 05:47:55.398,6436096,15887923,42,
2025-02-27 05:47:55.464,6436096,828959225,26,
2025-02-27 05:47:55.652,6436238,15941773,34,
2025-02-27 05:47:55.849,6436238,15797715,32,
2025-02-27 05:47:56.215,6436098,829020504,42,
2025-02-27 05:47:56.257,6436097,16169983,31,
2025-02-27 05:47:56.390,6436138,829020070,17,
2025-02-27 05:47:56.494,6436098,16169980,37,
2025-02-27 05:47:56.550,6436098,15798124,45,
2025-02-27 05:47:56.550,6436138,15798124,255,
2025-02-27 05:47:56.583,6436097,16169952,15,
2025-02-27 05:47:56.652,6436097,15887930,29,
2025-02-27 05:47:56.727,6436098,15942362,47,
2025-02-27 05:47:56.728,6436096,16292209,30,
2025-02-27 05:47:56.729,6436098,15887924,30,
2025-02-27 05:47:56.771,6436096,15942377,22,
2025-02-27 05:47:56.824,6436096,15942407,33,
2025-02-27 05:47:56.827,6436238,15942407,255,
2025-02-27 05:47:56.867,6436098,16169992,33,
2025-02-27 05:47:56.998,6436097,15942342,35,
2025-02-27 05:47:57.009,6436097,15887912,31,
2025-02-27 05:47:57.012,6436238,15942342,255,
2025-02-27 05:47:57.105,6436238,15887925,30,
2025-02-27 05:47:57.206,6436098,15798136,14,
2025-02-27 05:47:57.308,6436096,16292474,34,
2025-02-27 05:47:57.472,6436098,15886403,31,
2025-02-27 05:47:57.473,6436096,829020453,44,
2025-02-27 05:47:57.589,6436136,829020432,15,
2025-02-27 05:47:57.609,6436098,15942426,32,
2025-02-27 05:47:57.745,6436238,15797458,24,
2025-02-27 05:47:57.814,6436098,16169993,13,
2025-02-27 05:47:57.836,6436096,16292475,42,
2025-02-27 05:47:57.881,6436098,16169896,29,
2025-02-27 05:47:57.960,6436238,15942399,44,
2025-02-27 05:47:58.332,6436098,15798130,32,
2025-02-27 05:47:58.336,6436098,15887860,44,
2025-02-27 05:47:58.355,6436238,15886921,34,
2025-02-27 05:47:58.371,6436097,15887221,31,
2025-02-27 05:47:58.539,6436238,16102365,31,
2025-02-27 05:47:58.552,6436238,15887689,35,
2025-02-27 05:47:58.648,6436096,15887927,41,
2025-02-27 05:47:58.714,6436097,15887916,31,
2025-02-27 05:47:58.852,6436098,16292476,7,
2025-02-27 05:47:58.884,6436096,15942427,34,
2025-02-27 05:47:59.002,6436096,16169986,31,
2025-02-27 05:47:59.077,6436098,829020598,19,
2025-02-27 05:47:59.201,6436098,16292286,28,
2025-02-27 05:47:59.255,6436098,16169987,4,
2025-02-27 05:47:59.372,6436098,15887935,1,
2025-02-27 05:47:59.373,6436098,16292458,42,
2025-02-27 05:47:59.467,6436098,15887913,33,
2025-02-27 05:47:59.576,6436096,15942383,35,
2025-02-27 05:47:59.685,6436138,15887922,15,
2025-02-27 05:47:59.984,6436098,16169992,28,
2025-02-27 05:47:59.995,6436238,16169992,255,
2025-02-27 05:47:59.998,6436238,829020507,30,
2025-02-27 05:48:00.034,6436098,15887929,5,
2025-02-27 05:48:00.036,6436096,15798133,30,
2025-02-27 05:48:00.038,6436098,16292469,16,
2025-02-27 05:48:00.041,6436098,829020464,18,
2025-02-27 05:48:00.226,6436098,15798128,19,
2025-02-27 05:48:00.238,6436238,15798128,255,
2025-02-27 05:48:00.278,6436097,15942428,31,
2025-02-27 05:48:00.340,6436097,15887937,40,
2025-02-27 05:48:00.433,6436238,15798067,33,
2025-02-27 05:48:00.485,6436097,828962127,31,
2025-02-27 05:48:00.531,6436098,15942429,27,
2025-02-27 05:48:00.584,6436096,828959225,40,
2025-02-27 05:48:00.783,6436238,15941773,35,
2025-02-27 05:48:00.980,6436238,15797715,36,
2025-02-27 05:48:01.335,6436098,829020504,54,
2025-02-27 05:48:01.377,6436097,16169983,31,
2025-02-27 05:48:01.470,6436138,15798124,255,
2025-02-27 05:48:01.470,6436098,15798124,38,
2025-02-27 05:48:01.510,6436138,829020070,22,
2025-02-27 05:48:01.572,6436097,15887930,31,
2025-02-27 05:48:01.703,6436097,16169952,14,
2025-02-27 05:48:01.847,6436098,15942362,46,
2025-02-27 05:48:01.848,6436096,16292209,29,
2025-02-27 05:48:01.849,6436098,15887924,30,
2025-02-27 05:48:01.891,6436096,15942377,27,
2025-02-27 05:48:01.944,6436096,15942407,33,
2025-02-27 05:48:01.958,6436238,15942407,255,
2025-02-27 05:48:02.118,6436097,15942342,35,
2025-02-27 05:48:02.126,6436098,15798136,30,
2025-02-27 05:48:02.129,6436097,15887912,30,
2025-02-27 05:48:02.143,6436238,15942342,255,
2025-02-27 05:48:02.236,6436238,15887925,30,
2025-02-27 05:48:02.228,6436096,16292474,35,
2025-02-27 05:48:02.529,6436098,15942426,33,
2025-02-27 05:48:02.592,6436098,15886403,30,
2025-02-27 05:48:02.593,6436096,829020453,42,
2025-02-27 05:48:02.709,6436136,829020432,17,
2025-02-27 05:48:02.734,6436098,16169993,6,
2025-02-27 05:48:02.756,6436096,16292475,43,
2025-02-27 05:48:02.866,6436238,15797458,29,
2025-02-27 05:48:03.001,6436098,16169896,30,
2025-02-27 05:48:03.081,6436238,15942399,39,
2025-02-27 05:48:03.436,6436097,15887937,39,
2025-02-27 05:48:03.447,6436238,15887937,255,
2025-02-27 05:48:03.452,6436098,15798130,23,
2025-02-27 05:48:03.456,6436098,15887860,44,
2025-02-27 05:48:03.476,6436238,15886921,32,
2025-02-27 05:48:03.491,6436097,15887221,30,
2025-02-27 05:48:03.660,6436238,16102365,37,
2025-02-27 05:48:03.673,6436238,15887689,35,
2025-02-27 05:48:03.707,6436097,16169997,33,
2025-02-27 05:48:03.772,6436098,16292476,7,
2025-02-27 05:48:03.804,6436096,15942427,34,
2025-02-27 05:48:03.850,6436096,15942432,29,
2025-02-27 05:48:04.197,6436098,829020598,16,
2025-02-27 05:48:04.292,6436098,15887935,1,
2025-02-27 05:48:04.321,6436098,16292286,28,
2025-02-27 05:48:04.493,6436098,16292458,38,
2025-02-27 05:48:04.587,6436098,15887913,34,
2025-02-27 05:48:04.696,6436096,15942383,29,
2025-02-27 05:48:04.904,6436098,16169992,31,
2025-02-27 05:48:04.916,6436238,16169992,255,
2025-02-27 05:48:05.119,6436238,829020507,30,
2025-02-27 05:48:05.154,6436098,15887929,7,
2025-02-27 05:48:05.156,6436096,15798133,31,
2025-02-27 05:48:05.158,6436098,16292469,31,
2025-02-27 05:48:05.161,6436098,829020464,18,
2025-02-27 05:48:05.198,6436097,15942428,33,
2025-02-27 05:48:05.346,6436098,15798128,14,
2025-02-27 05:48:05.359,6436238,15798128,255,
2025-02-27 05:48:05.451,6436098,15942429,17,
2025-02-27 05:48:05.554,6436238,15798067,33,
2025-02-27 05:48:05.605,6436097,828962127,31,
2025-02-27 05:48:05.704,6436096,828959225,42,
2025-02-27 05:48:05.728,6436178,829020649,23,
2025-02-27 05:48:05.751,6436178,829020648,40,
2025-02-27 05:48:05.772,6436096,15887941,34,
2025-02-27 05:48:05.904,6436238,15941773,32,
2025-02-27 05:48:06.101,6436238,15797715,36,
2025-02-27 05:48:06.455,6436098,829020504,57,
2025-02-27 05:48:06.590,6436138,15798124,255,
2025-02-27 05:48:06.590,6436098,15798124,39,
2025-02-27 05:48:06.630,6436138,829020070,16,
2025-02-27 05:48:06.823,6436097,16169952,27,
2025-02-27 05:48:06.956,6436096,15942432,31,
2025-02-27 05:48:06.967,6436238,15942432,255,
2025-02-27 05:48:06.967,6436098,15942362,46,
2025-02-27 05:48:06.968,6436096,16292209,29,
2025-02-27 05:48:07.011,6436096,15942377,14,
2025-02-27 05:48:07.238,6436097,15942342,37,
2025-02-27 05:48:07.249,6436097,15887912,28,
2025-02-27 05:48:07.264,6436238,15942342,255,
2025-02-27 05:48:07.649,6436098,15942426,30,
2025-02-27 05:48:07.712,6436098,15886403,37,
2025-02-27 05:48:07.713,6436096,829020453,40,
2025-02-27 05:48:07.829,6436136,829020432,16,
2025-02-27 05:48:07.854,6436098,16169993,4,
2025-02-27 05:48:07.876,6436096,16292475,46,
2025-02-27 05:48:07.987,6436238,15797458,22,
2025-02-27 05:48:08.121,6436098,16169896,36,
2025-02-27 05:48:08.170,6436097,16170001,31,
2025-02-27 05:48:08.215,6436238,16170002,16,
2025-02-27 05:48:08.411,6436228,15941773,11,
2025-02-27 05:48:08.416,6436098,16292485,26,
2025-02-27 05:48:08.572,6436098,15798130,16,
2025-02-27 05:48:08.576,6436098,15887860,42,
2025-02-27 05:48:08.597,6436238,15886921,33,
2025-02-27 05:48:08.611,6436097,15887221,14,
2025-02-27 05:48:08.627,6436097,16169997,36,
2025-02-27 05:48:08.781,6436238,16102365,37,
2025-02-27 05:48:08.794,6436238,15887689,35,
2025-02-27 05:48:08.829,6436098,829020658,35,
2025-02-27 05:48:08.924,6436096,15942427,35,
2025-02-27 05:48:08.932,6436096,16170003,23,
2025-02-27 05:48:08.956,6436228,15886921,17,
2025-02-27 05:48:09.317,6436098,829020598,24,
2025-02-27 05:48:09.441,6436098,16292286,28,
2025-02-27 05:48:09.613,6436098,16292458,39,
2025-02-27 05:48:09.816,6436096,15942383,31,
2025-02-27 05:48:10.024,6436098,16169992,36,
2025-02-27 05:48:10.037,6436238,16169992,255,
2025-02-27 05:48:10.240,6436238,829020507,29,
2025-02-27 05:48:10.274,6436098,15887929,7,
2025-02-27 05:48:10.278,6436098,16292469,27,
2025-02-27 05:48:10.281,6436098,829020464,10,
2025-02-27 05:48:10.466,6436098,15798128,12,
2025-02-27 05:48:10.480,6436238,15798128,255,
2025-02-27 05:48:10.648,6436178,829020649,34,
2025-02-27 05:48:10.675,6436238,15798067,32,
2025-02-27 05:48:10.671,6436178,829020648,42,
2025-02-27 05:48:10.692,6436096,15887941,35,
2025-02-27 05:48:10.725,6436097,828962127,29,
2025-02-27 05:48:10.824,6436096,828959225,40,
2025-02-27 05:48:11.222,6436238,15797715,30,
2025-02-27 05:48:11.575,6436098,829020504,51,
2025-02-27 05:48:11.710,6436138,15798124,255,
2025-02-27 05:48:11.710,6436098,15798124,32,
2025-02-27 05:48:11.750,6436138,829020070,16,
2025-02-27 05:48:11.943,6436097,16169952,29,
2025-02-27 05:48:11.956,6436097,16170006,36,
2025-02-27 05:48:12.087,6436098,15942362,45,
2025-02-27 05:48:12.088,6436096,16292209,29,
2025-02-27 05:48:12.131,6436096,15942377,31,
2025-02-27 05:48:12.358,6436097,15942342,35,
2025-02-27 05:48:12.369,6436097,15887912,28,
2025-02-27 05:48:12.385,6436238,15942342,255,
2025-02-27 05:48:12.413,6436098,15942441,14,
2025-02-27 05:48:12.695,6436097,16170008,21,
2025-02-27 05:48:12.769,6436098,15942426,28,
2025-02-27 05:48:12.832,6436098,15886403,33,
2025-02-27 05:48:12.833,6436096,829020453,43,
2025-02-27 05:48:12.949,6436136,829020432,16,
2025-02-27 05:48:12.996,6436096,16292475,45,
2025-02-27 05:48:13.090,6436097,16170001,31,
2025-02-27 05:48:13.108,6436238,15797458,30,
2025-02-27 05:48:13.241,6436098,16169896,28,
2025-02-27 05:48:13.332,6436228,15941773,29,
2025-02-27 05:48:13.322,6436098,829020662,9,
2025-02-27 05:48:13.336,6436098,16292485,14,
2025-02-27 05:48:13.502,6436098,829020664,7,
2025-02-27 05:48:13.524,6436098,829020663,9,
2025-02-27 05:48:13.696,6436098,15887860,48,
